panel,fold,chooser,ladder_set,ladder,rung,widest,narrowest,MULTIPLE,INFLATION,SURVIVES,moved,OOS_Sharpe,OOS_CAGR,OOS_MaxDD
U56,2017,CH_ANCHOR/NG,NG,CADENCE,W,N,CADENCE,2.893555394909077,2.2460653734250635,True,False,2.2713449074391034,0.21556499666933648,-0.03043560622693453
U56,2018,CH_RAW/ALL4,ALL4,N,40,N,GROSS,57.92837436439461,0.8235284751771321,True,True,0.04209919524515937,-0.002891323629388931,-0.14305775180036628
U56,2018,CH_MATCHED/ALL4,ALL4,N,40,N,GROSS,57.92837436439461,0.8235284751771321,True,True,0.04209919524515937,-0.002891323629388931,-0.14305775180036628
U56,2018,CH_D2/ALL4,ALL4,N,40,N,GROSS,57.92837436439461,0.8235284751771321,True,True,0.04209919524515937,-0.002891323629388931,-0.14305775180036628
U56,2018,CH_ANCHOR/ALL4,ALL4,CADENCE,W,N,GROSS,57.92837436439461,0.8235284751771321,True,False,0.27841926344661655,0.032518726530112785,-0.19104401517865222
U56,2018,CH_RAW/NG,NG,N,40,N,CADENCE,16.438221203054113,2.2460653734250635,True,True,0.04209919524515937,-0.002891323629388931,-0.14305775180036628
U56,2018,CH_MATCHED/NG,NG,N,40,N,CADENCE,16.438221203054113,2.2460653734250635,True,True,0.04209919524515937,-0.002891323629388931,-0.14305775180036628
U56,2018,CH_D2/NG,NG,N,40,N,CADENCE,16.438221203054113,2.2460653734250635,True,True,0.04209919524515937,-0.002891323629388931,-0.14305775180036628
U56,2018,CH_ANCHOR/NG,NG,CADENCE,W,N,CADENCE,16.438221203054113,2.2460653734250635,True,False,0.27841926344661655,0.032518726530112785,-0.19104401517865222
U56,2019,CH_RAW/ALL4,ALL4,H,21,H,GROSS,38.47414885290718,0.6689675565108749,True,True,2.1357988034942097,0.1870846354963951,-0.05826413674870057
U56,2019,CH_MATCHED/ALL4,ALL4,H,21,H,GROSS,38.47414885290718,0.6689675565108749,True,True,2.1357988034942097,0.1870846354963951,-0.05826413674870057
U56,2019,CH_D2/ALL4,ALL4,H,21,H,GROSS,38.47414885290718,0.6689675565108749,True,True,2.1357988034942097,0.1870846354963951,-0.05826413674870057
U56,2019,CH_ANCHOR/ALL4,ALL4,CADENCE,W,H,GROSS,38.47414885290718,0.6689675565108749,True,False,1.9836618210743198,0.19024726985523865,-0.05151447023095257
U56,2019,CH_RAW/NG,NG,H,21,H,CADENCE,3.718939642022916,1.8245208391861245,True,True,2.1357988034942097,0.1870846354963951,-0.05826413674870057
U56,2019,CH_MATCHED/NG,NG,H,21,H,CADENCE,3.718939642022916,1.8245208391861245,True,True,2.1357988034942097,0.1870846354963951,-0.05826413674870057
U56,2019,CH_D2/NG,NG,H,21,H,CADENCE,3.718939642022916,1.8245208391861245,True,True,2.1357988034942097,0.1870846354963951,-0.05826413674870057
U56,2019,CH_ANCHOR/NG,NG,CADENCE,W,H,CADENCE,3.718939642022916,1.8245208391861245,True,False,1.9836618210743198,0.19024726985523865,-0.05151447023095257
U56,2020,CH_RAW/ALL4,ALL4,N,40,N,GROSS,71.60196560399494,0.8235284751771321,True,True,1.1016499328749216,0.24572552680275228,-0.2245551801328195
U56,2020,CH_MATCHED/ALL4,ALL4,N,40,N,GROSS,71.60196560399494,0.8235284751771321,True,True,1.1016499328749216,0.24572552680275228,-0.2245551801328195
U56,2020,CH_D2/ALL4,ALL4,N,40,N,GROSS,71.60196560399494,0.8235284751771321,True,True,1.1016499328749216,0.24572552680275228,-0.2245551801328195
U56,2020,CH_ANCHOR/ALL4,ALL4,CADENCE,W,N,GROSS,71.60196560399494,0.8235284751771321,True,False,1.168455535411927,0.24876864581787017,-0.19127561830465045
U56,2020,CH_RAW/NG,NG,N,40,N,CADENCE,2.4892806198975728,2.2460653734250635,True,True,1.1016499328749216,0.24572552680275228,-0.2245551801328195
U56,2020,CH_MATCHED/NG,NG,N,40,N,CADENCE,2.4892806198975728,2.2460653734250635,True,True,1.1016499328749216,0.24572552680275228,-0.2245551801328195
U56,2020,CH_D2/NG,NG,N,40,N,CADENCE,2.4892806198975728,2.2460653734250635,True,True,1.1016499328749216,0.24572552680275228,-0.2245551801328195
U56,2020,CH_ANCHOR/NG,NG,CADENCE,W,N,CADENCE,2.4892806198975728,2.2460653734250635,True,False,1.168455535411927,0.24876864581787017,-0.19127561830465045
U56,2021,CH_RAW/ALL4,ALL4,N,15,N,GROSS,152.87880880901773,0.8235284751771321,True,True,1.3283496219554352,0.19799368284748842,-0.08936859034796574
U56,2021,CH_MATCHED/ALL4,ALL4,N,15,N,GROSS,152.87880880901773,0.8235284751771321,True,True,1.3283496219554352,0.19799368284748842,-0.08936859034796574
U56,2021,CH_D2/ALL4,ALL4,N,15,N,GROSS,152.87880880901773,0.8235284751771321,True,True,1.3283496219554352,0.19799368284748842,-0.08936859034796574
U56,2021,CH_ANCHOR/ALL4,ALL4,CADENCE,W,N,GROSS,152.87880880901773,0.8235284751771321,True,False,1.5090824586740197,0.20393825837823965,-0.07246656298645149
U56,2021,CH_RAW/NG,NG,N,15,N,CADENCE,4.997258101635573,2.2460653734250635,True,True,1.3283496219554352,0.19799368284748842,-0.08936859034796574
U56,2021,CH_MATCHED/NG,NG,N,15,N,CADENCE,4.997258101635573,2.2460653734250635,True,True,1.3283496219554352,0.19799368284748842,-0.08936859034796574
U56,2021,CH_D2/NG,NG,N,15,N,CADENCE,4.997258101635573,2.2460653734250635,True,True,1.3283496219554352,0.19799368284748842,-0.08936859034796574
U56,2021,CH_ANCHOR/NG,NG,CADENCE,W,N,CADENCE,4.997258101635573,2.2460653734250635,True,False,1.5090824586740197,0.20393825837823965,-0.07246656298645149
U56,2022,CH_RAW/ALL4,ALL4,N,40,N,GROSS,178.79160436076023,0.8235284751771321,True,True,-0.6049803954629566,-0.09954031903122851,-0.16444215113040195
U56,2022,CH_MATCHED/ALL4,ALL4,N,40,N,GROSS,178.79160436076023,0.8235284751771321,True,True,-0.6049803954629566,-0.09954031903122851,-0.16444215113040195
U56,2022,CH_D2/ALL4,ALL4,N,40,N,GROSS,178.79160436076023,0.8235284751771321,True,True,-0.6049803954629566,-0.09954031903122851,-0.16444215113040195
U56,2022,CH_ANCHOR/ALL4,ALL4,CADENCE,W,N,GROSS,178.79160436076023,0.8235284751771321,True,False,-0.3956659504113578,-0.07147422962096661,-0.13017012350799906
U56,2022,CH_RAW/NG,NG,N,40,N,CADENCE,14.968838613801514,2.2460653734250635,True,True,-0.6049803954629566,-0.09954031903122851,-0.16444215113040195
U56,2022,CH_MATCHED/NG,NG,N,40,N,CADENCE,14.968838613801514,2.2460653734250635,True,True,-0.6049803954629566,-0.09954031903122851,-0.16444215113040195
U56,2022,CH_D2/NG,NG,N,40,N,CADENCE,14.968838613801514,2.2460653734250635,True,True,-0.6049803954629566,-0.09954031903122851,-0.16444215113040195
U56,2022,CH_ANCHOR/NG,NG,CADENCE,W,N,CADENCE,14.968838613801514,2.2460653734250635,True,False,-0.3956659504113578,-0.07147422962096661,-0.13017012350799906
U56,2023,CH_RAW/ALL4,ALL4,N,15,N,GROSS,106.30850956252941,0.8235284751771321,True,True,1.8372467565536843,0.2394479892675756,-0.08318261355734402
U56,2023,CH_MATCHED/ALL4,ALL4,N,15,N,GROSS,106.30850956252941,0.8235284751771321,True,True,1.8372467565536843,0.2394479892675756,-0.08318261355734402
U56,2023,CH_D2/ALL4,ALL4,N,15,N,GROSS,106.30850956252941,0.8235284751771321,True,True,1.8372467565536843,0.2394479892675756,-0.08318261355734402
U56,2023,CH_ANCHOR/ALL4,ALL4,CADENCE,W,N,GROSS,106.30850956252941,0.8235284751771321,True,False,1.737057408665915,0.22707454798270232,-0.08528762087955022
U56,2023,CH_RAW/NG,NG,N,15,N,CADENCE,4.2292355689600045,2.2460653734250635,True,True,1.8372467565536843,0.2394479892675756,-0.08318261355734402
U56,2023,CH_MATCHED/NG,NG,N,15,N,CADENCE,4.2292355689600045,2.2460653734250635,True,True,1.8372467565536843,0.2394479892675756,-0.08318261355734402
U56,2023,CH_D2/NG,NG,N,15,N,CADENCE,4.2292355689600045,2.2460653734250635,True,True,1.8372467565536843,0.2394479892675756,-0.08318261355734402
U56,2023,CH_ANCHOR/NG,NG,CADENCE,W,N,CADENCE,4.2292355689600045,2.2460653734250635,True,False,1.737057408665915,0.22707454798270232,-0.08528762087955022
U56,2024,CH_RAW/ALL4,ALL4,N,15,N,GROSS,128.42817887014274,0.8235284751771321,True,True,2.067189966218021,0.3758376826530079,-0.11093056366361331
U56,2024,CH_MATCHED/ALL4,ALL4,N,15,N,GROSS,128.42817887014274,0.8235284751771321,True,True,2.067189966218021,0.3758376826530079,-0.11093056366361331
U56,2024,CH_D2/ALL4,ALL4,N,15,N,GROSS,128.42817887014274,0.8235284751771321,True,True,2.067189966218021,0.3758376826530079,-0.11093056366361331
U56,2024,CH_ANCHOR/ALL4,ALL4,CADENCE,W,N,GROSS,128.42817887014274,0.8235284751771321,True,False,2.232080030321827,0.34870514033252054,-0.08317910312721999
U56,2024,CH_RAW/NG,NG,N,15,N,H,3.7681041648698335,1.2310439679203555,True,True,2.067189966218021,0.3758376826530079,-0.11093056366361331
U56,2024,CH_MATCHED/NG,NG,N,15,N,H,3.7681041648698335,1.2310439679203555,True,True,2.067189966218021,0.3758376826530079,-0.11093056366361331
U56,2024,CH_D2/NG,NG,N,15,N,H,3.7681041648698335,1.2310439679203555,True,True,2.067189966218021,0.3758376826530079,-0.11093056366361331
U56,2024,CH_ANCHOR/NG,NG,CADENCE,W,N,H,3.7681041648698335,1.2310439679203555,True,False,2.232080030321827,0.34870514033252054,-0.08317910312721999
U56,2025,CH_RAW/ALL4,ALL4,N,15,N,GROSS,81.78407894073328,0.8235284751771321,True,True,0.9124607143542123,0.1739862776573986,-0.20088632612066493
U56,2025,CH_MATCHED/ALL4,ALL4,N,15,N,GROSS,81.78407894073328,0.8235284751771321,True,True,0.9124607143542123,0.1739862776573986,-0.20088632612066493
U56,2025,CH_D2/ALL4,ALL4,CADENCE,W,N,GROSS,81.78407894073328,0.8235284751771321,True,False,1.2630149707416642,0.2116019632591415,-0.1576999633412598
U56,2025,CH_ANCHOR/ALL4,ALL4,CADENCE,W,N,GROSS,81.78407894073328,0.8235284751771321,True,False,1.2630149707416642,0.2116019632591415,-0.1576999633412598
U56,2025,CH_RAW/NG,NG,N,15,N,CADENCE,1.4938630227842815,2.2460653734250635,False,True,0.9124607143542123,0.1739862776573986,-0.20088632612066493
U56,2025,CH_MATCHED/NG,NG,CADENCE,W,N,CADENCE,1.4938630227842815,2.2460653734250635,False,False,1.2630149707416642,0.2116019632591415,-0.1576999633412598
U56,2025,CH_D2/NG,NG,CADENCE,W,N,CADENCE,1.4938630227842815,2.2460653734250635,False,False,1.2630149707416642,0.2116019632591415,-0.1576999633412598
U56,2025,CH_ANCHOR/NG,NG,CADENCE,W,N,CADENCE,1.4938630227842815,2.2460653734250635,False,False,1.2630149707416642,0.2116019632591415,-0.1576999633412598
U56,2026,CH_RAW/ALL4,ALL4,N,15,N,GROSS,121.67171299418098,0.8235284751771321,True,True,1.5031478137646437,0.23396540895063023,-0.10692524308626716
U56,2026,CH_MATCHED/ALL4,ALL4,N,15,N,GROSS,121.67171299418098,0.8235284751771321,True,True,1.5031478137646437,0.23396540895063023,-0.10692524308626716
U56,2026,CH_D2/ALL4,ALL4,CADENCE,W,N,GROSS,121.67171299418098,0.8235284751771321,True,False,1.2124108370300932,0.1614789669805594,-0.09346887706274498
U56,2026,CH_ANCHOR/ALL4,ALL4,CADENCE,W,N,GROSS,121.67171299418098,0.8235284751771321,True,False,1.2124108370300932,0.1614789669805594,-0.09346887706274498
U56,2026,CH_RAW/NG,NG,N,15,N,CADENCE,1.8472110902045824,2.2460653734250635,False,True,1.5031478137646437,0.23396540895063023,-0.10692524308626716
U56,2026,CH_MATCHED/NG,NG,CADENCE,W,N,CADENCE,1.8472110902045824,2.2460653734250635,False,False,1.2124108370300932,0.1614789669805594,-0.09346887706274498
U56,2026,CH_D2/NG,NG,CADENCE,W,N,CADENCE,1.8472110902045824,2.2460653734250635,False,False,1.2124108370300932,0.1614789669805594,-0.09346887706274498
U56,2026,CH_ANCHOR/NG,NG,CADENCE,W,N,CADENCE,1.8472110902045824,2.2460653734250635,False,False,1.2124108370300932,0.1614789669805594,-0.09346887706274498
B136,2013,CH_RAW/ALL4,ALL4,N,10,N,GROSS,89.88805667053897,0.8235284751771321,True,True,3.3435300369036787,0.5719285664940756,-0.0710144848082015
B136,2013,CH_MATCHED/ALL4,ALL4,N,10,N,GROSS,89.88805667053897,0.8235284751771321,True,True,3.3435300369036787,0.5719285664940756,-0.0710144848082015
B136,2013,CH_D2/ALL4,ALL4,H,63,N,GROSS,89.88805667053897,0.8235284751771321,True,True,2.8347390359297036,0.39457569674480397,-0.038648262776714626
B136,2013,CH_ANCHOR/ALL4,ALL4,CADENCE,W,N,GROSS,89.88805667053897,0.8235284751771321,True,False,3.066096877659465,0.42255128511695705,-0.0564132549382772
B136,2013,CH_RAW/NG,NG,N,10,N,CADENCE,9.239340992994887,2.2460653734250635,True,True,3.3435300369036787,0.5719285664940756,-0.0710144848082015
B136,2013,CH_MATCHED/NG,NG,N,10,N,CADENCE,9.239340992994887,2.2460653734250635,True,True,3.3435300369036787,0.5719285664940756,-0.0710144848082015
B136,2013,CH_D2/NG,NG,H,63,N,CADENCE,9.239340992994887,2.2460653734250635,True,True,2.8347390359297036,0.39457569674480397,-0.038648262776714626
B136,2013,CH_ANCHOR/NG,NG,CADENCE,W,N,CADENCE,9.239340992994887,2.2460653734250635,True,False,3.066096877659465,0.42255128511695705,-0.0564132549382772
B136,2014,CH_RAW/ALL4,ALL4,N,10,N,GROSS,119.57169501373521,0.8235284751771321,True,True,1.5380309049172456,0.23430718024986041,-0.1016415290862156
B136,2014,CH_MATCHED/ALL4,ALL4,N,10,N,GROSS,119.57169501373521,0.8235284751771321,True,True,1.5380309049172456,0.23430718024986041,-0.1016415290862156
B136,2014,CH_D2/ALL4,ALL4,N,10,N,GROSS,119.57169501373521,0.8235284751771321,True,True,1.5380309049172456,0.23430718024986041,-0.1016415290862156
B136,2014,CH_ANCHOR/ALL4,ALL4,CADENCE,W,N,GROSS,119.57169501373521,0.8235284751771321,True,False,1.27362747312245,0.18233044168048207,-0.10677689384907685
B136,2014,CH_RAW/NG,NG,N,10,N,CADENCE,4.652887591030374,2.2460653734250635,True,True,1.5380309049172456,0.23430718024986041,-0.1016415290862156
B136,2014,CH_MATCHED/NG,NG,N,10,N,CADENCE,4.652887591030374,2.2460653734250635,True,True,1.5380309049172456,0.23430718024986041,-0.1016415290862156
B136,2014,CH_D2/NG,NG,N,10,N,CADENCE,4.652887591030374,2.2460653734250635,True,True,1.5380309049172456,0.23430718024986041,-0.1016415290862156
B136,2014,CH_ANCHOR/NG,NG,CADENCE,W,N,CADENCE,4.652887591030374,2.2460653734250635,True,False,1.27362747312245,0.18233044168048207,-0.10677689384907685
B136,2015,CH_RAW/ALL4,ALL4,N,10,N,GROSS,75.00622252656092,0.8235284751771321,True,True,0.5967663627697343,0.08333952917634169,-0.10731816243427106
B136,2015,CH_MATCHED/ALL4,ALL4,N,10,N,GROSS,75.00622252656092,0.8235284751771321,True,True,0.5967663627697343,0.08333952917634169,-0.10731816243427106
B136,2015,CH_D2/ALL4,ALL4,N,10,N,GROSS,75.00622252656092,0.8235284751771321,True,True,0.5967663627697343,0.08333952917634169,-0.10731816243427106
B136,2015,CH_ANCHOR/ALL4,ALL4,CADENCE,W,N,GROSS,75.00622252656092,0.8235284751771321,True,False,0.5038699452040148,0.06300938680126711,-0.10926195924890303
B136,2015,CH_RAW/NG,NG,N,10,N,CADENCE,2.8126901834488276,2.2460653734250635,True,True,0.5967663627697343,0.08333952917634169,-0.10731816243427106
B136,2015,CH_MATCHED/NG,NG,N,10,N,CADENCE,2.8126901834488276,2.2460653734250635,True,True,0.5967663627697343,0.08333952917634169,-0.10731816243427106
B136,2015,CH_D2/NG,NG,N,10,N,CADENCE,2.8126901834488276,2.2460653734250635,True,True,0.5967663627697343,0.08333952917634169,-0.10731816243427106
B136,2015,CH_ANCHOR/NG,NG,CADENCE,W,N,CADENCE,2.8126901834488276,2.2460653734250635,True,False,0.5038699452040148,0.06300938680126711,-0.10926195924890303
B136,2016,CH_RAW/ALL4,ALL4,N,10,N,GROSS,61.04566627877364,0.8235284751771321,True,True,0.1798948006641995,0.01501677462357165,-0.15522899276245272
B136,2016,CH_MATCHED/ALL4,ALL4,N,10,N,GROSS,61.04566627877364,0.8235284751771321,True,True,0.1798948006641995,0.01501677462357165,-0.15522899276245272
B136,2016,CH_D2/ALL4,ALL4,N,10,N,GROSS,61.04566627877364,0.8235284751771321,True,True,0.1798948006641995,0.01501677462357165,-0.15522899276245272
B136,2016,CH_ANCHOR/ALL4,ALL4,CADENCE,W,N,GROSS,61.04566627877364,0.8235284751771321,True,False,0.3385361212914428,0.032059788460548244,-0.11418362167443774
B136,2016,CH_RAW/NG,NG,N,10,N,CADENCE,3.5095707370085503,2.2460653734250635,True,True,0.1798948006641995,0.01501677462357165,-0.15522899276245272
B136,2016,CH_MATCHED/NG,NG,N,10,N,CADENCE,3.5095707370085503,2.2460653734250635,True,True,0.1798948006641995,0.01501677462357165,-0.15522899276245272
B136,2016,CH_D2/NG,NG,N,10,N,CADENCE,3.5095707370085503,2.2460653734250635,True,True,0.1798948006641995,0.01501677462357165,-0.15522899276245272
B136,2016,CH_ANCHOR/NG,NG,CADENCE,W,N,CADENCE,3.5095707370085503,2.2460653734250635,True,False,0.3385361212914428,0.032059788460548244,-0.11418362167443774
B136,2017,CH_RAW/ALL4,ALL4,N,5,N,GROSS,52.4911838795636,0.8235284751771321,True,True,1.7410242135251068,0.2208497813501138,-0.0478447390607748
B136,2017,CH_MATCHED/ALL4,ALL4,N,5,N,GROSS,52.4911838795636,0.8235284751771321,True,True,1.7410242135251068,0.2208497813501138,-0.0478447390607748
B136,2017,CH_D2/ALL4,ALL4,N,5,N,GROSS,52.4911838795636,0.8235284751771321,True,True,1.7410242135251068,0.2208497813501138,-0.0478447390607748
B136,2017,CH_ANCHOR/ALL4,ALL4,CADENCE,W,N,GROSS,52.4911838795636,0.8235284751771321,True,False,2.7225537965777646,0.3308885033150153,-0.041822101077339746
B136,2017,CH_RAW/NG,NG,N,5,N,CADENCE,3.8022189738818,2.2460653734250635,True,True,1.7410242135251068,0.2208497813501138,-0.0478447390607748
B136,2017,CH_MATCHED/NG,NG,N,5,N,CADENCE,3.8022189738818,2.2460653734250635,True,True,1.7410242135251068,0.2208497813501138,-0.0478447390607748
B136,2017,CH_D2/NG,NG,N,5,N,CADENCE,3.8022189738818,2.2460653734250635,True,True,1.7410242135251068,0.2208497813501138,-0.0478447390607748
B136,2017,CH_ANCHOR/NG,NG,CADENCE,W,N,CADENCE,3.8022189738818,2.2460653734250635,True,False,2.7225537965777646,0.3308885033150153,-0.041822101077339746
B136,2018,CH_RAW/ALL4,ALL4,N,10,N,GROSS,33.640236673220926,0.8235284751771321,True,True,0.33025143300305415,0.04611268918906353,-0.20203288162979283
B136,2018,CH_MATCHED/ALL4,ALL4,N,10,N,GROSS,33.640236673220926,0.8235284751771321,True,True,0.33025143300305415,0.04611268918906353,-0.20203288162979283
B136,2018,CH_D2/ALL4,ALL4,N,10,N,GROSS,33.640236673220926,0.8235284751771321,True,True,0.33025143300305415,0.04611268918906353,-0.20203288162979283
B136,2018,CH_ANCHOR/ALL4,ALL4,CADENCE,W,N,GROSS,33.640236673220926,0.8235284751771321,True,False,0.28663917503648084,0.035930908178644305,-0.1855985664317661
B136,2018,CH_RAW/NG,NG,N,10,N,CADENCE,3.6715621100246647,2.2460653734250635,True,True,0.33025143300305415,0.04611268918906353,-0.20203288162979283
B136,2018,CH_MATCHED/NG,NG,N,10,N,CADENCE,3.6715621100246647,2.2460653734250635,True,True,0.33025143300305415,0.04611268918906353,-0.20203288162979283
B136,2018,CH_D2/NG,NG,N,10,N,CADENCE,3.6715621100246647,2.2460653734250635,True,True,0.33025143300305415,0.04611268918906353,-0.20203288162979283
B136,2018,CH_ANCHOR/NG,NG,CADENCE,W,N,CADENCE,3.6715621100246647,2.2460653734250635,True,False,0.28663917503648084,0.035930908178644305,-0.1855985664317661
B136,2019,CH_RAW/ALL4,ALL4,N,10,N,GROSS,35.196470514320275,0.8235284751771321,True,True,1.5703273036202545,0.20704604897023482,-0.05450393803843401
B136,2019,CH_MATCHED/ALL4,ALL4,N,10,N,GROSS,35.196470514320275,0.8235284751771321,True,True,1.5703273036202545,0.20704604897023482,-0.05450393803843401
B136,2019,CH_D2/ALL4,ALL4,H,63,N,GROSS,35.196470514320275,0.8235284751771321,True,True,1.4181690989306048,0.14995233754109072,-0.050533883166749005
B136,2019,CH_ANCHOR/ALL4,ALL4,CADENCE,W,N,GROSS,35.196470514320275,0.8235284751771321,True,False,2.0819337843057073,0.24794245126928605,-0.04953320677680695
B136,2019,CH_RAW/NG,NG,N,10,N,CADENCE,4.195704412904946,2.2460653734250635,True,True,1.5703273036202545,0.20704604897023482,-0.05450393803843401
