panel,dial,dial_class,ctx,dp,pick,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,BASE_OOS_CAGR,BASE_OOS_Sharpe,BASE_OOS_MaxDD,SPY_OOS_CAGR,SPY_OOS_Sharpe,SPY_OOS_MaxDD,pass4a_OOS,pass4b_OOS
U56,BAND,NONWIDTH,1.0,10,0.08,0.12015132965351971,1.163573347220819,-0.19050613852673592,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,True
U56,BAND,NONWIDTH,1.0,3,0.08,0.12015132965351971,1.163573347220819,-0.19050613852673592,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,True
U56,BAND,NONWIDTH,1.0,2,0.08,0.12015132965351971,1.163573347220819,-0.19050613852673592,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,True
U56,BAND,NONWIDTH,1.0,1,0.00,0.12108113704736678,1.2549172495943663,-0.15838547163043726,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,True
U56,BAND,NONWIDTH,1.0,0,0.00,0.12108113704736678,1.2549172495943663,-0.15838547163043726,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,True
U56,GROSS,NONWIDTH,0.02,10,1.00,0.12546580533419083,1.278888532733247,-0.15652433903758922,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,True
U56,GROSS,NONWIDTH,0.02,3,0.75,0.09364259182163726,1.2795579961445622,-0.11858555811518878,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,GROSS,NONWIDTH,0.02,2,0.20,0.024668370938212503,1.2805280721079735,-0.0323203858558494,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,GROSS,NONWIDTH,0.02,1,0.20,0.024668370938212503,1.2805280721079735,-0.0323203858558494,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,GROSS,NONWIDTH,0.02,0,0.20,0.024668370938212503,1.2805280721079735,-0.0323203858558494,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,GROSS,NONWIDTH,0.03,10,1.00,0.12681530813545194,1.2764827179455562,-0.15910995440549058,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,True
U56,GROSS,NONWIDTH,0.03,3,0.95,0.1203602562626982,1.2766362313874522,-0.15146297642396456,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,True
U56,GROSS,NONWIDTH,0.03,2,0.20,0.024927846727931247,1.2782173041257792,-0.03285783341277926,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,GROSS,NONWIDTH,0.03,1,0.20,0.024927846727931247,1.2782173041257792,-0.03285783341277926,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,GROSS,NONWIDTH,0.03,0,0.20,0.024927846727931247,1.2782173041257792,-0.03285783341277926,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,GROSS,NONWIDTH,0.05,10,1.00,0.12146056077183398,1.2078502492647538,-0.16579212963236623,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,True
U56,GROSS,NONWIDTH,0.05,3,0.85,0.10302348471142331,1.2082912038466282,-0.1418274621647838,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,GROSS,NONWIDTH,0.05,2,0.20,0.023972574382152834,1.2095873244637791,-0.03428957591696713,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,GROSS,NONWIDTH,0.05,1,0.20,0.023972574382152834,1.2095873244637791,-0.03428957591696713,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,GROSS,NONWIDTH,0.05,0,0.20,0.023972574382152834,1.2095873244637791,-0.03428957591696713,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,CADENCE,NONWIDTH,0.5,10,W,0.06275738806571152,1.2777367500529102,-0.08117568893512095,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,CADENCE,NONWIDTH,0.5,3,W,0.06275738806571152,1.2777367500529102,-0.08117568893512095,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,CADENCE,NONWIDTH,0.5,2,W,0.06275738806571152,1.2777367500529102,-0.08117568893512095,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,CADENCE,NONWIDTH,0.5,1,D,0.06164796450338339,1.2869219772706322,-0.07602280004177686,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,CADENCE,NONWIDTH,0.5,0,D,0.06164796450338339,1.2869219772706322,-0.07602280004177686,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,CADENCE,NONWIDTH,0.75,10,M,0.09558547679902274,1.224130197961305,-0.14381683685667057,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,CADENCE,NONWIDTH,0.75,3,M,0.09558547679902274,1.224130197961305,-0.14381683685667057,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,CADENCE,NONWIDTH,0.75,2,M,0.09558547679902274,1.224130197961305,-0.14381683685667057,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,CADENCE,NONWIDTH,0.75,1,D,0.09299711007835021,1.28746995124285,-0.11237657760002906,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,CADENCE,NONWIDTH,0.75,0,D,0.09299711007835021,1.28746995124285,-0.11237657760002906,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,CADENCE,NONWIDTH,1.0,10,M,0.12823003720224202,1.225041620056701,-0.188052727769067,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,True
U56,CADENCE,NONWIDTH,1.0,3,M,0.12823003720224202,1.225041620056701,-0.188052727769067,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,True
U56,CADENCE,NONWIDTH,1.0,2,M,0.12823003720224202,1.225041620056701,-0.188052727769067,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,True
U56,CADENCE,NONWIDTH,1.0,1,D,0.12463383707262965,1.2877467694278284,-0.14765297991447024,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,True
U56,CADENCE,NONWIDTH,1.0,0,D,0.12463383707262965,1.2877467694278284,-0.14765297991447024,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,True
U56,N,WIDTH,0.5,10,50,0.0822046903429674,1.1067585783985854,-0.12708675756060406,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,N,WIDTH,0.5,3,50,0.0822046903429674,1.1067585783985854,-0.12708675756060406,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,N,WIDTH,0.5,2,50,0.0822046903429674,1.1067585783985854,-0.12708675756060406,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,N,WIDTH,0.5,1,50,0.0822046903429674,1.1067585783985854,-0.12708675756060406,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,N,WIDTH,0.5,0,3,0.0466653970034816,0.6434563755984911,-0.08868051724449799,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,N,WIDTH,0.75,10,50,0.12362159769205716,1.1066699703285108,-0.18647359635189842,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,True
U56,N,WIDTH,0.75,3,50,0.12362159769205716,1.1066699703285108,-0.18647359635189842,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,True
U56,N,WIDTH,0.75,2,50,0.12362159769205716,1.1066699703285108,-0.18647359635189842,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,True
U56,N,WIDTH,0.75,1,50,0.12362159769205716,1.1066699703285108,-0.18647359635189842,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,True
U56,N,WIDTH,0.75,0,3,0.06828999562560978,0.6415762782969895,-0.13207108522802813,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,N,WIDTH,1.0,10,50,0.1650964283280858,1.1065031198032755,-0.243164034652687,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,N,WIDTH,1.0,3,50,0.1650964283280858,1.1065031198032755,-0.243164034652687,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,N,WIDTH,1.0,2,50,0.1650964283280858,1.1065031198032755,-0.243164034652687,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,N,WIDTH,1.0,1,50,0.1650964283280858,1.1065031198032755,-0.243164034652687,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,N,WIDTH,1.0,0,3,0.08860774056813314,0.6394091178390648,-0.17479457581209856,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,COVERAGE,WIDTH,0.5,10,0.85,0.07795840548963806,1.0741695389422896,-0.12494346359046704,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,COVERAGE,WIDTH,0.5,3,0.85,0.07795840548963806,1.0741695389422896,-0.12494346359046704,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,COVERAGE,WIDTH,0.5,2,0.85,0.07795840548963806,1.0741695389422896,-0.12494346359046704,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,COVERAGE,WIDTH,0.5,1,0.85,0.07795840548963806,1.0741695389422896,-0.12494346359046704,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,COVERAGE,WIDTH,0.5,0,0.10,0.0465430342740476,0.6790193798458144,-0.0956902184234305,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,COVERAGE,WIDTH,0.75,10,0.85,0.11707930756877327,1.0738675303252696,-0.1833957015665698,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,True
U56,COVERAGE,WIDTH,0.75,3,0.85,0.11707930756877327,1.0738675303252696,-0.1833957015665698,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,True
U56,COVERAGE,WIDTH,0.75,2,0.85,0.11707930756877327,1.0738675303252696,-0.1833957015665698,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,True
U56,COVERAGE,WIDTH,0.75,1,0.85,0.11707930756877327,1.0738675303252696,-0.1833957015665698,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,True
U56,COVERAGE,WIDTH,0.75,0,0.10,0.06841035219705494,0.6772502529638201,-0.14320783691542882,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,COVERAGE,WIDTH,1.0,10,0.85,0.15614975059005465,1.0734889602860056,-0.2392414635120288,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,COVERAGE,WIDTH,1.0,3,0.85,0.15614975059005465,1.0734889602860056,-0.2392414635120288,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,COVERAGE,WIDTH,1.0,2,0.85,0.15614975059005465,1.0734889602860056,-0.2392414635120288,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,COVERAGE,WIDTH,1.0,1,0.85,0.15614975059005465,1.0734889602860056,-0.2392414635120288,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,COVERAGE,WIDTH,1.0,0,0.10,0.08919766869404255,0.675251977099429,-0.1903206849643574,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,VOLBREADTH,WIDTH,0.5,10,9.99,0.08827206921630681,1.1957274744810151,-0.12050092269719681,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,VOLBREADTH,WIDTH,0.5,3,9.99,0.08827206921630681,1.1957274744810151,-0.12050092269719681,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,VOLBREADTH,WIDTH,0.5,2,9.99,0.08827206921630681,1.1957274744810151,-0.12050092269719681,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,VOLBREADTH,WIDTH,0.5,1,0.80,0.0802405303134579,1.1543452656231026,-0.1036639757782879,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,VOLBREADTH,WIDTH,0.5,0,0.20,0.030806364309589496,0.6918387703904867,-0.11851511248899804,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,VOLBREADTH,WIDTH,0.75,10,9.99,0.13312440472390374,1.195518682003438,-0.17714744213392342,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,True
U56,VOLBREADTH,WIDTH,0.75,3,9.99,0.13312440472390374,1.195518682003438,-0.17714744213392342,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,True
U56,VOLBREADTH,WIDTH,0.75,2,9.99,0.13312440472390374,1.195518682003438,-0.17714744213392342,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,True
U56,VOLBREADTH,WIDTH,0.75,1,0.80,0.12085733364580076,1.1541965368464557,-0.1536896205515873,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,True
U56,VOLBREADTH,WIDTH,0.75,0,0.20,0.045684966964427476,0.6905279121698454,-0.17343004169554954,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,VOLBREADTH,WIDTH,1.0,10,9.99,0.1783025449991542,1.195170892730498,-0.2314394605599639,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,VOLBREADTH,WIDTH,1.0,3,9.99,0.1783025449991542,1.195170892730498,-0.2314394605599639,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,VOLBREADTH,WIDTH,1.0,2,9.99,0.1783025449991542,1.195170892730498,-0.2314394605599639,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,VOLBREADTH,WIDTH,1.0,1,0.80,0.16167602892896893,1.1539042731002753,-0.2024904937417391,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,VOLBREADTH,WIDTH,1.0,0,0.20,0.06017700176503271,0.6891674405127307,-0.22557904177918586,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,SLEEVECAP,WIDTH,0.5,10,4,0.06996662374565021,1.0114679658564993,-0.10610501370799941,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,SLEEVECAP,WIDTH,0.5,3,4,0.06996662374565021,1.0114679658564993,-0.10610501370799941,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,SLEEVECAP,WIDTH,0.5,2,4,0.06996662374565021,1.0114679658564993,-0.10610501370799941,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,SLEEVECAP,WIDTH,0.5,1,4,0.06996662374565021,1.0114679658564993,-0.10610501370799941,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,SLEEVECAP,WIDTH,0.5,0,1,0.06739398839690569,0.9373785260044123,-0.09340645781094103,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,SLEEVECAP,WIDTH,0.75,10,4,0.10481372525212107,1.0106942858403793,-0.15646526462030974,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,SLEEVECAP,WIDTH,0.75,3,4,0.10481372525212107,1.0106942858403793,-0.15646526462030974,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,SLEEVECAP,WIDTH,0.75,2,4,0.10481372525212107,1.0106942858403793,-0.15646526462030974,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,SLEEVECAP,WIDTH,0.75,1,4,0.10481372525212107,1.0106942858403793,-0.15646526462030974,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,SLEEVECAP,WIDTH,0.75,0,1,0.10063159869150029,0.9369807661125054,-0.13892495503171498,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,SLEEVECAP,WIDTH,1.0,10,4,0.13942951189671215,1.0097446718692602,-0.20505499147819573,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,SLEEVECAP,WIDTH,1.0,3,4,0.13942951189671215,1.0097446718692602,-0.20505499147819573,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,SLEEVECAP,WIDTH,1.0,2,4,0.13942951189671215,1.0097446718692602,-0.20505499147819573,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,SLEEVECAP,WIDTH,1.0,1,4,0.13942951189671215,1.0097446718692602,-0.20505499147819573,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
U56,SLEEVECAP,WIDTH,1.0,0,1,0.13340731089348856,0.9363819608128088,-0.18361004717575513,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,False
B136,BAND,NONWIDTH,0.5,10,0.08,0.055055609354287105,1.100033501777662,-0.10002560981833664,0.07884939392053303,1.105887869727878,-0.12240985403190019,0.15331427255204866,0.8767278433896203,-0.3371595330739301,False,False
B136,BAND,NONWIDTH,0.5,3,0.08,0.055055609354287105,1.100033501777662,-0.10002560981833664,0.07884939392053303,1.105887869727878,-0.12240985403190019,0.15331427255204866,0.8767278433896203,-0.3371595330739301,False,False
B136,BAND,NONWIDTH,0.5,2,0.08,0.055055609354287105,1.100033501777662,-0.10002560981833664,0.07884939392053303,1.105887869727878,-0.12240985403190019,0.15331427255204866,0.8767278433896203,-0.3371595330739301,False,False
B136,BAND,NONWIDTH,0.5,1,0.00,0.05185592478737977,1.1165190666470528,-0.08507002022097421,0.07884939392053303,1.105887869727878,-0.12240985403190019,0.15331427255204866,0.8767278433896203,-0.3371595330739301,True,False
B136,BAND,NONWIDTH,0.5,0,0.00,0.05185592478737977,1.1165190666470528,-0.08507002022097421,0.07884939392053303,1.105887869727878,-0.12240985403190019,0.15331427255204866,0.8767278433896203,-0.3371595330739301,True,False
B136,BAND,NONWIDTH,0.75,10,0.08,0.08274060388744209,1.098820124916934,-0.14814209116223453,0.07884939392053303,1.105887869727878,-0.12240985403190019,0.15331427255204866,0.8767278433896203,-0.3371595330739301,False,False
B136,BAND,NONWIDTH,0.75,3,0.08,0.08274060388744209,1.098820124916934,-0.14814209116223453,0.07884939392053303,1.105887869727878,-0.12240985403190019,0.15331427255204866,0.8767278433896203,-0.3371595330739301,False,False
B136,BAND,NONWIDTH,0.75,2,0.08,0.08274060388744209,1.098820124916934,-0.14814209116223453,0.07884939392053303,1.105887869727878,-0.12240985403190019,0.15331427255204866,0.8767278433896203,-0.3371595330739301,False,False
B136,BAND,NONWIDTH,0.75,1,0.00,0.07790863042204377,1.1153995157070526,-0.12616626371926454,0.07884939392053303,1.105887869727878,-0.12240985403190019,0.15331427255204866,0.8767278433896203,-0.3371595330739301,False,False
B136,BAND,NONWIDTH,0.75,0,0.00,0.07790863042204377,1.1153995157070526,-0.12616626371926454,0.07884939392053303,1.105887869727878,-0.12240985403190019,0.15331427255204866,0.8767278433896203,-0.3371595330739301,False,False
B136,BAND,NONWIDTH,1.0,10,0.08,0.11047139028283737,1.0974353329692366,-0.19499148724221482,0.07884939392053303,1.105887869727878,-0.12240985403190019,0.15331427255204866,0.8767278433896203,-0.3371595330739301,False,True
B136,BAND,NONWIDTH,1.0,3,0.08,0.11047139028283737,1.0974353329692366,-0.19499148724221482,0.07884939392053303,1.105887869727878,-0.12240985403190019,0.15331427255204866,0.8767278433896203,-0.3371595330739301,False,True
B136,BAND,NONWIDTH,1.0,2,0.08,0.11047139028283737,1.0974353329692366,-0.19499148724221482,0.07884939392053303,1.105887869727878,-0.12240985403190019,0.15331427255204866,0.8767278433896203,-0.3371595330739301,False,True
B136,BAND,NONWIDTH,1.0,1,0.00,0.10399279636429348,1.1141422771224583,-0.16630686129757144,0.07884939392053303,1.105887869727878,-0.12240985403190019,0.15331427255204866,0.8767278433896203,-0.3371595330739301,False,False
B136,BAND,NONWIDTH,1.0,0,0.00,0.10399279636429348,1.1141422771224583,-0.16630686129757144,0.07884939392053303,1.105887869727878,-0.12240985403190019,0.15331427255204866,0.8767278433896203,-0.3371595330739301,False,False
B136,GROSS,NONWIDTH,0.02,10,1.00,0.10647667412554362,1.1254494827854478,-0.16179541924797514,0.07884939392053303,1.105887869727878,-0.12240985403190019,0.15331427255204866,0.8767278433896203,-0.3371595330739301,False,False
