panel,basis,depth,CAGR,Sharpe,MaxDD,H1,H2,DD_margin_pp,CAGR_margin_pp,brake_days_pct,vol_real,turn,cost_drag_bp,n_rebal,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,IS_Sharpe,SPY_Sharpe,SPY_CAGR,SPY_MaxDD,LIVE_Sharpe,LIVE_MaxDD,OOS_SPY_Sharpe,OOS_SPY_CAGR,OOS_SPY_MaxDD,OOS_LIVE_Sharpe,keep4a,keep4b,keep4b_oos_sharpe,keep4b_and_oos,leg_H1,leg_H2,leg_DD,leg_CAGR
U56,NONE,0.0,0.13670200118928255,1.1716623554016101,-0.16381481251547603,1.2526855979053693,1.121880836109541,0.03848892268856646,0.030843811788578743,0.0,0.11504003545558832,2.4630433479658516,24.630433479658514,977,0.15147424801121967,1.1964884282955432,-0.16381481251547625,1.1481941605273667,0.8844382267420076,0.1512259848581483,-0.3371728920067375,1.2011323521926403,-0.12054956914840909,0.8738401470547136,0.1525745335844091,-0.33717289200673783,1.2768823974588255,False,True,True,True,True,True,True,True
U56,NONE,0.25,0.13670200118928255,1.1716623554016101,-0.16381481251547603,1.2526855979053693,1.121880836109541,0.03848892268856646,0.030843811788578743,0.0,0.11504003545558832,2.4630433479658516,24.630433479658514,977,0.15147424801121967,1.1964884282955432,-0.16381481251547625,1.1481941605273667,0.8844382267420076,0.1512259848581483,-0.3371728920067375,1.2011323521926403,-0.12054956914840909,0.8738401470547136,0.1525745335844091,-0.33717289200673783,1.2768823974588255,False,True,True,True,True,True,True,True
U56,NONE,0.5,0.13670200118928255,1.1716623554016101,-0.16381481251547603,1.2526855979053693,1.121880836109541,0.03848892268856646,0.030843811788578743,0.0,0.11504003545558832,2.4630433479658516,24.630433479658514,977,0.15147424801121967,1.1964884282955432,-0.16381481251547625,1.1481941605273667,0.8844382267420076,0.1512259848581483,-0.3371728920067375,1.2011323521926403,-0.12054956914840909,0.8738401470547136,0.1525745335844091,-0.33717289200673783,1.2768823974588255,False,True,True,True,True,True,True,True
U56,NONE,0.75,0.13670200118928255,1.1716623554016101,-0.16381481251547603,1.2526855979053693,1.121880836109541,0.03848892268856646,0.030843811788578743,0.0,0.11504003545558832,2.4630433479658516,24.630433479658514,977,0.15147424801121967,1.1964884282955432,-0.16381481251547625,1.1481941605273667,0.8844382267420076,0.1512259848581483,-0.3371728920067375,1.2011323521926403,-0.12054956914840909,0.8738401470547136,0.1525745335844091,-0.33717289200673783,1.2768823974588255,False,True,True,True,True,True,True,True
U56,NONE,1.0,0.13670200118928255,1.1716623554016101,-0.16381481251547603,1.2526855979053693,1.121880836109541,0.03848892268856646,0.030843811788578743,0.0,0.11504003545558832,2.4630433479658516,24.630433479658514,977,0.15147424801121967,1.1964884282955432,-0.16381481251547625,1.1481941605273667,0.8844382267420076,0.1512259848581483,-0.3371728920067375,1.2011323521926403,-0.12054956914840909,0.8738401470547136,0.1525745335844091,-0.33717289200673783,1.2768823974588255,False,True,True,True,True,True,True,True
U56,SPY200,0.0,0.10290384292188826,1.0849763608425975,-0.13279400236172223,1.1295630625086706,1.0543137788098216,0.06950973284232026,-0.0029543464788155532,0.17401079136690648,0.0944068235039661,3.64808086206244,36.4808086206244,977,0.11766695985303444,1.1570423876039393,-0.13279400236172167,0.9904246069325214,0.8844382267420076,0.1512259848581483,-0.3371728920067375,1.2011323521926403,-0.12054956914840909,0.8738401470547136,0.1525745335844091,-0.33717289200673783,1.2768823974588255,False,False,True,False,True,True,True,False
U56,SPY200,0.25,0.11168315172856524,1.153439997563705,-0.13651194552822243,1.2003040979982946,1.1220359126909627,0.06579178967582006,0.005824962327861435,0.17401079136690648,0.09579445980329411,3.3380062337699545,33.38006233769954,977,0.12654656111553386,1.217843555631711,-0.136511945528223,1.0702680628795025,0.8844382267420076,0.1512259848581483,-0.3371728920067375,1.2011323521926403,-0.12054956914840909,0.8738401470547136,0.1525745335844091,-0.33717289200673783,1.2768823974588255,False,True,True,True,True,True,True,True
U56,SPY200,0.5,0.12026125364285178,1.186883055543423,-0.1453801643243975,1.2424198149514245,1.1506471504315043,0.056923570879645,0.014403064242147975,0.17401079136690648,0.09991417232215177,3.024526136738833,30.24526136738833,977,0.1351609038193995,1.2392969784476084,-0.14538016432439727,1.1213873348617376,0.8844382267420076,0.1512259848581483,-0.3371728920067375,1.2011323521926403,-0.12054956914840909,0.8738401470547136,0.1525745335844091,-0.33717289200673783,1.2768823974588255,False,True,True,True,True,True,True,True
U56,SPY200,0.75,0.12863084669069114,1.1901756865336792,-0.15443919751001867,1.258197431251343,1.147059539027133,0.04786453769402382,0.022772657289987328,0.17401079136690648,0.10646234014614701,2.708423932072941,27.08423932072941,977,0.1435010706252573,1.2286148338079674,-0.15443919751001833,1.1456897305279095,0.8844382267420076,0.1512259848581483,-0.3371728920067375,1.2011323521926403,-0.12054956914840909,0.8738401470547136,0.1525745335844091,-0.33717289200673783,1.2768823974588255,False,True,True,True,True,True,True,True
U56,SPY200,1.0,0.13670200118928255,1.1716623554016101,-0.16381481251547603,1.2526855979053693,1.121880836109541,0.03848892268856646,0.030843811788578743,0.17401079136690648,0.11504003545558832,2.4630433479658516,24.630433479658514,977,0.15147424801121967,1.1964884282955432,-0.16381481251547625,1.1481941605273667,0.8844382267420076,0.1512259848581483,-0.3371728920067375,1.2011323521926403,-0.12054956914840909,0.8738401470547136,0.1525745335844091,-0.33717289200673783,1.2768823974588255,False,True,True,True,True,True,True,True
