panel,family,rung,gross_dev,gross_twin,gross_err,scale,R_twin_CAGR,R_twin_MaxDD,R_twin_Sharpe,R_lad_CAGR,R_lad_MaxDD,R_lad_Sharpe,keep4a,keep4b,twin_keep4a,twin_keep4b,twin_CAGR,twin_MaxDD,twin_Sharpe,twin_OOS_Sharpe,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,se_CAGR,se_MaxDD,se_Sharpe,t_CAGR,t_MaxDD,t_Sharpe
U56,VOLTGT,v=0.08,0.5599408823473541,0.5599410179457912,1.3559843714539e-07,0.7778789255459957,-0.008837312105779205,0.03376713911165019,-0.024672763513756024,-0.008837410737727092,0.03375119497269252,-0.024670976080437113,False,False,False,False,0.09517353436812792,-0.14158099244173106,1.0642271850242098,1.113052574350979,0.08633622226234872,1.0395544215104537,-0.10781385333008087,1.0686186328030236,1.012002253597205,0.09173196554774155,1.0846749404273242,-0.10781385333007987,0.006513091727367145,0.022030816386201975,0.06751960391503949,-1.3568536227804062,1.5327230057983117,-0.3654162951666894
U56,VOLTGT,v=0.10,0.6314443221388065,0.6314444150603166,9.29215100420322e-08,0.8773159946705777,-0.009845049131320005,0.031652829121139536,-0.04059378104382261,-0.00984475934152583,0.03163660934364165,-0.040591594195050984,False,False,False,True,0.10736775081098981,-0.15885265994985132,1.064310249097736,1.1131972104291483,0.09752270167966981,1.0237164680539135,-0.12719983082871178,1.0501248416076066,0.999746483563438,0.10473495739761884,1.0735888211574276,-0.12212140422816053,0.006132097033293817,0.022543154706845342,0.05841349309522884,-1.6054946746385388,1.4040993611035282,-0.694938427627405
U56,VOLTGT,v=0.12,0.6747391214879305,0.6747391746985851,5.3210654660240664e-08,0.937534902161077,-0.007244776355227689,0.03096259554798053,-0.02413677107349055,-0.00724397821170801,0.030940950453668653,-0.024133922497515226,False,True,False,True,0.11474967678680903,-0.16922174067051143,1.0643488145563296,1.1132728069609046,0.10750490043158134,1.040212043482839,-0.1382591451225309,1.0592228198929527,1.0244692886907663,0.11697691752348383,1.0969869008712152,-0.12707892121034015,0.004954153301846292,0.019382935514967392,0.04469924930074796,-1.4623641849209101,1.5974151863669666,-0.5399815757775303
U56,VOLTGT,v=0.15,0.7057046733603445,0.7057046912327738,1.787242931428068e-08,0.9806097829632197,-0.0043548243638995565,0.025796873813340837,-0.01732964693839989,-0.0043542591122834595,0.02578245318175068,-0.017327845995577906,False,True,False,True,0.1200280488435368,-0.17659691356012486,1.0643709539910355,1.1133210622656038,0.11567322447963724,1.0470413070526357,-0.15080003974678402,1.0697007665150553,1.0296652578150047,0.12598116450565477,1.0977348966845408,-0.1508000397467838,0.002914374778020374,0.012463153652931677,0.025678652342712372,-1.494256811698606,2.0698512215864966,-0.6748659044530451
U56,VOLTGT,v=0.20,0.7174364444019987,0.7174364473140823,2.9120835742801887e-09,0.9969303860705353,0.00046463998049306454,0.012410705133225841,0.009734110543362373,0.0004647516778185923,0.012407963534343758,0.009734458306879246,False,True,False,True,0.12202747518584367,-0.1793821682243507,1.06437828558561,1.1133381794075405,0.12249211516633673,1.0741123961289725,-0.16697146309112487,1.093670795729843,1.0609148066211362,0.13391540425059545,1.1237993732722256,-0.16697146309112476,0.0008007180132206667,0.005571245117795801,0.009578744959747396,0.5802791654757194,2.2276358104552387,1.01621982673804
U56,MAXVOL,m=0.25,0.6652991240886236,0.6652991869029597,6.281433617694177e-08,0.9244041058383375,-0.03982509943983925,0.064485337644962,-0.15469217509894806,-0.03982448240082988,0.06446830017772917,-0.15468991184996872,False,False,False,True,0.11314028757929573,-0.16696657370918144,1.0643411605401918,1.113257174408222,0.07331518813945648,0.9096489854412437,-0.10248123606421944,1.088924416588754,0.7331697988698241,0.07060404497025874,0.8808818070022996,-0.10248123606421977,0.012152718606407518,0.030220532768350135,0.10588024226852134,-3.277052709740311,2.1338253080864704,-1.461010777691984
U56,MAXVOL,m=0.35,0.6995745757335404,0.6995746010757605,2.5342220100199597e-08,0.9720821479407289,-0.0176922424755932,0.0436103303544465,-0.023243025118443894,-0.017691523598110673,0.04359176164890427,-0.02324068076048058,False,False,False,True,0.1189832230741783,-0.17513960482955637,1.064366907176678,1.1133118899362036,0.1012909805985851,1.041123882058234,-0.13152927447510987,1.0685059646475323,1.016664916409666,0.11186944172548952,1.1228348922254077,-0.13152927447510976,0.008455024375913531,0.024740131797562702,0.07433479533775418,-2.0925122967113414,1.7627363795508484,-0.3126802867060415
U56,MAXVOL,m=0.45,0.7117086947366086,0.7117087050623487,1.0325740151806428e-08,0.9889621813551612,-0.009264606604404202,0.00029282839135569283,-0.02525890781840956,-0.00926424553634285,0.0002837709669363253,-0.025257775697832496,False,True,False,True,0.12105133221412023,-0.17802294972520238,1.0643747809921382,1.113329896989985,0.11178672560971603,1.0391158731737287,-0.1777301213338467,1.0614566721878191,1.0218978883738532,0.12416006787889677,1.1098558082986605,-0.17773012133384658,0.005833431690711809,0.01545300396325908,0.04812630334679301,-1.5881914961232215,0.018949609542061784,-0.5248462080371427
U56,MAXVOL,m=0.60,0.7196429358596218,0.7196429358596218,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,0.1224034974833299,-0.17990546913754213,1.0643795900473585,1.1133413290228635,0.1224034974833299,1.0643795900473585,-0.17990546913754213,1.0851411426120192,1.0508994495933264,0.13426543601500995,1.1133413290228635,-0.17990546913754235,0.0,0.0,0.0,,,
U56,MAXVOL,m=0.80,0.7230521312484871,0.7230521266874316,-4.5610555332586955e-09,1.0047428235680094,0.00853454818456112,-0.004277438414779677,0.033413313558936064,0.00853479434676696,-0.004281599934430114,0.03341391265907556,False,True,False,True,0.1229844638160571,-0.18071368669115762,1.0643815669042485,1.1133461507946576,0.13151901200061822,1.0977948804631845,-0.1849911251059373,1.1678806140157927,1.044889117788331,0.1405162833396021,1.1113077425364861,-0.1849911251059373,0.004572998300339432,0.01344572593384888,0.03423646640539519,1.8662915715336348,-0.3181262533405846,0.9759568398002252
U56,MADIST,k=0.00,0.7196429358596218,0.7196429358596218,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,0.1224034974833299,-0.17990546913754213,1.0643795900473585,1.1133413290228635,0.1224034974833299,1.0643795900473585,-0.17990546913754213,1.0851411426120192,1.0508994495933264,0.13426543601500995,1.1133413290228635,-0.17990546913754235,0.0,0.0,0.0,,,
U56,MADIST,k=0.03,0.6838306633323874,0.6838307067825665,4.345017912132931e-08,0.9501813548008294,-0.0027156555565723828,-0.004035570136121214,-0.03357763317063367,-0.0027147878537006065,-0.004058644522066529,-0.03357462602704664,False,True,False,True,0.11629955427364691,-0.17139065513139695,1.0643557808888588,1.11328747950921,0.11358389871707453,1.0307781477182252,-0.17542622526751817,1.0038767203903007,1.058944343614382,0.13087982653200014,1.122333085762813,-0.17542622526751794,0.003478724513859285,0.012118583814361993,0.028036297953601835,-0.7806469140494382,-0.3330067438522456,-1.1976486063246428
U56,MADIST,k=0.06,0.6268820326759286,0.6268821291491591,9.647323051531487e-08,0.870970745854277,0.002700281678534866,0.012039410982176757,-0.015526424728300015,0.0027006107838001697,0.012020360181648204,-0.015523854893640276,False,False,False,True,0.10658976741583559,-0.15775609458591133,1.0643056816482186,1.1131887119799437,0.10929004909437046,1.0487792569199186,-0.14571668360373458,0.9470979480652183,1.1415030180937233,0.1340893971001773,1.1988268291190567,-0.1457166836037348,0.005298876028925635,0.01855811790256965,0.05057073336889841,0.5095951790142856,0.6487409469744623,-0.30702391865744516
U56,MADIST,k=0.10,0.4906260854934217,0.49062623833128294,1.5283786125586118e-07,0.6815066142008985,0.0003879601139351596,0.004922208380357729,-0.14196691485094748,0.00038757236100495085,0.004908230385870668,-0.1419655045178978,False,False,False,False,0.08335301872031686,-0.12466363223510146,1.0641258235863988,1.1128912293213749,0.08374097883425202,0.9221589087354514,-0.11974142385474373,0.7387912193446475,1.0799417817747685,0.10915598992191522,1.0963323686134596,-0.11974142385474396,0.00802191711795452,0.026919286740149418,0.08893381017616402,0.04836251836444855,0.18285062408493843,-1.5963210681037183
U56,MADIST,k=0.15,0.2996439450994411,0.2996440564589845,1.1135954341989773e-07,0.4160849957775987,-0.000315408733096767,-0.03417060407339645,-0.3362096203934116,-0.00031633005875939674,-0.03418315371639284,-0.3362086516551056,False,False,False,False,0.05081674808557746,-0.07716226948948046,1.063757655650924,1.1123568700131246,0.05050133935248069,0.7275480352575124,-0.11133287356287691,0.5881841583749169,0.8453373704380369,0.0641833710633064,0.8359492809427377,-0.11133287356287602,0.008512646016614531,0.028283737713296,0.12011169216957529,-0.03705178536511079,-1.208136082287776,-2.7991414850666363
U56,SPYFILT,L=100,0.5936959125403598,0.5936960313784508,1.1883809103441223e-07,0.8248180211184479,-0.0076433503109716305,-0.01097152338888352,-0.12313566705155488,-0.0076431090813520175,-0.010988787957126295,-0.12313335571922135,False,False,False,False,0.10093033780988092,-0.149757292629068,1.0642694136499076,1.1131239647970979,0.09328698749890929,0.9411337465983527,-0.16072881601795153,0.9470706282611834,0.9386788533391579,0.10629161310009172,1.0216815890327264,-0.15474447584459627,0.011555350709295666,0.040683705764071196,0.10704002321126362,-0.6614555025857382,-0.2696785649888548,-1.1503703321188887
U56,SPYFILT,L=150,0.614489383409406,0.6144894889410294,1.0553162343995837e-07,0.8537354477745727,-0.0025034652606603647,-0.006176987935314404,-0.07668675854203211,-0.002503104055623484,-0.006199975334169022,-0.07668369357768623,False,False,False,False,0.10447643896437042,-0.15477371610285828,1.064292729799102,1.113165047844055,0.10197297370371006,0.98760597125707,-0.1609507040381727,0.8723514522422772,1.0932924425018762,0.12675582508376837,1.1618057328559943,-0.13952317796278013,0.00985633543728948,0.037954887481664035,0.08894745910796797,-0.2539955419119568,-0.16274552093715206,-0.8621579448261323
U56,SPYFILT,L=200,0.619731740684856,0.6197318424889927,1.0180413667626453e-07,0.8610262704216494,-0.0022942981767233306,-0.004683713803344758,-0.0786057272402223,-0.002293940374836531,-0.0047057055536691705,-0.07860279439456885,False,False,False,False,0.10537043254468648,-0.15603599598621498,1.0642982860417636,1.1131751275496662,0.10307613436796315,0.9856925588015413,-0.16071970978955974,0.9411232610107105,1.0283236916035043,0.1208175935939797,1.1004684538902947,-0.13535688198437812,0.009024258643746215,0.029835686095115464,0.08364700283947119,-0.25423674866780027,-0.1569836131273532,-0.9397315453259729
U56,SPYFILT,L=250,0.6305574148682326,0.6305575084894206,9.362118802425101e-08,0.87608247393575,0.0022970227673546617,-0.002080163486956499,-0.023524184115212954,0.00229732181156668,-0.0020969918408363375,-0.02352191089199618,False,False,False,True,0.10721651275759436,-0.1586395463026039,1.0643093731094928,1.1131955682537416,0.10951353552494902,1.0407851889942799,-0.1607197097895604,0.9422540418053442,1.1312799594896996,0.1333745770589987,1.1954210695606309,-0.13151887567914755,0.009075129758479837,0.032809328592767285,0.08316228237454427,0.25311183734957776,-0.06340158656629945,-0.2828708333095682
U56,SPYFILT,L=300,0.6413534430160185,0.6413535278150474,8.479902890989877e-08,0.8910979379153133,0.0020183373456612586,-0.018673671893001953,-0.03876821473304637,0.002018483444804764,-0.018681181420857507,-0.03876722982018599,False,True,False,True,0.10905744314401389,-0.1612317972445404,1.0643197993210705,1.1132153451493259,0.11107578048967515,1.025551584588024,-0.17990546913754235,0.9947417428604884,1.0582679198760858,0.13032341769109945,1.1236601005673401,-0.17990546913754224,0.006408556609213026,0.019126226278437405,0.049821535729803454,0.31494413933391335,-0.976338542750294,-0.7781417044889497
B136,BAND,c=0.02,0.7417891014475804,0.7417891015084985,6.091815940578726e-11,0.9999474414022914,-0.0006501136159335896,-0.002576141233087026,-0.003694621590287772,-0.000650109477904226,-0.0025761964984331587,-0.0036946150820045265,False,True,False,True,0.14552326394785342,-0.19392585539268437,1.0472899494213592,0.9498170049499393,0.14487315033191983,1.0435953278310715,-0.1965019966257714,1.240201183483089,0.8708196245607319,0.13564915558180513,0.9591750493508068,-0.1965019966257714,0.0013685938105456555,0.0046764120066766215,0.008825213239577199,-0.47502305718772075,-0.5508798688843091,-0.41864388882061454
B136,BAND,c=0.04,0.7406766878170884,0.740676689613741,1.796652604468818e-09,0.9984460111586042,-0.003364340062316451,-0.0028510861863986214,-0.022865163621085705,-0.0033642195049261026,-0.0028526955999946813,-0.02286497219064465,False,True,False,True,0.1453047617271066,-0.19365091043937244,1.0472842029624019,0.9498098726379549,0.14194042166479015,1.0244190393413162,-0.19650199662577106,1.2045164493474143,0.8668303966932644,0.13524668802813444,0.9552735088048944,-0.19650199662577128,0.0029208538745362886,0.00895326152942928,0.018134754719307863,-1.1518344315840072,-0.3184410705559231,-1.2608476913526396
B136,BAND,c=0.06,0.740574599267786,0.7405746012232949,1.9555088659473085e-09,0.9983082219836076,-0.0012733296254192616,-0.0028763208478833624,-0.010728954566249671,-0.0012731985546807212,-0.0028780705067636414,-0.010728746248356513,False,True,False,True,0.14528470914593017,-0.19362567577788803,1.0472836755144765,0.9498092179791465,0.1440113795205109,1.0365547209482269,-0.1965019966257714,1.228806646721219,0.8685634768665352,0.13570332776009786,0.9567087613444735,-0.1965019966257715,0.0024024545519616817,0.007302312160962787,0.014311000628002122,-0.5300119514766874,-0.3938917954315621,-0.7496998180026968
B136,BAND,c=0.08,0.7395192786660297,0.7395192822593927,3.5933629405349166e-09,0.996883855551898,-0.0019302522167918834,-0.0031372027404723557,-0.016552611300294284,-0.0019300145475194541,-0.00314037868984135,-0.01655223173058462,False,True,False,True,0.14507741739145064,-0.19336479388529892,1.0472782198047776,0.9498024465734793,0.14314716517465875,1.0307256085044834,-0.19650199662577128,1.2318748781169544,0.8554327173133862,0.13388344130496121,0.9443134989888746,-0.1965019966257714,0.0021581763913193453,0.006563563832070123,0.0125492610348375,-0.894390386511398,-0.47797245836838215,-1.3190108369204565
B136,BAND,c=0.10,0.7388036085572861,0.7388036132569167,4.699630573590241e-09,0.9959179180261132,-0.0011185443278267648,-0.003314145246303468,-0.011722709816520016,-0.001118236748320317,-0.00331826408845462,-0.011722218772874937,False,True,False,True,0.14493683923548817,-0.19318785137946837,1.0472745153310734,0.9497978480316357,0.1438182949076614,1.0355518055145534,-0.19650199662577184,1.223461788944038,0.8726402358834274,0.13656557184597196,0.9602839421101286,-0.1965019966257714,0.0027614253551815583,0.01047574569954638,0.01676645304399706,-0.4050604973724603,-0.31636365957670937,-0.6991764916382914
B136,STOP,d=0.050,0.48334672580122107,0.48334691781362543,1.9201240436528266e-07,0.651266824486959,-0.020844364157539763,-0.005764900228840686,-0.3182132655753437,-0.020844984251207246,-0.005791448649002107,-0.31821078531776703,False,False,False,False,0.09469889414088262,-0.12877154863040086,1.045812768038421,0.9480149253946731,0.07385452998334285,0.7275995024630774,-0.13453644885924154,0.9566500895429103,0.49512332252908836,0.06508079006986489,0.6532243759622459,-0.13453644885924165,0.01315609147731782,0.042354548900729885,0.11831011470152035,-1.58438881285351,-0.13611053307054205,-2.689653935152972
B136,STOP,d=0.075,0.5717519938016962,0.5717521640846085,1.7028291232623616e-07,0.7705072647590291,-0.0232363652540577,-0.03906652079825412,-0.25911452476058994,-0.023236174365798057,-0.03908857471869806,-0.25911232883219615,False,False,False,True,0.11209104690438565,-0.15134809691179052,1.0463483892852292,0.9486626117089451,0.08885468165032795,0.7872338645246393,-0.19041461771004464,0.9664420436622908,0.6101539894216562,0.08309066111722574,0.7429813395048378,-0.19041461771004475,0.013423100824620903,0.04815641585811776,0.1032191806602026,-1.7310728391041452,-0.8112422841715421,-2.510333090257659
B136,STOP,d=0.100,0.6259257364252258,0.6259258722885161,1.3586329039583234e-07,0.8435934947291391,-0.023015617166760594,-0.06073423200497885,-0.23829982048334408,-0.023014672417627377,-0.06076026258809605,-0.2382970447802798,False,False,False,True,0.12274774222499385,-0.16503404832812496,1.046661544102936,0.9490434480983764,0.09973212505823326,0.808361723619592,-0.2257682803331038,1.2619087520795127,0.3785973655944455,0.05983849764532745,0.515300850712522,-0.22576828033310292,0.011718942898129688,0.03796978003804662,0.0772532608599679,-1.96396700340897,-1.599541317967123,-3.0846571113068624
B136,STOP,d=0.150,0.7247818388122685,0.7247818644643245,2.565205592386377e-08,0.9769932023076083,-0.008036048299959964,-0.0042183452380433195,-0.06169560840442523,-0.008034693198670062,-0.004236967067081682,-0.06169338191263851,False,False,False,True,0.14218223890333026,-0.18971713391369882,1.0472014868083424,0.9497072601825635,0.1341461906033703,0.9855058784039171,-0.19393547915174214,1.2590065313926972,0.7372047163386457,0.11367124595567835,0.8371285610703028,-0.19393547915174236,0.007061685245043427,0.01624278697871168,0.040345775796458566,-1.1379788281558483,-0.25970575391846357,-1.5291714482248397
B136,STOP,d=0.200,0.741828042184154,0.741828042184154,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,0.14553091269238605,-0.19393547915174214,1.0472901505447907,0.9498172545905195,0.14553091269238605,1.0472901505447907,-0.19393547915174214,1.2590065313926972,0.8607695544409729,0.1341260280803802,0.9498172545905195,-0.19393547915174236,0.0,0.0,0.0,,,
B136,VOLTGT,v=0.08,0.4991361772304717,0.49913636821393437,1.9098346265566946e-07,0.6725609528956941,-0.009762272162742613,0.031061508376100666,-0.02964965949458831,-0.009762715872967093,0.031040344204610076,-0.029647683859957308,False,False,False,False,0.09780496483068357,-0.13282585247862144,1.045910681382021,0.9481328895718544,0.08804269266794096,1.0162610218874326,-0.10176434410252078,1.2410114847806761,0.7991322290213204,0.07797339688162941,0.9010216535448272,-0.10176434410252055,0.0064612027247631,0.024119458538147353,0.0687615957748039,-1.5109063402898486,1.2878194726873227,-0.4311950466026378
B136,VOLTGT,v=0.10,0.5889294647483355,0.5889296259760647,1.6122772916737915e-07,0.7936801486618836,-0.011493495411201371,0.036026172061894624,-0.0390836747684602,-0.011493405094869305,0.03601986485764069,-0.03908305378034438,False,False,False,True,0.11547033838363219,-0.15569989206304202,1.0464489095290481,0.9487846843695266,0.10397684297243082,1.007365234760588,-0.1196737200011474,1.223316937710246,0.7999172520935527,0.09320869780084595,0.9022256680641394,-0.11967372000114829,0.006962243534809799,0.02743304422392919,0.06368568159784872,-1.6508321425035244,1.3132400388313394,-0.6136964194755581
B136,VOLTGT,v=0.12,0.6526654167553584,0.6526655290781443,1.1232278596118306e-07,0.8796728622240657,-0.010367766901202113,0.039256589101222095,-0.029409402893011194,-0.01036707306124382,0.03923944780232674,-0.029407550100677193,False,False,False,True,0.12800654394516986,-0.17174765731032948,1.0468117630419849,0.9492273456303708,0.11763877704396775,1.0174023601489737,-0.1324910682091074,1.230204896320468,0.8173484287188312,0.10749676301202382,0.9241753147360443,-0.13249106820910816,0.006898759813322111,0.027322475255850125,0.057447086985261714,-1.5028450303750314,1.4367874335549708,-0.5119389761321805
B136,VOLTGT,v=0.15,0.7052196750134413,0.7052197276254262,5.261198487982455e-08,0.9505921425364561,-0.008126001074337807,0.032083284558350855,-0.021838964871952582,-0.008124164339543827,0.03205696007761058,-0.02183583852920612,False,False,False,True,0.138338239014818,-0.1848625078715409,1.0470980813489843,0.9495793742484768,0.1302122379404802,1.0252591164770317,-0.15277922331319005,1.2484006595739747,0.8219707487800022,0.11853552850246118,0.9239000221450431,-0.15277922331319027,0.005239764739211604,0.023590456675898597,0.04283782592002524,-1.5508331917131986,1.3600111688863163,-0.5098056309562526
B136,VOLTGT,v=0.20,0.7345410453162862,0.7345410565305243,1.121423809369304e-08,0.9901647938400275,6.227140976822199e-05,0.034313395789848045,0.015776531544818173,6.295980633697074e-05,0.03430406875841979,0.01577762842635333,False,True,False,True,0.14409951386702957,-0.19213356616253296,1.047252393213806,0.9497703927062199,0.1441617852767978,1.0630289247586242,-0.15782017037268492,1.262492899487817,0.8839549587000751,0.13394262482790054,0.9748179098037907,-0.15782017037268492,0.002267437610194091,0.015399054846244905,0.02247246513662966,0.02746333989004072,2.2282793413269415,0.7020383143949236
B136,MAXVOL,m=0.25,0.7115506242482069,0.7115506684221486,4.4173941726732835e-08,0.9591362080180259,-0.0641598912362793,0.006525265127730995,-0.256754159995468,-0.06415808868359052,0.006499831812558948,-0.2567511098321028,False,False,False,True,0.13958240346023576,-0.1864352236157265,1.0471317617433302,0.949620995710529,0.07542251222395646,0.7903776017478622,-0.1799099584879955,1.103303627980914,0.4863628884174806,0.05758931153860525,0.6188308261022161,-0.17990995848799496,0.014880634113657532,0.03983415322032258,0.10775310028406096,-4.31163690648055,0.16381081559936203,-2.382800674120813
B136,MAXVOL,m=0.35,0.7347640254820301,0.7347640363586333,1.0876603173670674e-08,0.9904657453390012,-0.03193860412994054,0.05003407894032086,-0.08085883357097912,-0.031937934302180754,0.05002500704865151,-0.08085776682686119,False,False,False,True,0.14414331678626224,-0.19218873448559792,1.0472535520049562,0.9497718308620062,0.1122047126563217,0.9663947184339771,-0.14215465554527706,1.2174399669442526,0.7295394660849698,0.0981270450705154,0.8485197549137345,-0.14215465554527718,0.010340746704303027,0.028048178271991436,0.06957145087769996,-3.088616813005403,1.783861984016419,-1.1622415883365909
B136,MAXVOL,m=0.45,0.739210673274342,0.7392106773451814,4.070839443315322e-09,0.9964673316438633,-0.021720030451411798,-0.0007115544160424259,-0.09263111575867389,-0.021719762414737054,-0.0007151393655653315,-0.09263068774365579,False,False,False,True,0.14501679865386952,-0.19328849660354486,1.0472766227684576,0.9498004642884379,0.12329676820245772,0.9546455070097837,-0.19400005101958728,1.1765954976183202,0.7527582214930794,0.11006920593896274,0.847768380448076,-0.19400005101958728,0.006463512865009971,0.016307112495144306,0.04134255168372947,-3.3604064701398704,-0.043634605222371656,-2.2405756777496935
