kind,panel,cadence,cost,n,L_H1,L_H2,L_OOS,L_DD,L_CAGR,turn_yr,MaxDD,CAGR
BOOK,U56,D,0.0,12,0.0,0.0,0.0,0.0,0.16666666666666666,22.429568348411376,-0.17094497915497706,0.1294926261032863
BOOK,U56,W,0.0,36,0.0,0.0,0.0,0.0,0.16666666666666666,9.037306756205327,-0.17043238340146066,0.1312107518072202
BOOK,U56,M,0.0,132,0.0,0.0,0.0,0.6060606060606061,0.16666666666666666,4.0933411485154565,-0.20394211479388522,0.13460405533487896
BOOK,U56,Q,0.0,384,0.0,0.028645833333333332,0.005208333333333333,0.828125,0.16666666666666666,2.2225348824320545,-0.23449776453377838,0.13516102459008414
BOOK,B136,D,0.0,12,0.0,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,27.309393734439936,-0.20361677041889292,0.13292312587301247
BOOK,B136,W,0.0,36,0.0,0.05555555555555555,0.0,0.6944444444444444,0.16666666666666666,11.321643854533693,-0.19937746666339518,0.13905550552931004
BOOK,B136,M,0.0,132,0.0,0.23484848484848486,0.06818181818181818,0.8560606060606061,0.16666666666666666,5.292796142673019,-0.23886693371086964,0.1439721979992957
BOOK,B136,Q,0.0,384,0.0,0.3229166666666667,0.17708333333333334,0.9557291666666666,0.16666666666666666,2.899828441566358,-0.2542833365704488,0.14784096908736558
NULL,U56,D,0.0,20,0.0,0.0,0.0,0.85,0.0,239.00416213204772,-0.222022827542894,0.13702105563553135
NULL,U56,W,0.0,20,0.0,0.0,0.0,1.0,0.0,49.80375773777136,-0.22916115945799226,0.1326376948846885
NULL,U56,M,0.0,20,0.0,0.0,0.0,0.95,0.0,11.500987573579753,-0.2295420333070453,0.13347843283324043
NULL,U56,Q,0.0,20,0.0,0.0,0.0,0.85,0.0,3.8906698008168528,-0.22444084514963367,0.1359026150656305
NULL,B136,D,0.0,20,0.0,0.05,0.05,1.0,0.0,320.7795282017823,-0.2523583726471891,0.1412050396122349
NULL,B136,W,0.0,20,0.05,0.05,0.05,1.0,0.0,66.62077432913861,-0.2568873054167398,0.13723496134498486
NULL,B136,M,0.0,20,0.0,0.1,0.05,1.0,0.0,15.341027538635368,-0.24823978779345351,0.1356668010168615
NULL,B136,Q,0.0,20,0.0,0.05,0.0,1.0,0.0,5.126620156586775,-0.23579880509747833,0.13971431321557887
