universe,cad,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,turnover_yr,CAGR_0bps
U56,W,0.1331897584803119,1.1295760225104663,-0.22456690505495047,1.1970626344616229,1.0763148070726318,1.116717455514985,-0.12483256139855103,0.1385606274124287,1.1403609047423904,-0.2245669050549507,0.8396900238675319,0.1341416837245626
U56,M,0.13312063461822032,1.1377819699293619,-0.22208497310866748,1.193309652030621,1.0940824251375225,1.112749912598359,-0.12692672701200058,0.1393592224510034,1.15791067880551,-0.22208497310866715,0.4108980576576751,0.1335858983900784
U56,Q,0.13531051196579136,1.15525184860652,-0.2172139068720802,1.2144179281047123,1.108873035383016,1.1362148114197077,-0.11930292515526963,0.14124275929811336,1.17079056114405,-0.2172139068720801,0.2524601421543087,0.1355969623158877
B136,W,0.14167695910489164,1.1229831296600168,-0.2536484248157902,1.2317542384934637,1.0253963579328635,1.1461509429233436,-0.1531684179077606,0.13949275304398956,1.1038171456543073,-0.2536484248157902,0.8704764849578858,0.14267133391493325
B136,M,0.14043891973966516,1.1234825230428938,-0.24989934048374218,1.2257441301043104,1.0304549279969253,1.1391076415717527,-0.15434570911748435,0.1385166811459746,1.110342559525043,-0.24989934048374196,0.42684232420406604,0.14092547820965784
B136,Q,0.14183869160955975,1.1377942490717847,-0.24451935902556687,1.2356283464732567,1.0494308788766358,1.1490566278848509,-0.1458605730065643,0.14074103213510436,1.1283035038832878,-0.24451935902556665,0.25564770624171274,0.142130482881218
