panel,r_target,source,kind,etf_share,r_real,rev_is,rev_oos,breadth,disp,corr,evol
MIX~s0.000~0,0.5,MIX,MIX,0.0,0.5185185185185185,False,False,0.6806223290598291,0.07621284132191067,0.4073288278186674,0.2175113827352866
MIX~s0.000~0,0.75,MIX,MIX,0.0,0.7407407407407407,False,False,0.6806223290598291,0.07621284132191067,0.4073288278186674,0.2175113827352866
MIX~s0.000~0,1.0,MIX,MIX,0.0,1.0,False,False,0.6806223290598291,0.07621284132191067,0.4073288278186674,0.2175113827352866
MIX~s0.000~1,0.05,MIX,MIX,0.0,0.038461538461538464,False,True,0.6533119658119658,0.09544613786846182,0.37904547339301936,0.24639242142719334
MIX~s0.000~1,0.1,MIX,MIX,0.0,0.11538461538461539,True,False,0.6533119658119658,0.09544613786846182,0.37904547339301936,0.24639242142719334
MIX~s0.000~1,0.2,MIX,MIX,0.0,0.19230769230769232,False,True,0.6533119658119658,0.09544613786846182,0.37904547339301936,0.24639242142719334
MIX~s0.000~1,0.35,MIX,MIX,0.0,0.34615384615384615,False,False,0.6533119658119658,0.09544613786846182,0.37904547339301936,0.24639242142719334
MIX~s0.000~1,0.5,MIX,MIX,0.0,0.5,True,False,0.6533119658119658,0.09544613786846182,0.37904547339301936,0.24639242142719334
MIX~s0.000~1,0.75,MIX,MIX,0.0,0.7692307692307693,False,True,0.6533119658119658,0.09544613786846182,0.37904547339301936,0.24639242142719334
MIX~s0.000~1,1.0,MIX,MIX,0.0,1.0,False,False,0.6533119658119658,0.09544613786846182,0.37904547339301936,0.24639242142719334
MIX~s0.000~2,0.05,MIX,MIX,0.0,0.037037037037037035,True,True,0.6867654914529915,0.1000453378963139,0.3724241704244479,0.24269188221815885
MIX~s0.000~2,0.1,MIX,MIX,0.0,0.1111111111111111,False,True,0.6867654914529915,0.1000453378963139,0.3724241704244479,0.24269188221815885
MIX~s0.000~2,0.2,MIX,MIX,0.0,0.18518518518518517,True,True,0.6867654914529915,0.1000453378963139,0.3724241704244479,0.24269188221815885
MIX~s0.000~2,0.35,MIX,MIX,0.0,0.3333333333333333,True,True,0.6867654914529915,0.1000453378963139,0.3724241704244479,0.24269188221815885
MIX~s0.000~2,0.5,MIX,MIX,0.0,0.5185185185185185,False,True,0.6867654914529915,0.1000453378963139,0.3724241704244479,0.24269188221815885
MIX~s0.000~2,0.75,MIX,MIX,0.0,0.7407407407407407,False,False,0.6867654914529915,0.1000453378963139,0.3724241704244479,0.24269188221815885
MIX~s0.000~2,1.0,MIX,MIX,0.0,1.0,False,False,0.6867654914529915,0.1000453378963139,0.3724241704244479,0.24269188221815885
MIX~s0.000~3,0.05,MIX,MIX,0.0,0.038461538461538464,True,False,0.6650641025641026,0.08933373333342921,0.3667688243467628,0.23629607719618703
MIX~s0.000~3,0.1,MIX,MIX,0.0,0.11538461538461539,True,False,0.6650641025641026,0.08933373333342921,0.3667688243467628,0.23629607719618703
MIX~s0.000~3,0.2,MIX,MIX,0.0,0.19230769230769232,True,True,0.6650641025641026,0.08933373333342921,0.3667688243467628,0.23629607719618703
MIX~s0.000~3,0.35,MIX,MIX,0.0,0.34615384615384615,False,True,0.6650641025641026,0.08933373333342921,0.3667688243467628,0.23629607719618703
MIX~s0.000~3,0.5,MIX,MIX,0.0,0.5,False,True,0.6650641025641026,0.08933373333342921,0.3667688243467628,0.23629607719618703
MIX~s0.000~3,0.75,MIX,MIX,0.0,0.7692307692307693,False,True,0.6650641025641026,0.08933373333342921,0.3667688243467628,0.23629607719618703
MIX~s0.000~3,1.0,MIX,MIX,0.0,1.0,False,False,0.6650641025641026,0.08933373333342921,0.3667688243467628,0.23629607719618703
MIX~s0.000~4,0.05,MIX,MIX,0.0,0.037037037037037035,False,True,0.6856303418803418,0.08781498128824783,0.39181745460003553,0.230185470356063
MIX~s0.000~4,0.1,MIX,MIX,0.0,0.1111111111111111,False,True,0.6856303418803418,0.08781498128824783,0.39181745460003553,0.230185470356063
MIX~s0.000~4,0.2,MIX,MIX,0.0,0.18518518518518517,False,True,0.6856303418803418,0.08781498128824783,0.39181745460003553,0.230185470356063
MIX~s0.000~4,0.35,MIX,MIX,0.0,0.3333333333333333,False,True,0.6856303418803418,0.08781498128824783,0.39181745460003553,0.230185470356063
MIX~s0.000~4,0.5,MIX,MIX,0.0,0.5185185185185185,False,True,0.6856303418803418,0.08781498128824783,0.39181745460003553,0.230185470356063
MIX~s0.000~4,0.75,MIX,MIX,0.0,0.7407407407407407,False,False,0.6856303418803418,0.08781498128824783,0.39181745460003553,0.230185470356063
MIX~s0.000~4,1.0,MIX,MIX,0.0,1.0,False,False,0.6856303418803418,0.08781498128824783,0.39181745460003553,0.230185470356063
MIX~s0.000~5,0.05,MIX,MIX,0.0,0.037037037037037035,True,True,0.6682024572649572,0.09980717347711464,0.3861056640975944,0.24396938377938154
MIX~s0.000~5,0.1,MIX,MIX,0.0,0.1111111111111111,True,True,0.6682024572649572,0.09980717347711464,0.3861056640975944,0.24396938377938154
MIX~s0.000~5,0.2,MIX,MIX,0.0,0.18518518518518517,True,True,0.6682024572649572,0.09980717347711464,0.3861056640975944,0.24396938377938154
MIX~s0.000~5,0.35,MIX,MIX,0.0,0.3333333333333333,False,True,0.6682024572649572,0.09980717347711464,0.3861056640975944,0.24396938377938154
MIX~s0.000~5,0.5,MIX,MIX,0.0,0.5185185185185185,False,True,0.6682024572649572,0.09980717347711464,0.3861056640975944,0.24396938377938154
MIX~s0.000~5,0.75,MIX,MIX,0.0,0.7407407407407407,True,False,0.6682024572649572,0.09980717347711464,0.3861056640975944,0.24396938377938154
MIX~s0.000~5,1.0,MIX,MIX,0.0,1.0,False,False,0.6682024572649572,0.09980717347711464,0.3861056640975944,0.24396938377938154
MIX~s0.125~0,0.05,MIX,MIX,0.125,0.038461538461538464,False,False,0.672676282051282,0.0856457454361595,0.36312281744351216,0.21812897426767713
MIX~s0.125~0,0.1,MIX,MIX,0.125,0.11538461538461539,True,False,0.672676282051282,0.0856457454361595,0.36312281744351216,0.21812897426767713
MIX~s0.125~0,0.2,MIX,MIX,0.125,0.19230769230769232,False,True,0.672676282051282,0.0856457454361595,0.36312281744351216,0.21812897426767713
MIX~s0.125~0,0.35,MIX,MIX,0.125,0.34615384615384615,False,False,0.672676282051282,0.0856457454361595,0.36312281744351216,0.21812897426767713
MIX~s0.125~0,0.5,MIX,MIX,0.125,0.5,True,True,0.672676282051282,0.0856457454361595,0.36312281744351216,0.21812897426767713
MIX~s0.125~0,0.75,MIX,MIX,0.125,0.7692307692307693,False,False,0.672676282051282,0.0856457454361595,0.36312281744351216,0.21812897426767713
MIX~s0.125~0,1.0,MIX,MIX,0.125,1.0,False,False,0.672676282051282,0.0856457454361595,0.36312281744351216,0.21812897426767713
MIX~s0.125~1,0.05,MIX,MIX,0.125,0.037037037037037035,True,True,0.6953792735042735,0.08978873256526627,0.3680620121621627,0.2322758323440931
MIX~s0.125~1,0.1,MIX,MIX,0.125,0.1111111111111111,True,True,0.6953792735042735,0.08978873256526627,0.3680620121621627,0.2322758323440931
MIX~s0.125~1,0.2,MIX,MIX,0.125,0.18518518518518517,False,True,0.6953792735042735,0.08978873256526627,0.3680620121621627,0.2322758323440931
MIX~s0.125~1,0.35,MIX,MIX,0.125,0.3333333333333333,True,True,0.6953792735042735,0.08978873256526627,0.3680620121621627,0.2322758323440931
MIX~s0.125~1,0.5,MIX,MIX,0.125,0.5185185185185185,True,True,0.6953792735042735,0.08978873256526627,0.3680620121621627,0.2322758323440931
MIX~s0.125~1,0.75,MIX,MIX,0.125,0.7407407407407407,False,True,0.6953792735042735,0.08978873256526627,0.3680620121621627,0.2322758323440931
MIX~s0.125~1,1.0,MIX,MIX,0.125,1.0,False,False,0.6953792735042735,0.08978873256526627,0.3680620121621627,0.2322758323440931
MIX~s0.125~2,0.05,MIX,MIX,0.125,0.038461538461538464,False,False,0.6492387820512822,0.08691912590596532,0.37984268104156976,0.2137678851845067
MIX~s0.125~2,0.1,MIX,MIX,0.125,0.11538461538461539,False,False,0.6492387820512822,0.08691912590596532,0.37984268104156976,0.2137678851845067
MIX~s0.125~2,0.2,MIX,MIX,0.125,0.19230769230769232,False,False,0.6492387820512822,0.08691912590596532,0.37984268104156976,0.2137678851845067
MIX~s0.125~2,0.35,MIX,MIX,0.125,0.34615384615384615,False,True,0.6492387820512822,0.08691912590596532,0.37984268104156976,0.2137678851845067
MIX~s0.125~2,0.5,MIX,MIX,0.125,0.5,False,False,0.6492387820512822,0.08691912590596532,0.37984268104156976,0.2137678851845067
MIX~s0.125~2,0.75,MIX,MIX,0.125,0.7692307692307693,False,False,0.6492387820512822,0.08691912590596532,0.37984268104156976,0.2137678851845067
MIX~s0.125~2,1.0,MIX,MIX,0.125,1.0,False,False,0.6492387820512822,0.08691912590596532,0.37984268104156976,0.2137678851845067
MIX~s0.125~3,0.05,MIX,MIX,0.125,0.038461538461538464,True,True,0.6744791666666667,0.09036175633850119,0.3634855975273921,0.22711668361315818
MIX~s0.125~3,0.1,MIX,MIX,0.125,0.11538461538461539,True,False,0.6744791666666667,0.09036175633850119,0.3634855975273921,0.22711668361315818
MIX~s0.125~3,0.2,MIX,MIX,0.125,0.19230769230769232,False,True,0.6744791666666667,0.09036175633850119,0.3634855975273921,0.22711668361315818
MIX~s0.125~3,0.35,MIX,MIX,0.125,0.34615384615384615,False,True,0.6744791666666667,0.09036175633850119,0.3634855975273921,0.22711668361315818
MIX~s0.125~3,0.5,MIX,MIX,0.125,0.5,True,True,0.6744791666666667,0.09036175633850119,0.3634855975273921,0.22711668361315818
MIX~s0.125~3,0.75,MIX,MIX,0.125,0.7692307692307693,False,False,0.6744791666666667,0.09036175633850119,0.3634855975273921,0.22711668361315818
MIX~s0.125~3,1.0,MIX,MIX,0.125,1.0,False,False,0.6744791666666667,0.09036175633850119,0.3634855975273921,0.22711668361315818
MIX~s0.125~4,0.05,MIX,MIX,0.125,0.037037037037037035,True,False,0.6864983974358976,0.07751458014928016,0.43388121893274123,0.21792145779250102
MIX~s0.125~4,0.1,MIX,MIX,0.125,0.1111111111111111,False,False,0.6864983974358976,0.07751458014928016,0.43388121893274123,0.21792145779250102
MIX~s0.125~4,0.2,MIX,MIX,0.125,0.18518518518518517,False,True,0.6864983974358976,0.07751458014928016,0.43388121893274123,0.21792145779250102
MIX~s0.125~4,0.35,MIX,MIX,0.125,0.3333333333333333,False,True,0.6864983974358976,0.07751458014928016,0.43388121893274123,0.21792145779250102
MIX~s0.125~4,0.5,MIX,MIX,0.125,0.5185185185185185,False,False,0.6864983974358976,0.07751458014928016,0.43388121893274123,0.21792145779250102
MIX~s0.125~4,0.75,MIX,MIX,0.125,0.7407407407407407,False,True,0.6864983974358976,0.07751458014928016,0.43388121893274123,0.21792145779250102
MIX~s0.125~4,1.0,MIX,MIX,0.125,1.0,False,False,0.6864983974358976,0.07751458014928016,0.43388121893274123,0.21792145779250102
MIX~s0.125~5,0.05,MIX,MIX,0.125,0.037037037037037035,True,False,0.6901041666666666,0.08468460421831475,0.37711426808797066,0.21752444306771526
MIX~s0.125~5,0.1,MIX,MIX,0.125,0.1111111111111111,False,False,0.6901041666666666,0.08468460421831475,0.37711426808797066,0.21752444306771526
MIX~s0.125~5,0.2,MIX,MIX,0.125,0.18518518518518517,False,False,0.6901041666666666,0.08468460421831475,0.37711426808797066,0.21752444306771526
MIX~s0.125~5,0.35,MIX,MIX,0.125,0.3333333333333333,True,True,0.6901041666666666,0.08468460421831475,0.37711426808797066,0.21752444306771526
MIX~s0.125~5,0.5,MIX,MIX,0.125,0.5185185185185185,True,False,0.6901041666666666,0.08468460421831475,0.37711426808797066,0.21752444306771526
MIX~s0.125~5,0.75,MIX,MIX,0.125,0.7407407407407407,True,True,0.6901041666666666,0.08468460421831475,0.37711426808797066,0.21752444306771526
MIX~s0.125~5,1.0,MIX,MIX,0.125,1.0,False,False,0.6901041666666666,0.08468460421831475,0.37711426808797066,0.21752444306771526
MIX~s0.250~0,0.05,MIX,MIX,0.25,0.038461538461538464,True,False,0.6600560897435899,0.08699816273471887,0.31543635615896204,0.19791166551220443
MIX~s0.250~0,0.1,MIX,MIX,0.25,0.11538461538461539,True,False,0.6600560897435899,0.08699816273471887,0.31543635615896204,0.19791166551220443
MIX~s0.250~0,0.2,MIX,MIX,0.25,0.19230769230769232,True,True,0.6600560897435899,0.08699816273471887,0.31543635615896204,0.19791166551220443
MIX~s0.250~0,0.35,MIX,MIX,0.25,0.34615384615384615,False,True,0.6600560897435899,0.08699816273471887,0.31543635615896204,0.19791166551220443
MIX~s0.250~0,0.5,MIX,MIX,0.25,0.5,True,True,0.6600560897435899,0.08699816273471887,0.31543635615896204,0.19791166551220443
MIX~s0.250~0,0.75,MIX,MIX,0.25,0.7692307692307693,False,False,0.6600560897435899,0.08699816273471887,0.31543635615896204,0.19791166551220443
MIX~s0.250~0,1.0,MIX,MIX,0.25,1.0,False,False,0.6600560897435899,0.08699816273471887,0.31543635615896204,0.19791166551220443
MIX~s0.250~1,0.05,MIX,MIX,0.25,0.038461538461538464,False,False,0.6348824786324787,0.09626309352563832,0.3041379722703729,0.22589048976278428
MIX~s0.250~1,0.1,MIX,MIX,0.25,0.11538461538461539,False,False,0.6348824786324787,0.09626309352563832,0.3041379722703729,0.22589048976278428
MIX~s0.250~1,0.2,MIX,MIX,0.25,0.19230769230769232,False,True,0.6348824786324787,0.09626309352563832,0.3041379722703729,0.22589048976278428
MIX~s0.250~1,0.35,MIX,MIX,0.25,0.34615384615384615,True,True,0.6348824786324787,0.09626309352563832,0.3041379722703729,0.22589048976278428
MIX~s0.250~1,0.5,MIX,MIX,0.25,0.5,True,True,0.6348824786324787,0.09626309352563832,0.3041379722703729,0.22589048976278428
MIX~s0.250~1,0.75,MIX,MIX,0.25,0.7692307692307693,False,True,0.6348824786324787,0.09626309352563832,0.3041379722703729,0.22589048976278428
MIX~s0.250~1,1.0,MIX,MIX,0.25,1.0,False,False,0.6348824786324787,0.09626309352563832,0.3041379722703729,0.22589048976278428
MIX~s0.250~2,0.05,MIX,MIX,0.25,0.037037037037037035,False,True,0.6820245726495726,0.08666454872866375,0.3901739976620961,0.21240696535280745
MIX~s0.250~2,0.1,MIX,MIX,0.25,0.1111111111111111,True,True,0.6820245726495726,0.08666454872866375,0.3901739976620961,0.21240696535280745
MIX~s0.250~2,0.2,MIX,MIX,0.25,0.18518518518518517,False,True,0.6820245726495726,0.08666454872866375,0.3901739976620961,0.21240696535280745
MIX~s0.250~2,0.35,MIX,MIX,0.25,0.3333333333333333,True,True,0.6820245726495726,0.08666454872866375,0.3901739976620961,0.21240696535280745
MIX~s0.250~2,0.5,MIX,MIX,0.25,0.5185185185185185,False,True,0.6820245726495726,0.08666454872866375,0.3901739976620961,0.21240696535280745
MIX~s0.250~2,0.75,MIX,MIX,0.25,0.7407407407407407,False,True,0.6820245726495726,0.08666454872866375,0.3901739976620961,0.21240696535280745
MIX~s0.250~2,1.0,MIX,MIX,0.25,1.0,False,False,0.6820245726495726,0.08666454872866375,0.3901739976620961,0.21240696535280745
MIX~s0.250~3,0.05,MIX,MIX,0.25,0.038461538461538464,True,False,0.663928952991453,0.09321682268008812,0.3644426714335358,0.21836443865875077
MIX~s0.250~3,0.1,MIX,MIX,0.25,0.11538461538461539,True,True,0.663928952991453,0.09321682268008812,0.3644426714335358,0.21836443865875077
MIX~s0.250~3,0.2,MIX,MIX,0.25,0.19230769230769232,True,True,0.663928952991453,0.09321682268008812,0.3644426714335358,0.21836443865875077
MIX~s0.250~3,0.35,MIX,MIX,0.25,0.34615384615384615,True,True,0.663928952991453,0.09321682268008812,0.3644426714335358,0.21836443865875077
MIX~s0.250~3,0.5,MIX,MIX,0.25,0.5,False,True,0.663928952991453,0.09321682268008812,0.3644426714335358,0.21836443865875077
MIX~s0.250~3,0.75,MIX,MIX,0.25,0.7692307692307693,False,True,0.663928952991453,0.09321682268008812,0.3644426714335358,0.21836443865875077
MIX~s0.250~3,1.0,MIX,MIX,0.25,1.0,True,True,0.663928952991453,0.09321682268008812,0.3644426714335358,0.21836443865875077
MIX~s0.250~4,0.05,MIX,MIX,0.25,0.03571428571428571,False,True,0.6961137820512822,0.07777178767599982,0.3648964654007265,0.19785940357886236
MIX~s0.250~4,0.1,MIX,MIX,0.25,0.10714285714285714,False,False,0.6961137820512822,0.07777178767599982,0.3648964654007265,0.19785940357886236
MIX~s0.250~4,0.2,MIX,MIX,0.25,0.21428571428571427,False,True,0.6961137820512822,0.07777178767599982,0.3648964654007265,0.19785940357886236
MIX~s0.250~4,0.35,MIX,MIX,0.25,0.35714285714285715,False,True,0.6961137820512822,0.07777178767599982,0.3648964654007265,0.19785940357886236
MIX~s0.250~4,0.5,MIX,MIX,0.25,0.5,False,False,0.6961137820512822,0.07777178767599982,0.3648964654007265,0.19785940357886236
MIX~s0.250~4,0.75,MIX,MIX,0.25,0.75,False,False,0.6961137820512822,0.07777178767599982,0.3648964654007265,0.19785940357886236
MIX~s0.250~4,1.0,MIX,MIX,0.25,1.0,False,False,0.6961137820512822,0.07777178767599982,0.3648964654007265,0.19785940357886236
MIX~s0.250~5,0.05,MIX,MIX,0.25,0.038461538461538464,True,True,0.672008547008547,0.09449706107709217,0.36976531809371704,0.21779392791195182
MIX~s0.250~5,0.1,MIX,MIX,0.25,0.11538461538461539,True,False,0.672008547008547,0.09449706107709217,0.36976531809371704,0.21779392791195182
MIX~s0.250~5,0.2,MIX,MIX,0.25,0.19230769230769232,True,True,0.672008547008547,0.09449706107709217,0.36976531809371704,0.21779392791195182
MIX~s0.250~5,0.35,MIX,MIX,0.25,0.34615384615384615,False,True,0.672008547008547,0.09449706107709217,0.36976531809371704,0.21779392791195182
MIX~s0.250~5,0.5,MIX,MIX,0.25,0.5,False,False,0.672008547008547,0.09449706107709217,0.36976531809371704,0.21779392791195182
MIX~s0.250~5,0.75,MIX,MIX,0.25,0.7692307692307693,False,False,0.672008547008547,0.09449706107709217,0.36976531809371704,0.21779392791195182
MIX~s0.250~5,1.0,MIX,MIX,0.25,1.0,False,False,0.672008547008547,0.09449706107709217,0.36976531809371704,0.21779392791195182
MIX~s0.375~0,0.05,MIX,MIX,0.375,0.038461538461538464,True,True,0.6274706196581195,0.08507818261008476,0.4339938757669903,0.22263774887966886
MIX~s0.375~0,0.1,MIX,MIX,0.375,0.11538461538461539,True,True,0.6274706196581195,0.08507818261008476,0.4339938757669903,0.22263774887966886
MIX~s0.375~0,0.2,MIX,MIX,0.375,0.19230769230769232,False,True,0.6274706196581195,0.08507818261008476,0.4339938757669903,0.22263774887966886
MIX~s0.375~0,0.35,MIX,MIX,0.375,0.34615384615384615,True,True,0.6274706196581195,0.08507818261008476,0.4339938757669903,0.22263774887966886
MIX~s0.375~0,0.5,MIX,MIX,0.375,0.5,False,False,0.6274706196581195,0.08507818261008476,0.4339938757669903,0.22263774887966886
MIX~s0.375~0,0.75,MIX,MIX,0.375,0.7692307692307693,False,False,0.6274706196581195,0.08507818261008476,0.4339938757669903,0.22263774887966886
MIX~s0.375~0,1.0,MIX,MIX,0.375,1.0,False,False,0.6274706196581195,0.08507818261008476,0.4339938757669903,0.22263774887966886
MIX~s0.375~1,0.05,MIX,MIX,0.375,0.03571428571428571,False,False,0.7150106837606838,0.07231690030746339,0.3693859774760641,0.18315223401872935
MIX~s0.375~1,0.1,MIX,MIX,0.375,0.10714285714285714,False,True,0.7150106837606838,0.07231690030746339,0.3693859774760641,0.18315223401872935
MIX~s0.375~1,0.2,MIX,MIX,0.375,0.21428571428571427,False,True,0.7150106837606838,0.07231690030746339,0.3693859774760641,0.18315223401872935
MIX~s0.375~1,0.35,MIX,MIX,0.375,0.35714285714285715,False,True,0.7150106837606838,0.07231690030746339,0.3693859774760641,0.18315223401872935
MIX~s0.375~1,0.5,MIX,MIX,0.375,0.5,False,True,0.7150106837606838,0.07231690030746339,0.3693859774760641,0.18315223401872935
MIX~s0.375~1,0.75,MIX,MIX,0.375,0.75,False,True,0.7150106837606838,0.07231690030746339,0.3693859774760641,0.18315223401872935
MIX~s0.375~1,1.0,MIX,MIX,0.375,1.0,False,False,0.7150106837606838,0.07231690030746339,0.3693859774760641,0.18315223401872935
MIX~s0.375~2,0.05,MIX,MIX,0.375,0.038461538461538464,False,True,0.606971153846154,0.08961758497260022,0.38285581585879125,0.21759851326401033
MIX~s0.375~2,0.1,MIX,MIX,0.375,0.11538461538461539,False,True,0.606971153846154,0.08961758497260022,0.38285581585879125,0.21759851326401033
MIX~s0.375~2,0.2,MIX,MIX,0.375,0.19230769230769232,False,False,0.606971153846154,0.08961758497260022,0.38285581585879125,0.21759851326401033
MIX~s0.375~2,0.35,MIX,MIX,0.375,0.34615384615384615,False,False,0.606971153846154,0.08961758497260022,0.38285581585879125,0.21759851326401033
MIX~s0.375~2,0.5,MIX,MIX,0.375,0.5,True,True,0.606971153846154,0.08961758497260022,0.38285581585879125,0.21759851326401033
MIX~s0.375~2,0.75,MIX,MIX,0.375,0.7692307692307693,False,False,0.606971153846154,0.08961758497260022,0.38285581585879125,0.21759851326401033
MIX~s0.375~2,1.0,MIX,MIX,0.375,1.0,False,False,0.606971153846154,0.08961758497260022,0.38285581585879125,0.21759851326401033
MIX~s0.375~3,0.05,MIX,MIX,0.375,0.037037037037037035,True,True,0.6744123931623931,0.08000294899831598,0.3540827688175151,0.20666814799755145
MIX~s0.375~3,0.1,MIX,MIX,0.375,0.1111111111111111,True,True,0.6744123931623931,0.08000294899831598,0.3540827688175151,0.20666814799755145
MIX~s0.375~3,0.2,MIX,MIX,0.375,0.18518518518518517,False,True,0.6744123931623931,0.08000294899831598,0.3540827688175151,0.20666814799755145
MIX~s0.375~3,0.35,MIX,MIX,0.375,0.3333333333333333,False,True,0.6744123931623931,0.08000294899831598,0.3540827688175151,0.20666814799755145
MIX~s0.375~3,0.5,MIX,MIX,0.375,0.5185185185185185,False,False,0.6744123931623931,0.08000294899831598,0.3540827688175151,0.20666814799755145
MIX~s0.375~3,0.75,MIX,MIX,0.375,0.7407407407407407,False,False,0.6744123931623931,0.08000294899831598,0.3540827688175151,0.20666814799755145
MIX~s0.375~3,1.0,MIX,MIX,0.375,1.0,False,False,0.6744123931623931,0.08000294899831598,0.3540827688175151,0.20666814799755145
