panel,family,arm,rung,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,p4b,fail4b,turnover,p4a_V2_MATCHED,sh_V2_MATCHED,dd_V2_MATCHED,p4a_V2_FIX10,sh_V2_FIX10,dd_V2_FIX10,p4a_V1_MATCHED,sh_V1_MATCHED,dd_V1_MATCHED,p4a_V1_FIX10,sh_V1_FIX10,dd_V1_FIX10
U56,NDIAL,TOP5,0,0.24365494147880784,1.0263520035451845,-0.26584946560946965,1.0006783774566848,1.0553097761486792,0.9918438509406141,0.2684807057983891,1.055614151095103,-0.26584946560946954,False,DD,24.669369524760217,False,False,False,False,False,False,False,True,False,False,True,False
U56,NDIAL,TOP5,10,0.21338569903628857,0.9240966469178533,-0.2790885963730716,0.8890328430941928,0.9601238169427398,0.8817719717219283,0.2372143449575841,0.9584141143733441,-0.27908859637307115,False,"H1,DD",24.669369524760217,False,False,False,False,False,False,False,True,False,False,True,False
U56,NDIAL,TOP5,25,0.16932025784836013,0.7702720154731075,-0.3004490653920793,0.7210831022842614,0.8169322998154427,0.7161893387202997,0.19171475442824604,0.812193176227965,-0.30044906539207916,False,"H1,H2,OOS,DD",24.669369524760217,False,False,False,False,False,False,False,True,False,False,True,False
U56,NDIAL,TOP10,0,0.1962357742937464,1.034029659111957,-0.2291519657595139,1.014633977824951,1.0571726590777695,0.963589078568032,0.22132491675826604,1.088676080641534,-0.22915196575951413,False,DD,19.569301358187722,False,False,False,False,False,False,False,True,False,False,True,False
U56,NDIAL,TOP10,10,0.17308454884844537,0.9319593324578264,-0.22995256392407637,0.9047543307931073,0.9610029221767175,0.8551958612063691,0.19726376414889013,0.9907251864512147,-0.22995256392407626,False,"H1,DD",19.569301358187722,False,False,False,False,False,False,False,True,False,False,True,False
U56,NDIAL,TOP10,25,0.13917472524265118,0.7783806150914468,-0.23115267176168175,0.7393997742785103,0.8163188437225243,0.6921118128358301,0.16203681864689412,0.8433412517922486,-0.23115267176168197,False,"H1,H2,OOS,DD",19.569301358187722,False,False,False,False,False,False,False,True,False,False,True,False
U56,NDIAL,TOP20,0,0.1876873266171184,1.1551257968247626,-0.2386880021559601,1.1643531666910507,1.1547099761535096,1.0726431954675728,0.21098641133739338,1.2188606451472495,-0.23868800215595987,False,DD,14.640373223349217,False,False,False,False,False,False,False,True,False,False,True,False
U56,NDIAL,TOP20,10,0.17043885819429128,1.063777723736048,-0.2397887517331614,1.0681670400936791,1.0668712607603839,0.9758593362330958,0.1931846364207921,1.1311656691649719,-0.23978875173316117,False,DD,14.640373223349217,False,False,False,False,False,False,False,True,False,False,True,False
U56,NDIAL,TOP20,25,0.145022668020107,0.9264002173065243,-0.24143811387558822,0.9234768833857222,0.9347944341522675,0.8303163322511196,0.16695861414221413,0.9992740803478408,-0.24143811387558833,False,"H1,DD",14.640373223349217,False,False,False,False,False,False,False,True,False,False,True,False
U56,NDIAL,TOP30,0,0.16784398832712633,1.1378486579657932,-0.22776155755023597,1.1071892008458473,1.1695026984735568,1.0107977104889776,0.1919007048095014,1.2356134021137222,-0.22776155755023608,False,DD,12.343223376605211,False,False,False,False,False,False,False,True,False,False,True,False
U56,NDIAL,TOP30,10,0.1535244125914661,1.0531388308518876,-0.22910383573782833,1.0208798424719607,1.0858078608052122,0.9232434554932898,0.1770851323213145,1.1529133281324926,-0.22910383573782822,False,DD,12.343223376605211,False,False,False,False,False,False,False,True,False,False,True,False
U56,NDIAL,TOP30,25,0.1323636473741716,0.9257517573607335,-0.23111488855045426,0.8910842321165994,0.9599488290393571,0.791615575475836,0.15519577468392498,1.0285219954833187,-0.23111488855045437,False,"H1,DD",12.343223376605211,False,False,False,False,False,False,False,True,False,False,True,False
U56,NDIAL,TOP40,0,0.1558527338039608,1.132807483025707,-0.21749174978746832,1.1316066627312893,1.1378522218348799,1.0248116150507502,0.1742230504158504,1.2171504581906107,-0.2174917497874682,False,DD,11.178430174131986,False,False,False,False,False,False,False,True,False,False,True,False
