panel,book,cost,m,CAGR,Sharpe,MaxDD,gross,gross_sd,m_H1,m_H2,m_OOS,m_DD,m_CAGR,m_GROSS,IS_m_H1,IS_m_H2,IS_m_DD,pass4b_floor,fail_floor,pass4b_gross,fail_gross,pass4b_neither,floor_only,gross_only,gross_cv,IS_gross_cv,OOS_gross_cv
u56,V1u,10.0,0.1,0.006593180127431264,0.66470097990577,-0.016685401834196756,0.07504864785537081,0.001036638627284528,-0.2774123180851631,-0.1782783455909226,-0.16354140637413417,0.1856180098661928,-0.10000313477853495,-0.4249513521446292,-0.08874568671476502,-0.6179046962541945,0.11887209882542463,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,GROSS",False,False,False,0.013812888798240242,0.009538930372004381,0.016528973006823943
u56,V1u,10.0,0.15,0.009867500912561722,0.6646322910719592,-0.024940823774213805,0.11256767811208894,0.0015187608977219637,-0.2772313946550663,-0.17856602224610607,-0.16377222007348435,0.17736258792617576,-0.0967288139934045,-0.38743232188791105,-0.08872381471354884,-0.6176171970035232,0.11216106627461567,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,GROSS",False,False,False,0.013491980319694095,0.009152917017143797,0.016222202774428596
u56,V1u,10.0,0.2,0.013126631819509793,0.6645605347970038,-0.03313851749411012,0.15008323451036373,0.001977656162583469,-0.2770531103983548,-0.1788571440532397,-0.1640065272040473,0.16916489420627945,-0.09346968308645642,-0.34991676548963624,-0.08870490631938299,-0.6173319175591001,0.10547583977584299,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,GROSS",False,False,False,0.013177062508250417,0.00876688394870357,0.015922663288299426
u56,V1u,10.0,0.25,0.016370306592450534,0.6644854376304316,-0.041278859157721226,0.1875953584713811,0.0024140834786208374,-0.2768778559014723,-0.1791518916747611,-0.16424449537669072,0.16102455254266834,-0.09022600831351568,-0.3124046415286189,-0.08868934727603905,-0.6170492991653039,0.09881635628664912,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,GROSS",False,False,False,0.012868567209188823,0.008380825966839252,0.015630759641383184
u56,V1u,10.0,0.3,0.01959825431022355,0.664406768035576,-0.04936210778721406,0.22510409140200077,0.0028288741672582223,-0.2767050740419261,-0.17945117368678298,-0.16448687820004304,0.1529413039131755,-0.08699806059574267,-0.27489590859799923,-0.08867806517061716,-0.6167674913540572,0.09218267221292256,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,GROSS",False,False,False,0.012566960243322697,0.007994737870482103,0.015346917788826707
u56,V1u,10.0,0.35,0.022810187262968462,0.6643239874824777,-0.057388585150596416,0.26260947469645923,0.0032229386296784113,-0.2765348816526093,-0.17975589726999142,-0.1647345410290948,0.14491482654979315,-0.08378612764299775,-0.23739052530354077,-0.08867088117044963,-0.6164868445294833,0.08557480493502626,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,GROSS",False,False,False,0.012272743142278811,0.007608614456708276,0.01507158434374037
u56,V1u,10.0,0.4,0.02600579430277894,0.6642362348520954,-0.06535872751514649,0.3001115497380706,0.003597273479294751,-0.27636912278293346,-0.18006608199874818,-0.16498772869934542,0.13694468418524308,-0.08059052060318728,-0.19988845026192942,-0.0886698546838468,-0.6162086941126071,0.07899276034659478,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,GROSS",False,False,False,0.011986454644729121,0.007222450520108401,0.014805226052076915
u56,V1u,10.0,0.45,0.029184852624322355,0.6641450542822477,-0.07327280966369376,0.3376103579009263,0.003952968889320873,-0.2762057867771043,-0.1803805777836185,-0.16524513513755168,0.1290306020366958,-0.07741146228164386,-0.1623896420990737,-0.08867154710818637,-0.6159327388016704,0.0724365446821427,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,GROSS",False,False,False,0.011708671836664722,0.006836240852157274,0.01454832888732387
u56,V1u,10.0,0.5,0.03234706458810921,0.6640498410291096,-0.08113113669637984,0.37510594055159435,0.004291216008601082,-0.2760457645122797,-0.1806997431233366,-0.1655071141732779,0.12117227500400973,-0.07424925031785701,-0.12489405944840565,-0.08867717471960401,-0.6156596713708431,0.06590606693283066,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,GROSS",False,False,False,0.011440010793459673,0.00644998024058357,0.01430139670312018
u56,V1u,10.0,0.55,0.03549213505045978,0.6639502120862991,-0.0889340002961353,0.4125983390508182,0.004613314245295337,-0.27588947078781123,-0.18102393209707213,-0.16577418281521916,0.11336941140425427,-0.07110417985550643,-0.08740166094918178,-0.08868653078007871,-0.615390057933642,0.05940121241184618,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,GROSS",False,False,False,0.01118112655496447,0.0060636634687392795,0.014064949381561196
u56,V1u,10.0,0.6,0.03861978715501291,0.6638462964742631,-0.09668184472277386,0.4500875947552154,0.004920678155837392,-0.2757375439876455,-0.18135236284651357,-0.16604566522918418,0.10562156697761571,-0.06797652775095331,-0.049912405244784575,-0.08869929181988345,-0.6151254146540084,0.052922127322326845,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,GROSS",False,False,False,0.01093271223907771,0.005677285314968778,0.013839520417669062
u56,V1u,10.0,0.65,0.04172965645319349,0.663736942865615,-0.10437495862980406,0.48757374901897754,0.005214843607459793,-0.27559009826210257,-0.18168707557712338,-0.16632337645657136,0.09792845307058551,-0.06486665845277273,-0.012426250981022458,-0.08871700973088814,-0.6148647622365923,0.04646884347170746,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,GROSS",False,False,False,0.010695497077011049,0.005290840551977257,0.013625653887147265
u56,V1u,10.0,0.7,0.0448214737618422,0.6636225966892841,-0.11201362851763708,0.52505684319557,0.0054974728099222185,-0.2754476799004345,-0.18202676688891672,-0.16660612375197126,0.09028978318275249,-0.061774841144124015,0.02505684319557,-0.08874012255924313,-0.6146087901331011,0.040041205966771326,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS",False,False,False,0.010470243138750128,0.004904323946198399,0.013423900755972655
u56,V1u,10.0,0.75,0.04789487703519213,0.6635024064049584,-0.11959822306034851,0.5625369186394351,0.005770357741584011,-0.275311656878952,-0.18237185442986226,-0.16689451687510648,0.08270518864004106,-0.05870143787077409,0.06253691863943511,-0.08876793780217951,-0.6143604792511261,0.033639315410795595,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS",False,False,False,0.010257740515129801,0.004517730257161034,0.01323481450733966
u56,V1u,10.0,0.8,0.05094945120670036,0.6633752334606826,-0.1271290257176041,0.6000140167076956,0.006035421435012934,-0.2751833734111706,-0.18272331104018502,-0.1671895323427014,0.07517438598278547,-0.05564686369926586,0.10001401670769561,-0.0888024559183278,-0.6141206198951992,0.02726325976994029,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS",False,False,False,0.010058800739571997,0.004131054236854703,0.013058946084446106
u56,V1u,10.0,0.85,0.05398495859940167,0.6632420598634687,-0.13460625649807734,0.6374881787618606,0.006294716549099682,-0.2750619865490822,-0.18308002339244955,-0.1674903306523633,0.06769715520231223,-0.05261135630656455,0.1374881787618606,-0.08884420117158587,-0.613886384355818,0.02091304909729011,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS",False,False,False,0.009874248274415657,0.003744290629093723,0.01289683817665617
u56,V1u,10.0,0.9,0.05700115069644829,0.6631035657158068,-0.142030255430594,0.6749594461695354,0.006550420651694715,-0.27494712342691274,-0.18344104057670985,-0.16779538920547232,0.06027315626979557,-0.04959516420951793,0.1749594461695354,-0.08889493979959096,-0.6136569524233206,0.014588671951263371,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS",False,False,False,0.009704909959952452,0.0033574341688798774,0.01274901891117147
u56,V1u,10.0,0.95,0.059997551427203755,0.6629580832763151,-0.14940177604243154,0.7124278603061334,0.006804827683754867,-0.2748390024296229,-0.18380929115241307,-0.1681078597896114,0.052901635657958024,-0.04659876347876246,0.21242786030613336,-0.08895480252101073,-0.6134314759525279,0.008290133519155446,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS",False,False,False,0.009551602432884648,0.002970479581763245,0.012615995051214968
u56,V1u,10.0,1.0,0.06297377249874825,0.6628051083845784,-0.15672092223908318,0.749893462556593,0.007060335186403103,-0.2747390501760568,-0.1841844957491524,-0.1684272100931723,0.045582489461306386,-0.04362254240721797,0.24989346255659295,-0.08902469818747705,-0.6132128702552482,0.0020169829966677766,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS",False,False,False,0.009415117665291387,0.0025834215832011183,0.012498244842789004
u56,V1u,25.0,0.1,0.003075453436355957,0.3128658821887178,-0.021555259681555472,0.07504864785537081,0.001036638627284528,-0.6336642569210893,-0.5281558588465893,-0.5194151289114137,0.1807481520188341,-0.10352086146961026,-0.4249513521446292,-0.41325960769780434,-0.9872064482029799,0.11660310245840735,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,GROSS",False,False,False,0.013812888798240242,0.009538930372004381,0.016528973006823943
u56,V1u,25.0,0.15,0.00458030612945981,0.31293390215575184,-0.03219320157154815,0.11256767811208894,0.0015187608977219637,-0.63333204083179,-0.5283163031778354,-0.51951784928208,0.17011021012884142,-0.1020160087765064,-0.38743232188791105,-0.4130822686485728,-0.9867727904376261,0.10878215049295484,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,GROSS",False,False,False,0.013491980319694095,0.009152917017143797,0.016222202774428596
u56,V1u,25.0,0.2,0.006062973172507702,0.3129957773421403,-0.04273917552493944,0.15008323451036373,0.001977656162583469,-0.6330052925057144,-0.5284835187793084,-0.5196274390846254,0.15956423617545012,-0.10053334173345851,-0.34991676548963624,-0.41290992796483644,-0.9863447066941508,0.10100316004721302,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,GROSS",False,False,False,0.013177062508250417,0.00876688394870357,0.015922663288299426
u56,V1u,25.0,0.25,0.0075232337817070505,0.3130507836672455,-0.05319375766392631,0.1875953584713811,0.0024140834786208374,-0.632684980792225,-0.5286580320517767,-0.5197443815116644,0.14910965403646326,-0.09907308112425917,-0.3124046415286189,-0.4127435820765302,-0.9859232803866907,0.0932658362105854,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,GROSS",False,False,False,0.012868567209188823,0.008380825966839252,0.015630759641383184
u56,V1u,25.0,0.3,0.00896085771463384,0.31309834536319336,-0.06355746766622472,0.22510409140200077,0.0028288741672582223,-0.632369721980817,-0.5288421005787283,-0.5198705487487073,0.13874594403416485,-0.09763545719133238,-0.27489590859799923,-0.41258557797834117,-0.9855039038950868,0.08557018279967568,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,GROSS",False,False,False,0.012566960243322697,0.007994737870482103,0.015346917788826707
u56,V1u,25.0,0.35,0.010375575386612379,0.3131371035565908,-0.07383082556972864,0.26260947469645923,0.0032229386296784113,-0.6320597845115992,-0.5290380293548775,-0.5200081469581556,0.12847258613066093,-0.09622073951935384,-0.23739052530354077,-0.4124354512001144,-0.9850873979801251,0.0779161076067281,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,GROSS",False,False,False,0.012272743142278811,0.007608614456708276,0.01507158434374037
u56,V1u,25.0,0.4,0.011767061815360025,0.3131649617905846,-0.08401470261189481,0.3001115497380706,0.003597273479294751,-0.6317597623114698,-0.5292457828209106,-0.5201576996342409,0.11828870908849476,-0.09482925309060619,-0.19988845026192942,-0.41229843972658947,-0.9846769978954675,0.07030349114898041,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,GROSS",False,False,False,0.011986454644729121,0.007222450520108401,0.014805226052076915
u56,V1u,25.0,0.45,0.013135212246085715,0.31318569980875993,-0.09410972005478224,0.3376103579009263,0.003952968889320873,-0.6314646956207411,-0.529462575057801,-0.5203160292321974,0.10819369164560733,-0.0934611026598805,-0.1623896420990737,-0.4121658412203566,-0.984272173251661,0.06273221611993343,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,GROSS",False,False,False,0.011708671836664722,0.006836240852157274,0.01454832888732387
u56,V1u,25.0,0.5,0.01447973922125989,0.31319786226614826,-0.10411663047806519,0.37510594055159435,0.004291216008601082,-0.6311767999874509,-0.5296892129955806,-0.5204839360772597,0.09818678122232438,-0.09211657568470633,-0.12489405944840565,-0.4120406880531447,-0.9838746322477866,0.05520192590695319,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,GROSS",False,False,False,0.011440010793459673,0.00644998024058357,0.01430139670312018
u56,V1u,25.0,0.55,0.015800363874253653,0.31320061717687003,-0.11403583726605215,0.4125983390508182,0.004613314245295337,-0.6308970231980207,-0.5299264288921637,-0.5206625625813124,0.08826757443433741,-0.09079595103171256,-0.08740166094918178,-0.41192247700216644,-0.9834855854358996,0.047712207929171885,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,GROSS",False,False,False,0.01118112655496447,0.0060636634687392795,0.014064949381561196
u56,V1u,25.0,0.6,0.01709685454456955,0.31319426915898524,-0.12386837296872699,0.4500875947552154,0.004920678155837392,-0.6306269303229624,-0.5301723219000121,-0.5208502622978306,0.07843503873166258,-0.08949946036139667,-0.049912405244784575,-0.41181041738582413,-0.9831087590313772,0.04026329593472114,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,GROSS",False,False,False,0.01093271223907771,0.005677285314968778,0.013839520417669062
u56,V1u,25.0,0.65,0.018368767394080665,0.3131758511197277,-0.13361480482474275,0.48757374901897754,0.005214843607459793,-0.6303669666005682,-0.5304320277883532,-0.5210516301070685,0.06868860687564682,-0.08822754751188555,-0.012426250981022458,-0.41170845067628226,-0.982741945410579,0.03285514133796033,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,GROSS",False,False,False,0.010695497077011049,0.005290840551977257,0.013625653887147265
u56,V1u,25.0,0.7,0.019615894559550817,0.31314650469356475,-0.14327543318219416,0.52505684319557,0.0054974728099222185,-0.6301185165353718,-0.5307022269626793,-0.5212636131242614,0.05902797851819541,-0.0869804203464154,0.02505684319557,-0.4116177501460658,-0.9823868519111908,0.02548723710989867,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS",False,False,False,0.010470243138750128,0.004904323946198399,0.013423900755972655
