knob,rung,seed,B,kind,recentre,panel,anchor,ladder,chooser,k,O_PICK,O_REACH,O_MARGIN,O_LEVEL,O_GAPRATIO,B_PPICK,B_PMAX,B_MODALRUNG,B_MODALMATCH,B_Q95,B_Q05,B_NULLMED,B_RECRANGE,B_SD,B_PCTRANK,B_BOOT95,B_GAPEXCEEDS,B_RESOLVED
K_SEED,0,0,1000,MOVING,R_NONE,U56,A,N,CH_ISSHARPE,9,8.0,0.0,0.010075850289503752,1.1761934023688503,0.06639360738822844,0.418,0.418,8.0,1.0,1.6941821674791615,0.7544466239096707,1.19730305705755,0.9397355435694908,0.2897113906552431,0.478,0.17355835973573344,0.0,0.0
K_SEED,0,0,1000,MOVING,R_NONE,U56,A,N,CH_ISCAGR,9,0.0,0.0,0.02352043405872628,0.18764666887742631,0.356246340061545,0.786,0.786,0.0,1.0,0.2960158459693643,0.09088386633221501,0.18918382093229236,0.2051319796371493,0.061101415657905236,0.49,0.06284135521489533,0.0,0.0
K_SEED,0,0,1000,MOVING,R_NONE,U56,A,N,CH_ISDD,9,8.0,0.0,0.013708388792491255,-0.12581409077906602,0.11759921031908638,0.925,0.925,8.0,1.0,-0.09243558112839716,-0.1903803104984889,-0.1253705151155174,0.09794472937009176,0.03069278887356097,0.495,0.0326418231149091,0.0,1.0
K_SEED,0,0,1000,MOVING,R_NONE,U56,A,H,CH_ISSHARPE,4,3.0,0.0,0.009654153807072019,1.1315014434422046,0.4378617558223762,0.42,0.42,3.0,1.0,1.67696163453687,0.6487010388870416,1.145202654646499,1.0282605956498285,0.3053411357161192,0.473,0.15237619114749543,0.0,0.0
K_SEED,0,0,1000,MOVING,R_NONE,U56,A,H,CH_ISCAGR,4,3.0,0.0,0.0026572077368389735,0.14177127967108416,0.24853088487223934,0.502,0.502,3.0,1.0,0.20376933652540466,0.08104543150047494,0.14254201821044654,0.12272390502492972,0.037058131378472255,0.495,0.02017570854705607,0.0,0.0
K_SEED,0,0,1000,MOVING,R_NONE,U56,A,H,CH_ISDD,4,0.0,0.0,0.009795445394983004,-0.11825916304387041,0.2305712256274721,0.523,0.523,0.0,1.0,-0.10241256567075042,-0.1993105300226557,-0.14042685545555578,0.09689796435190526,0.030837082862978867,0.785,0.03342991032561938,0.0,0.0
K_SEED,0,0,1000,MOVING,R_NONE,U56,A,GROSS,CH_ISSHARPE,10,9.0,1.0,0.00010871105610932297,1.1118991984993762,0.07795950761834587,0.725,0.725,9.0,1.0,1.6465533232574163,0.6725782730721959,1.147142179804618,0.9739750501852205,0.29813554076390636,0.449,0.000456253156115477,0.0,0.0
K_SEED,0,0,1000,MOVING,R_NONE,U56,A,GROSS,CH_ISCAGR,10,9.0,1.0,0.009332333869261245,0.1391140719342452,0.11136984134566874,1.0,1.0,9.0,1.0,0.2011032685918935,0.07874442831819183,0.1422340851598045,0.12235884027370167,0.03693404858239434,0.469,0.0140665086835251,0.0,1.0
K_SEED,0,0,1000,MOVING,R_NONE,U56,A,GROSS,CH_ISDD,10,0.0,0.0,0.009343484377417388,-0.056833405210360066,0.1129953920708287,1.0,1.0,0.0,1.0,-0.04564765072771679,-0.09769689916192345,-0.06153231082494043,0.05204924843420666,0.016382135295752658,0.646,0.015672352415165396,0.0,1.0
K_SEED,0,0,1000,MOVING,R_NONE,U56,A,CADENCE,CH_ISSHARPE,4,1.0,1.0,0.007844393578117836,1.1118991984993762,0.2162853271373104,0.296,0.298,3.0,0.0,1.5731489724622236,0.6483173874613327,1.0970742731875758,0.9248315850008908,0.29207052626595115,0.52,0.1571253592775118,0.0,0.0
