split,group,form,n,coef,tstat,IS_R2,IS_MAE,OOS_MAE,FAMILY_OOS_MAE,ratio_vs_FAMILY,IS_LIVE,OOS_LIVE,cellclass
S2016,CONSTANT,ZERO,162,,,,0.1657072282732585,0.2642202479781595,0.1936997580590148,1.364071130629183,False,False,constant
S2016,CONSTANT,GLOBAL,162,,,,0.18094107400480933,0.2460244613197647,0.1936997580590148,1.2701330336448229,False,False,constant
S2016,CONSTANT,FAMILY,162,,,,0.15397209764099917,0.1936997580590148,0.1936997580590148,1.0,False,True,constant
S2016,INCUMBENT,CSD,162,-1.5722411793082443,-6.316819659279469,0.19960865108257453,0.13804607004570144,0.1772961362799291,0.1936997580590148,0.9153141855030713,True,True,IS-live / OOS-live
S2016,TURNOVER,TO,162,-0.01054720867360895,-0.516221581917271,0.0016627601341600018,0.1816776706090822,0.2470567646477945,0.1936997580590148,1.2754624328055348,False,False,dead / dead
S2016,TURNOVER,TORS,162,-0.01719817816933466,-4.105964763974034,0.09532425112215215,0.17055738311894472,0.24270856500407212,0.1936997580590148,1.2530142909632636,True,False,IS-SIGNIFICANT / OOS-DEAD
S2016,TURNOVER,DTO,162,0.019867033873980994,4.378161582626925,0.10698487939724077,0.1671756287822682,0.24043813392994648,0.1936997580590148,1.2412928975197368,True,False,IS-SIGNIFICANT / OOS-DEAD
S2016,TURNOVER,LOGTO,162,-0.01730629775077462,-0.6397155165670578,0.0025511993728607463,0.18170814079673528,0.24685526896247845,0.1936997580590148,1.2744221853249227,False,False,dead / dead
S2016,TURNOVER,TORATIO,162,0.2577353385519131,3.7767333656425874,0.08185131897424769,0.16819143258800326,0.23597691640728466,0.1936997580590148,1.2182612862912778,True,False,IS-SIGNIFICANT / OOS-DEAD
S2016,EXPOSURE,CBAR,162,0.15268817191276615,2.2843189764191494,0.03158317865640581,0.17800578601231903,0.2486707795600702,0.1936997580590148,1.2837949930960022,True,False,IS-SIGNIFICANT / OOS-DEAD
S2016,EXPOSURE,ABSCBAR,162,-0.15268817191276618,-2.284318976419152,0.03158317865640581,0.17800578601231906,0.24867077956007028,0.1936997580590148,1.2837949930960026,True,False,IS-SIGNIFICANT / OOS-DEAD
S2016,EXPOSURE,CT_AC1,162,-0.5404940743508174,-2.2089032753176405,0.0295928903777517,0.17680017693970188,0.23259880294369334,0.1936997580590148,1.2008213395539045,True,False,IS-SIGNIFICANT / OOS-DEAD
S2016,EXPOSURE,CT_RANGE,162,-0.3664570073876186,-6.1616728291775225,0.1917812724703849,0.1388677720879106,0.17690844772915756,0.1936997580590148,0.9133126933243696,True,True,IS-live / OOS-live
S2016,EXPOSURE,GSHARE,162,0.14778590343544068,2.2157055101246788,0.02976999715648443,0.17825859697307886,0.24858873246555707,0.1936997580590148,1.2833714143815254,True,False,IS-SIGNIFICANT / OOS-DEAD
