family,panel,pick_cad,IS_resid0,IS_npos,OOS_resid0,OOS_npos,FULL_resid0,sign_held,kind,pick,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,base_OOS_CAGR,base_OOS_Sharpe,base_OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,ew_OOS_Sharpe,p4a,f4b
MA-THRESH,U56,A,-0.10864639049699666,2.0,0.19698061267213854,4.0,0.07265823770689216,False,sign,,,,,,,,,,,,,,
MA-THRESH,B136,A,-0.11556888386948463,4.0,-0.07752891542408197,2.0,-0.08429743074395486,False,sign,,,,,,,,,,,,,,
MA-THRESH,SMALL439,M,0.1137659786280418,6.0,-0.45074753497984,1.0,-0.24155045023518015,False,sign,,,,,,,,,,,,,,
QUANTILE-M,U56,D,-0.005656002510607038,3.0,0.0001960613056871057,4.0,-0.0029551155961996165,False,sign,,,,,,,,,,,,,,
QUANTILE-M,B136,D,-0.0011537742118545363,4.0,0.0007365510166197353,2.0,-0.00026114808679444934,False,sign,,,,,,,,,,,,,,
QUANTILE-M,SMALL439,D,0.00053427898742717,5.0,-0.0006588486912040281,3.0,-0.0006086878873948641,False,sign,,,,,,,,,,,,,,
,U56,,,,,,,,book,QUANTILE-M/RESPREAD/cad=63BAR/ph=13/theta=0.3,1.6056457048769233,0.4153454176839617,1.3371677784423757,-0.33702126863084725,0.0950629792087272,1.2816876607860581,-0.12054947359101964,0.153780735432695,0.878646168321868,-0.3371728920067377,1.1382169351146856,False,DD
,B136,,,,,,,,book,QUANTILE-M/DEGROSS/cad=63BAR/ph=13/theta=0.3,1.7227826569590514,0.012186804743175017,1.0600336918973483,-0.017038788485725154,0.0950629792087272,1.2816876607860581,-0.12054947359101964,0.1545044425578177,0.8820239235972316,-0.3371595330739301,1.103817145654307,False,CAGR
,SMALL439,,,,,,,,book,MA-THRESH/RESPREAD/cad=M/ph=calendar/theta=0.3,0.8874006931164304,0.24022985785064388,1.1041600612175628,-0.3077804460589927,0.0950629792087272,1.2816876607860581,-0.12054947359101964,0.15450723909089636,0.882010501050508,-0.3371728920067377,0.6372397047059918,False,DD
