panel,cost,book,conv,arm,flips,full_Sharpe,IS_Sharpe,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,donothing_OOS,spy_OOS,is_the_rule8_pick
U56,25,ew-all,rw,BAND/0.08,0.802310010704735,1.1422122132777668,1.1395774020277305,1.1491635430169205,0.13700534575826118,-0.1985080724092778,1.2482435320727505,0.8820107671822842,False
U56,10,top20,dg,BAND/0.08,0.802310010704735,1.1724786836812877,1.1647205791024071,1.1854859358419554,0.1614123656641897,-0.19788398547033914,1.2850723632064818,0.8820107671822842,False
U56,25,top20,dg,BAND/0.08,0.802310010704735,1.077079580574169,1.0597060925755344,1.0960753571933157,0.14759188922867317,-0.19949995148065658,1.2482435320727505,0.8820107671822842,False
U56,10,ew-all,rw,BAND/0.12,0.5176193617449902,1.2263931316299044,1.1762438003749658,1.2662268036768585,0.15155854069853292,-0.19419391049794632,1.2850723632064818,0.8820107671822842,False
U56,25,ew-all,rw,BAND/0.12,0.5176193617449902,1.2000103908327182,1.1511011486914573,1.2388703903668383,0.14797684899257857,-0.1952645103468894,1.2482435320727505,0.8820107671822842,False
U56,10,ew-all,rw,STALE/1.0,7.442769168783254,1.0909381206258195,1.066931213567825,1.1117793930546767,0.124295319280882,-0.18647417592895021,1.2850723632064818,0.8820107671822842,False
U56,10,top20,dg,STALE/1.0,7.442769168783254,1.146904906133578,1.1234029093965998,1.1707203858269184,0.1574376712965142,-0.1938880103737487,1.2850723632064818,0.8820107671822842,False
U56,25,top20,dg,STALE/1.0,7.442769168783254,1.0349483125006096,0.9958903952257346,1.0687093843194688,0.14191553309978033,-0.19551279512211506,1.2482435320727505,0.8820107671822842,False
U56,10,ew-all,rw,STALE/5.0,3.344617414352245,1.1223803771853,1.104956990620588,1.1388227735866687,0.12880469610961298,-0.18647417592895088,1.2850723632064818,0.8820107671822842,False
U56,25,ew-all,rw,STALE/5.0,3.344617414352245,1.017196852963709,0.9890942440145026,1.0410360257457303,0.11663910599349081,-0.18898692082638568,1.2482435320727505,0.8820107671822842,False
U56,10,top20,dg,STALE/5.0,3.344617414352245,1.1506977148062183,1.1352702802669667,1.1693407772470679,0.15787215079380523,-0.19388801037374848,1.2850723632064818,0.8820107671822842,False
U56,25,top20,dg,STALE/5.0,3.344617414352245,1.0392164930798615,1.0078052892144598,1.068019900286092,0.14241459532597478,-0.19551279512211495,1.2482435320727505,0.8820107671822842,False
U56,10,ew-all,rw,STALE/21.0,1.638464364292796,1.1349933372032788,1.0270305596867204,1.2172937144241807,0.14160965334209696,-0.18632517386927372,1.2850723632064818,0.8820107671822842,False
U56,25,ew-all,rw,STALE/21.0,1.638464364292796,1.082430438398412,0.9694543937210436,1.168228187614047,0.1353321640409364,-0.18767986383855562,1.2482435320727505,0.8820107671822842,False
U56,10,top20,dg,STALE/21.0,1.638464364292796,1.1796516401260349,1.0988645989323784,1.243173501683127,0.17116859300636778,-0.20047875486672895,1.2850723632064818,0.8820107671822842,False
U56,25,top20,dg,STALE/21.0,1.638464364292796,1.0796236884273092,0.9860483584027289,1.1512358330634125,0.1567789743441177,-0.20207701203098527,1.2482435320727505,0.8820107671822842,False
B136,10,ew-all,rw,BAND/0.0,7.642348227902847,1.056627234650641,1.0469183215657092,1.064516105449877,0.11955179067759225,-0.2012239672094971,1.1185082795688426,0.8820239235972316,False
B136,10,ew-all,rw,BAND/0.02,2.634176321959436,1.075556614077942,1.0685091748159425,1.0812424082365337,0.12095170615523299,-0.1892940778459361,1.1185082795688426,0.8820239235972316,False
B136,25,ew-all,rw,BAND/0.02,2.634176321959436,0.9974496604592141,0.9900607344525921,1.0034031302518607,0.11137189102623735,-0.19176561665136937,1.0740236940215924,0.8820239235972316,False
B136,10,ew-all,rw,BAND/0.03,2.01056201770959,1.06900647415774,1.0603986045067466,1.0759636446032401,0.12014792469678293,-0.18528570357900875,1.1185082795688426,0.8820239235972316,False
B136,25,ew-all,rw,BAND/0.03,2.01056201770959,1.0024182826213686,0.993462396869645,1.0096448187449243,0.1119963042169112,-0.18745349090203722,1.0740236940215924,0.8820239235972316,False
B136,10,ew-all,rw,BAND/0.05,1.3775238442102387,1.0711025200684068,1.0416772284227824,1.0946044814399987,0.12518379400541568,-0.19486852053668446,1.1185082795688426,0.8820239235972316,False
B136,25,ew-all,rw,BAND/0.05,1.3775238442102387,1.0203547371114368,0.9922314752819978,1.0428144563558077,0.11867242419791246,-0.1969455973510379,1.0740236940215924,0.8820239235972316,False
B136,10,ew-all,rw,STALE/1.0,7.642348227902847,1.056627234650641,1.0469183215657092,1.064516105449877,0.11955179067759225,-0.2012239672094971,1.1185082795688426,0.8820239235972316,False
B136,10,ew-all,rw,STALE/5.0,3.521249231749789,1.051445575530198,1.0489273145579874,1.0537211426919666,0.11954371916966511,-0.20120554789353318,1.1185082795688426,0.8820239235972316,False
