panel,gross,device,strength,cut,dCAGR,turnover_yr,mean_risk_gross,exposure_neutral,pass4a,pass4b,Sharpe,MaxDD,OOS_Sharpe
U56,0.75,NONE,-1.0,0.0,0.0,3.506382942083227,0.6560925471605975,True,False,True,1.2686753146710161,-0.14809080759214654,1.3318413815124672
U56,0.75,DRIFT,0.001,0.06032060797564831,0.0003685651236358112,3.2948757912213242,0.6577848202167136,True,False,True,1.273126376803556,-0.14693833611281804,1.3392360350750105
U56,0.75,DRIFT,0.0025,0.09804133901117607,0.0004707592463977228,3.1626124633554404,0.6643369348454354,True,False,True,1.2658356396095074,-0.14878511079353718,1.3331729444454652
U56,0.75,DRIFT,0.005,0.12317438000328473,0.0028051163288691505,3.074486397138032,0.6780155724150979,False,False,True,1.270263135205338,-0.14602248341518043,1.3573037069350669
U56,0.75,DRIFT,0.01,0.11345375696088322,0.010745154269481638,3.10857062396033,0.7259880311241059,False,False,True,1.2448505919226198,-0.15767137475616644,1.339857631850194
U56,0.75,DRIFT,0.0175,0.47285478904029365,0.019164388374690366,1.8483729757099783,0.7232768334838922,False,False,True,1.2242216525530556,-0.19110616782750178,1.2463296185310915
U56,0.75,PARTIAL,0.75,0.13832363506914758,0.0005579957256982571,3.0213673075898226,0.6560313561539324,True,False,True,1.2665833138854452,-0.15038299605975214,1.3276751520133776
U56,0.75,PARTIAL,0.5,0.26956592205218066,0.0012637864423090672,2.5611815912325238,0.655923405398444,True,False,True,1.2588365811434339,-0.1625582955983138,1.3165687026702881
U56,0.75,PARTIAL,0.35,0.3670848927396727,0.0019472392429664698,2.2192427358843876,0.6558040747714661,True,False,True,1.2503437404004274,-0.17283500633309323,1.3039419535288803
U56,0.75,PARTIAL,0.2,0.5037848740821131,0.0027627686676900964,1.739920253122159,0.6555321525895443,True,False,True,1.232019606337259,-0.18581513877067057,1.2756872607084118
U56,0.75,HOLD,2.0,-0.007709267125159069,-3.959953010168604e-06,3.5334145848268474,0.6595774399357868,True,False,True,1.2585290849963986,-0.14809080759214654,1.3112075374872108
U56,0.75,HOLD,4.0,0.005342526127555258,0.0006342673488086703,3.487649999601933,0.6659892012550336,True,False,True,1.2501663414589672,-0.14809080759214654,1.271723439790091
U56,0.75,HOLD,8.0,0.05222918534153653,0.0051399136153789104,3.3232474175227598,0.679820815902086,False,False,True,1.2695270983046543,-0.15140077584577938,1.2863675960620098
U56,0.75,HOLD,13.0,0.09236206135720348,0.007999207823409238,3.1825261856446843,0.6984205298182713,False,False,True,1.2593614138211802,-0.157825617753387,1.2735780342760297
U56,0.75,ROTA,2.0,0.14967796731700622,-0.0006775259028308778,2.9815546706771854,0.6568463654022301,True,False,True,1.2286277413597777,-0.18272394144290793,1.264269975758264
U56,0.75,ROTA,3.0,0.2409212063454126,0.00222445690066686,2.661620933767559,0.656239672706534,True,False,True,1.2438803559727776,-0.18219919178288668,1.2966142498686837
U56,0.75,ROTA,4.0,0.2837432223432086,0.00036380015080816896,2.511470547327272,0.6574445495617703,True,False,True,1.2175197230908374,-0.18311248277777625,1.2728917690693162
U56,0.75,ROTA,6.0,0.43519014276796153,0.010175493975634664,1.9804396489188825,0.6588949481349557,True,False,True,1.2853742078331345,-0.18575677951286718,1.359724893891749
U56,0.75,ROTA,13.0,0.5825003764445845,0.008906891897234148,1.4639135583608773,0.6558475172817291,True,False,True,1.2680011621385223,-0.17656608315379807,1.322197017728829
U56,0.75,WIDTH,32.0,-0.48358422467032947,-0.007305243822564256,5.2020144185278125,0.5848047078657667,False,False,True,1.2191216404229372,-0.1407536330667707,1.297640634569147
U56,0.75,WIDTH,16.0,-0.29444571339931525,-0.04432795935202272,4.5388223689161125,0.31219222510183425,False,False,False,1.2571322374334468,-0.08351789474672644,1.287596617945729
U56,0.75,WIDTH,8.0,0.1988743863632485,-0.06341987907909696,2.8090531861218633,0.1596967855783215,False,True,False,1.4096409356410422,-0.06907263941461983,1.4235885527441736
U56,0.75,WIDTH,4.0,0.5171263673632596,-0.07498573447690537,1.693139868659229,0.08025131529683148,False,True,False,1.5660909878410678,-0.0562650283368471,1.5023072414866545
U56,0.75,BANDW,0.05,0.18879840735999998,-0.001326951086341177,2.8443834270236428,0.6613059831709036,True,False,True,1.219219379764349,-0.15595820117116732,1.26515962286342
U56,0.75,BANDW,0.08,0.3739221868455108,0.0014166066474472494,2.1952685644616707,0.6588569354828203,True,False,True,1.2167686516562817,-0.17156536801185984,1.23175847005781
U56,0.75,BANDW,0.12,0.5024660978380311,0.004302470800910063,1.744544387648833,0.6624544281528416,True,False,True,1.2091537638957222,-0.16845379054846576,1.2294998334573288
U56,0.75,AGE,5.0,0.02141870693506931,-0.00035013890652990654,3.43128075344462,0.648118463408452,True,False,True,1.2819925565185335,-0.14229397558180223,1.3681615371822213
U56,0.75,AGE,10.0,0.06244157054123234,-0.001650514372643519,3.2874388842605633,0.6386889777202149,False,False,True,1.2806583506676845,-0.14229397558180212,1.3905515474854282
U56,0.75,AGE,21.0,0.1401159033517101,-0.006445628146743987,3.0150829286562084,0.618246601622069,False,False,True,1.2527071650412285,-0.14229397558180246,1.3475365775937227
U56,0.75,AGE,42.0,0.21156182381875455,-0.017150795246544392,2.764566171849129,0.5810389801709526,False,False,False,1.1774067646864024,-0.14193896430335917,1.2543373611539184
U56,0.75,WHIP,12.0,0.00046692393610936467,-0.0001567692148365385,3.5047457279584027,0.6558752034180036,True,False,True,1.2676546015078054,-0.1480908075921462,1.333805964184618
U56,0.75,WHIP,8.0,0.01407274805711567,0.00024246246298020857,3.4570384983475217,0.654144900726792,True,False,True,1.2757781725132153,-0.14809080759214643,1.3585322187245736
U56,0.75,WHIP,6.0,0.04122398638553315,-0.004370946927737318,3.3618358594163222,0.6488513151960257,True,False,True,1.2468916616110532,-0.14453894979082427,1.3076824843857813
U56,0.75,WHIP,4.0,0.11754089144392832,-0.013420748450212017,3.0942395653269803,0.6066423440186757,False,False,False,1.224709400638574,-0.1362694469405915,1.3106016706006478
U56,0.75,SCALE,0.85,0.13832063303434838,-0.015582371743259937,3.021377833873434,0.5577611194215156,False,False,False,1.294755665563239,-0.12436782083476561,1.362003162585071
U56,0.75,SCALE,0.7,0.28020196287345733,-0.03113212089790296,2.5238875591254986,0.4594019183765836,False,True,False,1.3305063688586345,-0.100331786871944,1.4027820797141102
U56,0.75,SCALE,0.55,0.42610368293636514,-0.04664247511467856,2.0123002566763164,0.36101408857298944,False,True,False,1.3818652535505649,-0.0772961668265304,1.4601201774997028
U56,0.75,SCALE,0.4,0.5762665009274719,-0.06210769651421333,1.4857719131371512,0.26259677647386087,False,True,False,1.4590634967896736,-0.07034648862840054,1.5429623749183936
U56,1.0,NONE,-1.0,0.0,0.0,3.9918738682526254,0.7500522904110477,True,False,True,1.2186869420925572,-0.17276601457826812,1.2952683323978311
U56,1.0,DRIFT,0.001,0.08193031443592658,0.0004634721362923866,3.664818387038129,0.749771873477583,True,False,True,1.2243815914809328,-0.17182816587195437,1.3039697814399274
U56,1.0,DRIFT,0.0025,0.1327474753019784,0.0011079893208723046,3.461962690518147,0.75337015494325,True,False,True,1.2241522498391202,-0.17157422988365512,1.3000282815828803
