kind,panel,mech,freq,hold,gross,seed,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,IS_CAGR,IS_Sharpe,IS_MaxDD,L_H1,L_H2,L_OOS,L_DD,L_CAGR,turn_yr,pass4b,nfail,pass4a
NULL_HARD,U56,RANDOM,W,5,0.75,0,0.0975654431525852,0.8247980511161751,-0.22642636598339783,0.8194162302383406,0.8331295844722221,0.10664425108170517,0.8698105350049337,-0.2264263659833976,0.08662818818451434,0.7671010582607,-0.14597424478084364,False,True,False,False,False,41.67528477978412,False,4,False
NULL_HARD,U56,RANDOM,W,5,0.65,0,0.0848838061795254,0.8244142517171456,-0.19856260315828778,0.8189962672601316,0.8327522380168856,0.09269911844485201,0.8694662798335726,-0.198562603158288,0.07545762917306198,0.7666773796002285,-0.12750930174391872,False,True,False,True,False,36.12912975286466,False,3,False
NULL_HARD,U56,RANDOM,W,5,0.55,0,0.07208600446676083,0.824012198465467,-0.1700027537940455,0.8185601359088335,0.832355984325855,0.0786523125765557,0.8691016192670691,-0.17000275379404506,0.0641568638565253,0.766237779868035,-0.10874374415250132,False,True,False,True,False,30.58132131779992,False,3,False
NULL_HARD,U56,RANDOM,W,5,0.45,0,0.05918064349917995,0.8235917342999398,-0.14073597966083828,0.8181071883396089,0.8319410294460592,0.06451353075853605,0.8687168264001442,-0.14073597966083862,0.052733183774059,0.765781549370183,-0.08967433378774214,False,True,False,True,False,25.03097723381797,False,3,False
NULL_HARD,U56,RANDOM,W,5,0.35,0,0.0461762596562969,0.8231537975331622,-0.11075165106306839,0.8176408009319436,0.8315061628502042,0.05029215372095974,0.8683105683422091,-0.11075165106306761,0.041194100874492046,0.7653125697080996,-0.07029735274478854,False,True,False,True,False,19.477179388219437,False,3,False
NULL_HARD,U56,RANDOM,W,5,0.75,1,0.09953903860485136,0.8377025545995664,-0.23050540526713514,0.9399039151323842,0.7544639492531424,0.09715962123780475,0.7983132041885778,-0.23050540526713548,0.10243875450202622,0.8902640381349463,-0.12467764080704635,False,False,False,False,False,41.75088853392034,False,5,False
NULL_HARD,U56,RANDOM,W,5,0.65,1,0.08655752422399177,0.8371976098794056,-0.20224372954987935,0.9390050001151009,0.7541821067652436,0.08459034943640953,0.7980947987318067,-0.20224372954987935,0.08895391320466017,0.8893183311196591,-0.10873980428352892,False,False,False,True,False,36.19522369451441,False,4,False
NULL_HARD,U56,RANDOM,W,5,0.55,1,0.07347136074326244,0.8366716500598971,-0.173244564243639,0.9380845726619909,0.7538851426263833,0.0718856393060574,0.7978584359361198,-0.17324456424363932,0.07540235345778878,0.8883513242548599,-0.09259469875294846,False,False,False,True,False,30.637621183000515,False,4,False
NULL_HARD,U56,RANDOM,W,5,0.45,1,0.06028904069373353,0.8361246500559602,-0.1434953131899629,0.9371434440491997,0.753572087504158,0.05905479664518776,0.797603266173823,-0.14349531318996256,0.06179150413935797,0.887363897979437,-0.07624025610190754,False,False,False,True,False,25.077265326898438,False,4,False
NULL_HARD,U56,RANDOM,W,5,0.35,1,0.04701890680062193,0.8355560869029267,-0.11298353514950865,0.9361815334585522,0.7532417735075321,0.046107030360804435,0.7973283420770544,-0.11298353514950832,0.04812858659444852,0.8863558907387424,-0.05967459012530285,False,False,False,True,False,19.513369907279547,False,4,False
