universe,book,conv,sleeve,f,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,FALL_CAGR,FALL_Sharpe,FALL_MaxDD,RISE_CAGR,RISE_Sharpe,RISE_MaxDD,Turn/yr,Gross,4a,4b
u56,top20,natural,S4,0.0,0.1265973583235207,1.092135905431323,-0.1830834869787813,1.0882791557222313,1.1015451872229007,0.9928968404730495,0.14360571273280298,1.167991233806965,-0.18308348697878107,0.12581084469178938,1.0904979550781373,-0.1830834869787813,0.1287901550521311,1.0962718330938752,-0.13011637493984618,9.630697203129404,0.7158706915972064,False,True
u56,top20,natural,S4,0.25,0.10201840939016282,1.1435586596473484,-0.14199032076975282,1.1143108533662212,1.1751595047000891,1.029275003708747,0.11639706227865343,1.2305556184893933,-0.1419903207697525,0.09986621945917706,1.128244919931778,-0.14199032076975282,0.10803299408695088,1.1849314206385153,-0.10403268076637384,8.379920384592348,0.6818636238226589,False,False
u56,top20,natural,S4,0.5,0.07706715365031025,1.1923482704636108,-0.09969876944163636,1.104427255269712,1.274067469491424,1.0405884901032512,0.08888776181998126,1.308068871247853,-0.0996987694416358,0.07362323706867535,1.1519016001794695,-0.09969876944163636,0.08671440972699562,1.301320867634311,-0.08028750364517323,7.161503820644988,0.6478565560481117,True,False
u56,top20,natural,S4,0.75,0.05182375442879428,1.1179851464708388,-0.06650644188177224,0.9006157214744985,1.324455309379469,0.8850431904362797,0.0611518768628172,1.3106045208005137,-0.06112589805771251,0.0471587528230335,1.0290759542572594,-0.06650644188177224,0.06492236075016677,1.3586802208885875,-0.056106357153748454,5.947417840884778,0.6138494882735643,True,False
u56,top20,natural,S4,1.0,0.02630048164818266,0.6156972714049787,-0.08742146474424961,0.3381632798942085,0.9247940752575574,0.39907900051226375,0.0332174415690496,0.8299456024177211,-0.0533250627146129,0.020488142093991746,0.48388766269532607,-0.08742146474424961,0.0426588590985566,0.9887340529641037,-0.053325062714609905,4.772209453058822,0.5798424204990166,False,False
u56,top20,natural,noTLT,0.0,0.1265973583235207,1.092135905431323,-0.1830834869787813,1.0882791557222313,1.1015451872229007,0.9928968404730495,0.14360571273280298,1.167991233806965,-0.18308348697878107,0.12581084469178938,1.0904979550781373,-0.1830834869787813,0.1287901550521311,1.0962718330938752,-0.13011637493984618,9.630697203129404,0.7158706915972064,False,True
u56,top20,natural,noTLT,0.25,0.1034465472207895,1.1386064004932595,-0.14562927668682446,1.077327926294195,1.197011032649533,0.9967079118350025,0.11945886158862584,1.2467303896166226,-0.14562927668682424,0.099400857738831,1.1010043926003548,-0.14562927668682446,0.11478962176020358,1.2416402050772237,-0.10518061906338372,8.36763538888454,0.683052639356282,False,False
u56,top20,natural,noTLT,0.5,0.07992893579910154,1.1731936518789852,-0.10732197713275049,1.0128403229119805,1.3194552086270466,0.9599040977716484,0.09488100384263087,1.3387974139094074,-0.1073219771327506,0.07282535023089931,1.0805671505917764,-0.10732197713275049,0.09995632387086095,1.4260466453112077,-0.08259393631533596,7.137937243365847,0.6502345871153579,True,False
u56,top20,natural,noTLT,0.75,0.05612359753927931,1.0907511977148714,-0.07205438822555021,0.7812671832865334,1.382965047438549,0.783632925120074,0.06995471726130642,1.3440203064622842,-0.07205438822555021,0.04615492201708693,0.9236491377710322,-0.07205438822555021,0.08438280171894008,1.5252486925241036,-0.05957741916675752,5.908608232799815,0.6174165348744336,True,False
u56,top20,natural,noTLT,1.0,0.03204144093576722,0.6786462290391064,-0.10346198028138076,0.28136380187849663,1.0673701910107718,0.36523504817697233,0.044702999163993784,0.9479220976125549,-0.05178631177050985,0.01940220728466202,0.44335036399439376,-0.10346198028138076,0.06806473868867169,1.2361211863087698,-0.051786311770511184,4.709101883188959,0.5845984826335091,False,False
