panel,T_trade,cost,family,chooser,A,base,cell,turn_py,refresh_py,CAGR,Sharpe,MaxDD,H1,H2,oos_CAGR,oos_Sharpe,oos_MaxDD,bind,keep4b_full,keep4b_oos,keep4b,keep4a
B136,M,0,FIXH,C_ISSHARPE,DOWNONLY_TD,0.2,h=0.2 DOWNONLY_TD,1.1697175658895336,13.937050359712229,0.16327728609170244,1.2477709071944343,-0.18223032579538023,1.3966936920491908,1.103244999034805,0.15570831002336294,1.217383009162519,-0.18223032579538023,none,True,True,True,False
B136,M,0,FIXH,C_ISCALMAR,4,0.2,h=0.2 A=4,1.2215823372424264,7.365107913669064,0.15440720370002814,1.2646795775543096,-0.1753455351166311,1.4042611537275431,1.1300077299330205,0.15046609677117728,1.2526610325851897,-0.17534553511663098,none,True,True,True,False
B136,M,0,FIXH,C_ISDD,DOWNONLY,0.02,h=0.02 DOWNONLY,0.0,0.0566546762589928,0.0,,0.0,,,0.0,,0.0,L1_H1|L2_H2|L3_OOS|L5_CAGR,False,False,False,False
B136,M,0,FIXH,C_ISLEGS,4,0.2,h=0.2 A=4,1.2215823372424264,7.365107913669064,0.15440720370002814,1.2646795775543096,-0.1753455351166311,1.4042611537275431,1.1300077299330205,0.15046609677117728,1.2526610325851897,-0.17534553511663098,none,True,True,True,False
B136,M,0,FRACG,C_ISSHARPE,A1_TD,0.5,f=0.5 A1_TD,1.1422448550346695,13.597122302158272,0.16520865916421168,1.252655589597118,-0.19824745134143684,1.3911764996676526,1.1184347929332392,0.15885325009036788,1.2305511094005015,-0.19824745134143684,none,True,True,True,False
B136,M,0,FRACG,C_ISCALMAR,2,0.5,f=0.5 A=2,0.5780761814719709,1.3597122302158273,0.12702368436034828,1.2510570503799299,-0.14124684046242586,1.355254522100899,1.1508688322696157,0.12259866152273147,1.2336832222970384,-0.14124684046242475,none,True,True,True,False
B136,M,0,FRACG,C_ISDD,DOWNONLY,0.02,f=0.02 DOWNONLY,0.0,0.0566546762589928,0.0,,0.0,,,0.0,,0.0,L1_H1|L2_H2|L3_OOS|L5_CAGR,False,False,False,False
B136,M,0,FRACG,C_ISLEGS,2,0.5,f=0.5 A=2,0.5780761814719709,1.3597122302158273,0.12702368436034828,1.2510570503799299,-0.14124684046242586,1.355254522100899,1.1508688322696157,0.12259866152273147,1.2336832222970384,-0.14124684046242475,none,True,True,True,False
B136,M,10,FIXH,C_ISSHARPE,DOWNONLY_TD,0.2,h=0.2 DOWNONLY_TD,1.1697175658895336,13.937050359712229,0.1619185785693973,1.2386493388209203,-0.18286383692187413,1.3884870251384216,1.093249737814492,0.15430090223601556,1.2076465724668017,-0.18286383692187436,none,True,True,True,False
B136,M,10,FIXH,C_ISCALMAR,4,0.2,h=0.2 A=4,1.2215823372424264,7.365107913669064,0.15299875751342928,1.2544458246862418,-0.17596737633255766,1.3955249148577233,1.1183553616268809,0.14894994023433994,1.2413531359658823,-0.17596737633255755,none,True,True,True,False
B136,M,10,FIXH,C_ISDD,DOWNONLY,0.02,h=0.02 DOWNONLY,0.0,0.0566546762589928,0.0,,0.0,,,0.0,,0.0,L1_H1|L2_H2|L3_OOS|L5_CAGR,False,False,False,False
B136,M,10,FIXH,C_ISLEGS,1,0.25,h=0.25 A=1,0.731522322125001,1.3030575539568345,0.14415543444885648,1.2166235642748662,-0.17846515355728132,1.3521114750414314,1.0906179264060991,0.14060341111388763,1.1943633177244155,-0.1784651535572811,none,True,True,True,False
B136,M,10,FRACG,C_ISSHARPE,A1_TD,0.5,f=0.5 A1_TD,1.1422448550346695,13.597122302158272,0.16388133588962295,1.2439212633813241,-0.1988275139838922,1.3834239216543753,1.108756212157297,0.157460544093023,1.2211292589369964,-0.1988275139838923,none,True,True,True,False
B136,M,10,FRACG,C_ISCALMAR,2,0.5,f=0.5 A=2,0.5780761814719709,1.3597122302158273,0.12637207980171805,1.2451876423165607,-0.14172152222640955,1.3498191084446762,1.1445923457005465,0.1219296359622275,1.2274719063579833,-0.14172152222641132,none,True,True,True,False
B136,M,10,FRACG,C_ISDD,DOWNONLY,0.02,f=0.02 DOWNONLY,0.0,0.0566546762589928,0.0,,0.0,,,0.0,,0.0,L1_H1|L2_H2|L3_OOS|L5_CAGR,False,False,False,False
B136,M,10,FRACG,C_ISLEGS,2,0.5,f=0.5 A=2,0.5780761814719709,1.3597122302158273,0.12637207980171805,1.2451876423165607,-0.14172152222640955,1.3498191084446762,1.1445923457005465,0.1219296359622275,1.2274719063579833,-0.14172152222641132,none,True,True,True,False
B136,M,25,FIXH,C_ISSHARPE,DOWNONLY_TD,0.2,h=0.2 DOWNONLY_TD,1.1697175658895336,13.937050359712229,0.15988304198028702,1.2249377394061411,-0.1838134772659511,1.376150168537321,1.0782271702802417,0.15219249194110063,1.19300946881827,-0.18381347726595132,none,True,True,True,False
