panel,book,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,pass_4b_full,pass_4b_oos,pass_4a,L_H1,L_H2,L_OOS,L_DD,L_CAGR,O_S,O_DD,O_CAGR,A_H1,A_H2,A_DD,B_MEANP_free,B_MEANP_paid,B_MEANP_z,B_MEANP_zstar,B_MEANP_defined,B_SHARPE_free,B_SHARPE_paid,B_SHARPE_z,B_SHARPE_zstar,B_SHARPE_defined,B_PERMT_free,B_PERMT_paid,B_PERMT_z,B_PERMT_zstar,B_PERMT_defined,B_TSTAT_free,B_TSTAT_paid,B_TSTAT_z,B_TSTAT_zstar,B_TSTAT_defined
U56,N5/H63/W,0.18977511597180818,1.0083089004227346,-0.2626459628371727,1.2188907331391385,0.8621484937065438,0.20306466376308507,1.196723402549628,-0.1938543080970283,0.17894961032918233,0.8948042461568646,-0.262645962837173,False,False,False,True,True,True,False,True,True,False,True,False,False,False,True,True,3.3772810238458573,1.959963984540054,True,True,True,3.372492850297671,1.959963984540054,True,False,False,0.8844698332057374,1.959963984540054,True,True,True,15.06964708880343,2.0,True
U56,N5/H63/M,0.1474694307717812,0.8395671766148002,-0.2694834261155111,1.0647544479012594,0.6697395753123606,0.17209977885789218,1.0484414334545493,-0.2200803122838768,0.12759032407499404,0.7035536948885934,-0.2694834261155111,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,2.9588134988218027,1.959963984540054,True,True,True,2.9555921651009927,1.959963984540054,True,False,False,0.36772524468680934,1.959963984540054,True,True,False,4.541957602839916,2.0,True
U56,N5/H126/W,0.17793757695658097,0.9844672527247917,-0.2585359705801561,1.1944183705410534,0.826405701818305,0.18764660078193307,1.1163893761484653,-0.24238284139504873,0.17000779023074863,0.8977370957234515,-0.2585359705801554,False,False,False,True,True,True,False,True,True,False,True,False,False,False,True,True,3.1505698369870134,1.959963984540054,True,True,True,3.146681575930573,1.959963984540054,True,False,False,0.5988619603603579,1.959963984540054,True,True,False,5.231720809293704,2.0,True
U56,N5/H126/M,0.18282465592136465,0.981991741091729,-0.2694834261155109,1.0059245730639774,0.9797613947076911,0.1447500507996482,0.9161990250130159,-0.22407487054552955,0.2151033532394826,1.0363855844091139,-0.2694834261155111,False,False,False,True,True,True,False,True,True,False,True,False,False,False,True,True,2.5856113239284753,1.959963984540054,True,True,True,2.5834608198052584,1.959963984540054,True,False,False,0.11315071276222835,1.959963984540054,True,True,False,5.259387680753078,2.0,True
U56,N5/H252/W,0.17682565255928706,1.0178689742992235,-0.30642338630654453,0.9316127513599606,1.0974121157037147,0.12906823324143812,0.8361801650166486,-0.30642338630654453,0.21763549816608907,1.1514796162469783,-0.26438024271998195,False,False,False,False,True,True,False,True,True,False,True,False,False,False,True,True,2.359789570263637,1.959963984540054,True,True,True,2.358154407894607,1.959963984540054,True,False,False,0.3720827960080016,1.959963984540054,True,True,True,18.223086408638707,2.0,True
U56,N5/H252/M,0.1615631474127277,0.9252133235961741,-0.3260644482299847,0.9180489570274214,0.9391331397888422,0.13462163153705364,0.8451660713038359,-0.3260644482299847,0.18421186186384775,0.9861699124253444,-0.2604803723387441,False,False,False,False,True,True,False,True,True,False,True,False,False,False,True,True,2.3851487557873083,1.959963984540054,True,True,True,2.383460346584682,1.959963984540054,True,False,False,0.2599710868964535,1.959963984540054,True,True,True,22.405013526063062,2.0,True
U56,N10/H63/W,0.1916912172617915,1.169065355310175,-0.27687075051048815,1.2852646730337707,1.0967947899858848,0.16905454169083045,1.1829311448954114,-0.1607601517332784,0.2106468119736482,1.1719490876209764,-0.27687075051048815,False,False,False,True,True,True,False,True,True,False,True,True,False,False,True,True,3.3383578023626477,1.959963984540054,True,True,True,3.3337330542185692,1.959963984540054,True,False,False,0.28898187815787,1.959963984540054,True,True,True,13.421140191837797,2.0,True
U56,N10/H63/M,0.15924767452332755,1.010818545285542,-0.27635183891688375,1.216614720603255,0.8564280829866625,0.16175556572974403,1.1209627568250007,-0.18355936555711616,0.15718804633955807,0.9412562706041885,-0.27635183891688353,False,False,False,True,True,True,False,True,True,False,True,False,False,False,True,True,3.163476404821134,1.959963984540054,True,True,True,3.1595402217968207,1.959963984540054,True,False,False,0.14659279415092,1.959963984540054,True,True,False,4.242310977638933,2.0,True
U56,N10/H126/W,0.1706480647095283,1.1092301119509238,-0.20771054445737913,1.2457978590633878,0.9986903305172742,0.16412620337370099,1.140620911476732,-0.18868986952428002,0.17604215688083014,1.0897021911713622,-0.20771054445737935,False,False,False,True,True,True,False,True,True,False,True,True,False,False,True,True,3.218953812990535,1.959963984540054,True,True,True,3.214807166089554,1.959963984540054,True,False,False,0.19013586784244335,1.959963984540054,True,True,False,4.736343437976788,2.0,True
U56,N10/H126/M,0.17662260306676658,1.1188258041783514,-0.24802819358493478,1.2713839090845245,1.0158696829889822,0.1595645094029552,1.1440978358595502,-0.1712825179213754,0.19084737840821187,1.111847729092749,-0.24802819358493466,False,False,False,True,True,True,False,True,True,False,True,True,False,False,True,True,3.2287660642713414,1.959963984540054,True,True,True,3.2245814306712517,1.959963984540054,True,False,False,0.0810716150225807,1.959963984540054,True,True,True,7.474726138021351,2.0,True
