panel,frame,chooser,legit,pick,oCAGR,oSharpe,oMaxDD,d_oSharpe,d_oCAGR,beat_null,beat_liveO,beat_spyO
U56,LIVE,"C_F|A(FLAT,0%)",True,FLAT@0.00% F=0.00,0.0945517936976279,1.2768823974588255,-0.12054956914840875,0.0,0.0,False,False,True
U56,LIVE,"C_F|A(FLAT,1%)",True,FLAT@1.00% F=1.00,0.0985061752560219,1.32640354573467,-0.12044897137015964,0.04952114827584442,0.0039543815583940045,True,True,True
U56,LIVE,"C_F|A(FLAT,2%)",True,FLAT@2.00% F=1.00,0.10352564311478885,1.3890737779821825,-0.1201992940313037,0.11219138052335698,0.00897384941716095,True,True,True
U56,LIVE,"C_F|A(FLAT,3%)",True,FLAT@3.00% F=1.00,0.10851916866106093,1.451143040528128,-0.1199519593555961,0.17426064306930256,0.013967374963433032,True,True,True
U56,LIVE,"C_F|A(FLAT,4%)",True,FLAT@4.00% F=1.00,0.11348715977231882,1.512622819031216,-0.11970692179188924,0.2357404215723906,0.01893536607469093,True,True,True
U56,LIVE,"C_F|A(FLAT,5%)",True,FLAT@5.00% F=1.00,0.1184299904693078,1.5735239814950686,-0.11946413817115242,0.2966415840362431,0.023878196771679905,True,True,True
U56,LIVE,"C_F|A(STEP,0%)",True,STEP@0.00% F=0.00,0.0945517936976279,1.2768823974588255,-0.12054956914840875,0.0,0.0,False,False,True
U56,LIVE,"C_F|A(STEP,1%)",True,STEP@1.00% F=0.00,0.0945517936976279,1.2768823974588255,-0.12054956914840875,0.0,0.0,False,False,True
U56,LIVE,"C_F|A(STEP,2%)",True,STEP@2.00% F=0.00,0.0945517936976279,1.2768823974588255,-0.12054956914840875,0.0,0.0,False,False,True
U56,LIVE,"C_F|A(STEP,3%)",True,STEP@3.00% F=0.00,0.0945517936976279,1.2768823974588255,-0.12054956914840875,0.0,0.0,False,False,True
U56,LIVE,"C_F|A(STEP,4%)",True,STEP@4.00% F=0.00,0.0945517936976279,1.2768823974588255,-0.12054956914840875,0.0,0.0,False,False,True
U56,LIVE,"C_F|A(STEP,5%)",True,STEP@5.00% F=0.00,0.0945517936976279,1.2768823974588255,-0.12054956914840875,0.0,0.0,False,False,True
U56,LIVE,C_JOINT_SHARPE(FLAT),False,FLAT@5.00% F=1.00,0.1184299904693078,1.5735239814950686,-0.11946413817115242,0.2966415840362431,0.023878196771679905,True,True,True
U56,LIVE,C_JOINT_CAGR(FLAT),False,FLAT@5.00% F=1.00,0.1184299904693078,1.5735239814950686,-0.11946413817115242,0.2966415840362431,0.023878196771679905,True,True,True
