panel,kind,q,k,draw,arm,n,Ebar,breadth,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,IS_Sharpe,spy_S,spy_CAGR,spy_DD,spy_H1,spy_H2,spy_OOS_S,v2_S,v2_H1,v2_H2,v2_DD,v2_OOS_S,pass4a,pass4b
MIX q=0.50 k=40 d1,mix,0.5,40.0,1,CAND30,30.0,21.44457831325301,0.5361144578313253,0.08293203889890344,0.9831510339791103,-0.1375579056976458,1.0433876841895287,0.9248915925951839,0.09173823331170072,1.049690714072594,-0.13755790569764603,0.8680772123881034,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,1.1339241662119763,1.0568492664817404,1.2072689519060538,-0.12441953727233135,1.265560803207627,False,False
MIX q=0.50 k=40 d1,mix,0.5,40.0,1,EWall,,21.44457831325301,0.5361144578313253,0.10773012763517142,0.7982015547493516,-0.33964953681731447,1.051682582576111,0.6099376218977571,0.10496701666469921,0.7476770556604538,-0.3396495368173147,0.8993850676385073,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,1.1339241662119763,1.0568492664817404,1.2072689519060538,-0.12441953727233135,1.265560803207627,False,False
MIX q=0.50 k=40 d2,mix,0.5,40.0,2,CAND5,5.0,19.773493975903616,0.49433734939759033,0.09371170225386849,0.5780662188546261,-0.39966013673762524,0.5729253850166122,0.5852688077237074,0.103482250960923,0.6105408678438413,-0.3996601367376248,0.5215791514080308,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.8819668578142108,1.1117888492947816,0.6673781940963734,-0.1318661009517239,0.7768365216113734,False,False
MIX q=0.50 k=40 d2,mix,0.5,40.0,2,CAND10,10.0,19.773493975903616,0.49433734939759033,0.10913497498892455,0.7815249778400039,-0.24964203853538613,0.9663218536150382,0.6252703569823002,0.09636281076191655,0.6804013465122833,-0.24964203853538658,0.9680114619494394,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.8819668578142108,1.1117888492947816,0.6673781940963734,-0.1318661009517239,0.7768365216113734,False,False
MIX q=0.50 k=40 d2,mix,0.5,40.0,2,CAND15,15.0,19.773493975903616,0.49433734939759033,0.0970835272494841,0.7916959154558074,-0.23536130704645253,0.9054402836831065,0.6964697105501243,0.09036208831100456,0.717781832255642,-0.2353613070464522,0.9301412425312223,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.8819668578142108,1.1117888492947816,0.6673781940963734,-0.1318661009517239,0.7768365216113734,False,False
MIX q=0.50 k=40 d2,mix,0.5,40.0,2,CAND20,20.0,19.773493975903616,0.49433734939759033,0.08680125324297783,0.800787396473254,-0.1977247611185745,0.9777209849616127,0.6423594327669844,0.08059941953137373,0.7278257376525683,-0.1977247611185745,0.9330501755228813,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.8819668578142108,1.1117888492947816,0.6673781940963734,-0.1318661009517239,0.7768365216113734,False,False
MIX q=0.50 k=40 d2,mix,0.5,40.0,2,CAND30,30.0,19.773493975903616,0.49433734939759033,0.06776820948845308,0.8491910782388652,-0.13975950595637443,1.0630481082785563,0.6519643905482502,0.06531089237043752,0.7999751553494999,-0.1397595059563741,0.9367409135767061,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.8819668578142108,1.1117888492947816,0.6673781940963734,-0.1318661009517239,0.7768365216113734,False,False
MIX q=0.50 k=40 d2,mix,0.5,40.0,2,EWall,,19.773493975903616,0.49433734939759033,0.10723152892498122,0.8358674055943419,-0.3311689216175723,1.0289845512391134,0.6802532886685257,0.1024841036226114,0.778340731623251,-0.33116892161757283,0.9422958421760325,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.8819668578142108,1.1117888492947816,0.6673781940963734,-0.1318661009517239,0.7768365216113734,False,False
MIX q=0.50 k=60 d0,mix,0.5,60.0,0,CAND5,5.0,31.73975903614458,0.528995983935743,0.1154559929839849,0.6742689672869752,-0.38738924656138196,0.7363564108995333,0.6233797467157861,0.12463616965609914,0.6942112396369009,-0.38738924656138196,0.6409924042312856,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.807413193055062,0.8136574938888689,0.8028807161828894,-0.11024744356633642,0.8366791935856176,False,False
MIX q=0.50 k=60 d0,mix,0.5,60.0,0,CAND10,10.0,31.73975903614458,0.528995983935743,0.11107075342448813,0.7629754312096647,-0.3022151367093827,0.7751885737561416,0.7560201735433015,0.13060644460318716,0.8479664313147541,-0.30221513670938216,0.611812897840634,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.807413193055062,0.8136574938888689,0.8028807161828894,-0.11024744356633642,0.8366791935856176,False,False
