leg,margin_B,margin_S,diff,sd_pairdiff,t,cohens_d,share_B_passes,share_S_passes,perm_p
H1,0.12960384453774554,0.05692398280466463,0.07267986173308091,0.31902860850077297,11.598503593970669,0.32164588631453844,0.8082561728395061,0.48726851851851855,4.999750012499375e-05
H2,0.1517654112215355,-0.3100486843108849,0.4618140955324205,0.3629377926975138,64.78172219085504,1.319860760484811,0.8954475308641975,0.2623456790123457,4.999750012499375e-05
OOS,0.16681447741385252,-0.3121990037791125,0.47901348119296505,0.36550012048745734,66.72332963209503,1.3578205395151808,0.9297839506172839,0.2689043209876543,4.999750012499375e-05
DD,-0.04503256580709005,-0.09464100268446933,0.049608436877379286,0.058751650258509626,42.988567325876616,0.6118317428292369,0.3433641975308642,0.14660493827160495,4.999750012499375e-05
CAGR,0.031311525063169074,-0.008452760044212955,0.03976428510738203,0.058508378215571456,34.601316058196474,0.7732692713386861,0.7137345679012346,0.36612654320987653,4.999750012499375e-05
