char,flavour,level,n,achieved,prem_FULL,prem_IS@2015,prem_OOS@2015,prem_IS@2016,prem_OOS@2016,prem_IS@2017,prem_OOS@2017,sd_prem_FULL,sd_prem_IS@2015,sd_prem_OOS@2015,sd_prem_IS@2016,sd_prem_OOS@2016,sd_prem_IS@2017,sd_prem_OOS@2017
beta,SONLY,1.010499,6,1.0193069293794166,-0.16024449866509025,-0.24776240721447518,-0.1284074248156295,-0.2443718970324539,-0.12065822051868554,-0.2667096042762683,-0.09969466225928691,0.11630520573079542,0.2817976448155807,0.1478612450259903,0.24456890746330573,0.1224498978951757,0.2593205739235173,0.1274397824540388
beta,SONLY,1.185889,6,1.129169449665376,-0.10517661955604944,-0.06529199394067374,-0.12012301754224991,-0.1064676017776885,-0.10258370027633895,-0.11285554299215993,-0.0988016312519409,0.11505721760431888,0.18967403794030058,0.18861458310104284,0.16627215076688026,0.1871467620801116,0.17234320921838658,0.20978980650792342
beta,SONLY,1.477005,6,1.380810845969877,-0.09760700548175662,0.0010288759785552954,-0.13584189537550131,-0.1826599470084902,-0.05563937041377845,-0.16878066167205105,-0.05855262905373509,0.16465553636272917,0.14434111923757134,0.18650850063143792,0.18237948765117207,0.22666800603280485,0.17710664851744595,0.2463395107012495
cvol,BONLY,0.262889,6,0.2604885960262054,-0.020843985808655634,0.02679019014012893,-0.04112310703029073,-0.01647769646926002,-0.02372190612722048,0.004603844133916316,-0.03909854270587518,0.040092285181705004,0.05743978180143529,0.04092119276269835,0.06391612635991206,0.031917711894192895,0.05522974700308893,0.03928979469064532
cvol,BONLY,0.34263,6,0.2884222703997328,-0.06824289876169608,-0.035958105733991996,-0.082273465251408,-0.05470007026859927,-0.07597157122928,-0.04268019067967372,-0.0870294475380299,0.04547370131639018,0.05353344982812935,0.06030735186781249,0.06217127191969249,0.06509756084363076,0.06605919010714183,0.06769877705580278
cvol,POOL,0.262889,6,0.31332136175520015,-0.15104854976307427,-0.16997179482949346,-0.1445858761754974,-0.1948502764885022,-0.1321359798778959,-0.1821342973447815,-0.14003020942191732,0.0908137122317445,0.09071067680895899,0.1294251828450737,0.08264808731622746,0.13595714182561697,0.07416658636911293,0.1405797187404787
cvol,POOL,0.34263,6,0.36483362533845076,-0.15641431278828935,-0.16769239259490354,-0.15320065752582515,-0.2060454884644636,-0.13486551156287294,-0.21611592119721126,-0.12815818421779088,0.11324766921036447,0.1450952806959286,0.10783310945774414,0.12867474815359664,0.11902591913843927,0.11924433459750486,0.12328867650708442
cvol,POOL,0.426389,6,0.412529164053492,-0.09687959560095738,-0.1811295548955457,-0.06444666196717312,-0.1842167128906672,-0.05484900774374963,-0.19835548508149214,-0.040598480593564905,0.0757647016253956,0.17004763251838875,0.07802834709388215,0.1578717641938998,0.07566133828327044,0.1441239789110447,0.08029941925809417
cvol,POOL,0.5252,6,0.4865198316560581,-0.15125776179680034,-0.21393587030348513,-0.12655894884002258,-0.2739749979485439,-0.08979200884577711,-0.2658358320274185,-0.0853771717380321,0.11333319460661372,0.12339756018058418,0.13751657142172236,0.10876444407118582,0.13874571787856144,0.09540256584498558,0.1460328056593936
cvol,POOL,0.716371,6,0.6516229399847495,-0.13574965785330526,-0.23950324274042392,-0.09236987959039733,-0.20594501240667493,-0.09606773667974249,-0.14326905988598537,-0.12473981335392491,0.07951108358940977,0.24816228948030053,0.15373594374772834,0.11009247296795618,0.12120091760733893,0.13628211212298225,0.14324879397515322
cvol,SONLY,0.262889,6,0.3483709296194206,-0.17578234960839997,-0.34934751049028767,-0.11847596186806775,-0.34588889276254897,-0.10749241719875206,-0.34524692905258875,-0.09676010256732837,0.0860752656335342,0.06707532058862543,0.10579843692943247,0.10351505280308582,0.1137191488164363,0.09813983458694508,0.11475767946191305
cvol,SONLY,0.34263,6,0.373988347371156,-0.19739014586070003,-0.2639113369068932,-0.18177875600838955,-0.2748956963361634,-0.17212956428737455,-0.274204008095071,-0.17099202380983167,0.11233493598792132,0.12189298368862277,0.11958081639545143,0.10232194135509018,0.13713097061962903,0.08227010733777237,0.15024601381335623
cvol,SONLY,0.426389,6,0.4172879317161318,-0.16710205561632305,-0.23269594544281044,-0.14314317490588846,-0.25612338172206933,-0.12849026140944117,-0.22308043886354648,-0.14053680930107484,0.08025933647418211,0.1046463610081775,0.08550539494213659,0.11370964497225346,0.0862008419109243,0.10835846650371898,0.089172792645557
cvol,SONLY,0.5252,6,0.49801607678895127,-0.19825467067351166,-0.24392805668566778,-0.17960235766537758,-0.30765683167191854,-0.145817363247357,-0.2996383174810837,-0.14291578590982798,0.118203245798737,0.16670040933665542,0.14032756170648383,0.155884299084804,0.14933204325368613,0.15054192004269054,0.15654095436770998
cvol,SONLY,0.716371,6,0.6701444219305114,-0.05512681719659568,-0.11147107911436477,-0.02654234037946689,-0.16762944857260867,0.013331828188286932,-0.11188606719670217,-0.00987085066331036,0.16498987858962824,0.23179720361064857,0.2001475801818141,0.23875090199342977,0.23293068399803343,0.17531447057793792,0.22008406953133808
momac,BONLY,0.84887,6,0.8782539050563255,-0.07759091757077956,-0.057572761180214094,-0.08651039512635532,-0.07746632153609419,-0.07835993973292905,-0.06824698635427599,-0.09045361549489046,0.05764957881840812,0.07925784654438287,0.07136351969230557,0.08139185835523945,0.06308533388980897,0.07211701536885574,0.06236246013396081
momac,BONLY,0.874308,6,0.8835721210216042,-0.036141863231762904,0.0024687042562028683,-0.05275626461449148,-0.03998907908699185,-0.03354140169304476,-0.030122095638208,-0.041100083345990114,0.061504467889741066,0.06577561138629902,0.07161883065724449,0.05335092923596607,0.07709241989189383,0.04793141551326982,0.08140118032332529
momac,BONLY,0.891895,6,0.8862339913261404,-0.009315595183938043,-0.016628206508707177,-0.007436412632261097,-0.019833652079319506,-0.004267519893624265,-0.012054678041432171,-0.012419793816476196,0.044131553344403496,0.06812681899066395,0.03939409410155879,0.06044288595678239,0.04335100292763416,0.06736994430971437,0.04488743040955225
momac,BONLY,0.916191,6,0.8919044076760221,0.01928889555810712,0.10389071667749226,-0.017058792211291862,0.06755966452643618,-0.007427768047007848,0.06291606861235989,-0.01449157866370881,0.028454459515760082,0.07496781317340617,0.054905384240960815,0.06792361448111119,0.06216412536354622,0.0681798063988638,0.06283599129517584
momac,POOL,0.801718,6,0.8499497768343641,-0.28478270216515655,-0.33050764777997726,-0.2725903831587422,-0.36898199215599864,-0.25125630410977895,-0.36003257016037443,-0.2531228570041843,0.07467222274555979,0.1436200288539473,0.12913758080565882,0.08095102540712697,0.1351190231084895,0.08040795080272514,0.14784576093626106
momac,POOL,0.84887,6,0.8677367248279436,-0.17343096981124953,-0.179466878154906,-0.1700653155908508,-0.17242938648119618,-0.17076004352789786,-0.20291227331083742,-0.1543385331277237,0.11571422312718241,0.2961373261332763,0.11219015918904343,0.2559875714008684,0.13873278168602152,0.2490052053051459,0.14401785642294773
momac,POOL,0.874308,6,0.8758559704616377,-0.029709301145757802,-0.1591262982409903,0.01543616775300141,-0.158341437579821,0.032603508817561334,-0.1552788111643104,0.04083696997253586,0.15483715218432995,0.19118360228340003,0.19843153890163112,0.14962599674699356,0.19861898704318842,0.1465437079447808,0.2055312161124053
momac,POOL,0.891895,6,0.883132775929699,-0.060759955806516074,-0.0441943403928741,-0.0671531629012442,-0.1220637518737722,-0.031869141712824935,-0.12547983209229116,-0.02481827602864413,0.07084244511101384,0.1222844575294096,0.072723992530962,0.10973747525169401,0.0750333496184957,0.11040748265099579,0.08284593856054208
momac,POOL,0.916191,6,0.888948485450553,0.003275303988558224,-0.05769777761954644,0.017511085261687705,-0.07799284565274171,0.03593052405108758,-0.06260095181573572,0.032568824065452626,0.12044291320694897,0.19073010563882772,0.14141613991592034,0.16543900606218773,0.16367096467606432,0.1340942298589665,0.16951703031513685
momac,SONLY,0.801718,6,0.8390733480980538,-0.36791493424247834,-0.3270065725097406,-0.38886260778252507,-0.3297675233687,-0.39443797261584934,-0.3894074548311515,-0.372442945199573,0.049754112720690136,0.1183775341734385,0.09106662078468972,0.11400508119470437,0.09129004516453607,0.09934208252356717,0.10037325409370801
momac,SONLY,0.84887,6,0.8568973301527091,-0.26493292134810714,-0.3354439279133046,-0.2392361043066761,-0.3494999708318672,-0.2176501509722466,-0.3596535494154592,-0.2045181538286818,0.09250138291193609,0.3192213015240632,0.11541675306512231,0.2123941689269554,0.10266010119797449,0.2093607838946499,0.10970427926580219
momac,SONLY,0.874308,6,0.8719823165017716,-0.16126065820790286,-0.21908334661371986,-0.1442774679206327,-0.2440053202612523,-0.12499290322552742,-0.23163462824754377,-0.12381879521071908,0.09568118257975744,0.13948107806449891,0.1382629910736737,0.08306162603676187,0.14224970322623368,0.08808980037596946,0.12619204357110275
momac,SONLY,0.891895,6,0.8780312771595232,-0.09003834602003961,-0.15764836560992365,-0.06610794114055278,-0.2049588867971006,-0.03538046105701085,-0.19924498224576295,-0.027531928592838605,0.19603312097515155,0.25605380918616427,0.21049923370662088,0.23718297845845343,0.21852242796919957,0.1977830511214555,0.23787696503226527
momac,SONLY,0.916191,6,0.8879670723972203,-0.04456756323714597,-0.10039423039486715,-0.021774794494962415,-0.17563012627696026,0.022249391013852787,-0.16142791072585308,0.02737484124212704,0.1114186339261685,0.17605762535257477,0.11261721072617736,0.16775478145492442,0.1385658236803207,0.162992863262533,0.13565009413866966
mompers,BONLY,0.965526,6,0.9687269407278652,-0.07472563708743872,-0.10640530317402015,-0.062098817675949956,-0.13433962435572652,-0.04339976513077012,-0.10296366625067631,-0.06642901932411382,0.0430442976612343,0.05926373144951867,0.05457465581956319,0.05766321591448553,0.057375638161051165,0.06521304099484569,0.06590703982747277
mompers,BONLY,0.970596,6,0.9706899144127203,-0.09719563077701604,-0.08211577730904566,-0.10643752093149861,-0.11946618661476867,-0.08818660489701623,-0.09888684563469723,-0.10638744557751141,0.05559777140376186,0.18851829890683994,0.050960551196574014,0.13972019970389965,0.05445751439082619,0.11812921323298026,0.06269057695256705
mompers,BONLY,0.975919,6,0.9738610724230631,-0.08204745361453218,-0.008571998641772953,-0.11320240934794186,-0.05184027489804419,-0.09799330433312659,-0.03839452243089323,-0.11146073237609051,0.05791179511626592,0.060566758956897525,0.08179211529336758,0.03860303275042999,0.0817786489214463,0.04651635262876389,0.07560464818020528
mompers,POOL,0.956034,6,0.9609292756875499,-0.33751686440748596,-0.4395115940230719,-0.30845437008414617,-0.44711020357850995,-0.2977520924159001,-0.45451715104333784,-0.29071106184306905,0.09464999049507658,0.1835211894941331,0.1378273307784042,0.12711083300999368,0.1474689534419013,0.11162156089952927,0.1594138837180767
mompers,POOL,0.965526,6,0.9672562217077137,-0.23835964885076635,-0.3114828657033966,-0.21576480531776454,-0.359021956035074,-0.1880199318093141,-0.3672233079756939,-0.17494231698130702,0.06947100167918005,0.05006097564237651,0.10130109820242786,0.07360558066933108,0.10375613681971588,0.06325052490441628,0.09476984792819129
mompers,POOL,0.970596,6,0.971092098766747,-0.12166760987264226,-0.08338702046063029,-0.1389372498570286,-0.149565327277463,-0.11172631519081082,-0.1459925734202606,-0.11372346383224079,0.10417345862783894,0.1584281904052878,0.10458682579828653,0.16246250239604915,0.09647994279977745,0.11306226765336524,0.11169521036798764
mompers,POOL,0.975919,6,0.9746902553119948,0.05163437812781727,-0.06681313621196032,0.09759605615242016,-0.046111635336727186,0.09892094852364913,-0.014515395010525123,0.08885800796033037,0.040864928993759174,0.12841643848807824,0.08460508964389145,0.11143870193389073,0.09619295458614316,0.07488604392760914,0.08037421144771334
mompers,POOL,0.982738,6,0.9783779689126891,0.10961574279493957,-0.021367004692060376,0.15945022038932805,-0.010165335787846307,0.16739921974906938,0.012558374227331895,0.1650100180241608,0.07311624619848697,0.15337415390044445,0.07060371638808444,0.14525960718301034,0.09363255739046711,0.11758300232737562,0.08544689829151597
mompers,SONLY,0.956034,6,0.9599413197386298,-0.4028337179386557,-0.6991777338273107,-0.30662914363801413,-0.6691571172841061,-0.28940389699048547,-0.6447626204623479,-0.2829659623210358,0.05263438211620893,0.11313635444820057,0.07952438254958633,0.10030933166426013,0.08209794311120486,0.09759305695764854,0.08401918510694187
mompers,SONLY,0.965526,6,0.9677460291901016,-0.22704191094258663,-0.179655431680673,-0.2473001334300112,-0.2239673222336517,-0.22894961836834282,-0.24833745179748604,-0.2159177009175648,0.09108703138116422,0.2552654825575176,0.11225275721404511,0.22689396445801888,0.12483176853778995,0.18273675212666324,0.12553690272323156
mompers,SONLY,0.970596,6,0.9708438451277587,-0.18959504980739186,-0.22666998475966413,-0.1758190100612097,-0.24400675396733748,-0.16346695457829238,-0.28764787971102873,-0.13642296200476056,0.05299352536841647,0.06016027728597744,0.06443396656340165,0.08191804805371285,0.09003395303974655,0.05218610965705253,0.09537463386329713
mompers,SONLY,0.975919,6,0.9751333544209757,-0.027687620010373493,-0.18539697251267062,0.03172590262567992,-0.1898126970356049,0.054172726518134186,-0.18814563574201018,0.06674452196189919,0.1327692907930677,0.2450965184542899,0.12899927993250065,0.27807953029418714,0.14388126596764764,0.20779873603927074,0.16934001279074548
mompers,SONLY,0.982738,6,0.9793003103772872,0.051289240471004666,-0.06355074577394104,0.10407104581216907,-0.09691385443109919,0.13094216956499438,-0.1163559701500349,0.15742986129477207,0.0829074622041099,0.1800560895109568,0.1088308114869869,0.12938243370523742,0.13063830725324138,0.14625082116013097,0.12958437162822437
momsgn,BONLY,0.967027,6,0.9710511375395477,-0.07549635081902235,-0.013897503618088483,-0.10082912668262674,-0.057403545108644455,-0.08484308166706445,-0.05175056176002624,-0.09190441824628541,0.05208372396778811,0.06320814547978312,0.06104675056351068,0.07110126892527593,0.06357838712390398,0.06542276267343997,0.06905672379221721
momsgn,BONLY,0.972624,6,0.9746976188044791,-0.05125774908867775,0.011829966296767204,-0.07976317186022717,-0.02495241799211462,-0.0676924467746022,-0.014705906297190326,-0.08216937991561722,0.044072681268982346,0.04988624675672944,0.06162365576539916,0.05258663014867768,0.07225513669471323,0.04766599512689823,0.08067000755384986
momsgn,BONLY,0.976679,6,0.9765872193466228,-0.04861223587059967,0.022990410632664392,-0.0782189338283131,-0.018667475041959116,-0.064302715835975,0.005779531915559552,-0.08479143498327289,0.0559896474876948,0.05976818637831638,0.0877054292431109,0.05414014221370649,0.09005912510718911,0.04409513152580406,0.09249446568566039
momsgn,BONLY,0.982458,6,0.9788629003538328,-0.048088184438868774,0.0011816431554864347,-0.0684955556460842,-0.029634802669911097,-0.05804158532504333,0.00032323636594397176,-0.08025304704529905,0.05535961034549289,0.04517383167683673,0.07296960341766377,0.0418686685602585,0.07442813512621674,0.027948933971656032,0.08057416589237167
momsgn,POOL,0.959848,6,0.9634783273878477,-0.3962960900445187,-0.5874657998268723,-0.33028036944263034,-0.5538886875282641,-0.3236752375057622,-0.5463830031938879,-0.3137621227903023,0.08800564546782805,0.2797278685585596,0.07364826874999933,0.1920957429254683,0.09466827122739666,0.14985299426300183,0.0967341832989602
momsgn,POOL,0.967027,6,0.9696811857167504,-0.17729439838380948,-0.25645326664690277,-0.1537901990053632,-0.26531332924409357,-0.14336995731786933,-0.27613684040335046,-0.13164891705446102,0.1135835410007602,0.07102821340191875,0.16281084025230536,0.08386246035613472,0.17020031445347358,0.07375259926923224,0.16318841220559246
momsgn,POOL,0.972624,6,0.9724964454993197,-0.07704762561117087,-0.20153972412874196,-0.03612225816347492,-0.19906424565981964,-0.019968961685769327,-0.1814971348607651,-0.01913235348768938,0.056327125749244665,0.13755561532507019,0.04556328865251827,0.10882605653988495,0.060260570137886146,0.09449241928579415,0.06848536190947095
momsgn,POOL,0.976679,6,0.9755601234132932,-0.025743742751236004,-0.03693454194088302,-0.02251358113294914,-0.07377156697041205,-0.004045772083064493,-0.043214794112765596,-0.019908100704314192,0.07437952291045773,0.17084011769737142,0.11109396646526079,0.16566926985381233,0.13173166706054507,0.12068861287792326,0.1163647050134129
momsgn,POOL,0.982458,6,0.9792771738911071,0.108412162198027,0.16642629004528697,0.08227028988402338,0.09490782141643672,0.10979761132337791,0.09359868921401915,0.11049250583117397,0.17884776838805327,0.26994518957135194,0.18603865141414794,0.21293285355309302,0.1937239296718481,0.2169910272896884,0.202200629955532
momsgn,SONLY,0.959848,6,0.9632651340806725,-0.35645557865636707,-0.5051405774340995,-0.30367782252203784,-0.47592847506457076,-0.2983225831663891,-0.4719603802879145,-0.2924408095360632,0.07033924367965981,0.2733003546177136,0.10585759556965768,0.17912752843670793,0.1059856967347943,0.202712918112501,0.10899654570574707
momsgn,SONLY,0.967027,6,0.9674837282151837,-0.23532383585871952,-0.25754638668152013,-0.22568952069251036,-0.27583171505813014,-0.20758915816030557,-0.2935562076867822,-0.1965505165263941,0.08899659675303877,0.16649150220536524,0.08253529004505418,0.16769881643217224,0.09040145899168454,0.15289951147514752,0.08461752643165214
momsgn,SONLY,0.972624,6,0.9720288099337876,-0.17701065068043476,-0.05323286881188929,-0.2224027662788429,-0.05620959086319944,-0.23213738482097046,-0.08632957146702307,-0.22806062841708027,0.10621281881008514,0.17507392269487862,0.13040299406125916,0.19025472772949,0.13128091524636917,0.15087182898759088,0.13376660002529464
momsgn,SONLY,0.976679,6,0.9751203380202171,-0.04673420047127571,-0.05861831433344237,-0.03896833648468446,-0.12718945039423016,-0.0023147897343038406,-0.13318320056580518,0.009819779575284612,0.06626363137046269,0.1536327653930003,0.07817139944292371,0.15337552637888155,0.10101172916899528,0.15920124930109084,0.10260737522181712
momsgn,SONLY,0.982458,6,0.978840731702682,0.01894643742557316,0.054933436011606614,0.011153039925851762,-0.04906644979841549,0.05510153812640506,-0.06424643583378924,0.07190766196928179,0.05751564692106779,0.2770042140792006,0.12642536521396794,0.24184208244213054,0.1544474848309666,0.20376421436569545,0.16768580917702033
mrho,BONLY,0.119589,6,0.16763863169774715,-0.13809860051140496,0.012244548609746927,-0.2032824767911199,-0.04459326265374114,-0.18903640675014097,-0.05317030862061204,-0.19255597390667964,0.0368538138117274,0.046390359898234194,0.04550740025691085,0.05805572913554264,0.030107649854776878,0.05260346663113081,0.0344742671543318
mrho,BONLY,0.175934,6,0.19417607907134873,-0.10082606707892301,-0.10270868828078249,-0.09888931426292762,-0.12156622053106807,-0.08854123994584479,-0.11485100242404102,-0.08940045099524534,0.0609598901511803,0.07252644778088736,0.06576059890320246,0.09820726861385466,0.05992150501131903,0.09156434092696818,0.05635377738684147
mrho,BONLY,0.214377,6,0.2206352501210654,-0.08701681427819918,-0.10894671128359423,-0.07746336794851165,-0.12744496946266926,-0.06481611271065825,-0.10620147225115202,-0.07382514334254436,0.03637881380398114,0.04398243382695372,0.04480799187637932,0.047089980897438745,0.0489579384411068,0.053272707788649516,0.04616984745242568
mrho,BONLY,0.250621,6,0.2526465342002722,-0.05776932581966391,-0.05422390954214454,-0.060340305772564655,-0.07965303585354218,-0.046883685318493594,-0.06863720238707588,-0.05271130347061262,0.0624320857712814,0.052135157859093305,0.07311328480023035,0.05533863818424921,0.07270309017338128,0.05541168570388493,0.08101856001930297
mrho,BONLY,0.302896,6,0.2899653490881335,-0.08316352296362167,-0.045815941573727224,-0.09924985076989339,-0.06814726533214906,-0.09153545929065453,-0.05236855589377404,-0.10456289132144897,0.04102063886639529,0.061280792933912816,0.05465672636026596,0.039720738989597056,0.054860326600236646,0.03169873392829682,0.05829873257512411
mrho,POOL,0.119589,6,0.13853570590480838,-0.08318725730749595,-0.25065128234330786,-0.015573912585893338,-0.24422939409662323,-0.0008925052561614225,-0.19991384936149958,-0.010382713199528437,0.08767323906004607,0.3236899018148302,0.16513165545296163,0.23135660234824457,0.1471644710892552,0.1919511467817061,0.15279461435247726
mrho,POOL,0.175934,6,0.18255253151681572,-0.001969051954007567,-0.1728654436035808,0.05675545312176183,-0.19579145803617082,0.08825805069933296,-0.18602913988820646,0.10272432707217675,0.06665969362611535,0.1385010723365369,0.09199310588037356,0.11301250539391766,0.10371886478970058,0.09448779471652093,0.10398384416396368
mrho,POOL,0.214377,6,0.21146757408067848,-0.021093247090475747,0.061589124512679484,-0.055821972294429416,0.01070626500464267,-0.039223691348229374,-0.025105605721004984,-0.024202314729849572,0.05680889046050187,0.1439766035498411,0.11141054376583988,0.09764478999225039,0.11497417657200693,0.07269273341748174,0.11822709161551645
mrho,POOL,0.250621,6,0.24411166961536554,-0.15241762677411316,-0.18967963123241313,-0.1429181122608423,-0.236786702516583,-0.12195844525540074,-0.24358669315407533,-0.11600712549128606,0.07333227893757915,0.11303625142427934,0.1016392254864687,0.09557877388219654,0.11454317060021708,0.10921097965415089,0.12060268755787666
mrho,POOL,0.302896,6,0.2826520236129163,-0.17731463624623847,-0.24444312199137488,-0.1580542476973915,-0.2574290724093621,-0.15157465320512678,-0.24502264502405538,-0.15710627407585678,0.03382069163337201,0.08954288788412049,0.042811312144086004,0.10592024327208427,0.04945197100257035,0.09265077452677391,0.06181549090627353
mrho,SONLY,0.119589,6,0.14071077453983252,-0.08733784476213562,-0.2676742793260481,-0.02501051233900888,-0.21265103335685506,-0.030415809661041876,-0.14570801564159705,-0.055834122714901575,0.14091212363075167,0.16863422846134613,0.1571337166349306,0.21105291678619115,0.16435400199292474,0.24031564936472768,0.16254520652352455
mrho,SONLY,0.175934,6,0.18220159733125763,-0.11323514317059045,-0.05889793233599263,-0.1292914804165416,-0.09896290548960285,-0.11416270738318107,-0.10422943985799478,-0.11337186033915782,0.11386899208018057,0.25035413392890554,0.09528578093547983,0.2521471254666706,0.10405455145521017,0.22577963622713815,0.14485183009906452
mrho,SONLY,0.214377,6,0.21326171604501956,-0.1607855716582626,-0.1393175630639862,-0.17619215960196055,-0.1905481029936437,-0.15355073779374304,-0.1959028772097858,-0.15372118244636349,0.0976169709801297,0.0719491524548694,0.12968171068823547,0.10985858132163562,0.15008851105525461,0.11209123687381772,0.15053340499455892
mrho,SONLY,0.250621,6,0.24482501757037745,-0.2666941182558424,-0.21836842286990574,-0.2864317771824147,-0.23651425191462558,-0.2830643683003758,-0.26189668134902583,-0.2776366514201868,0.11020972213499977,0.1207502369487725,0.1339224455428343,0.11765315577113429,0.14516368199084054,0.10527512567937299,0.15059360769891944
mrho,SONLY,0.302896,6,0.2790973181916427,-0.26173464015186093,-0.29051829554324266,-0.2560063614027297,-0.32196231663703423,-0.24103936785432997,-0.3402328862316369,-0.23077666468027816,0.089828332951206,0.1404869709589239,0.1127933628967823,0.14773377026309012,0.13647769101887464,0.12541541793129954,0.14038441886811268
plevel,BONLY,1.489509,6,1.5700439845271008,-0.007991736505794293,0.02278800700900333,-0.021116653644793232,0.006418381987857334,-0.015688461671568097,0.016437671507013408,-0.02246493565331971,0.06372645045037423,0.1291294534017705,0.05837699909413425,0.12037606160046113,0.05427396013387817,0.11190474724065348,0.06194036002836156
plevel,BONLY,1.843631,6,1.822748532601678,-0.06969987758655467,-0.02444952157463941,-0.09024752545386056,-0.07062632922011432,-0.07098084147172727,-0.05106517816320994,-0.08840472791967223,0.03781072427929522,0.07747484482196107,0.04522700061684467,0.08503577178615773,0.05051465199408515,0.08085557141792726,0.05314774806504331
plevel,POOL,0.810511,6,0.9296509346354908,-0.146698294643814,-0.22583598607509728,-0.12183610861061767,-0.25010468497971866,-0.10124924764218679,-0.2653966624104627,-0.08467372183414722,0.07155540525977239,0.19629970351859616,0.13133854120077065,0.18705725860358485,0.14215615980077645,0.11789012990473301,0.13498517142210306
plevel,POOL,1.113242,6,1.158739660616888,-0.16497938161586406,-0.46553298908448254,-0.0540237086444747,-0.4407371445706742,-0.03672075807593017,-0.4119492251949098,-0.02785676302494053,0.09196296030254253,0.0748038840757554,0.11694461023471511,0.08422829214847462,0.12156075178249072,0.10592974399488025,0.13404367863628047
plevel,POOL,1.294246,6,1.301310078071751,-0.004820926043259838,-0.15388261559761604,0.04696674908406042,-0.20089069565639872,0.08302739799386026,-0.20446149527320356,0.10087687305137943,0.04609725047218055,0.14073759297109584,0.08987519492781036,0.1024488889684806,0.10146557818274182,0.10231119280785315,0.11663185990442211
