uni,book,band,g,cost,gross_mean,gross_mean_IS,invested,TO,pass4a,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,IS_MaxDD,IS_H1,IS_H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,m_H1,m_H2,m_OOS,m_DD,m_CAGR,pass4b
u56,ew-all,0.0,0.55,10.0,0.5502816375958062,0.5502296620637417,1.0,6.059997158442956,True,0.0762614933330128,1.0488669384230063,-0.11767029902666248,1.0681904182700865,1.0343967520352784,0.06827835532666726,0.9693375046919659,-0.08279347222994482,0.8302971746445544,1.1305341137574025,0.08289446238384723,1.1118294055477822,-0.11767029902666226,0.1115703856663951,0.2003808143928364,0.22981863836549798,0.08463311267372708,-0.03033482157295342,False
u56,ew-all,0.0,0.55,25.0,0.5502816375958062,0.5502296620637417,1.0,6.059997158442956,True,0.06652083392489883,0.9229574967855001,-0.12012551541594962,0.944328797462979,0.9062987949799276,0.05883596005974345,0.8430926709009801,-0.09037897017379248,0.7035293912383113,1.0041357990828694,0.07290473993783264,0.9861536927512928,-0.1201255154159494,-0.012291235140712398,0.07228285733748563,0.10414292556900862,0.08217789628443994,-0.04007548098106739,False
u56,ew-all,0.0,0.65,10.0,0.6502559852505951,0.6502083475791304,1.0,7.1377154829597815,False,0.09015708681071022,1.048953503521818,-0.13832317087434465,1.068334138281589,1.0344517747454003,0.08063079684465779,0.9694847213883693,-0.09747378028199105,0.8301876828283806,1.130922229607507,0.09808184170453882,1.1118582029416169,-0.13832317087434476,0.11171410567789752,0.20043583710295831,0.22984743575933264,0.06398024082604492,-0.016439228095255998,False
u56,ew-all,0.0,0.65,25.0,0.6502559852505951,0.6502083475791304,1.0,7.1377154829597815,True,0.07854490295947802,0.9235089580002149,-0.14080596638636889,0.944892333153173,0.906858855625467,0.06938818646043354,0.8436805661781244,-0.1062672423875487,0.7038565887175461,1.0049731139655067,0.08616047370052748,0.9866659938086908,-0.14080596638636944,-0.011727699450518436,0.072842917983025,0.10465522662640658,0.06149744531402068,-0.02805141194648819,False
u56,ew-all,0.0,0.75,10.0,0.750208588560075,0.7501694431105442,1.0,8.208759352934159,False,0.1040491811310249,1.0490288480160836,-0.15874704847794507,1.06846717048947,1.0344959688835331,0.09295248819931046,0.9696219470490614,-0.11203585762622337,0.830065021509052,1.131303696552485,0.11329149227062874,1.111874408264675,-0.1587470484779454,0.11184713788577849,0.20048003124109115,0.22986364108239077,0.043556363222444494,-0.0025471337749413125,False
u56,ew-all,0.0,0.75,25.0,0.750208588560075,0.7501694431105442,1.0,8.208759352934159,False,0.09053460892350085,0.9240392019815247,-0.16113530298864642,0.9454322816460432,0.9074005873143067,0.07988403302215885,0.8442460026119111,-0.12198732194458017,0.7041551504852375,1.0057946385883227,0.09940302871023943,0.9871576088117031,-0.16113530298864687,-0.011187750957648235,0.07338464967186475,0.1051468416294189,0.041168108711743145,-0.01606170598246537,False
u56,ew-all,0.0,0.85,10.0,0.8501402137476629,0.8501136759514011,1.0,9.273408804009332,False,0.11793248564342851,1.0490930888026995,-0.17894161893053895,1.0685907864545416,1.0345284652321871,0.10523869650950246,0.9697501887893161,-0.12647826712275345,0.8299297397365618,1.1316800131150861,0.1285177200366141,1.1118774219366272,-0.17894161893053906,0.1119707538508502,0.20051252758974514,0.22986665475434298,0.02336179276985062,0.011336170737462292,True
u56,ew-all,0.0,0.85,25.0,0.8501402137476629,0.8501136759514011,1.0,9.273408804009332,False,0.10248473262096969,0.9245486165181046,-0.18111643169501046,0.945951871487999,0.907921883302903,0.09031897083520812,0.8447915463875659,-0.13753859993013484,0.7044264790304823,1.0066042059123235,0.11262665647795211,0.9876271867370682,-0.1811164316950109,-0.010668161115692465,0.07390594566046105,0.10561641955478396,0.021186980005379108,-0.004111582284996529,False
u56,ew-all,0.0,1.0,10.0,1.0,1.0,1.0,10.859235274164671,False,0.13872886468108003,1.0491670917398797,-0.2088028554473247,1.0687546822471745,1.0345559481991757,0.12359024431077703,0.9699221508828658,-0.14791500610219055,0.8296984051643037,1.1322325295481526,0.15137545851363554,1.1118572132650844,-0.2088028554473247,0.11213464964348308,0.20054001055673376,0.22984644608280014,-0.0064994437469351185,0.03213254977511382,False
u56,ew-all,0.0,1.0,25.0,1.0,1.0,1.0,10.859235274164671,False,0.12032341241007627,0.9252700334256518,-0.21077674249840173,0.9466834481789238,0.9086673531636523,0.1058453714215788,0.8455637183125231,-0.16054907831127685,0.70477052547393,1.0077905323487963,0.1324140176949986,0.9882906001326189,-0.21077674249840161,-0.009936584424767636,0.07465141552121035,0.10627983295033472,-0.008473330798012157,0.013727097504110053,False
