panel,gross,denom,cost,nD,nW,passD,passW,M,books_D,books_W,one_book_D,one_book_W,M_in_D_books
U56,0.75,DEN_FULL,50.0,12,36,0.0,0.0,0.0,0,0,0.08333333333333333,0.027777777777777776,0.0
U56,0.75,DEN_CANON,0.0,6,6,0.8333333333333334,0.8333333333333334,0.0,5,5,0.16666666666666666,0.16666666666666666,0.0
U56,0.75,DEN_CANON,2.0,6,6,0.8333333333333334,0.8333333333333334,0.0,5,5,0.16666666666666666,0.16666666666666666,0.0
U56,0.75,DEN_CANON,5.0,6,6,0.8333333333333334,0.8333333333333334,0.0,5,5,0.16666666666666666,0.16666666666666666,0.0
U56,0.75,DEN_CANON,7.5,6,6,0.6666666666666666,0.8333333333333334,0.16666666666666674,4,5,0.16666666666666666,0.16666666666666666,1.0000000000000004
U56,0.75,DEN_CANON,10.0,6,6,0.3333333333333333,0.8333333333333334,0.5,2,5,0.16666666666666666,0.16666666666666666,3.0
U56,0.75,DEN_CANON,15.0,6,6,0.0,0.8333333333333334,0.8333333333333334,0,5,0.16666666666666666,0.16666666666666666,5.0
U56,0.75,DEN_CANON,25.0,6,6,0.0,0.0,0.0,0,0,0.16666666666666666,0.16666666666666666,0.0
U56,0.75,DEN_CANON,50.0,6,6,0.0,0.0,0.0,0,0,0.16666666666666666,0.16666666666666666,0.0
U56,0.75,DEN_PHASE,0.0,6,30,0.8333333333333334,0.8333333333333334,0.0,5,25,0.16666666666666666,0.03333333333333333,0.0
U56,0.75,DEN_PHASE,2.0,6,30,0.8333333333333334,0.8333333333333334,0.0,5,25,0.16666666666666666,0.03333333333333333,0.0
U56,0.75,DEN_PHASE,5.0,6,30,0.8333333333333334,0.8333333333333334,0.0,5,25,0.16666666666666666,0.03333333333333333,0.0
U56,0.75,DEN_PHASE,7.5,6,30,0.6666666666666666,0.8333333333333334,0.16666666666666674,4,25,0.16666666666666666,0.03333333333333333,1.0000000000000004
U56,0.75,DEN_PHASE,10.0,6,30,0.3333333333333333,0.8333333333333334,0.5,2,25,0.16666666666666666,0.03333333333333333,3.0
U56,0.75,DEN_PHASE,15.0,6,30,0.0,0.8333333333333334,0.8333333333333334,0,25,0.16666666666666666,0.03333333333333333,5.0
U56,0.75,DEN_PHASE,25.0,6,30,0.0,0.26666666666666666,0.26666666666666666,0,8,0.16666666666666666,0.03333333333333333,1.6
U56,0.75,DEN_PHASE,50.0,6,30,0.0,0.0,0.0,0,0,0.16666666666666666,0.03333333333333333,0.0
U56,1.0,DEN_FULL,0.0,12,36,0.16666666666666666,0.19444444444444445,0.02777777777777779,2,7,0.08333333333333333,0.027777777777777776,0.3333333333333335
U56,1.0,DEN_FULL,2.0,12,36,0.16666666666666666,0.16666666666666666,0.0,2,6,0.08333333333333333,0.027777777777777776,0.0
U56,1.0,DEN_FULL,5.0,12,36,0.16666666666666666,0.16666666666666666,0.0,2,6,0.08333333333333333,0.027777777777777776,0.0
U56,1.0,DEN_FULL,7.5,12,36,0.16666666666666666,0.16666666666666666,0.0,2,6,0.08333333333333333,0.027777777777777776,0.0
U56,1.0,DEN_FULL,10.0,12,36,0.16666666666666666,0.16666666666666666,0.0,2,6,0.08333333333333333,0.027777777777777776,0.0
U56,1.0,DEN_FULL,15.0,12,36,0.16666666666666666,0.16666666666666666,0.0,2,6,0.08333333333333333,0.027777777777777776,0.0
U56,1.0,DEN_FULL,25.0,12,36,0.16666666666666666,0.16666666666666666,0.0,2,6,0.08333333333333333,0.027777777777777776,0.0
U56,1.0,DEN_FULL,50.0,12,36,0.0,0.027777777777777776,0.027777777777777776,0,1,0.08333333333333333,0.027777777777777776,0.3333333333333333
U56,1.0,DEN_CANON,0.0,6,6,0.16666666666666666,0.16666666666666666,0.0,1,1,0.16666666666666666,0.16666666666666666,0.0
U56,1.0,DEN_CANON,2.0,6,6,0.16666666666666666,0.16666666666666666,0.0,1,1,0.16666666666666666,0.16666666666666666,0.0
U56,1.0,DEN_CANON,5.0,6,6,0.16666666666666666,0.16666666666666666,0.0,1,1,0.16666666666666666,0.16666666666666666,0.0
U56,1.0,DEN_CANON,7.5,6,6,0.16666666666666666,0.16666666666666666,0.0,1,1,0.16666666666666666,0.16666666666666666,0.0
U56,1.0,DEN_CANON,10.0,6,6,0.16666666666666666,0.16666666666666666,0.0,1,1,0.16666666666666666,0.16666666666666666,0.0
U56,1.0,DEN_CANON,15.0,6,6,0.16666666666666666,0.16666666666666666,0.0,1,1,0.16666666666666666,0.16666666666666666,0.0
U56,1.0,DEN_CANON,25.0,6,6,0.16666666666666666,0.16666666666666666,0.0,1,1,0.16666666666666666,0.16666666666666666,0.0
U56,1.0,DEN_CANON,50.0,6,6,0.0,0.0,0.0,0,0,0.16666666666666666,0.16666666666666666,0.0
U56,1.0,DEN_PHASE,0.0,6,30,0.16666666666666666,0.2,0.033333333333333354,1,6,0.16666666666666666,0.03333333333333333,0.20000000000000012
U56,1.0,DEN_PHASE,2.0,6,30,0.16666666666666666,0.16666666666666666,0.0,1,5,0.16666666666666666,0.03333333333333333,0.0
U56,1.0,DEN_PHASE,5.0,6,30,0.16666666666666666,0.16666666666666666,0.0,1,5,0.16666666666666666,0.03333333333333333,0.0
U56,1.0,DEN_PHASE,7.5,6,30,0.16666666666666666,0.16666666666666666,0.0,1,5,0.16666666666666666,0.03333333333333333,0.0
U56,1.0,DEN_PHASE,10.0,6,30,0.16666666666666666,0.16666666666666666,0.0,1,5,0.16666666666666666,0.03333333333333333,0.0
U56,1.0,DEN_PHASE,15.0,6,30,0.16666666666666666,0.16666666666666666,0.0,1,5,0.16666666666666666,0.03333333333333333,0.0
U56,1.0,DEN_PHASE,25.0,6,30,0.16666666666666666,0.16666666666666666,0.0,1,5,0.16666666666666666,0.03333333333333333,0.0
U56,1.0,DEN_PHASE,50.0,6,30,0.0,0.03333333333333333,0.03333333333333333,0,1,0.16666666666666666,0.03333333333333333,0.2
B136,0.5,DEN_FULL,0.0,12,36,0.0,0.16666666666666666,0.16666666666666666,0,6,0.08333333333333333,0.027777777777777776,2.0
B136,0.5,DEN_FULL,2.0,12,36,0.0,0.027777777777777776,0.027777777777777776,0,1,0.08333333333333333,0.027777777777777776,0.3333333333333333
B136,0.5,DEN_FULL,5.0,12,36,0.0,0.0,0.0,0,0,0.08333333333333333,0.027777777777777776,0.0
B136,0.5,DEN_FULL,7.5,12,36,0.0,0.0,0.0,0,0,0.08333333333333333,0.027777777777777776,0.0
B136,0.5,DEN_FULL,10.0,12,36,0.0,0.0,0.0,0,0,0.08333333333333333,0.027777777777777776,0.0
B136,0.5,DEN_FULL,15.0,12,36,0.0,0.0,0.0,0,0,0.08333333333333333,0.027777777777777776,0.0
B136,0.5,DEN_FULL,25.0,12,36,0.0,0.0,0.0,0,0,0.08333333333333333,0.027777777777777776,0.0
B136,0.5,DEN_FULL,50.0,12,36,0.0,0.0,0.0,0,0,0.08333333333333333,0.027777777777777776,0.0
B136,0.5,DEN_CANON,0.0,6,6,0.0,0.0,0.0,0,0,0.16666666666666666,0.16666666666666666,0.0
B136,0.5,DEN_CANON,2.0,6,6,0.0,0.0,0.0,0,0,0.16666666666666666,0.16666666666666666,0.0
B136,0.5,DEN_CANON,5.0,6,6,0.0,0.0,0.0,0,0,0.16666666666666666,0.16666666666666666,0.0
B136,0.5,DEN_CANON,7.5,6,6,0.0,0.0,0.0,0,0,0.16666666666666666,0.16666666666666666,0.0
B136,0.5,DEN_CANON,10.0,6,6,0.0,0.0,0.0,0,0,0.16666666666666666,0.16666666666666666,0.0
B136,0.5,DEN_CANON,15.0,6,6,0.0,0.0,0.0,0,0,0.16666666666666666,0.16666666666666666,0.0
B136,0.5,DEN_CANON,25.0,6,6,0.0,0.0,0.0,0,0,0.16666666666666666,0.16666666666666666,0.0
B136,0.5,DEN_CANON,50.0,6,6,0.0,0.0,0.0,0,0,0.16666666666666666,0.16666666666666666,0.0
B136,0.5,DEN_PHASE,0.0,6,30,0.0,0.2,0.2,0,6,0.16666666666666666,0.03333333333333333,1.2000000000000002
B136,0.5,DEN_PHASE,2.0,6,30,0.0,0.03333333333333333,0.03333333333333333,0,1,0.16666666666666666,0.03333333333333333,0.2
B136,0.5,DEN_PHASE,5.0,6,30,0.0,0.0,0.0,0,0,0.16666666666666666,0.03333333333333333,0.0
B136,0.5,DEN_PHASE,7.5,6,30,0.0,0.0,0.0,0,0,0.16666666666666666,0.03333333333333333,0.0
B136,0.5,DEN_PHASE,10.0,6,30,0.0,0.0,0.0,0,0,0.16666666666666666,0.03333333333333333,0.0
B136,0.5,DEN_PHASE,15.0,6,30,0.0,0.0,0.0,0,0,0.16666666666666666,0.03333333333333333,0.0
B136,0.5,DEN_PHASE,25.0,6,30,0.0,0.0,0.0,0,0,0.16666666666666666,0.03333333333333333,0.0
B136,0.5,DEN_PHASE,50.0,6,30,0.0,0.0,0.0,0,0,0.16666666666666666,0.03333333333333333,0.0
B136,0.75,DEN_FULL,0.0,12,36,0.0,0.1388888888888889,0.1388888888888889,0,5,0.08333333333333333,0.027777777777777776,1.6666666666666667
B136,0.75,DEN_FULL,2.0,12,36,0.0,0.1388888888888889,0.1388888888888889,0,5,0.08333333333333333,0.027777777777777776,1.6666666666666667
B136,0.75,DEN_FULL,5.0,12,36,0.0,0.08333333333333333,0.08333333333333333,0,3,0.08333333333333333,0.027777777777777776,1.0
B136,0.75,DEN_FULL,7.5,12,36,0.0,0.05555555555555555,0.05555555555555555,0,2,0.08333333333333333,0.027777777777777776,0.6666666666666666
B136,0.75,DEN_FULL,10.0,12,36,0.0,0.027777777777777776,0.027777777777777776,0,1,0.08333333333333333,0.027777777777777776,0.3333333333333333
B136,0.75,DEN_FULL,15.0,12,36,0.0,0.0,0.0,0,0,0.08333333333333333,0.027777777777777776,0.0
B136,0.75,DEN_FULL,25.0,12,36,0.0,0.0,0.0,0,0,0.08333333333333333,0.027777777777777776,0.0
B136,0.75,DEN_FULL,50.0,12,36,0.0,0.0,0.0,0,0,0.08333333333333333,0.027777777777777776,0.0
B136,0.75,DEN_CANON,0.0,6,6,0.0,0.16666666666666666,0.16666666666666666,0,1,0.16666666666666666,0.16666666666666666,1.0
B136,0.75,DEN_CANON,2.0,6,6,0.0,0.16666666666666666,0.16666666666666666,0,1,0.16666666666666666,0.16666666666666666,1.0
B136,0.75,DEN_CANON,5.0,6,6,0.0,0.16666666666666666,0.16666666666666666,0,1,0.16666666666666666,0.16666666666666666,1.0
B136,0.75,DEN_CANON,7.5,6,6,0.0,0.0,0.0,0,0,0.16666666666666666,0.16666666666666666,0.0
B136,0.75,DEN_CANON,10.0,6,6,0.0,0.0,0.0,0,0,0.16666666666666666,0.16666666666666666,0.0
B136,0.75,DEN_CANON,15.0,6,6,0.0,0.0,0.0,0,0,0.16666666666666666,0.16666666666666666,0.0
B136,0.75,DEN_CANON,25.0,6,6,0.0,0.0,0.0,0,0,0.16666666666666666,0.16666666666666666,0.0
B136,0.75,DEN_CANON,50.0,6,6,0.0,0.0,0.0,0,0,0.16666666666666666,0.16666666666666666,0.0
B136,0.75,DEN_PHASE,0.0,6,30,0.0,0.13333333333333333,0.13333333333333333,0,4,0.16666666666666666,0.03333333333333333,0.8
B136,0.75,DEN_PHASE,2.0,6,30,0.0,0.13333333333333333,0.13333333333333333,0,4,0.16666666666666666,0.03333333333333333,0.8
B136,0.75,DEN_PHASE,5.0,6,30,0.0,0.06666666666666667,0.06666666666666667,0,2,0.16666666666666666,0.03333333333333333,0.4
B136,0.75,DEN_PHASE,7.5,6,30,0.0,0.06666666666666667,0.06666666666666667,0,2,0.16666666666666666,0.03333333333333333,0.4
B136,0.75,DEN_PHASE,10.0,6,30,0.0,0.03333333333333333,0.03333333333333333,0,1,0.16666666666666666,0.03333333333333333,0.2
B136,0.75,DEN_PHASE,15.0,6,30,0.0,0.0,0.0,0,0,0.16666666666666666,0.03333333333333333,0.0
B136,0.75,DEN_PHASE,25.0,6,30,0.0,0.0,0.0,0,0,0.16666666666666666,0.03333333333333333,0.0
B136,0.75,DEN_PHASE,50.0,6,30,0.0,0.0,0.0,0,0,0.16666666666666666,0.03333333333333333,0.0
B136,1.0,DEN_FULL,0.0,12,36,0.16666666666666666,0.1388888888888889,-0.027777777777777762,2,5,0.08333333333333333,0.027777777777777776,-0.33333333333333315
B136,1.0,DEN_FULL,2.0,12,36,0.16666666666666666,0.1388888888888889,-0.027777777777777762,2,5,0.08333333333333333,0.027777777777777776,-0.33333333333333315
B136,1.0,DEN_FULL,5.0,12,36,0.16666666666666666,0.1388888888888889,-0.027777777777777762,2,5,0.08333333333333333,0.027777777777777776,-0.33333333333333315
B136,1.0,DEN_FULL,7.5,12,36,0.0,0.1388888888888889,0.1388888888888889,0,5,0.08333333333333333,0.027777777777777776,1.6666666666666667
B136,1.0,DEN_FULL,10.0,12,36,0.0,0.1388888888888889,0.1388888888888889,0,5,0.08333333333333333,0.027777777777777776,1.6666666666666667
B136,1.0,DEN_FULL,15.0,12,36,0.0,0.08333333333333333,0.08333333333333333,0,3,0.08333333333333333,0.027777777777777776,1.0
B136,1.0,DEN_FULL,25.0,12,36,0.0,0.0,0.0,0,0,0.08333333333333333,0.027777777777777776,0.0
B136,1.0,DEN_FULL,50.0,12,36,0.0,0.0,0.0,0,0,0.08333333333333333,0.027777777777777776,0.0
B136,1.0,DEN_CANON,0.0,6,6,0.16666666666666666,0.16666666666666666,0.0,1,1,0.16666666666666666,0.16666666666666666,0.0
B136,1.0,DEN_CANON,2.0,6,6,0.16666666666666666,0.16666666666666666,0.0,1,1,0.16666666666666666,0.16666666666666666,0.0
B136,1.0,DEN_CANON,5.0,6,6,0.16666666666666666,0.16666666666666666,0.0,1,1,0.16666666666666666,0.16666666666666666,0.0
B136,1.0,DEN_CANON,7.5,6,6,0.0,0.16666666666666666,0.16666666666666666,0,1,0.16666666666666666,0.16666666666666666,1.0
B136,1.0,DEN_CANON,10.0,6,6,0.0,0.16666666666666666,0.16666666666666666,0,1,0.16666666666666666,0.16666666666666666,1.0
B136,1.0,DEN_CANON,15.0,6,6,0.0,0.0,0.0,0,0,0.16666666666666666,0.16666666666666666,0.0
B136,1.0,DEN_CANON,25.0,6,6,0.0,0.0,0.0,0,0,0.16666666666666666,0.16666666666666666,0.0
B136,1.0,DEN_CANON,50.0,6,6,0.0,0.0,0.0,0,0,0.16666666666666666,0.16666666666666666,0.0
B136,1.0,DEN_PHASE,0.0,6,30,0.16666666666666666,0.13333333333333333,-0.033333333333333326,1,4,0.16666666666666666,0.03333333333333333,-0.19999999999999996
B136,1.0,DEN_PHASE,2.0,6,30,0.16666666666666666,0.13333333333333333,-0.033333333333333326,1,4,0.16666666666666666,0.03333333333333333,-0.19999999999999996
B136,1.0,DEN_PHASE,5.0,6,30,0.16666666666666666,0.13333333333333333,-0.033333333333333326,1,4,0.16666666666666666,0.03333333333333333,-0.19999999999999996
B136,1.0,DEN_PHASE,7.5,6,30,0.0,0.13333333333333333,0.13333333333333333,0,4,0.16666666666666666,0.03333333333333333,0.8
B136,1.0,DEN_PHASE,10.0,6,30,0.0,0.13333333333333333,0.13333333333333333,0,4,0.16666666666666666,0.03333333333333333,0.8
B136,1.0,DEN_PHASE,15.0,6,30,0.0,0.1,0.1,0,3,0.16666666666666666,0.03333333333333333,0.6000000000000001
B136,1.0,DEN_PHASE,25.0,6,30,0.0,0.0,0.0,0,0,0.16666666666666666,0.03333333333333333,0.0
B136,1.0,DEN_PHASE,50.0,6,30,0.0,0.0,0.0,0,0,0.16666666666666666,0.03333333333333333,0.0
