panel,book,cost,mmax,mrule,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,v1_OOS_Sharpe,arm,m,pin_admissible,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,CAGR,Sharpe,MaxDD,H1,H2,OOS_Sharpe_full,pass4a,m_H1,m_H2,m_OOS,m_DD,m_CAGR,gross,kind,beat_spy,beat_v1,pass4b_full
u56,V1u,10.0,1.0,point,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,(none),,,,,,,,,,,,,,,,,,,,False,False,False
u56,V1u,10.0,1.0,pin,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,(none),,,,,,,,,,,,,,,,,,,,False,False,False
u56,V1u,10.0,1.0,hi,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,(none),,,,,,,,,,,,,,,,,,,,False,False,False
u56,V1u,10.0,1.0,lo,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,(none),,,,,,,,,,,,,,,,,,,,False,False,False
u56,V1u,10.0,1.3,point,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,(none),,,,,,,,,,,,,,,,,,,,False,False,False
u56,V1u,10.0,1.3,pin,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,(none),,,,,,,,,,,,,,,,,,,,False,False,False
u56,V1u,10.0,1.3,hi,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,(none),,,,,,,,,,,,,,,,,,,,False,False,False
u56,V1u,10.0,1.3,lo,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,(none),,,,,,,,,,,,,,,,,,,,False,False,False
u56,V1u,25.0,1.0,point,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,(none),,,,,,,,,,,,,,,,,,,,False,False,False
u56,V1u,25.0,1.0,pin,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,(none),,,,,,,,,,,,,,,,,,,,False,False,False
u56,V1u,25.0,1.0,hi,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,(none),,,,,,,,,,,,,,,,,,,,False,False,False
u56,V1u,25.0,1.0,lo,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,(none),,,,,,,,,,,,,,,,,,,,False,False,False
u56,V1u,25.0,1.3,point,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,(none),,,,,,,,,,,,,,,,,,,,False,False,False
u56,V1u,25.0,1.3,pin,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,(none),,,,,,,,,,,,,,,,,,,,False,False,False
u56,V1u,25.0,1.3,hi,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,(none),,,,,,,,,,,,,,,,,,,,False,False,False
u56,V1u,25.0,1.3,lo,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,(none),,,,,,,,,,,,,,,,,,,,False,False,False
u56,TOP20,10.0,1.0,point,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,control,1.0,True,0.1663895886560977,1.1676752607259366,-0.2221040871986458,0.1549168325251733,1.17098731330246,-0.2221040871986458,1.2683523918035853,1.106564259293661,1.1676752607259366,False,0.3117323591998938,0.2725483216512191,0.2856644935436524,-0.0198006754982562,0.048320517619207,0.747068832234263,ctl,True,True,False
u56,TOP20,10.0,1.0,pin,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,ebud-0.20,1.0,True,0.16612128351673,1.1667186017352318,-0.2225812905269719,0.1546433431642553,1.170294277949223,-0.2225812905269717,1.26837979632917,1.1054800773148472,1.1667186017352318,False,0.3117597637254786,0.2714641396724052,0.2847078345529475,-0.0202778788265821,0.0480470282582891,0.7461248158441192,bud,True,True,False
u56,TOP20,10.0,1.0,hi,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,ebud-0.20,1.0,True,0.16612128351673,1.1667186017352318,-0.2225812905269719,0.1546433431642553,1.170294277949223,-0.2225812905269717,1.26837979632917,1.1054800773148472,1.1667186017352318,False,0.3117597637254786,0.2714641396724052,0.2847078345529475,-0.0202778788265821,0.0480470282582891,0.7461248158441192,bud,True,True,False
u56,TOP20,10.0,1.0,lo,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,ebud-0.20,0.75,True,0.1243113943211902,1.167124733493759,-0.1701421037779191,0.1157646734121131,1.1709016819463145,-0.1701421037779188,1.2688314946217056,1.1060612540487338,1.167124733493759,False,0.3122114620180142,0.2720453164062918,0.2851139663114747,0.0321613079224707,0.0091683585061469,0.560313375886336,bud,True,True,True
u56,TOP20,10.0,1.3,point,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,control,1.0,True,0.1663895886560977,1.1676752607259366,-0.2221040871986458,0.1549168325251733,1.17098731330246,-0.2221040871986458,1.2683523918035853,1.106564259293661,1.1676752607259366,False,0.3117323591998938,0.2725483216512191,0.2856644935436524,-0.0198006754982562,0.048320517619207,0.747068832234263,ctl,True,True,False
u56,TOP20,10.0,1.3,pin,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,ebud-0.20,1.0,True,0.16612128351673,1.1667186017352318,-0.2225812905269719,0.1546433431642553,1.170294277949223,-0.2225812905269717,1.26837979632917,1.1054800773148472,1.1667186017352318,False,0.3117597637254786,0.2714641396724052,0.2847078345529475,-0.0202778788265821,0.0480470282582891,0.7461248158441192,bud,True,True,False
u56,TOP20,10.0,1.3,hi,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,ebud-0.20,1.1,True,0.1827810547443842,1.1664751486415743,-0.2429175269856399,0.170040055022659,1.1694659846918836,-0.2429175269856401,1.2670362071348942,1.1051334279469327,1.1664751486415743,False,0.3104161745312027,0.2711174903044907,0.2844643814592901,-0.0406141152852506,0.0634437401166928,0.8199748087459242,bud,True,True,False
u56,TOP20,10.0,1.3,lo,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,ebud-0.20,0.75,True,0.1243113943211902,1.167124733493759,-0.1701421037779191,0.1157646734121131,1.1709016819463145,-0.1701421037779188,1.2688314946217056,1.1060612540487338,1.167124733493759,False,0.3122114620180142,0.2720453164062918,0.2851139663114747,0.0321613079224707,0.0091683585061469,0.560313375886336,bud,True,True,True
u56,TOP20,25.0,1.0,point,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,(none),,,,,,,,,,,,,,,,,,,,False,False,False
u56,TOP20,25.0,1.0,pin,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,(none),,,,,,,,,,,,,,,,,,,,False,False,False
u56,TOP20,25.0,1.0,hi,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,(none),,,,,,,,,,,,,,,,,,,,False,False,False
u56,TOP20,25.0,1.0,lo,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,(none),,,,,,,,,,,,,,,,,,,,False,False,False
u56,TOP20,25.0,1.3,point,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,(none),,,,,,,,,,,,,,,,,,,,False,False,False
u56,TOP20,25.0,1.3,pin,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,(none),,,,,,,,,,,,,,,,,,,,False,False,False
u56,TOP20,25.0,1.3,hi,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,(none),,,,,,,,,,,,,,,,,,,,False,False,False
u56,TOP20,25.0,1.3,lo,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,(none),,,,,,,,,,,,,,,,,,,,False,False,False
