panel,family,th,x,xq,arm,CAGR,Sharpe,MaxDD,H1,H2,isCAGR,isSharpe,isMaxDD,oCAGR,oSharpe,oMaxDD,turn_yr,p4a,f4b,p4b
U56,MA-DIST,0.3,0.04258590290400068,0.05654466295382776,GATE,0.27975835401777394,0.9890047010582746,-0.6142703301538261,1.1690430587015015,0.8353736012933881,0.32161473438401944,1.1562424152988853,-0.30748694009117716,0.24625752706408477,0.8700294060987751,-0.6142703301538267,16.883618458219246,False,"OOS,DD",False
U56,MA-DIST,0.3,0.04258590290400068,0.05654466295382776,CONTROL,0.33398934124055235,1.264449924742158,-0.32205533760018135,1.435994423720889,1.137375586647626,0.37819947472486626,1.5238464867577233,-0.2138781197787244,0.29861822447355046,1.0947137045538438,-0.3220553376001811,14.967922013455418,False,DD,False
U56,MA-DIST,0.2,0.10222324247045247,0.11308932590765552,GATE,0.19442958755767958,0.887145336247679,-0.4853310937988964,1.0831290936663602,0.7134194485126824,0.23769082194259306,1.0736355356525074,-0.3540956957886833,0.15991153247482637,0.7445141761346031,-0.4853310937988965,20.300244309170036,False,"H2,OOS,DD",False
U56,MA-DIST,0.2,0.10222324247045247,0.11308932590765552,CONTROL,0.21841364659752394,1.1445612427350418,-0.25019673847096824,1.2527575260015074,1.0732238265278224,0.21032793979549802,1.2316146089449191,-0.1417224068463423,0.2251187224911655,1.0958719422863334,-0.25019673847096835,13.255509363145753,False,DD,False
U56,MA-DIST,0.12,0.23200445278994927,0.2412512517905981,GATE,0.18470022652034324,1.0803929403809447,-0.24206811360266312,1.0592160773727481,1.1014057351335809,0.16993937523491986,1.0183272940189927,-0.24206811360266312,0.19700646903959718,1.1302133777308212,-0.2410457086605826,17.95374576524877,False,DD,False
U56,MA-DIST,0.12,0.23200445278994927,0.2412512517905981,CONTROL,0.16037218949120113,1.1093233929596111,-0.20964219931055728,1.1661454409918697,1.0760451559361084,0.1434691319505379,1.1093111572819863,-0.1310814433929206,0.17449188119724268,1.1170937684388362,-0.20964219931055716,10.93659473994135,False,DD,False
U56,MA-DIST,0.06,0.4407934195671358,0.4503431166590573,GATE,0.13718208236800922,1.05217505477924,-0.22121986971972885,1.1131410062264018,1.008921850103052,0.1243930052953004,1.024384734199362,-0.15312044208104214,0.14783251040710121,1.0754644254630852,-0.22121986971972862,13.454989091286489,False,DD,False
U56,MA-DIST,0.06,0.4407934195671358,0.4503431166590573,CONTROL,0.14405047429965023,1.1643482198534596,-0.2117421181783702,1.2717485855182304,1.0837840798619232,0.1362975350112252,1.1896036422894443,-0.11048603689225545,0.150480431877563,1.1504391498352773,-0.21174211817836996,7.908153535985593,False,DD,False
U56,MA-DIST,0.0,0.7081905611664928,0.7149453110291811,GATE,0.11551466393347165,1.0913835754263108,-0.18623041492877734,1.1807114195285644,1.025985714122393,0.10560695653746976,1.0734444675159842,-0.10805187183281872,0.12374760726120404,1.1077813550589954,-0.1862304149287769,7.602947286623919,False,-,True
U56,MA-DIST,0.0,0.7081905611664928,0.7149453110291811,CONTROL,0.13156167546977837,1.1406326621642646,-0.20558608295700687,1.243785009046387,1.0552711377388635,0.12612244924447258,1.1393186343280304,-0.12060141663285218,0.1360645940964147,1.142713764950137,-0.2055860829570071,4.558626633248337,False,DD,False
U56,MA-DIST,-0.06,0.8576823672792324,0.8687194471074964,GATE,0.1165258358140564,1.1299909636662517,-0.18813734712734054,1.2429440161050076,1.0387518772309117,0.11326376017022888,1.148000183958804,-0.11075540024712516,0.11922172113510188,1.1176624146700236,-0.18813734712734098,4.305663929660656,False,-,True
U56,MA-DIST,-0.06,0.8576823672792324,0.8687194471074964,CONTROL,0.13168823531459828,1.1484659946583677,-0.21229835998171276,1.2365137835547,1.074849448872808,0.1276320142269649,1.1471136625822436,-0.12752915068349824,0.1350424612008334,1.150015972099687,-0.21229835998171287,2.590564862163758,False,DD,False
U56,MA-DIST,-0.12,0.9220741674637184,0.9283827370708851,GATE,0.12106528507913206,1.1324698618328768,-0.20099758942702295,1.2641170102406984,1.0247809234179681,0.12067795195071351,1.1738302267945095,-0.12032905061115895,0.1213846372972458,1.10203795879487,-0.2009975894270234,2.713571948352583,False,-,True
U56,MA-DIST,-0.12,0.9220741674637184,0.9283827370708851,CONTROL,0.13353259475541424,1.1539503981896737,-0.21484944591791932,1.263106140843648,1.0618531023031255,0.13286329593248003,1.1788015364501854,-0.12518981018726494,0.13408454817673543,1.1349294944004686,-0.21484944591791932,1.7328086788785408,False,DD,False
U56,MA-DIST,-0.25,0.9715959532515039,0.9811517790153906,GATE,0.1275100907081077,1.1276883363689305,-0.21655306212498082,1.2223055609364684,1.0542505106204947,0.1212816985052887,1.1278017903002615,-0.1161727416724343,0.13266971952416484,1.1292698830784735,-0.21655306212498104,1.3490490944129614,False,DD,False
U56,MA-DIST,-0.25,0.9715959532515039,0.9811517790153906,CONTROL,0.13172478393038434,1.1247061697956404,-0.2227305081310056,1.2053497971465659,1.0596291689654234,0.12643201007850435,1.1193016693429834,-0.12754258211239078,0.13610593814689298,1.1296529543294385,-0.22273050813100592,1.0548074194789874,False,DD,False
