panel,form,cost,arm,q,depth,armed_frac,off_share,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,ctrl_CAGR,ctrl_Sharpe,ctrl_MaxDD,dCAGR_pp,dDD_pp,dSharpe,ratio,numeraire,beats_numeraire,window_moved,new_peak,new_trough,new_off_share,pass4a,fail4a,pass4b,fail4b
U56,EWALL,0,LEVEL,0.1,0.5,0.07253886010362694,0.5072714867497329,0.12564491041553927,1.1907205938975503,-0.18712837360750012,1.1861932568881581,1.1950090152649508,1.1001112085219173,0.13028925024062787,1.2731584443690207,-0.18712837360750034,0.1336338069075811,1.1311424607267913,-0.22511403097764315,-0.7988896492041819,3.7985657370143033,0.059578133170758996,4.754806550314258,1.6845589913735546,True,False,2020-02-19,2020-03-23,0.6763514657739306,False,"H1,DD",True,
U56,EWALL,0,LEVEL,0.1,1.0,0.07253886010362694,0.5072714867497329,0.11663833458761186,1.1611678218108157,-0.17056456849794188,1.1434517862277105,1.1815962163859255,1.052852288380828,0.11982719705121725,1.2702638463877511,-0.1529993230535367,0.1336338069075811,1.1311424607267913,-0.22511403097764315,-1.699547231996923,5.454946247970128,0.030025361084024427,3.2096467490113296,1.6845589913735546,True,True,2011-07-22,2011-10-03,1.0,False,"H1,H2,DD",True,
U56,EWALL,0,LEVEL,0.2,0.5,0.16062176165803108,0.2681539944746568,0.1224044435016236,1.2463940079419709,-0.16637728980067545,1.2490598798938142,1.2438478076740085,1.1588511357496039,0.12461552029630951,1.3304257487148305,-0.16637728980067523,0.1336338069075811,1.1311424607267913,-0.22511403097764315,-1.1229363405957482,5.87367411769677,0.1152515472151796,5.230638554791652,1.6845589913735546,True,False,2020-02-19,2020-03-23,0.42611993390550873,False,DD,True,
U56,EWALL,0,LEVEL,0.2,1.0,0.16062176165803108,0.2681539944746568,0.10965327571904848,1.2199071000466297,-0.12553620446261082,1.2231736244305103,1.2229555388779279,1.1260018887143473,0.10798938614425246,1.3292742379400966,-0.11199325079815992,0.1336338069075811,1.1311424607267913,-0.22511403097764315,-2.3980531188532606,9.957782651503233,0.08876463931983847,4.1524445698121175,1.6845589913735546,True,True,2009-02-06,2009-03-09,1.0,False,"H1,DD",True,
U56,EWALL,0,LEVEL,0.3,0.5,0.25906735751295334,0.23604934311388215,0.11088380083305593,1.1988835984826702,-0.1606316709765736,1.1794906630851596,1.2194566907110789,1.0791964127124056,0.11597661293415373,1.3125906803866478,-0.1606316709765735,0.1336338069075811,1.1311424607267913,-0.22511403097764315,-2.2750006074525153,6.448236000106955,0.06774113775587898,2.8343886937804017,1.6845589913735546,True,False,2020-02-19,2020-03-23,0.38495613748504853,False,"H1,DD",True,
U56,EWALL,0,LEVEL,0.3,1.0,0.25906735751295334,0.23604934311388215,0.0866333729885509,1.068001292146248,-0.14296537470913262,1.0288507644514195,1.1233675124325244,0.911449871227324,0.09070691987044754,1.2460140354151623,-0.14296537470913218,0.1336338069075811,1.1311424607267913,-0.22511403097764315,-4.700043391903019,8.214865626851054,-0.0631411685805432,1.7478276138903697,1.6845589913735546,True,True,2020-02-19,2020-07-13,1.0,False,"H1,H2,DD",False,CAGR
U56,EWALL,0,SPEED10,0.1,0.5,0.09934669970714124,0.1666892637225698,0.12616532126752067,1.182949259249613,-0.15121131679390298,1.17580692365593,1.1912743894896143,1.0918511416186722,0.13558542091039594,1.25724400283053,-0.15121131679390165,0.1336338069075811,1.1311424607267913,-0.22511403097764315,-0.7468485640060418,7.390271418374017,0.05180679852282166,9.895274322726328,1.6845589913735546,True,True,2021-11-08,2022-10-14,0.8957465436943823,False,"H1,DD",True,
U56,EWALL,0,SPEED10,0.1,1.0,0.09934669970714124,0.1666892637225698,0.11775388314730839,1.1538515442728414,-0.13479579722751334,1.091839848491417,1.2130871275351784,1.0070495513639013,0.1307539107879927,1.2768221715966817,-0.13479579722751334,0.1336338069075811,1.1311424607267913,-0.22511403097764315,-1.5879923760272696,9.031823375012982,0.02270908354605017,5.687573511913311,1.6845589913735546,True,True,2021-11-08,2022-10-14,1.0,False,"H1,DD",True,
U56,EWALL,0,SPEED10,0.2,0.5,0.2009461590448299,0.12115606998092918,0.12075798364351908,1.1903647778421915,-0.1396909958187268,1.1354384595854687,1.2427586727958584,1.0616646484570151,0.13244862059305196,1.2969641817128434,-0.13969099581872702,0.1336338069075811,1.1311424607267913,-0.22511403097764315,-1.2875823264062003,8.542303515891636,0.05922231711540027,6.634374626540773,1.6845589913735546,True,False,2020-02-19,2020-03-23,0.21814240945055377,False,"H1,DD",True,
U56,EWALL,0,SPEED10,0.2,1.0,0.2009461590448299,0.12115606998092918,0.1066539047337427,1.1286585986608155,-0.12553620446261082,0.9694913519404481,1.2832217017880705,0.9081031406109612,0.12406361875601868,1.3188504869952427,-0.10384230096506253,0.1336338069075811,1.1311424607267913,-0.22511403097764315,-2.697990217383839,9.957782651503233,-0.0024838620659757282,3.6908149582391743,1.6845589913735546,True,True,2009-02-06,2009-03-09,1.0,False,"H1,DD",True,
