panel,null_shape,alpha,ndraws,cost_bps,anchor_CAGR,anchor_Sharpe,anchor_MaxDD,anchor_H1,anchor_H2,anchor_OOS_S,anchor_OOS_CAGR,anchor_OOS_DD,anchor_TO,anchor_mDD,anchor_mCAGR,pct_mDD,pct_Sharpe,pct_CAGR,pct_OOS_S,pct_MaxDD,draw_mDD_p05,draw_mDD_med,draw_mDD_p95,draw_mDD_sd,draw_S_p05,draw_S_med,draw_S_p95,draw_S_sd,draw_TO_med,draw_TO_p05,draw_TO_p95,draws_4b,draws_4a,anchor_4b,anchor_4a,SPY_S,SPY_CAGR,SPY_DD,SPY_H1,SPY_H2,SPY_OOS_S,SPY_OOS_CAGR,BASE_S,BASE_CAGR,BASE_DD,BASE_OOS_S,BASE_OOS_CAGR
u56,PERS,0.5,50,0.0,0.08811645471909801,1.2260772909325255,-0.12029812214763835,1.2528619330093715,1.2055790425000437,1.3012453352065745,0.096515744588616,-0.12029812214763846,1.7735559161867938,8.200541819747349,-1.7854973181290923,68.0,82.0,46.0,74.0,68.0,4.871007027559243,7.58142590087782,10.366194510896952,1.691321028771411,1.0381826203234719,1.1367191675194517,1.2824379678427882,0.0879716309542355,2.295368326731566,2.0008653630496798,2.7048534168628313,6,1,False,False,0.8851350676423309,0.15138775414341277,-0.33717256724185307,0.9570474592489958,0.8263998129294376,0.8750760816641813,0.15286966214114894,1.2260772909325255,0.08811645471909801,-0.12029812214763835,1.3012453352065745,0.09651574458861623
u56,PERS,0.5,200,0.0,0.08811645471909801,1.2260772909325255,-0.12029812214763835,1.2528619330093715,1.2055790425000437,1.3012453352065745,0.096515744588616,-0.12029812214763846,1.7735559161867938,8.200541819747349,-1.7854973181290923,55.50000000000001,76.5,53.0,74.0,55.50000000000001,5.48018017109161,7.963687341386361,10.294570174593295,1.5145596405755852,0.9953284812753018,1.162063721662183,1.3063989054165992,0.09659166548479184,2.2561895198680153,1.960756165789812,2.6376819187852205,22,11,False,False,0.8851350676423309,0.15138775414341277,-0.33717256724185307,0.9570474592489958,0.8263998129294376,0.8750760816641813,0.15286966214114894,1.2260772909325255,0.08811645471909801,-0.12029812214763835,1.3012453352065745,0.09651574458861623
u56,PERS,0.5,50,5.0,0.08715221722313538,1.2135659757881792,-0.12042377450517228,1.2402588255913465,1.1931133121440216,1.2889815018994,0.09553693392108098,-0.12042377450517272,1.7735559161867938,8.187976583993956,-1.8819210677253562,68.0,84.0,48.0,76.0,68.0,4.84688134116892,7.559135108492199,10.35558354086214,1.694422755016847,1.0224120965921,1.122371950277377,1.26763840776166,0.08813784659633965,2.295368326731566,2.0008653630496798,2.7048534168628313,5,1,False,False,0.8851350676423309,0.15138775414341277,-0.33717256724185307,0.9570474592489958,0.8263998129294376,0.8750760816641813,0.15286966214114894,1.2135659757881787,0.08715221722313515,-0.12042377450517217,1.2889815018993998,0.09553693392108098
u56,PERS,0.5,200,5.0,0.08715221722313538,1.2135659757881792,-0.12042377450517228,1.2402588255913465,1.1931133121440216,1.2889815018994,0.09553693392108098,-0.12042377450517272,1.7735559161867938,8.187976583993956,-1.8819210677253562,56.49999999999999,77.0,53.5,75.0,56.49999999999999,5.403711832326064,7.948056803770659,10.267893949487446,1.523387342395554,0.9801154151477441,1.1473025600693736,1.291001464812463,0.09695704978778252,2.2561895198680153,1.960756165789812,2.6376819187852205,18,11,False,False,0.8851350676423309,0.15138775414341277,-0.33717256724185307,0.9570474592489958,0.8263998129294376,0.8750760816641813,0.15286966214114894,1.2135659757881787,0.08715221722313515,-0.12042377450517217,1.2889815018993998,0.09553693392108098
u56,PERS,0.5,50,10.0,0.08618880526313721,1.2010492960275747,-0.12054941914043871,1.2276499810481167,1.1806425080695122,1.2767122316543111,0.09455896847608791,-0.12054941914043882,1.7735559161867938,8.175412120467312,-1.9782622637251723,68.0,84.0,48.0,76.0,68.0,4.822759506902691,7.538295048498256,10.344973056253204,1.6975211345321137,1.0064984790825817,1.1080141977650695,1.252828780951886,0.08831998762418346,2.295368326731566,2.0008653630496798,2.7048534168628313,4,1,False,False,0.8851350676423309,0.15138775414341277,-0.33717256724185307,0.9570474592489958,0.8263998129294376,0.8750760816641813,0.15286966214114894,1.201049296027575,0.08618880526313721,-0.12054941914043871,1.2767122316543114,0.09455896847608769
u56,PERS,0.5,200,10.0,0.08618880526313721,1.2010492960275747,-0.12054941914043871,1.2276499810481167,1.1806425080695122,1.2767122316543111,0.09455896847608791,-0.12054941914043882,1.7735559161867938,8.175412120467312,-1.9782622637251723,56.49999999999999,77.5,54.0,75.0,56.49999999999999,5.382252076475807,7.928636533495508,10.241221376970877,1.5329036498310697,0.9648978299054216,1.1321411082465245,1.275591251309893,0.09733472994847985,2.2561895198680153,1.960756165789812,2.6376819187852205,17,11,False,False,0.8851350676423309,0.15138775414341277,-0.33717256724185307,0.9570474592489958,0.8263998129294376,0.8750760816641813,0.15286966214114894,1.201049296027575,0.08618880526313721,-0.12054941914043871,1.2767122316543114,0.09455896847608769
u56,PERS,0.5,50,25.0,0.08330351576992978,1.1634688271693323,-0.12092630671374749,1.189790934573022,1.1432012948488115,1.2398733886368853,0.09163013641609163,-0.12092630671374771,1.7735559161867938,8.137723363136434,-2.2667912130459156,68.0,86.0,54.0,76.0,68.0,4.750417114164566,7.487832013610019,10.313144514924646,1.7085126360432141,0.957489833401183,1.0648813798128713,1.208589242936958,0.08896110922215561,2.295368326731566,2.0008653630496798,2.7048534168628313,3,1,False,False,0.8851350676423309,0.15138775414341277,-0.33717256724185307,0.9570474592489958,0.8263998129294376,0.8750760816641813,0.15286966214114894,1.1634688271693323,0.08330351576993,-0.12092630671374727,1.2398733886368856,0.09163013641609163
u56,PERS,0.5,200,25.0,0.08330351576992978,1.1634688271693323,-0.12092630671374749,1.189790934573022,1.1432012948488115,1.2398733886368853,0.09163013641609163,-0.12092630671374771,1.7735559161867938,8.137723363136434,-2.2667912130459156,56.99999999999999,79.5,56.99999999999999,77.0,56.99999999999999,5.200870909942999,7.862010802510588,10.170744605886872,1.5627380533898236,0.9191995184397311,1.0844523606512646,1.2292884536988984,0.09853990094844577,2.2561895198680153,1.960756165789812,2.6376819187852205,12,10,False,False,0.8851350676423309,0.15138775414341277,-0.33717256724185307,0.9570474592489958,0.8263998129294376,0.8750760816641813,0.15286966214114894,1.1634688271693323,0.08330351576993,-0.12092630671374727,1.2398733886368856,0.09163013641609163
u56,PERS,0.5,50,50.0,0.07851114701170414,1.1007438563030476,-0.1215542982343577,1.1265956369682926,1.0807131422584975,1.1783814389985978,0.08676558828999292,-0.1215542982343576,1.7735559161867938,8.074924211075412,-2.7460280888684796,68.0,86.0,62.0,78.0,68.0,4.500223481415524,7.419454550436837,10.260106654030096,1.797159219423852,0.8725034460772302,0.9928168372978365,1.1351460034783312,0.09033827188467934,2.295368326731566,2.0008653630496798,2.7048534168628313,1,0,False,False,0.8851350676423309,0.15138775414341277,-0.33717256724185307,0.9570474592489958,0.8263998129294376,0.8750760816641813,0.15286966214114894,1.1007438563030478,0.07851114701170414,-0.1215542982343577,1.1783814389985978,0.08676558828999292
u56,PERS,0.5,200,50.0,0.07851114701170414,1.1007438563030476,-0.1215542982343577,1.1265956369682926,1.0807131422584975,1.1783814389985978,0.08676558828999292,-0.1215542982343576,1.7735559161867938,8.074924211075412,-2.7460280888684796,58.5,83.0,61.5,77.5,58.5,4.612753377656659,7.702800387822201,10.021393626909715,1.6278456945829056,0.8292544710864614,1.003505194605708,1.1551583778529677,0.10077816244150524,2.2561895198680153,1.960756165789812,2.6376819187852205,3,5,False,False,0.8851350676423309,0.15138775414341277,-0.33717256724185307,0.9570474592489958,0.8263998129294376,0.8750760816641813,0.15286966214114894,1.1007438563030478,0.07851114701170414,-0.1215542982343577,1.1783814389985978,0.08676558828999292
