uni,book,g,cost,CAGR,MaxDD,Sharpe,m_H1,m_H2,m_OOS,m_DD,m_CAGR,shp_ok,p4b
universe.json(56),C2/CAND20,0.4,5,0.07014325022669521,-0.09982047002310002,1.134444579896898,0.17634022967448693,0.30548370306836636,0.3240977909425933,0.1024832651809428,-0.03665571950090986,True,False
universe.json(56),C2/CAND20,0.4,10,0.06738160543167315,-0.10008046772132007,1.0924543253047458,0.13123847347015039,0.26591862457977067,0.284385583158266,0.10222326748272276,-0.039417364295931914,True,False
universe.json(56),C2/CAND20,0.4,25,0.05913832178398448,-0.10086019756294251,0.9662329575409332,-0.004363397195479957,0.147005033902461,0.16501044778599483,0.10144353764110031,-0.047660647943620585,False,False
universe.json(56),C2/CAND20,0.45,5,0.07897606395231649,-0.11190957755610087,1.1345066060437312,0.17637403192471157,0.30557732592010733,0.32419254905036143,0.09039415764794195,-0.02782290577528858,True,False
universe.json(56),C2/CAND20,0.45,10,0.07584794624665481,-0.11219800451549933,1.092571231137904,0.13132674177377024,0.2660672536116846,0.2845358867481864,0.0901057306885435,-0.03095102348095026,True,False
universe.json(56),C2/CAND20,0.45,25,0.06651658293294282,-0.11306295669349142,0.9665151137782051,-0.004110943833225189,0.14731916723109595,0.16532788854063063,0.0892407785105514,-0.04028238679466224,False,False
universe.json(56),C2/CAND20,0.5,5,0.08782001322448463,-0.12391267874168366,1.1345639119302164,0.17640354807056235,0.3056660632430759,0.3242820215912474,0.07839105646235917,-0.01897895650312044,True,False
universe.json(56),C2/CAND20,0.5,10,0.08432042013417052,-0.12422866893486373,1.0926797653203113,0.13140706351547604,0.2662073189490781,0.28467707948303267,0.0780750662691791,-0.022478549593434552,True,False
universe.json(56),C2/CAND20,0.5,25,0.07388741048981373,-0.12517623919443321,0.9667779146306087,-0.003877462772098106,0.1476136826114024,0.16562471701323456,0.07712749600960961,-0.032911559237791335,False,False
universe.json(56),C2/CAND20,0.55,5,0.09667403550854692,-0.1358298961788278,1.1346161276460878,0.1764281295539465,0.30574979052927365,0.3243661254588679,0.06647383902521503,-0.010124934219058149,True,False
universe.json(56),C2/CAND20,0.55,10,0.09279784279146286,-0.1361726219827033,1.0927791911065659,0.13147813665545005,0.2663385754746057,0.2848090051195511,0.06613111322133952,-0.014001126936142208,True,False
universe.json(56),C2/CAND20,0.55,25,0.08124928311583957,-0.13720032148765282,0.9670195176244326,-0.0036662411629668767,0.14788798035038053,0.16590056789714303,0.06510341371639,-0.0255496866117655,False,False
universe.json(56),C2/CAND20,0.6,5,0.10553707527505307,-0.14766131785182657,1.1346632396093148,0.17644741861117064,0.30582878760966437,0.3244449909288749,0.054642417352216255,-0.0012618944525519954,True,False
universe.json(56),C2/CAND20,0.6,10,0.10127905727157716,-0.14802995512857964,1.0928694852017418,0.13153924818431872,0.2664615831208803,0.28493192962509317,0.054273780075463185,-0.005519912456027912,True,False
universe.json(56),C2/CAND20,0.6,25,0.08860076875845291,-0.14913530579763867,0.9672398670922693,-0.003479039876107537,0.14814344399978696,0.16615609458649394,0.05316842940640415,-0.01819820096915216,False,False
