panel,book,Sharpe,ctrl_Sharpe,dSharpe,CAGR,ctrl_CAGR,dCAGR,MaxDD,ctrl_MaxDD,beats_ctrl_on_both
U56,BAND100,1.2010825722250866,1.1197487040242837,0.0813338682008029,0.11537075945472508,0.1320698136046219,-0.016699054149896808,-0.15910995440549058,-0.22525880022924205,False
B136,BAND100,1.0991593874420875,1.1164780700576353,-0.01731868261554781,0.10652976854836904,0.14075525496074337,-0.03422548641237433,-0.16157983013208954,-0.2537134029501952,False
B136,EWELIG075,1.021147356526676,1.1164780700576353,-0.09533071353095934,0.10656429035062365,0.14075525496074337,-0.03419096461011972,-0.17688085212974547,-0.2537134029501952,False
STK20,BAND075,1.428172442721417,1.3569020299420995,0.07127041277931756,0.1547388310385076,0.22682984019173102,-0.07209100915322342,-0.15608608432964022,-0.24150350296131184,False
STK20,CAND20,1.3235065477807968,1.3569020299420995,-0.033395482161302725,0.12409475263161518,0.22682984019173102,-0.10273508756011585,-0.12559453796828068,-0.24150350296131184,False
STK20,CAND10,1.2716118302353054,1.3569020299420995,-0.08529019970679408,0.18495821481861952,0.22682984019173102,-0.04187162537311151,-0.1726736248071602,-0.24150350296131184,False
