panel,L,w,CAGR,Sharpe,MaxDD,Calmar,H1,H2,keep4a,keep4b,oCAGR,oSharpe,oMaxDD,oCalmar,keep4a_oos,keep4b_oos,turnover,leg_H1,leg_H2,leg_DD,leg_CAGR,oleg_H1,oleg_H2,oleg_DD,oleg_CAGR
U56,63,0.0,0.1580277627432507,1.1536628182453899,-0.19127562163086154,0.8261782729856965,1.206681820782339,1.1203431790756466,False,True,0.17323365236641464,1.185677704201696,-0.19127562163086187,0.905675542389474,False,True,2.871270351412813,True,True,True,True,True,True,True,True
U56,63,0.1,0.1519100119296397,1.1249443052238504,-0.19127562163086198,0.7941943183057956,1.168175900188002,1.1018342976571547,False,True,0.17026170552979458,1.171203751846237,-0.19127562163086198,0.8901380326363721,False,True,2.9519956696482743,True,True,True,True,True,True,True,True
U56,63,0.2,0.15312410696898393,1.1557320076784614,-0.1825469531461582,0.8388203929450603,1.195071839132026,1.1326924450186053,False,True,0.16782826759944292,1.1902608503797898,-0.18254695314615854,0.9193704124169582,False,True,3.066317837181241,True,True,True,True,True,True,True,True
U56,63,0.35,0.13664957179006976,1.0692756067975975,-0.20044050166893435,0.6817463070201877,1.102634459144102,1.0506660195862083,False,True,0.15355851114032748,1.125510637889338,-0.2004405016689349,0.7661052026000124,False,True,3.1451862990164936,True,True,True,True,True,True,True,True
U56,63,0.5,0.1385172529848382,1.1226253774587776,-0.19450093882913766,0.7121675289522422,1.214548904095297,1.0574753350998383,False,True,0.148321758840241,1.1299308466516926,-0.19450093882913744,0.7625760561008742,False,True,3.1424492481135538,True,True,True,True,True,True,True,True
U56,63,0.75,0.12592593551138664,1.088590890437986,-0.1943559852725244,0.6479138542340969,1.2326921668619026,0.984203554987791,False,True,0.12943379792197085,1.0544508169885012,-0.1943559852725243,0.6659625004111908,False,True,3.1713334384734413,True,True,True,True,True,True,True,True
U56,63,1.0,0.11803405755632479,1.0614177713397488,-0.1996363596322397,0.5912452910570065,1.1955290590215748,0.9604282494050197,False,True,0.12199598054880822,1.0425763061525177,-0.19963635963223958,0.6110909895048342,False,True,3.182092331799077,True,True,True,True,True,True,True,True
U56,126,0.0,0.1580277627432507,1.1536628182453899,-0.19127562163086154,0.8261782729856965,1.206681820782339,1.1203431790756466,False,True,0.17323365236641464,1.185677704201696,-0.19127562163086187,0.905675542389474,False,True,2.871270351412813,True,True,True,True,True,True,True,True
U56,126,0.1,0.1589886553914197,1.1647527439146639,-0.18972702069232283,0.8379863596195345,1.1986375070903639,1.1474588067370541,False,True,0.17640798501869792,1.2084829890054343,-0.18972702069232295,0.9297989520679594,False,True,2.9074636434964303,True,True,True,True,True,True,True,True
U56,126,0.2,0.14647732119089873,1.0931693475246784,-0.2117736884971546,0.6916691220253587,1.1765172154373782,1.0354685816520162,False,False,0.15828755035727426,1.107421407502674,-0.21177368849715406,0.7474372830758974,False,False,2.957081680129481,True,True,False,True,True,True,False,True
U56,126,0.35,0.14467267846711507,1.1037421695239094,-0.20465952063096793,0.7068944460589341,1.2121660647924901,1.0298398446718247,False,False,0.15516197151092492,1.1016872745431978,-0.20465952063096782,0.7581468530394221,False,False,2.996120634155867,True,True,False,True,True,True,False,True
U56,126,0.5,0.13964656463570502,1.1216084414092713,-0.1775242419805837,0.786633775070441,1.1632180224725677,1.0992551154322474,False,True,0.1572009378561574,1.1717936760792333,-0.17752424198058425,0.885518147281262,False,True,2.959749966873763,True,True,True,True,True,True,True,True
U56,126,0.75,0.12504886942745563,1.0850155682168645,-0.16333187178368336,0.7656121739244517,1.1450307025572923,1.0476034751413308,False,True,0.13825466076588433,1.118798088324791,-0.1633318717836837,0.8464646811186273,False,True,2.9843431837752177,True,True,True,True,True,True,True,True
U56,126,1.0,0.11592335148460409,1.0575684411389206,-0.1675261113805515,0.6919718396690601,1.1496239859700983,0.9912849250823456,False,True,0.12250938647493004,1.0562938773486248,-0.16752611138055085,0.7312853230183252,False,True,2.991873542223213,True,True,True,True,True,True,True,True
U56,252,0.0,0.1580277627432507,1.1536628182453899,-0.19127562163086154,0.8261782729856965,1.206681820782339,1.1203431790756466,False,True,0.17323365236641464,1.185677704201696,-0.19127562163086187,0.905675542389474,False,True,2.871270351412813,True,True,True,True,True,True,True,True
U56,252,0.1,0.1604748883957796,1.1745465152998629,-0.18972702069232283,0.8458198932877309,1.2167956355081064,1.1493975854238732,False,True,0.17832969338413363,1.2231279845751042,-0.18972702069232272,0.9399277590160868,False,True,2.873091056237105,True,True,True,True,True,True,True,True
