panel,conv,pick,is_sharpe_pick,is_sharpe_frozen,is_margin,oos_sharpe_pick,oos_sharpe_frozen,oos_gain,oos_cagr_pick,oos_cagr_frozen,oos_maxdd_pick,oos_maxdd_frozen,pick_pass4b,frozen_pass4b,best_oos_lag
U56,LATE,21,1.1322366623728333,1.1163068550346136,0.015929807338219693,1.124389277703961,1.1862051862360805,-0.06181590853211949,0.16842522262867932,0.17336400236163074,-0.21100199228042926,-0.19128905497985205,False,True,1
B136,LATE,2,1.1461929176902168,1.1396378666186762,0.006555051071540641,0.999188646280103,1.0184314748041647,-0.019242828524061784,0.15991771469448945,0.16200137027297035,-0.2335819816616147,-0.2073934874911919,False,False,1
SMALL,LATE,10,0.7380686673564876,0.6408436144757123,0.09722505288077532,0.4641864328053534,0.44068798843578977,0.02349844436956361,0.07273504450626289,0.06717469221744166,-0.35913561482189427,-0.3649428891704174,False,False,21
U56,SNAP,10,1.1504766926977215,1.1163068550346136,0.03416983766310788,1.1353009108266567,1.1862051862360805,-0.05090427540942377,0.16859689258371424,0.17336400236163074,-0.20907709471396307,-0.19128905497985205,False,True,21
B136,SNAP,3,1.256024691708526,1.1396378666186762,0.11638682508984988,1.0570153148142938,1.0184314748041647,0.038583840010129045,0.17228674923528975,0.16200137027297035,-0.21614730103216928,-0.2073934874911919,False,False,21
SMALL,SNAP,10,0.7177446551767739,0.6408436144757123,0.07690104070106163,0.442271421972635,0.44068798843578977,0.001583433536845258,0.06888550251272574,0.06717469221744166,-0.3611552108600782,-0.3649428891704174,False,False,2
