panel,ladder,pred_class,kind,rung_a,rung_b,lam,CAGR,Sharpe,MaxDD,H1,H2,turnover_yr,cost_bp_yr,dCAGR_pp,dSharpe,dSharpe_se,dSharpe_t,dMaxDD_pp,oCAGR,oSharpe,oMaxDD,odSharpe,odSharpe_t,odCAGR_pp,keep4a,keep4b,keep4a_OOS,keep4b_OOS,leg_H1,leg_H2,leg_DD,leg_CAGR,legO_H1,legO_H2,legO_DD,legO_CAGR,is_Sharpe,is_CAGR,name,ov_hold,ov_cap,flat_one,jaccard,D_sharpe,D_cagr,turn_naive_yr,D_sharpe_IS,D_sharpe_OOS,is_anchor
U56,L_G,SCALE,RUNG,0.25,,,0.052098129656039216,1.151751951133393,-0.06691438174995668,1.2050963752132846,1.1179806918737067,1.0017491360312685,10.017491360312684,-10.59296330872115,-0.001910867111997172,0.0016277946267351526,-1.1738993854708653,12.436123988090507,0.05690218920767398,1.1832896540800388,-0.06691438174995679,-0.0023880501216566596,-1.1032133694305966,-11.633146315874088,False,False,False,False,True,True,True,False,True,True,True,False,1.1144588189484972,0.04628464545572819,L_G=0.25,,,,,,,,,,False
U56,L_G,SCALE,RUNG,0.5,,,0.10484265276869476,1.152835225648363,-0.1305676939013397,1.2060251053911162,1.119277703472977,1.948709226341512,19.48709226341512,-5.318510997455594,-0.0008275925970271381,0.0008167508878605261,-1.0132741933039238,6.070792772952204,0.11472384271987357,1.1846064433331238,-0.13056769390133982,-0.0010712608685716773,-0.9870235898317412,-5.850980964654129,False,False,False,True,True,True,True,False,True,True,True,True,1.1152444042902863,0.09294269573511471,L_G=0.5,,,,,,,,,,False
U56,L_G,SCALE,BLEND,0.25,0.5,0.25,0.0916017956027555,1.1524384451131031,-0.11497126931963275,1.2056437353019054,1.1188534033046345,1.73125283921416,17.3125283921416,-6.64259671404952,-0.00122437313228696,0.0009332656458640167,-1.3119234997163494,7.630435231122901,0.10019396803432912,1.1841805459603392,-0.11497126931963297,-0.0014971582413563223,-1.2066046282155312,-7.303968433208574,False,False,False,False,True,True,True,False,True,True,True,False,1.1148825958854127,0.08124201042268231,L_G blend 0.25|0.5 @0.25,1.0,0.500234733611281,0.0,1.0,-0.00012596190651747996,-5.472638777537231e-05,1.7119692037639513,-0.00016541206942632947,-9.670005951356586e-05,False
U56,L_G,SCALE,BLEND,0.25,0.5,0.5,0.07839575562299728,1.152099570391129,-0.09916448804839095,1.2053304995896323,1.1184755189977302,1.5008522798323272,15.008522798323272,-7.963200712025342,-0.0015632478542610961,0.0010882210775980308,-1.4365167946494524,9.211113358247081,0.08571168407191254,1.1837994774942655,-0.09916448804839106,-0.0018782267074299863,-1.297735880187921,-8.75219682945023,False,False,False,False,True,True,True,False,True,True,True,False,1.1145963167526496,0.06956421584999051,L_G blend 0.25|0.5 @0.50,1.0,0.500234733611281,0.0,1.0,-0.0001940179997490521,-7.463558936970927e-05,1.4752291811863905,-0.00025529486674225055,-0.00014857121231592885,False
U56,L_G,SCALE,BLEND,0.25,0.5,0.75,0.06522711646718493,1.1518513851406746,-0.08314591309591024,1.205124303505922,1.1181700320083312,1.2575726288207847,12.575726288207846,-9.280064627606578,-0.001811433104715432,0.001304436759741578,-1.3886706972856968,10.812970853495152,0.07128016391871661,1.183488458987542,-0.08314591309591035,-0.0021892452141534235,-1.2618128681271503,-10.195348844769825,False,False,False,False,True,True,True,False,True,True,True,False,1.1144285482692007,0.057911215083076506,L_G blend 0.25|0.5 @0.75,1.0,0.500234733611281,0.0,1.0,-0.0001713846214608239,-5.7143967018169484e-05,1.2384891586088294,-0.00022666701474371997,-0.000130392405768065,False
U56,L_G,SCALE,RUNG,0.75,,,0.1580277627432507,1.15366281824539,-0.19127562163086176,1.206681820782339,1.1203431790756468,2.8712703514128126,28.712703514128126,0.0,0.0,0.0,,0.0,0.17323365236641486,1.1856777042016955,-0.19127562163086187,0.0,,0.0,False,True,False,True,True,True,True,True,True,True,True,True,1.1157631659166949,0.1397990664530524,L_G=0.75,,,,,,,,,,True
U56,L_G,SCALE,BLEND,0.5,0.75,0.25,0.14469677726787178,1.1533752565073006,-0.176304806345144,1.2064225916482374,1.1200130311282068,2.658055254558222,26.580552545582222,-1.333098547537892,-0.0002875617380895257,0.00014949023012561733,-1.9236155958010515,1.4970815285717753,0.15855504390003117,1.1853471686023225,-0.17630480634514367,-0.00033053559937301635,-1.6608532828608975,-1.4678608466383691,False,True,False,True,True,True,True,True,True,True,True,True,1.115528912069467,0.12806497560997898,L_G blend 0.5|0.75 @0.25,1.0,0.6669699845801976,0.0,1.0,-8.066358883263014e-05,-3.470798173993428e-05,2.6406300701449874,-0.00010456344062581557,-6.272038223009702e-05,False
U56,L_G,SCALE,BLEND,0.5,0.75,0.5,0.13138709964277218,1.153131972209812,-0.16121833559066978,1.2062151928888627,1.1197182278088254,2.4331259433295873,24.331259433295873,-2.6640663100478523,-0.0005308460355781808,0.00032813355452324035,-1.6177743125035484,3.0057286040191977,0.14390831339925492,1.1850516275545246,-0.16121833559067023,-0.0006260766471708479,-1.434052575830622,-2.932533896715994,False,True,False,True,True,True,True,True,True,True,True,True,1.1153512765245097,0.11634283124165479,L_G blend 0.5|0.75 @0.50,1.0,0.6669699845801976,0.0,1.0,-0.00011704973706461175,-4.8108113200551195e-05,2.409989788877162,-0.0001525085789808589,-9.04462128850092e-05,False
U56,L_G,SCALE,BLEND,0.5,0.75,0.75,0.11810153309993665,1.1529461648277097,-0.1459969578500122,1.2060761093424581,1.1194683948718764,2.196587192010352,21.96587192010352,-3.992622964331405,-0.0007166534176803463,0.0005457109830527664,-1.31324719482703,4.527866378084955,0.1292967863316905,1.1848001121990541,-0.1459969578500122,-0.0008775920026413697,-1.2094576281110194,-4.393686603472435,False,True,False,True,True,True,True,True,True,True,True,True,1.1152490828443404,0.1046348539099855,L_G blend 0.5|0.75 @0.75,1.0,0.6669699845801976,0.0,1.0,-9.595896991010378e-05,-3.7397162397090344e-05,2.1793495076093374,-0.00012501185254798486,-7.41463512126117e-05,False
U56,L_G,SCALE,RUNG,1.0,,,0.21141430505726944,1.154175022239098,-0.24927641340478046,1.2069846154220507,1.1211360753319062,3.810804018632591,38.10804018632591,5.338654231401874,0.0005122039937079936,0.0008268528798348516,0.6194620665895205,-5.80007917739187,0.23216493687826234,1.186463652058247,-0.24927641340478068,0.0007859478565515055,0.7144999464627904,5.893128451184748,False,False,False,False,True,True,False,True,True,True,False,True,1.1159274220127013,0.18664689673170387,L_G=1.0,,,,,,,,,,False
