panel,n,cadence,cost_bps,gross,CAGR,Sharpe,MaxDD,H1,H2,turn_yr,keep4a,keep4b_full,oos_CAGR,oos_Sharpe,oos_MaxDD,oos_4b,base_CAGR,base_Sharpe,base_MaxDD,base_H1,base_H2,spy_CAGR,spy_Sharpe,spy_MaxDD,spy_H1,spy_H2,dd_cap,cagr_floor,oos_base_CAGR,oos_base_Sharpe,oos_base_MaxDD,oos_spy_CAGR,oos_spy_Sharpe,oos_spy_MaxDD
U56,5,M,0,0.75,0.11166041763876966,1.0431300441900997,-0.1527019521055356,1.1877305023666567,0.9343156153631215,10.495126114849535,False,True,0.11363695164428389,0.9991866719830728,-0.1527019521055356,True,0.08811645471909801,1.2260772909325255,-0.12029812214763835,1.2528619330093715,1.2055790425000439,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,-0.20230354034511183,0.10597142790038894,0.09651574458861623,1.3012453352065745,-0.12029812214763824,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,10,M,0,0.75,0.11432606750027863,1.0943627143052275,-0.13334893660351754,1.1822194265714845,1.0222335672933502,7.6813292705453815,False,True,0.11650148190360499,1.073909674107994,-0.13334893660351743,True,0.08811645471909801,1.2260772909325255,-0.12029812214763835,1.2528619330093715,1.2055790425000439,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,-0.20230354034511183,0.10597142790038894,0.09651574458861623,1.3012453352065745,-0.12029812214763824,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,15,M,0,0.75,0.11663134688088661,1.1060815147608893,-0.1591502902345323,1.216988659722012,1.0160545163585741,5.824443162406895,False,True,0.11832106624536864,1.077378090432746,-0.15915029023453264,True,0.08811645471909801,1.2260772909325255,-0.12029812214763835,1.2528619330093715,1.2055790425000439,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,-0.20230354034511183,0.10597142790038894,0.09651574458861623,1.3012453352065745,-0.12029812214763824,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,15,M,10,0.75,0.11015393239667381,1.0508840602822138,-0.15981448083123095,1.1594708478537559,0.9626088217707173,5.824443162406895,False,True,0.11156743394357926,1.0223622788282465,-0.15981448083123118,True,0.08618880526313721,1.201049296027575,-0.12054941914043871,1.227649981048117,1.1806425080695122,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,-0.20230354034511183,0.10597142790038894,0.09455896847608769,1.2767122316543114,-0.12054941914043871,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,20,W,0,0.75,0.10977288735429203,1.0943147593468823,-0.17293308563658738,1.1593593769733626,1.042248341507961,10.627097053307965,False,True,0.11694689584660445,1.1205566645130431,-0.17293308563658705,True,0.08811645471909801,1.2260772909325255,-0.12029812214763835,1.2528619330093715,1.2055790425000439,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,-0.20230354034511183,0.10597142790038894,0.09651574458861623,1.3012453352065745,-0.12029812214763824,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,20,M,0,0.75,0.11745261802631601,1.1129032432955641,-0.1813431001528527,1.2316772934219664,1.0167047764183483,4.820385937501166,False,True,0.11930815172068732,1.086597411220336,-0.18134310015285293,True,0.08811645471909801,1.2260772909325255,-0.12029812214763835,1.2528619330093715,1.2055790425000439,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,-0.20230354034511183,0.10597142790038894,0.09651574458861623,1.3012453352065745,-0.12029812214763824,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,20,M,10,0.75,0.11208520902476637,1.0672343891527714,-0.1819488588528545,1.1846776776079713,0.9719460474895483,4.820385937501166,False,True,0.11374198404655256,1.0412970757503597,-0.18194885885285428,True,0.08618880526313721,1.201049296027575,-0.12054941914043871,1.227649981048117,1.1806425080695122,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,-0.20230354034511183,0.10597142790038894,0.09455896847608769,1.2767122316543114,-0.12054941914043871,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,30,W,0,0.75,0.10668666033919294,1.1329545293636145,-0.15652823603505017,1.1124516902311232,1.1545873799870796,7.194509045369065,False,True,0.1215368328163069,1.2410260273876834,-0.1565282360350504,True,0.08811645471909801,1.2260772909325255,-0.12029812214763835,1.2528619330093715,1.2055790425000439,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,-0.20230354034511183,0.10597142790038894,0.09651574458861623,1.3012453352065745,-0.12029812214763824,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,30,M,0,0.75,0.11905853812717648,1.196974588239604,-0.15467945457547527,1.2070103244941104,1.1906213698716301,3.2844507340887685,False,True,0.12973765617477473,1.2672559550465448,-0.15467945457547516,True,0.08811645471909801,1.2260772909325255,-0.12029812214763835,1.2528619330093715,1.2055790425000439,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,-0.20230354034511183,0.10597142790038894,0.09651574458861623,1.3012453352065745,-0.12029812214763824,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,30,M,10,0.75,0.1153939899608063,1.163833968299074,-0.15520300233241868,1.174681628038519,1.1566703541767587,3.2844507340887685,False,True,0.1258022398167613,1.2328710248532615,-0.1552030023324189,True,0.08618880526313721,1.201049296027575,-0.12054941914043871,1.227649981048117,1.1806425080695122,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,-0.20230354034511183,0.10597142790038894,0.09455896847608769,1.2767122316543114,-0.12054941914043871,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,30,M,25,0.75,0.10991752072616157,1.113869308037707,-0.15598832396783424,1.1259456849238478,1.1054811367853687,3.2844507340887685,False,True,0.11992239623387513,1.1810007834508023,-0.15598832396783446,True,0.08330351576993,1.1634688271693323,-0.12092630671374727,1.189790934573022,1.1432012948488115,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,-0.20230354034511183,0.10597142790038894,0.09163013641609163,1.2398733886368856,-0.12092630671374771,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,40,M,0,0.75,0.10904545531961851,1.218473516344685,-0.13886138110039192,1.2325684842660631,1.2064157857556153,2.309567420017657,False,True,0.11823989160245651,1.3016902228341223,-0.1388613811003916,True,0.08811645471909801,1.2260772909325255,-0.12029812214763835,1.2528619330093715,1.2055790425000439,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,-0.20230354034511183,0.10597142790038894,0.09651574458861623,1.3012453352065745,-0.12029812214763824,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,40,M,10,0.75,0.10649013463239565,1.1925715819880385,-0.13935585930990757,1.208229199747356,1.1790222115028182,2.309567420017657,False,True,0.11549506464696191,1.2744466963853995,-0.13935585930990724,True,0.08618880526313721,1.201049296027575,-0.12054941914043871,1.227649981048117,1.1806425080695122,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,-0.20230354034511183,0.10597142790038894,0.09455896847608769,1.2767122316543114,-0.12054941914043871,0.15286966214114894,0.8750760816641813,-0.33717256724185307
B136,20,M,0,0.75,0.11562560902628505,1.0625145028804017,-0.18501769967144788,1.239755038894842,0.9112599690882632,8.660372121684121,False,True,0.11062324595745143,0.9903196402068157,-0.18501769967144754,True,0.08176271031199778,1.1250683892442652,-0.12211674782076942,1.2551623368937423,0.9969910470798321,0.15122886437149563,0.8843572985123862,-0.3371595330739302,0.9570737071317844,0.8249143544295503,-0.20229571984435812,0.10586020506004694,0.08074281555114382,1.1313567037098642,-0.12211674782076976,0.15257181383948715,0.8736721309012504,-0.3371595330739301
SMALL,3,W,0,0.75,0.17154640434324064,1.2515951543753456,-0.18539942209555282,1.1062110173345785,1.4042731571104368,35.65448483726018,False,True,0.1939476154700106,1.4665208518192898,-0.17891337925378215,True,0.04531754066911087,0.6981642501613363,-0.1381116745807356,0.8467234585293703,0.5850197903695734,0.14032612842505277,0.8570358515115033,-0.3371725672418532,0.9026188000443044,0.8407258540576452,-0.20230354034511192,0.09822828989753693,0.03910936919151009,0.583720040926998,-0.13811167458073692,0.15286966214114894,0.8750760816641813,-0.33717256724185307
