file,own_control,n_cells,survives,pairs,pairs_kept
2026-09-05_how-many-draws-does-clause-11b-need_cloud.walkforward.csv,False,42,0.35714285714285715,90,63
2026-09-05_is-075-the-argmax-on-every-corpus_cloud.walkforward.csv,True,39,0.6666666666666666,83,68
2026-09-05_is-PRICE-NEG-the-only-arm-that-is-both-large-and-helpful_B.walkforward.csv,False,26,0.0,26,0
2026-09-05_is-the-IS-4b-screen-a-one-cell-accident_C.corpus.csv,False,147,0.8163265306122449,207,178
2026-09-05_is-the-conditional-sleeve-anything-at-all_B.grid.csv,False,180,1.0,180,180
2026-09-05_is-the-conditional-sleeve-anything-at-all_B.keep.csv,False,120,1.0,120,120
2026-09-05_is-the-conditional-sleeve-anything-at-all_B.null.csv,False,8316,0.9876142376142376,8316,8213
2026-09-05_is-the-defensive-class-one-book_cloud.ladder.csv,True,152,0.3618421052631579,272,131
2026-09-05_is-the-inert-cell-a-leaderboard-defect_C.cells.csv,False,2,1.0,6,6
2026-09-05_is-the-inert-cell-a-leaderboard-defect_C.walkforward.csv,False,2,0.0,6,4
2026-09-05_is-the-ladder-even-a-candidate_C.walkforward.csv,True,2,0.5,2,1
2026-09-05_is-the-value-cost-parallelism-general_cloud.keepcandidate.csv,True,2,1.0,6,6
2026-09-05_no-leverage-ceiling-is-load-bearing_cloud.picks.csv,True,10,0.8,10,8
2026-09-05_one-year-dependence-as-a-KEEP-bar_cloud.walkforward.csv,True,1,1.0,1,1
2026-09-05_post-trigger-short-term-reversal_cloud.grid.csv,True,24,0.3333333333333333,72,51
2026-09-05_post-trigger-short-term-reversal_cloud.walkforward.csv,True,4,0.75,8,7
2026-09-05_price-denominator-sign-test_C.signtest.csv,True,2,0.0,2,0
2026-09-05_price-the-broad-POS-near-miss_cloud.transfer.csv,False,24,0.5,72,60
2026-09-05_publish-the-failing-bar-not-the-required-gross_cloud.grid.csv,False,12,1.0,12,12
2026-09-05_quote-the-lift-not-the-rate_cloud.walkforward.csv,True,46,0.5869565217391305,66,39
2026-09-05_required-gross-as-a-leaderboard-column_cloud.grid.csv,True,126,0.7698412698412699,126,97
2026-09-05_selectivity-as-the-book-parameter_B.walkforward.csv,True,8,0.0,12,4
2026-09-05_shallow-window-prices-are-not-prices_C.pricelist.csv,True,3,0.3333333333333333,3,1
2026-09-05_sleeve-G-is-2013_cloud.grid.csv,False,12,,0,0
2026-09-05_sleeve-G-is-2013_cloud.walkforward.csv,False,15,0.9333333333333333,15,14
2026-09-05_sleeve-with-a-real-diversifier_B.costladder.csv,True,56,1.0,56,56
2026-09-05_sleeve-with-a-real-diversifier_B.grid.csv,True,126,0.9206349206349206,126,116
2026-09-05_sleeve-with-a-real-diversifier_B.walkforward.csv,True,8,1.0,8,8
2026-09-05_sleeve-with-a-real-diversifier_cloud.costladder.csv,True,48,1.0,48,48
2026-09-05_sleeve-with-a-real-diversifier_cloud.grid.csv,True,126,0.9206349206349206,126,116
2026-09-05_sleeve-with-a-real-diversifier_cloud.grossladder.csv,True,8,1.0,8,8
2026-09-05_sleeve-with-a-real-diversifier_cloud.loyo.csv,True,3,1.0,3,3
2026-09-05_stop-as-negative-insurance_cloud.walkforward.csv,True,6,1.0,6,6
2026-09-05_the-margin-column-instead-of-two_cloud.clause.csv,False,2,1.0,6,6
2026-09-05_the-margin-column-instead-of-two_cloud.keep.csv,False,14,1.0,18,18
2026-09-05_the-margin-column-instead-of-two_cloud.walkforward.csv,False,20,0.25,40,25
2026-09-05_the-null-column-for-instruments-that-are-not-keyed-tilts_cloud.grid.csv,False,42,0.8095238095238095,42,34
2026-09-05_the-null-column-for-instruments-that-are-not-keyed-tilts_cloud.keep.csv,False,42,0.8095238095238095,42,34
2026-09-05_the-on-share-column_cloud.clause.csv,False,2,1.0,6,6
2026-09-05_the-on-share-column_cloud.grid.csv,False,20,1.0,24,24
2026-09-05_the-on-share-column_cloud.keep.csv,False,20,1.0,24,24
2026-09-05_the-on-share-column_cloud.noise.csv,False,54,0.8888888888888888,54,48
2026-09-05_the-on-share-column_cloud.walkforward.csv,False,18,0.3333333333333333,36,24
2026-09-05_the-screen-is-a-book-size-rule_cloud.corpus.csv,False,168,0.7202380952380952,234,179
2026-09-05_the-share-at-which-ranking-stops-paying_B.walkforward.csv,False,8,0.5,16,12
2026-09-05_threshold-plateaus-are-the-general-case_cloud.grid.csv,True,456,0.29605263157894735,1368,816
2026-09-05_v1u-small-negative-price_B.portability.csv,True,2,1.0,2,2
2026-09-05_which-asset-carries-S4_C.costladder.csv,False,118,1.0,118,118
2026-09-05_which-asset-carries-S4_C.deletion.csv,False,48,0.9375,48,45
2026-09-05_which-asset-carries-S4_C.grid.csv,False,258,0.872093023255814,258,225
2026-09-05_which-asset-carries-S4_C.standalone.csv,False,18,0.6111111111111112,18,11
2026-09-05_why-ddctl-is-cheap-on-small_cloud.walkforward.csv,True,8,0.625,8,5
2026-09-05_why-the-IS-4b-screen-changes-no-pick_cloud.picks.csv,True,24,0.4166666666666667,36,18
2026-09-05_why-the-IS-4b-screen-changes-no-pick_cloud.walkforward.csv,True,24,0.4166666666666667,36,18
2026-09-05_why-the-small-panel-wants-M-and-the-large-caps-6W_cloud.refs.csv,False,4,0.0,3,0
2026-09-06_MA200-only-book-on-a-third-large-cap-panel_cloud.grid.csv,False,12,0.9166666666666666,12,11
2026-09-06_abs-gate-bear-shape_B.walkforward.csv,True,20,0.6,20,12
2026-09-06_arm-the-cheap-instruments-in-crashes-instead_cloud.grid.csv,False,12,0.8333333333333334,12,10
2026-09-06_audit-gross-normalisation-across-the-book_cloud.grid.csv,True,84,1.0,84,84
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.grid.csv,True,332,1.0,332,332
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.keep.csv,True,80,1.0,80,80
2026-09-06_back-fill-the-breakeven-column-arithmetically_cloud.keep.csv,True,504,0.6388888888888888,1512,1258
2026-09-06_back-fill-the-breakeven-column-arithmetically_cloud.walkforward.csv,True,6,0.8,5,4
2026-09-06_back-fill-the-zero-bps-rung-under-every-gross-matched-arm-difference_cloud.rule8.csv,True,4,0.0,11,4
2026-09-06_band-gate-on-small-panel_B.grid.csv,True,8,0.25,8,2
2026-09-06_band-width-and-rebalance-frequency_cloud_grid.csv,False,12,1.0,12,12
2026-09-06_band-width-and-rebalance-frequency_cloud_walkforward.csv,False,4,1.0,4,4
2026-09-06_do-the-18-majority-reversing-files-have-reversing-HEADLINES_cloud.grid.csv,True,120,0.8,360,336
2026-09-06_do-the-18-majority-reversing-files-have-reversing-HEADLINES_cloud.walkforward.csv,True,34,0.53125,96,73
2026-09-06_does-any-dial-argmax-move-with-cost_C.grid.csv,False,588,0.532312925170068,1722,1428
2026-09-06_does-any-panel-property-separate-at-FIXED-cap-mix_C.cells.csv,True,15,0.5333333333333333,45,36
2026-09-06_does-reach-belong-beside-every-instrument-price_C.grid.csv,True,30,0.8666666666666667,30,26
2026-09-06_does-the-12-1-plus-scaler-book-survive-a-second-panel_cloud.rule8.csv,False,4,0.0,11,4
2026-09-06_does-the-EXPOSURE-vs-TIMING-split-price-the-live-de-gross-clause-correctly_C.grid.csv,True,14,0.9285714285714286,14,13
2026-09-06_does-the-EXPOSURE-vs-TIMING-split-price-the-live-de-gross-clause-correctly_C.walkforward.csv,True,2,0.5,2,1
2026-09-06_does-the-banded-slow-filter-survive-on-the-large-cap-panels_cloud.controls.csv,True,9,0.6666666666666666,9,6
2026-09-06_does-the-buffer-beat-the-cadence-dial-at-matched-realised-turnover_cloud.grid.csv,False,54,0.9259259259259259,54,50
2026-09-06_does-the-buffer-beat-the-cadence-dial-at-matched-realised-turnover_cloud.walkforward.csv,False,20,0.85,20,17
2026-09-06_does-the-cash-drag-share-depend-on-the-panel-or-on-the-gate-level_cloud.grid.csv,True,91,0.9560439560439561,93,88
2026-09-06_does-the-sharpe-cagr-reversal-sit-under-every-EWall-claim_C.grid.csv,True,18,0.7777777777777778,18,14
2026-09-06_does-the-sharpe-cagr-reversal-sit-under-every-EWall-claim_C.walkforward.csv,True,8,1.0,8,8
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_grid.csv,False,45,0.8888888888888888,45,40
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_walkforward.csv,False,14,0.7857142857142857,14,11
2026-09-06_drawdown-instrument-exchange-rate_cloud.grid.csv,True,12,0.8333333333333334,12,10
2026-09-06_every-published-reach-is-a-ladder-edge_C.grid.csv,True,222,0.19369369369369369,654,395
2026-09-06_ew-all-broad-as-the-simple-book_B.grid.csv,True,102,0.9901960784313726,102,101
2026-09-06_holding-period-as-the-hidden-variable_cloud.grid.csv,True,468,0.655982905982906,1404,1173
2026-09-06_holding-period-as-the-hidden-variable_cloud.walkforward.csv,True,5,0.0,12,5
2026-09-06_how-many-published-gate-claims-are-flat-in-gross_cloud.arms.csv,True,16,1.0,48,48
2026-09-06_how-many-published-gate-claims-are-flat-in-gross_cloud.keep.csv,True,16,1.0,48,48
2026-09-06_how-many-published-gate-claims-are-flat-in-gross_cloud.ladder.csv,True,2,0.0,6,2
2026-09-06_is-RAND-beating-FWD-persistence-or-pick_C.walkforward.csv,True,21,0.9444444444444444,18,17
2026-09-06_is-RULES-v2-only-a-de-grossing-effect_C_grid.csv,False,42,0.8095238095238095,42,34
2026-09-06_is-RULES-v2-only-a-de-grossing-effect_C_headline.csv,False,8,1.0,8,8
2026-09-06_is-RULES-v2-only-a-de-grossing-effect_C_walkforward.csv,False,8,0.75,8,6
2026-09-06_is-cadence-the-only-cost-chooser-on-other-books_cloud.grid.csv,True,1617,0.5157699443413729,4767,3743
2026-09-06_is-the-1bp-breakeven-general-to-the-records-null-arms_C.grid.csv,True,204,1.0,204,204
2026-09-06_is-the-de-gross-timing-residual-a-per-panel-CONSTANT_cloud.grid.csv,True,58,1.0,58,58
2026-09-06_is-the-gate-a-drawdown-instrument-on-every-panel_cloud.grid.csv,True,8,1.0,8,8
2026-09-06_is-the-gate-a-drawdown-instrument-on-every-panel_cloud.keep.csv,True,14,0.42857142857142855,14,6
2026-09-06_is-the-gate-a-drawdown-instrument-on-every-panel_cloud.oos.csv,True,16,0.625,32,25
2026-09-06_is-the-low-price-tilt-a-split-artefact-or-a-survivorship-one_cloud.walkforward.csv,False,2,0.0,2,0
2026-09-06_is-the-negative-exposure-timing-residual-a-general-property-of-gates_B.grid.csv,True,49,1.0,49,49
2026-09-06_is-the-null-key-result-one-draw-or-a-distribution_cloud.walkforward.csv.gz,False,48,0.7083333333333334,116,99
2026-09-06_is-the-vol20-half-the-whole-small-panel-inversion_cloud_grid.csv,False,10,0.8,10,8
2026-09-06_is-the-vol20-half-the-whole-small-panel-inversion_cloud_walkforward.csv,False,50,0.9130434782608695,46,42
2026-09-06_locate-the-band-width-ceiling_cloud.walkforward.csv,True,12,0.8333333333333334,12,10
2026-09-06_momentum-no-vol-scaler_cloud.rule8.csv,False,6,0.2,13,5
2026-09-06_monthly-drawdown-cost_cloud.grid.csv,True,144,0.9305555555555556,144,134
2026-09-06_monthly-drawdown-cost_cloud.walkforward.csv,True,2,1.0,2,2
2026-09-06_monthly-r6-top20-as-a-single-hypothesis_B.walkforward.csv,False,30,0.7333333333333333,90,79
2026-09-06_monthly-r6-top20-as-a-single-hypothesis_cloud.walkforward.csv,False,24,0.875,60,57
2026-09-06_persistence-vs-cost-as-a-required-column_cloud.grid.csv,True,504,0.6388888888888888,1512,1258
2026-09-06_persistence-vs-cost-as-a-required-column_cloud.keep.csv,True,336,0.5744047619047619,1008,808
2026-09-06_persistence-vs-cost-as-a-required-column_cloud.walkforward.csv,True,6,0.6,13,9
2026-09-06_price-the-post-crash-re-entry-lag_cloud.grid.csv,True,75,1.0,75,75
2026-09-06_price-the-post-crash-re-entry-lag_cloud.walkforward.csv,True,4,1.0,4,4
2026-09-06_price-the-ranking-on-the-exchange-rate-menu_cloud.grid.csv,True,12,0.16666666666666666,36,19
2026-09-06_price-the-ranking-on-the-exchange-rate-menu_cloud.sell.csv,True,6,0.6666666666666666,6,4
2026-09-06_price-the-vol20-drawdown-purchase-against-the-cheaper-instruments_C.grid.csv,False,3,1.0,3,3
2026-09-06_price-the-vol20-drawdown-purchase-against-the-cheaper-instruments_C.walkforward.csv,False,5,1.0,5,5
2026-09-06_publish-the-cash-carve-out-beside-every-sleeve-MaxDD_C.walkforward.csv,False,22,1.0,22,22
2026-09-06_quote-every-n-argmax-with-its-saturation-share_cloud.walkforward.csv,True,4,0.0,6,4
2026-09-06_ranking-subtracts-value_B.walkforward.csv,True,6,1.0,5,5
2026-09-06_re-price-every-ranked-candidate-at-its-Sharpe-maximising-turnover_C.grid.csv,False,15,0.8666666666666667,15,13
2026-09-06_risk-budget-as-an-explicit-rule_cloud.grid.csv,True,111,0.990990990990991,111,110
2026-09-06_risk-budget-as-an-explicit-rule_cloud.walkforward.csv,True,38,0.868421052631579,38,33
2026-09-06_stop-only-in-crashes_B.grid.csv,False,54,0.9814814814814815,54,53
2026-09-06_the-IS-chosen-substitute-arm-for-every-named-asset-set_C.grid.csv.gz,False,37980,0.9907319641916799,37980,37628
2026-09-06_the-IS-chosen-substitute-arm-for-every-named-asset-set_C.keep.csv.gz,False,9861,0.9987830848798296,9861,9849
2026-09-06_the-anchor-position-column_B.keep.csv,False,50,0.96,50,48
2026-09-06_the-anchor-position-column_B.ladder.csv,False,75,0.9733333333333334,75,73
2026-09-06_the-anchor-position-column_B.walkforward.csv,False,5,1.0,5,5
2026-09-06_the-trade-date-anchor-as-a-published-column_cloud.walkforward.csv,False,16,0.8125,16,13
2026-09-06_trend-filter-by-market-cap_B.grid.csv,True,30,0.7666666666666667,90,79
2026-09-06_trend-filter-by-market-cap_B.walkforward.csv,True,10,0.9,10,9
2026-09-06_trend-filter-by-market-cap_cloud.sweep.csv,True,25,0.96,25,24
2026-09-06_turnover-budget-the-broad-ranked-book_B.grid.csv,False,135,1.0,135,135
2026-09-06_what-actually-moves-H2_cloud.walkforward.csv,False,16,0.42857142857142855,38,22
2026-09-06_where-selectivity-and-cost-cross_B.grid.csv,True,232,0.6379310344827587,580,469
2026-09-06_where-selectivity-and-cost-cross_cloud.grid.csv,True,21,1.0,63,63
2026-09-06_why-is-MONTHLY-the-least-negative-cadence_cloud.phaserows.csv,True,276,0.9963768115942029,276,275
2026-09-07_S3-arm-cost-breakeven_B.rule8.csv,False,894,0.9843400447427293,894,880
2026-09-07_back-fill-the-153-UNATTRIB-band-rows_C.grid.csv,False,18,0.6666666666666666,54,48
2026-09-07_back-fill-the-mean-name-count-column-over-every-quoted-price_B.grid.csv,True,300,0.48,624,389
2026-09-07_book-size-floor-INSTRUMENT-CLASS-replication_cloud.walkforward.csv,True,18,0.4666666666666667,27,16
2026-09-07_book-size-floor-for-any-quoted-price_B2.grid.csv,True,4,1.0,4,4
2026-09-07_breadth-gate-depth_cloud.bsens.csv,False,15,0.9333333333333333,45,44
2026-09-07_breadth-gate-on-v2_B.breakeven.csv,True,5,1.0,13,13
2026-09-07_breadth-gate-on-v2_B.deltas.csv,True,486,0.8827160493827161,1092,1017
2026-09-07_breadth-gate-on-v2_B.grid.csv,True,540,0.8659217877094972,1227,1120
2026-09-07_census-how-many-band-rows-are-CONCENTRATION-changes_C.walkforward.csv,True,2,0.5,6,5
2026-09-07_correlation-as-the-sleeve-design-variable_B.grid.csv,True,2433,0.8988902589395807,2433,2187
2026-09-07_correlation-as-the-sleeve-design-variable_cloud.convexity.csv,False,9,1.0,9,9
2026-09-07_correlation-as-the-sleeve-design-variable_cloud.grid.csv,False,687,0.9082969432314411,687,624
2026-09-07_does-CONDITIONAL-correlation-beat-unconditional_cloud.costladder.csv,False,168,1.0,168,168
2026-09-07_does-CONDITIONAL-correlation-beat-unconditional_cloud.grid.csv,False,807,0.9083023543990086,807,733
2026-09-07_does-WIDENING-into-narrow-markets-beat-the-broad-leg_cloud.grid.csv,True,78,0.7272727272727273,101,74
2026-09-07_does-a-band-on-the-EXIT-ONLY-beat-a-band-on-both-sides_C.matched.csv,False,11,0.8181818181818182,33,31
2026-09-07_does-any-overlay-move-MaxDD-without-moving-CAGR-more_C.grid.csv,False,18,0.9444444444444444,18,17
2026-09-07_does-the-IS-CHOOSER-ever-beat-a-coin-across-BOOKS_C.composites.csv,False,2,1.0,2,2
2026-09-07_does-the-IS-CHOOSER-ever-beat-a-coin-across-BOOKS_C.grid.csv,False,35,0.4,105,79
2026-09-07_does-the-IS-SPREAD-screen-retire-the-record-s-rho-based-chooser-verdicts_cloud.live.csv,False,225,0.6666666666666666,675,595
2026-09-07_does-the-IS-SPREAD-screen-retire-the-rho-based-chooser-verdicts_B.grid.csv,True,333,0.8498498498498499,333,283
2026-09-07_does-the-MAB-DD-damage-SCALE-survive-a-fourth-panel_cloud.grid.csv,False,18,0.6666666666666666,54,48
2026-09-07_does-the-MAB-DD-damage-SCALE-survive-a-fourth-panel_cloud.matched.csv,False,2,1.0,6,6
2026-09-07_does-the-NUMERAIRE-clause-screen-the-queues-open-overlay-ideas_C.walkforward.csv,False,4,0.75,4,3
2026-09-07_does-the-c-star-EQUALITY-at-20-bps-generalise_C.walkforward.csv,False,34,1.0,34,34
2026-09-07_does-the-ceiling-invert-BECAUSE-of-de-grossing_cloud.walkforward.csv,True,4,1.0,10,8
2026-09-07_does-the-informative-cell-restriction-change-any-published-share_cloud.walkforward.csv,False,9,1.0,9,9
2026-09-07_fraction-rule-cost-and-lag_cloud.grid.csv,True,180,0.8055555555555556,330,295
2026-09-07_fraction-rule-cost-and-lag_cloud.walkforward.csv,True,2,1.0,2,2
2026-09-07_is-CONCENTRATION-in-narrow-markets-a-general-clause-or-one-2022_C.grid.csv,False,72,0.6056338028169014,173,139
2026-09-07_is-DBC-a-drag-or-a-contango-artefact_B.grid.csv,False,180,0.8722222222222222,180,157
2026-09-07_is-DBC-a-drag-or-a-contango-artefact_B.ladder.csv,False,900,0.8611111111111112,900,775
2026-09-07_is-DBC-a-drag-or-a-contango-artefact_cloud.walkforward.csv,False,15,0.7333333333333333,15,11
2026-09-07_is-a-class-member-just-its-own-ladder-point_cloud.walkforward.csv,True,1,0.0,1,0
2026-09-07_is-c-star-widening-a-RISK-TIMING-property-record-wide_cloud.walkforward.csv,False,48,1.0,48,48
2026-09-07_is-it-WIDTH-or-GROSS-that-carries-the-0.14-OOS-Sharpe_C.cadence.csv,False,24,1.0,24,24
2026-09-07_is-it-WIDTH-or-GROSS-that-carries-the-0.14-OOS-Sharpe_C.corners.csv,False,8,1.0,8,8
2026-09-07_is-it-WIDTH-or-GROSS-that-carries-the-0.14-OOS-Sharpe_C.walkforward.csv,False,18,0.7777777777777778,18,14
2026-09-07_is-it-gold-or-any-real-asset_cloud.assets.csv,False,9,0.3333333333333333,6,2
2026-09-07_is-it-gold-or-any-real-asset_cloud.costladder.csv,False,698,0.9527220630372493,698,665
2026-09-07_is-it-gold-or-any-real-asset_cloud.grid.csv,False,801,0.8597168597168597,777,668
2026-09-07_is-it-gold-or-any-real-asset_cloud.substitution.csv,False,110,0.9545454545454546,110,105
2026-09-07_is-the-CAGR-floor-only-ever-closable-by-the-GROSS-dial_C.grid.csv,True,297,0.7777777777777778,747,673
2026-09-07_is-the-IS-WINDOW-LENGTH-the-real-driver-of-rule-8-chooser-error_cloud_arms.csv,False,18,0.5555555555555556,54,45
2026-09-07_is-the-SLEEVE-S-OWN-SHARPE-the-real-design-variable_cloud.convexity.csv,False,9,1.0,9,9
2026-09-07_is-the-SLEEVE-S-OWN-SHARPE-the-real-design-variable_cloud.grid.csv,False,1320,0.8671328671328671,1287,1116
2026-09-07_is-the-SLEEVE-S-OWN-SHARPE-the-real-design-variable_cloud.keeppaths.csv,False,3,1.0,3,3
2026-09-07_price-c-star-as-a-required-LEADERBOARD-column_C.keeppaths.csv,True,24,0.9583333333333334,24,23
2026-09-07_price-the-U56-EWALL-MA-band-at-b012-on-its-own_cloud.walkforward.csv,True,12,0.6666666666666666,33,21
2026-09-07_qqq-core-plus-sleeve-h1_B.walkforward.csv,False,36,1.0,36,36
2026-09-07_re-price-the-fixed-ABSOLUTE-breadth-threshold-as-a-quantile_C.grid.csv,True,1170,0.9237360754070265,2367,2243
2026-09-07_retire-the-linear-blend-normalisation-record-wide_C.grid.csv,False,1320,0.8671328671328671,1287,1116
2026-09-07_retire-the-linear-blend-normalisation-record-wide_C.keeppaths.csv,False,3,1.0,3,3
2026-09-07_retire-the-linear-blend-normalisation-record-wide_C.statistics.csv,False,4,1.0,4,4
2026-09-07_retire-the-linear-blend-normalisation-record-wide_C.walkforward.csv,False,28,1.0,28,28
2026-09-07_selection-vs-no-selection-as-the-real-question_B.pool.csv,False,471,0.821656050955414,471,387
2026-09-07_selection-vs-no-selection-as-the-real-question_B.walkforward.csv,False,12,1.0,12,12
2026-09-07_sleeve-moves-the-frontier_cloud.ladders.csv,True,114,1.0,114,114
2026-09-07_split-the-band-lexicon-in-the-LEADERBOARD_C.grid.csv,False,18,0.6666666666666666,54,48
2026-09-07_split-the-band-lexicon-in-the-LEADERBOARD_C.matched.csv,False,2,1.0,6,6
2026-09-07_split-the-band-lexicon-in-the-LEADERBOARD_C.walkforward.csv,False,2,1.0,2,2
2026-09-07_the-IS-chooser-prefers-SPY-where-OOS-prefers-QQQ_B.walkforward.csv,False,46,0.9130434782608695,46,42
2026-09-07_the-SCORED-vs-PRICED-denominator_B.grid.csv,True,36,0.5555555555555556,36,20
2026-09-07_the-SCORED-vs-PRICED-denominator_B.live.csv,True,6,1.0,6,6
2026-09-07_the-SCORED-vs-PRICED-denominator_B.walkforward.csv,True,6,1.0,6,6
2026-09-07_the-small-panel-has-no-defensive-class_cloud.refs.csv,True,2,0.0,3,0
2026-09-07_the-small-panel-has-no-defensive-class_cloud.walkforward.csv,True,4,1.0,4,4
2026-09-07_why-does-the-grid-ORDERING-invert-on-B136-at-0-bps-only_cloud.walkforward.csv,False,8,0.875,8,7
2026-09-08_a-flip-rate-estimator-that-is-not-confounded-by-block-count_B.keep.csv,False,30,1.0,30,30
2026-09-08_a-flip-rate-estimator-that-is-not-confounded-by-block-count_B.walkforward.csv,False,49,0.24489795918367346,111,74
2026-09-08_a-flip-rate-estimator-that-is-not-confounded-by-block-count_cloud.keep.csv,False,30,1.0,30,30
2026-09-08_a-flip-rate-estimator-that-is-not-confounded-by-block-count_cloud.real.csv,False,30,1.0,30,30
2026-09-08_a-turnover-matched-null-for-suppressing-overlays_B.keep.csv,False,280,0.625,840,733
2026-09-08_a-turnover-matched-null-for-suppressing-overlays_B.walkforward.csv,False,17,0.47058823529411764,27,18
2026-09-08_a-turnover-matched-null-for-suppressing-overlays_cloud.keep.csv,False,40,0.575,120,101
2026-09-08_a-within-cell-DIFFERENCE-curve-may-not-carry-a-published-sign-threshold_C.bookgrid.csv,False,42,0.30952380952380953,126,84
2026-09-08_are-the-records-7-rung-ladders-two-rung-ladders_cloud.grid.csv,True,1617,0.5157699443413729,4767,3743
2026-09-08_audit-every-published-key-for-the-adjustment-leak_B.walkforward.csv,False,2,0.5,2,1
2026-09-08_back-fill-the-q95-band-over-every-committed-null-claim_B.benchmarks.csv,False,3,0.3333333333333333,9,6
2026-09-08_back-fill-the-q95-band-over-every-committed-null-claim_B.keeppaths.csv,False,30,0.8333333333333334,90,85
2026-09-08_back-fill-the-q95-band-over-every-committed-null-claim_B.real.csv,False,14,1.0,18,18
2026-09-08_back-fill-the-q95-band-over-every-committed-null-claim_B.walkforward.csv,False,24,0.25,54,36
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.walkforward.csv,False,6,0.2,17,9
2026-09-08_census-the-record-s-other-DOLLAR-floors-and-caps_C.grid.csv,True,80,1.0,80,80
2026-09-08_census-the-record-s-other-DOLLAR-floors-and-caps_C.walkforward.csv,True,32,0.71875,32,23
2026-09-08_does-a-pre-registered-arm-beat-its-own-IS-chooser-generally_C.arms.csv,False,303,0.9403973509933775,314,296
2026-09-08_does-a-pre-registered-arm-beat-its-own-IS-chooser-generally_C.keeppaths.csv,False,102,0.7843137254901961,116,91
2026-09-08_does-idea-404-s-both-paths-emptiness-survive-idea-142-s-two-rows_C.bothpaths_oos.csv,True,1,1.0,1,1
2026-09-08_does-idea-404-s-both-paths-emptiness-survive-idea-142-s-two-rows_C.walkforward.csv,True,24,0.6666666666666666,24,16
2026-09-08_does-the-4b-gross-100-family-survive-a-CASH-CREDIT-and-a-BORROW-charge_C.extraconv.csv,False,6,0.6666666666666666,18,16
2026-09-08_does-the-4b-gross-100-family-survive-a-CASH-CREDIT-and-a-BORROW-charge_C.grid.csv,False,252,0.2222222222222222,756,467
