panel,cadence,dial,cost,arg_slow,arg_turn,arg_rung,Sharpe,margin,n_rungs
B136,M,MINHOLD,2,3,3,21,1.160569787939663,0.018478024106539648,7
B136,M,MINHOLD,3,3,3,21,1.1565728157475181,0.01803418657951239,7
B136,M,MINHOLD,4,3,3,21,1.1525740298812786,0.017590036297004952,7
B136,M,MINHOLD,5,3,3,21,1.1485734478468326,0.017145577953669333,7
B136,M,MINHOLD,6,3,3,21,1.1445710871751718,0.01670081625180897,7
B136,M,MINHOLD,7,3,3,21,1.1405669654220063,0.01625575590122552,7
B136,M,MINHOLD,8,3,3,21,1.1365611001673805,0.01581040161906544,7
B136,M,MINHOLD,9,3,3,21,1.1325535090152872,0.01536475812966609,7
B136,M,MINHOLD,10,3,3,21,1.1285442095932816,0.014918830164404318,7
B136,M,MINHOLD,11,3,3,21,1.1245332195520918,0.014472622461538354,7
B136,M,MINHOLD,12,3,3,21,1.1205205565652319,0.0140261397660566,7
B136,M,MINHOLD,13,3,3,21,1.1165062383286122,0.013579386829521312,7
B136,M,MINHOLD,14,3,3,21,1.1124902825601493,0.013132368409912498,7
B136,M,MINHOLD,15,3,3,21,1.1084727069993736,0.012685089271473604,7
B136,M,MINHOLD,16,3,3,21,1.1044535294070401,0.0122375541845543,7
B136,M,MINHOLD,17,3,3,21,1.100432767564733,0.011789767925456163,7
B136,M,MINHOLD,18,3,3,21,1.0964104392744756,0.011341735276275022,7
B136,M,MINHOLD,19,3,3,21,1.0923865623583324,0.010893461024742201,7
B136,M,MINHOLD,20,3,3,21,1.0883611546580174,0.010444949964070638,7
B136,M,MINHOLD,21,3,3,21,1.0843342340344975,0.0099962068927959,7
B136,M,MINHOLD,22,3,3,21,1.0803058183675964,0.009547236614619203,7
B136,M,MINHOLD,23,3,3,21,1.0762759255555983,0.009098043938248201,7
B136,M,MINHOLD,24,3,3,21,1.0722445735148485,0.008648633677240225,7
B136,M,MINHOLD,25,3,3,21,1.0682117801793594,0.008199010649843963,7
B136,M,MINHOLD,26,3,3,21,1.0641775635004074,0.007749179678840257,7
B136,M,MINHOLD,27,3,3,21,1.0601419414461373,0.007299145591383338,7
B136,M,MINHOLD,28,3,3,21,1.0561049320011602,0.006848913218842734,7
B136,M,MINHOLD,29,3,3,21,1.0520665531661546,0.006398487396643171,7
B136,M,MINHOLD,30,3,3,21,1.0480268229574643,0.005947872964104484,7
B136,M,MINHOLD,31,3,3,21,1.0439857594066995,0.005497074764287291,7
B136,M,MINHOLD,32,3,3,21,1.039943380560332,0.004270801105915822,7
B136,M,MINHOLD,33,3,3,21,1.0358997044792964,0.0026000200505427173,7
B136,M,MINHOLD,34,3,3,21,1.0318547492385843,0.000928600883873143,7
B136,M,MINHOLD,35,6,6,126,1.028551975984345,0.0007434430575008477,7
B136,M,MINHOLD,36,6,6,126,1.0261771720732238,0.0024160984272478814,7
B136,M,MINHOLD,37,6,6,126,1.023801741380384,0.004089351869655422,7
B136,M,MINHOLD,38,6,6,126,1.021425688668278,0.005763190019982822,7
B136,M,MINHOLD,39,6,6,126,1.019049018702731,0.0074375995048219234,7
B136,M,MINHOLD,40,6,6,126,1.0166717362528896,0.00911256694245055,7
B136,M,MINHOLD,41,6,6,126,1.014293846091176,0.010788078943190671,7
B136,M,MINHOLD,42,6,6,126,1.0119153529932399,0.01246412210976855,7
B136,M,MINHOLD,43,6,6,126,1.0095362617379096,0.014140683037667356,7
B136,M,MINHOLD,44,6,6,126,1.0071565771071456,0.015439933063112976,7
B136,M,MINHOLD,45,6,6,126,1.0047763038859914,0.01666462856437889,7
B136,M,MINHOLD,46,6,6,126,1.0023954468625258,0.017889690791778157,7
B136,M,MINHOLD,47,6,6,126,1.000014010827815,0.019115111196484902,7
B136,M,MINHOLD,48,6,6,126,0.9976320005758643,0.02034088122523292,7
B136,M,MINHOLD,49,6,6,126,0.9952494209035698,0.021566992320515843,7
B136,M,MINHOLD,50,6,6,126,0.992866276610671,0.02279343592078309,7
B136,M,TOPN,0,0,0,5,1.2043617432644058,0.0567700711360819,6
B136,M,TOPN,1,0,0,5,1.1998526629071216,0.0564947300610632,6
B136,M,TOPN,2,0,0,5,1.1953410502599404,0.05621887654063262,6
B136,M,TOPN,3,0,0,5,1.1908269302982069,0.055942515770428525,6
B136,M,TOPN,4,0,0,5,1.1863103280440073,0.05566565296158532,6
B136,M,TOPN,5,0,0,5,1.1817912685654732,0.05538829334049922,6
B136,M,TOPN,6,0,0,5,1.177269776976089,0.055110442148599725,6
B136,M,TOPN,7,0,0,5,1.1727458784339961,0.054832104642118296,6
B136,M,TOPN,8,0,0,5,1.1682195981412924,0.054553286091852726,6
B136,M,TOPN,9,0,0,5,1.1636909613433313,0.054273991782938014,6
B136,M,TOPN,10,0,0,5,1.1591599933280177,0.05399422701460632,6
B136,M,TOPN,11,0,0,5,1.1546267194251052,0.05371399709995628,6
B136,M,TOPN,12,0,0,5,1.1500911650054857,0.0534333073657125,6
B136,M,TOPN,13,0,0,5,1.1455533554804802,0.053152163151990894,6
B136,M,TOPN,14,0,0,5,1.141013316301127,0.05287056981205707,6
B136,M,TOPN,15,0,0,5,1.1364710729574707,0.05258853271209185,6
B136,M,TOPN,16,0,0,5,1.131926650977843,0.0523060572309475,6
B136,M,TOPN,17,0,0,5,1.127380075928148,0.05202314875990788,6
B136,M,TOPN,18,0,0,5,1.1228313734111415,0.051739812702446875,6
B136,M,TOPN,19,0,0,5,1.1182805690657123,0.05145605447398727,6
B136,M,TOPN,20,0,0,5,1.1137276885661553,0.05117187950165358,6
B136,M,TOPN,21,0,0,5,1.1091727576214536,0.0508872932240354,6
B136,M,TOPN,22,0,0,5,1.1046158019745471,0.05060230109093422,6
B136,M,TOPN,23,0,0,5,1.1000568474016081,0.05031690856312521,6
B136,M,TOPN,24,0,0,5,1.095495919711311,0.05003112111210717,6
B136,M,TOPN,25,0,0,5,1.0909330447441028,0.04974494421985853,6
B136,M,TOPN,26,0,0,5,1.0863682483714703,0.04945838337858666,6
B136,M,TOPN,27,0,0,5,1.081801556495209,0.04917144409048513,6
B136,M,TOPN,28,0,0,5,1.0772329950466863,0.04888413186748086,6
B136,M,TOPN,29,0,0,5,1.0726625899861066,0.04859645223098741,6
B136,M,TOPN,30,0,0,5,1.0680903673017743,0.048308410711653815,6
B136,M,TOPN,31,0,0,5,1.063516353009356,0.04802001284911839,6
B136,M,TOPN,32,0,0,5,1.0589405731511414,0.04773126419175333,6
B136,M,TOPN,33,0,0,5,1.0543630537953022,0.04744217029641673,6
B136,M,TOPN,34,0,0,5,1.0497838210351502,0.04715273672820097,6
B136,M,TOPN,35,0,0,5,1.0452029009883976,0.0468629690601815,6
B136,M,TOPN,36,0,0,5,1.0406203197964103,0.04657287287316081,6
B136,M,TOPN,37,0,0,5,1.036036103623466,0.04623352746366516,6
B136,M,TOPN,38,0,0,5,1.0314502786560082,0.04552358025204972,6
B136,M,TOPN,39,0,0,5,1.0268628711019012,0.04481315960569254,6
B136,M,TOPN,40,0,0,5,1.0222739071896834,0.04410227664085109,6
B136,M,TOPN,41,0,0,5,1.0176834131678187,0.04339094248302211,6
B136,M,TOPN,42,0,0,5,1.0130914153039507,0.04267916826648954,6
B136,M,TOPN,43,0,0,5,1.0084979398841536,0.041966965133871215,6
B136,M,TOPN,44,0,0,5,1.0039030132121822,0.04125434423566343,6
B136,M,TOPN,45,0,0,5,0.9993066616087244,0.040541316729788335,6
B136,M,TOPN,46,0,0,5,0.9947089114106499,0.03982789378113849,6
B136,M,TOPN,47,0,0,5,0.9901097889702594,0.03911408656112125,6
B136,M,TOPN,48,0,0,5,0.9855093206545366,0.038399906247205684,6
B136,M,TOPN,49,0,0,5,0.9809075328443944,0.037685364022467804,6
B136,M,TOPN,50,0,0,5,0.9763044519339261,0.036970471075133515,6
B136,W,BAND,0,5,5,0.12,1.1874714969267353,0.06321135235089237,7
B136,W,BAND,1,5,5,0.12,1.1856248522732966,0.06381229294900304,7
B136,W,BAND,2,5,5,0.12,1.1837780895469394,0.06441334251587638,7
B136,W,BAND,3,5,5,0.12,1.1819312099140682,0.0647804925192983,7
B136,W,BAND,4,5,5,0.12,1.1800842145410648,0.06447661474829869,7
B136,W,BAND,5,5,5,0.12,1.1782371045942845,0.06417276412851436,7
B136,W,BAND,6,5,5,0.12,1.1763898812400546,0.06386894099320894,7
B136,W,BAND,7,5,5,0.12,1.1745425456446672,0.06356514567547866,7
B136,W,BAND,8,5,5,0.12,1.1726950989743807,0.06326137850825342,7
B136,W,BAND,9,5,5,0.12,1.1708475423954101,0.06295763982429214,7
B136,W,BAND,10,5,5,0.12,1.1689998770739292,0.06265392995618324,7
B136,W,BAND,11,5,5,0.12,1.1671521041760624,0.0623502492363428,7
B136,W,BAND,12,5,5,0.12,1.1653042248678853,0.06204659799701551,7
B136,W,BAND,13,5,5,0.12,1.1634562403154165,0.06174297657026795,7
B136,W,BAND,14,5,5,0.12,1.1616081516846177,0.06143938528799198,7
B136,W,BAND,15,5,5,0.12,1.1597599601413893,0.061135824481902024,7
B136,W,BAND,16,5,5,0.12,1.1579116668515663,0.06083229448353489,7
B136,W,BAND,17,5,5,0.12,1.1560632729809124,0.06052879562424329,7
B136,W,BAND,18,5,5,0.12,1.154214779695122,0.06022532823520188,7
B136,W,BAND,19,5,5,0.12,1.1523661881598124,0.059921892647401664,7
B136,W,BAND,20,5,5,0.12,1.1505174995405199,0.05961848919164803,7
B136,W,BAND,21,5,5,0.12,1.148668715002699,0.05931511819856117,7
B136,W,BAND,22,5,5,0.12,1.1468198357117168,0.05901177999857521,7
B136,W,BAND,23,5,5,0.12,1.1449708628328512,0.05870847492193598,7
B136,W,BAND,24,5,5,0.12,1.1431217975312837,0.05840520329869725,7
B136,W,BAND,25,5,5,0.12,1.1412726409721012,0.05810196545872559,7
B136,W,BAND,26,5,5,0.12,1.1394233943202867,0.05779876173169152,7
B136,W,BAND,27,5,5,0.12,1.137574058740721,0.057495592447074584,7
B136,W,BAND,28,5,5,0.12,1.135724635398175,0.05719245793415717,7
B136,W,BAND,29,5,5,0.12,1.1338751254573087,0.05688935852202781,7
B136,W,BAND,30,5,5,0.12,1.1320255300826663,0.056586294539574755,7
B136,W,BAND,31,5,5,0.12,1.1301758504386739,0.056283266315489744,7
B136,W,BAND,32,5,5,0.12,1.1283260876896335,0.055980274178262235,7
B136,W,BAND,33,5,5,0.12,1.1264762429997233,0.055677318456180735,7
B136,W,BAND,34,5,5,0.12,1.1246263175329905,0.055374399477331915,7
B136,W,BAND,35,5,5,0.12,1.1227763124533494,0.05507151756959594,7
B136,W,BAND,36,5,5,0.12,1.120926228924578,0.054768673060649364,7
B136,W,BAND,37,5,5,0.12,1.1190760681103142,0.05446586627796135,7
B136,W,BAND,38,5,5,0.12,1.1172258311740515,0.054163097548792116,7
B136,W,BAND,39,5,5,0.12,1.115375519279137,0.053860367200193604,7
B136,W,BAND,40,5,5,0.12,1.1135251335887661,0.05355767555900526,7
B136,W,BAND,41,5,5,0.12,1.1116746752659812,0.053255022951857134,7
B136,W,BAND,42,5,5,0.12,1.1098241454736646,0.05295240970516146,7
B136,W,BAND,43,5,5,0.12,1.10797354537454,0.05264983614512153,7
B136,W,BAND,44,5,5,0.12,1.106122876131164,0.05234730259771947,7
B136,W,BAND,45,5,5,0.12,1.104272138905926,0.052044809388723356,7
B136,W,BAND,46,5,5,0.12,1.102421334861042,0.051742356843680115,7
B136,W,BAND,47,5,5,0.12,1.100570465158555,0.05143994528791973,7
B136,W,BAND,48,5,5,0.12,1.098719530960326,0.05113757504654859,7
B136,W,BAND,49,5,5,0.12,1.0968685334280357,0.05083524644445081,7
B136,W,BAND,50,5,5,0.12,1.0950174737231777,0.05053295980628869,7
B136,W,HYST,0,2,2,10,1.0679206635157292,0.004600613707151924,6
B136,W,HYST,1,2,2,10,1.0629248057685028,0.006060523763072423,6
B136,W,HYST,2,2,2,10,1.0579282047714094,0.0075208199219436445,6
B136,W,HYST,3,2,2,10,1.0529308703962392,0.006937942235939465,6
B136,W,HYST,4,2,2,10,1.0479328125193477,0.005173152973425799,6
B136,W,HYST,5,2,2,10,1.0429340410215566,0.003408028474507052,6
B136,W,HYST,6,2,2,10,1.0379345657880572,0.0016425746883170778,6
B136,W,HYST,7,4,4,40,1.0330575991412472,0.00012320243293539868,6
B136,W,HYST,8,4,4,40,1.0298228406099943,0.0013163554752571027,6
B136,W,HYST,9,4,4,40,1.026587719445553,0.0007927075839488928,6
B136,W,HYST,10,4,4,40,1.0233522395886179,0.00026911313420296956,6
B136,W,HYST,11,5,5,80,1.020370832113528,0.00025442713254575366,6
B136,W,HYST,12,5,5,80,1.0176581320407747,0.0007779124752584909,6
B136,W,HYST,13,5,5,80,1.0149450294394367,0.0013013421532961367,6
B136,W,HYST,14,5,5,80,1.0122315275142277,0.0018247154264250387,6
B136,W,HYST,15,5,5,80,1.0095176294712778,0.0023480315548236597,6
B136,W,HYST,16,5,5,80,1.006803338518111,0.0028712897990852415,6
B136,W,HYST,17,5,5,80,1.004088657863626,0.0033944894202231346,6
B136,W,HYST,18,5,5,80,1.0013735907180814,0.003917629679677237,6
B136,W,HYST,19,5,5,80,0.9986581402930724,0.004440709839320212,6
B136,W,HYST,20,5,5,80,0.9959423098015132,0.004963729161457375,6
B136,W,HYST,21,5,5,80,0.9932261024576182,0.00548668690883769,6
B136,W,HYST,22,5,5,80,0.9905095214768838,0.006009582344655651,6
B136,W,HYST,23,5,5,80,0.9877925700760677,0.006532414732555836,6
B136,W,HYST,24,5,5,80,0.985075251473171,0.007055183336641124,6
B136,W,HYST,25,5,5,80,0.9823575688874181,0.0075778874214728065,6
B136,W,HYST,26,5,5,80,0.9796395255392398,0.008100526252081242,6
B136,W,HYST,27,5,5,80,0.9769211246502513,0.008623099093966191,6
B136,W,HYST,28,5,5,80,0.974202369443235,0.009145605213103924,6
B136,W,HYST,29,5,5,80,0.9714832631421222,0.009668043875953658,6
B136,W,HYST,30,5,5,80,0.9687638089719705,0.010190414349457888,6
B136,W,HYST,31,5,5,80,0.9660440101589491,0.010712715901052827,6
B136,W,HYST,32,5,5,80,0.9633238699303166,0.011234947798669848,6
B136,W,HYST,33,5,5,80,0.9606033915144022,0.011757109310741698,6
B136,W,HYST,34,5,5,80,0.9578825781405879,0.012279199706206612,6
B136,W,HYST,35,5,5,80,0.9551614330392887,0.012801218254514857,6
B136,W,HYST,36,5,5,80,0.9524399594419329,0.013323164225631956,6
B136,W,HYST,37,5,5,80,0.949718160580944,0.013845036890045237,6
B136,W,HYST,38,5,5,80,0.9469960396897198,0.014366835518766607,6
B136,W,HYST,39,5,5,80,0.944273600002615,0.014888559383339994,6
B136,W,HYST,40,5,5,80,0.9415508447549215,0.015410207755844563,6
B136,W,HYST,41,5,5,80,0.9388277771828483,0.015931779908899713,6
B136,W,HYST,42,5,5,80,0.9361044005235032,0.01645327511567085,6
B136,W,HYST,43,5,5,80,0.933380718014874,0.016974692649874057,6
B136,W,HYST,44,5,5,80,0.9306567328958077,0.017496031785778965,6
B136,W,HYST,45,5,5,80,0.9279324484059931,0.018017291798217983,6
B136,W,HYST,46,5,5,80,0.9252078677859397,0.018538471962585956,6
B136,W,HYST,47,5,5,80,0.9224829942769602,0.01905957155484983,6
B136,W,HYST,48,5,5,80,0.9197578311211503,0.019580589851549535,6
B136,W,HYST,49,5,5,80,0.9170323815613688,0.020101526129804426,6
B136,W,HYST,50,5,5,80,0.9143066488412209,0.020622379667319612,6
B136,W,MINHOLD,0,4,4,42,1.1361705417782908,0.056846926718577384,7
B136,W,MINHOLD,1,4,4,42,1.1311008959427784,0.056223123697401345,7
B136,W,MINHOLD,2,4,4,42,1.1260303787715449,0.05559916604758808,7
B136,W,MINHOLD,3,4,4,42,1.1209590008326735,0.05497505581112083,7
B136,W,MINHOLD,4,4,4,42,1.115886772700123,0.05435079503164708,7
B136,W,MINHOLD,5,4,4,42,1.1108137049536158,0.053726385754447215,7
B136,W,MINHOLD,6,4,4,42,1.1057398081785295,0.05310183002640967,7
B136,W,MINHOLD,7,4,4,42,1.100665092965783,0.052477129895996066,7
B136,W,MINHOLD,8,4,4,42,1.0955895699117322,0.05185228741322079,7
B136,W,MINHOLD,9,4,4,42,1.090513249618052,0.05122730462961744,7
B136,W,MINHOLD,10,4,4,42,1.0854361426916312,0.050602183598208894,7
B136,W,MINHOLD,11,4,4,42,1.080358259744459,0.04997692637348394,7
B136,W,MINHOLD,12,4,4,42,1.0752796113935148,0.04935153501136491,7
B136,W,MINHOLD,13,4,4,42,1.0702002082606574,0.04872601156917922,7
B136,W,MINHOLD,14,4,4,42,1.0651200609725133,0.04810035810563096,7
B136,W,MINHOLD,15,4,4,42,1.060039180160366,0.04747457668077293,7
B136,W,MINHOLD,16,4,4,42,1.054957576460045,0.04684866935597776,7
B136,W,MINHOLD,17,4,4,42,1.0498752605118133,0.046222638193907484,7
B136,W,MINHOLD,18,4,4,42,1.0447922429602592,0.04549984210503388,7
B136,W,MINHOLD,19,4,4,42,1.03970853445418,0.04385864451548194,7
B136,W,MINHOLD,20,4,4,42,1.0346241456464733,0.04221720794161887,7
B136,W,MINHOLD,21,4,4,42,1.0295390871940264,0.04057553806520853,7
B136,W,MINHOLD,22,4,4,42,1.0244533697576024,0.03893364057017934,7
B136,W,MINHOLD,23,4,4,42,1.019367004001729,0.0372915211425483,7
B136,W,MINHOLD,24,4,4,42,1.0142800005945884,0.03564918547034723,7
B136,W,MINHOLD,25,4,4,42,1.0091923702079024,0.03400663924354508,7
B136,W,MINHOLD,26,4,4,42,1.0041041235168238,0.03236388815397295,7
B136,W,MINHOLD,27,4,4,42,0.9990152711998218,0.0307209378952481,7
B136,W,MINHOLD,28,4,4,42,0.9939258239385719,0.0290777941626974,7
B136,W,MINHOLD,29,4,4,42,0.9888357924178425,0.02743446265328231,7
B136,W,MINHOLD,30,4,4,42,0.9837451873253833,0.025790949065521263,7
B136,W,MINHOLD,31,4,4,42,0.9786540193518136,0.024147259099416174,7
B136,W,MINHOLD,32,4,4,42,0.9735622991905092,0.022503398456372836,7
B136,W,MINHOLD,33,4,4,42,0.9684700375374918,0.02085937283912942,7
B136,W,MINHOLD,34,4,4,42,0.9633772450913146,0.01921518795167587,7
B136,W,MINHOLD,35,4,4,42,0.9582839325529517,0.01757084949917942,7
B136,W,MINHOLD,36,4,4,42,0.9531901106256854,0.015926363187909853,7
B136,W,MINHOLD,37,4,4,42,0.9480957900149931,0.014281734725162476,7
B136,W,MINHOLD,38,4,4,42,0.9430009814284364,0.012636969819180055,7
B136,W,MINHOLD,39,4,4,42,0.9379056955755475,0.010992074179079436,7
B136,W,MINHOLD,40,4,4,42,0.9328099431677174,0.009347053514773607,7
B136,W,MINHOLD,41,4,4,42,0.9277137349180842,0.007701913536896976,7
B136,W,MINHOLD,42,4,4,42,0.9226170815414184,0.006056659956727328,7
B136,W,MINHOLD,43,4,4,42,0.9175199937540139,0.004411298486110771,7
B136,W,MINHOLD,44,4,4,42,0.9124224822735726,0.0027658348373851283,7
B136,W,MINHOLD,45,4,4,42,0.9073245578190927,0.0011202747233043375,7
B136,W,MINHOLD,46,6,6,126,0.9027516072537963,0.0005253761430379367,7
B136,W,MINHOLD,47,6,6,126,0.89929862491811,0.0021711120482850177,7
B136,W,MINHOLD,48,6,6,126,0.8958453410974004,0.0038169272788937114,7
B136,W,MINHOLD,49,6,6,126,0.8923917608010746,0.005462816121208802,7
B136,W,MINHOLD,50,6,6,126,0.88893788903924,0.0071087728615403245,7
B136,W,TOPN,0,5,5,ALL,1.09714021979109,0.02122138785551919,6
B136,W,TOPN,1,5,5,ALL,1.0892141540787579,0.021914100758771538,6
B136,W,TOPN,2,5,5,ALL,1.081286147053352,0.02260653239188759,6
B136,W,TOPN,3,5,5,ALL,1.0733562468413853,0.02329869599900647,6
