set,est,rung,basis,k,n_legs,med_req_y,p25_req_y,min_req_y,n_infinite,med_se,med_abs_margin,n_within_HALF,n_within_FULL,n_within_CENTURY
SHELF,BLOCK5,10.0,PAIRED,1.0,18,8.821428571428571,8.817460317460318,8.813492063492063,0,0.1962686979745003,0.2629088964977913,8,16,18
SHELF,BLOCK5,10.0,PAIRED,2.0,18,20.106306975884767,10.860804888084306,8.813492063492063,0,0.1962686979745003,0.2629088964977913,2,7,18
SHELF,BLOCK5,25.0,COMP,1.0,18,21.448921572013134,12.242818321415658,8.817460317460318,0,0.32418824400938606,0.20865542459732817,1,8,13
SHELF,BLOCK5,25.0,COMP,2.0,18,85.79568628805254,48.97127328566263,30.02042461208809,0,0.32418824400938606,0.20865542459732817,0,0,10
SHELF,BLOCK5,25.0,PAIRED,1.0,18,9.474360362546564,8.821428571428571,8.813492063492063,0,0.19646035243544374,0.20865542459732817,4,11,15
SHELF,BLOCK5,25.0,PAIRED,2.0,18,34.59436256723835,19.401575272619805,8.817460317460318,0,0.19646035243544374,0.20865542459732817,1,4,13
SHELF,IID,0.0,COMP,1.0,18,11.413374380081926,8.821428571428571,8.813492063492063,0,0.33825157679207307,0.2982853041344995,2,16,18
SHELF,IID,0.0,COMP,2.0,18,45.653497520327704,29.056825882584587,12.957458028114234,0,0.33825157679207307,0.2982853041344995,0,1,18
SHELF,IID,0.0,PAIRED,1.0,18,8.817460317460318,8.817460317460318,8.813492063492063,0,0.2059380638663873,0.2982853041344995,10,18,18
SHELF,IID,0.0,PAIRED,2.0,18,16.470299451028293,9.338601094696514,8.813492063492063,0,0.2059380638663873,0.2982853041344995,2,11,18
SHELF,IID,10.0,COMP,1.0,18,14.648798174293292,8.970540082212848,8.813492063492063,0,0.33825157679207307,0.2629088964977913,2,11,18
SHELF,IID,10.0,COMP,2.0,18,58.59519269717317,33.361251577705204,17.31790616330501,0,0.33825157679207307,0.2629088964977913,0,1,15
SHELF,IID,10.0,PAIRED,1.0,18,8.821428571428571,8.817460317460318,8.813492063492063,0,0.20545244885199745,0.2629088964977913,8,16,18
SHELF,IID,10.0,PAIRED,2.0,18,22.442905842243697,11.844839610581872,8.817460317460318,0,0.20545244885199745,0.2629088964977913,1,6,17
SHELF,IID,25.0,COMP,1.0,18,23.396591851523958,12.721040587715443,8.821428571428571,0,0.33825157679207307,0.20865542459732817,0,7,12
SHELF,IID,25.0,COMP,2.0,18,93.58636740609583,50.88416235086177,29.61425815953436,0,0.33825157679207307,0.20865542459732817,0,0,9
SHELF,IID,25.0,PAIRED,1.0,18,9.623163987086803,8.821428571428571,8.813492063492063,0,0.20507865868624114,0.20865542459732817,4,11,15
SHELF,IID,25.0,PAIRED,2.0,18,37.2422862643959,21.50372177838943,8.817460317460318,0,0.20507865868624114,0.20865542459732817,1,4,13
GRID,BLOCK21,0.0,COMP,1.0,72,10.238558335325003,8.821428571428571,8.813492063492063,0,0.30535899173025405,0.2943674300357139,14,56,70
GRID,BLOCK21,0.0,COMP,2.0,72,40.95423334130001,26.705688370359113,8.821428571428571,0,0.30535899173025405,0.2943674300357139,0,8,59
GRID,BLOCK21,0.0,PAIRED,1.0,72,8.817460317460318,8.817460317460318,8.813492063492063,0,0.16645356914150908,0.2943674300357139,47,68,71
GRID,BLOCK21,0.0,PAIRED,2.0,72,12.750512850954856,8.821428571428571,8.813492063492063,0,0.16645356914150908,0.2943674300357139,6,51,70
GRID,BLOCK21,10.0,COMP,1.0,72,15.020314158854308,10.113952742909373,8.813492063492063,0,0.30535899173025405,0.22873468875252095,3,37,66
GRID,BLOCK21,10.0,COMP,2.0,72,60.08125663541723,40.45581097163749,11.210725991327587,0,0.30535899173025405,0.22873468875252095,0,4,45
GRID,BLOCK21,10.0,PAIRED,1.0,72,8.821428571428571,8.817460317460318,8.813492063492063,0,0.16720255777479548,0.22873468875252095,29,63,68
GRID,BLOCK21,10.0,PAIRED,2.0,72,18.698498991264152,12.81129024763488,8.821428571428571,0,0.16720255777479548,0.22873468875252095,0,32,65
GRID,BLOCK21,25.0,COMP,1.0,72,48.601221464594616,12.779817138151522,8.813492063492063,0,0.30535899173025405,0.12695840786538576,3,27,44
GRID,BLOCK21,25.0,COMP,2.0,72,194.40488585837846,51.11926855260609,20.45639104820132,0,0.30535899173025405,0.12695840786538576,0,0,28
GRID,BLOCK21,25.0,PAIRED,1.0,72,15.758585156121441,8.821428571428571,8.813492063492063,0,0.1688701555580142,0.12695840786538576,14,38,60
GRID,BLOCK21,25.0,PAIRED,2.0,72,63.034340624485765,18.894254458397803,9.011343677391533,0,0.1688701555580142,0.12695840786538576,0,17,46
GRID,BLOCK5,0.0,COMP,1.0,72,10.931190522452894,8.821428571428571,8.813492063492063,0,0.32418824400938606,0.2943674300357139,7,55,70
GRID,BLOCK5,0.0,COMP,2.0,72,43.72476208981158,30.969611888733944,10.00756384912361,0,0.32418824400938606,0.2943674300357139,0,6,59
GRID,BLOCK5,0.0,PAIRED,1.0,72,8.817460317460318,8.817460317460318,8.813492063492063,0,0.19672442740340498,0.2943674300357139,39,65,70
GRID,BLOCK5,0.0,PAIRED,2.0,72,17.87519297670856,11.765657768328323,8.813492063492063,0,0.19672442740340498,0.2943674300357139,2,33,68
GRID,BLOCK5,10.0,COMP,1.0,72,17.223937075225795,10.773673720205373,8.813492063492063,0,0.32418824400938606,0.22873468875252095,3,37,66
GRID,BLOCK5,10.0,COMP,2.0,72,68.89574830090318,43.09469488082149,13.743406894906263,0,0.32418824400938606,0.22873468875252095,0,4,45
GRID,BLOCK5,10.0,PAIRED,1.0,72,8.821428571428571,8.817460317460318,8.813492063492063,0,0.19674012180797545,0.22873468875252095,24,61,68
GRID,BLOCK5,10.0,PAIRED,2.0,72,27.537067739013935,17.23725699851928,8.821428571428571,0,0.19674012180797545,0.22873468875252095,0,20,63
GRID,BLOCK5,25.0,COMP,1.0,72,56.31093875519471,14.534336761267054,8.821428571428571,0,0.32418824400938606,0.12695840786538576,0,24,44
GRID,BLOCK5,25.0,COMP,2.0,72,225.24375502077885,58.13734704506822,25.077814406866594,0,0.32418824400938606,0.12695840786538576,0,0,27
GRID,BLOCK5,25.0,PAIRED,1.0,72,22.331414341362493,8.821428571428571,8.813492063492063,0,0.1968711391888201,0.12695840786538576,13,33,56
GRID,BLOCK5,25.0,PAIRED,2.0,72,89.32565736544997,23.632503333427508,13.541443235023314,0,0.1968711391888201,0.12695840786538576,0,8,38
GRID,IID,0.0,COMP,1.0,72,11.606619520985948,8.821428571428571,8.813492063492063,0,0.33825157679207307,0.2943674300357139,4,52,70
GRID,IID,0.0,COMP,2.0,72,46.42647808394379,34.14092200880197,9.872164807976576,0,0.33825157679207307,0.2943674300357139,0,6,58
GRID,IID,0.0,PAIRED,1.0,72,8.819444444444445,8.817460317460318,8.813492063492063,0,0.21931373835988852,0.2943674300357139,36,64,70
GRID,IID,0.0,PAIRED,2.0,72,20.31141660675286,13.705043890176826,8.821428571428571,0,0.21931373835988852,0.2943674300357139,0,28,67
GRID,IID,10.0,COMP,1.0,72,19.232604138493926,12.735779259591407,8.821428571428571,0,0.33825157679207307,0.22873468875252095,0,35,66
GRID,IID,10.0,COMP,2.0,72,76.9304165539757,50.94311703836563,13.557463128399414,0,0.33825157679207307,0.22873468875252095,0,4,41
GRID,IID,10.0,PAIRED,1.0,72,8.821428571428571,8.817460317460318,8.813492063492063,0,0.21892124989324976,0.22873468875252095,22,56,68
GRID,IID,10.0,PAIRED,2.0,72,32.80048611573234,19.95887313794804,10.000383423542893,0,0.21892124989324976,0.22873468875252095,0,15,62
GRID,IID,25.0,COMP,1.0,72,62.97010361645824,17.208348181796943,8.821428571428571,0,0.33825157679207307,0.12695840786538576,0,18,44
GRID,IID,25.0,COMP,2.0,72,251.88041446583296,68.83339272718777,24.73851984168125,0,0.33825157679207307,0.12695840786538576,0,0,27
GRID,IID,25.0,PAIRED,1.0,72,25.654835860298327,8.821428571428571,8.813492063492063,0,0.21842046133592963,0.12695840786538576,12,31,54
GRID,IID,25.0,PAIRED,2.0,72,102.61934344119331,26.658279498504896,14.625941738996175,0,0.21842046133592963,0.12695840786538576,0,6,34
ALL,BLOCK21,0.0,COMP,1.0,90,9.306448282253609,8.821428571428571,8.813492063492063,0,0.30535899173025405,0.2965376717643219,17,73,88
ALL,BLOCK21,0.0,COMP,2.0,90,37.225793129014434,26.64279050845129,8.821428571428571,0,0.30535899173025405,0.2965376717643219,0,10,77
ALL,BLOCK21,0.0,PAIRED,1.0,90,8.817460317460318,8.817460317460318,8.813492063492063,0,0.16682747171517398,0.2965376717643219,58,86,89
ALL,BLOCK21,0.0,PAIRED,2.0,90,12.346602279738725,8.821428571428571,8.813492063492063,0,0.16682747171517398,0.2965376717643219,9,66,88
ALL,BLOCK21,10.0,COMP,1.0,90,14.234981993971207,9.852234587526908,8.813492063492063,0,0.30535899173025405,0.24250226994029334,5,49,84
ALL,BLOCK21,10.0,COMP,2.0,90,56.93992797588483,39.40893835010763,11.210725991327587,0,0.30535899173025405,0.24250226994029334,0,5,60
ALL,BLOCK21,10.0,PAIRED,1.0,90,8.821428571428571,8.817460317460318,8.813492063492063,0,0.1675294079430763,0.24250226994029334,37,79,86
ALL,BLOCK21,10.0,PAIRED,2.0,90,17.705345376288633,10.678961550866779,8.813492063492063,0,0.1675294079430763,0.24250226994029334,2,44,83
ALL,BLOCK21,25.0,COMP,1.0,90,42.41035972362307,12.062486295738518,8.813492063492063,0,0.30535899173025405,0.14224641193763476,4,36,58
ALL,BLOCK21,25.0,COMP,2.0,90,169.64143889449227,48.24994518295407,20.45639104820132,0,0.30535899173025405,0.14224641193763476,0,0,38
ALL,BLOCK21,25.0,PAIRED,1.0,90,14.050664106286213,8.821428571428571,8.813492063492063,0,0.16829288435623113,0.14224641193763476,19,51,76
ALL,BLOCK21,25.0,PAIRED,2.0,90,56.20265642514485,17.289102763952478,8.817460317460318,0,0.16829288435623113,0.14224641193763476,1,24,60
ALL,BLOCK5,0.0,COMP,1.0,90,9.735683671298222,8.821428571428571,8.813492063492063,0,0.32418824400938606,0.2965376717643219,9,72,88
ALL,BLOCK5,0.0,COMP,2.0,90,38.94273468519289,30.82163431793993,10.00756384912361,0,0.32418824400938606,0.2965376717643219,0,8,77
ALL,BLOCK5,0.0,PAIRED,1.0,90,8.817460317460318,8.817460317460318,8.813492063492063,0,0.19630842928772552,0.2965376717643219,50,83,88
ALL,BLOCK5,0.0,PAIRED,2.0,90,17.641483147116386,10.823515480885675,8.813492063492063,0,0.19630842928772552,0.2965376717643219,5,45,86
ALL,BLOCK5,10.0,COMP,1.0,90,16.77283577946792,10.66129329763045,8.813492063492063,0,0.32418824400938606,0.24250226994029334,5,49,84
ALL,BLOCK5,10.0,COMP,2.0,90,67.09134311787167,42.6451731905218,13.743406894906263,0,0.32418824400938606,0.24250226994029334,0,5,60
ALL,BLOCK5,10.0,PAIRED,1.0,90,8.821428571428571,8.817460317460318,8.813492063492063,0,0.19662872738698212,0.24250226994029334,32,77,86
ALL,BLOCK5,10.0,PAIRED,2.0,90,23.504764589200114,14.982988706810156,8.813492063492063,0,0.19662872738698212,0.24250226994029334,2,27,81
ALL,BLOCK5,25.0,COMP,1.0,90,47.118346084388875,13.98118648579437,8.817460317460318,0,0.32418824400938606,0.14224641193763476,1,32,57
ALL,BLOCK5,25.0,COMP,2.0,90,188.4733843375555,55.92474594317748,25.077814406866594,0,0.32418824400938606,0.14224641193763476,0,0,37
ALL,BLOCK5,25.0,PAIRED,1.0,90,19.632343884474906,8.821428571428571,8.813492063492063,0,0.19686947053179568,0.14224641193763476,17,44,71
ALL,BLOCK5,25.0,PAIRED,2.0,90,78.52937553789963,23.195698138176066,8.817460317460318,0,0.19686947053179568,0.14224641193763476,1,12,51
ALL,IID,0.0,COMP,1.0,90,11.515873328630363,8.821428571428571,8.813492063492063,0,0.33825157679207307,0.2965376717643219,6,68,88
ALL,IID,0.0,COMP,2.0,90,46.06349331452145,33.12825404442098,9.872164807976576,0,0.33825157679207307,0.2965376717643219,0,7,76
ALL,IID,0.0,PAIRED,1.0,90,8.817460317460318,8.817460317460318,8.813492063492063,0,0.21438503686160562,0.2965376717643219,46,82,88
ALL,IID,0.0,PAIRED,2.0,90,19.36933965281636,12.714890349885927,8.813492063492063,0,0.21438503686160562,0.2965376717643219,2,39,85
ALL,IID,10.0,COMP,1.0,90,17.060615423885277,12.663296903315171,8.813492063492063,0,0.33825157679207307,0.24250226994029334,2,46,84
ALL,IID,10.0,COMP,2.0,90,68.24246169554111,50.653187613260684,13.557463128399414,0,0.33825157679207307,0.24250226994029334,0,5,56
ALL,IID,10.0,PAIRED,1.0,90,8.821428571428571,8.817460317460318,8.813492063492063,0,0.21390287943429376,0.24250226994029334,30,72,86
ALL,IID,10.0,PAIRED,2.0,90,27.560650536565547,18.471062140869385,8.817460317460318,0,0.21390287943429376,0.24250226994029334,1,21,79
ALL,IID,25.0,COMP,1.0,90,49.71027687372532,15.043615465165052,8.821428571428571,0,0.33825157679207307,0.14224641193763476,0,25,56
ALL,IID,25.0,COMP,2.0,90,198.84110749490128,60.17446186066021,24.73851984168125,0,0.33825157679207307,0.14224641193763476,0,0,36
ALL,IID,25.0,PAIRED,1.0,90,22.66930645203078,8.821428571428571,8.813492063492063,0,0.21331140225321654,0.14224641193763476,16,42,69
ALL,IID,25.0,PAIRED,2.0,90,90.67722580812313,25.607216894895867,8.817460317460318,0,0.21331140225321654,0.14224641193763476,1,10,47
