universe,grid,book,cost_bps,param,apriori,dGross,d_IS,d_OOS,d_full,dCAGR_OOS,dMaxDD_OOS,G,measured,d_IS_rev,d_OOS_rev,G_rev,G_split2013,G_split2014,G_split2015,G_split2016,G_split2018,G_split2020,d_2009-2012,d_2013-2016,d_2017-2021,d_2022-2026,d_y_2010,d_y_2011,d_y_2012,d_y_2013,d_y_2014,d_y_2015,d_y_2016,d_y_2017,d_y_2018,d_y_2019,d_y_2020,d_y_2021,d_y_2022,d_y_2023,d_y_2024,d_y_2025,d_y_2026
u56,sleeve,top20,10,0.25,defensive,0.0,0.047726244410218444,0.05172207379613103,0.04991471334913866,-0.030675193412386337,0.04830929857380517,-0.003995829385912586,neutral-gross,0.05172207379613103,0.047726244410218444,0.003995829385912586,0.005386955199415677,0.023955470179983007,-0.0017305042427551154,-0.003995829385912586,-0.047158368035114195,-0.04830640977261402,0.09063807215667607,-0.008474037803512413,0.012319600103935402,0.09122747386819663,0.08777597709509533,0.3243321763795062,-0.03380604613239746,-0.19970601211973227,0.13695120609943112,-0.043816416690271365,0.03536850369433253,-0.05423319742405752,-0.04200885001276061,0.26085270103768066,0.04340339843279861,0.0063230092155310835,0.1510586159811229,-0.11333335176824733,0.14657461011145934,0.17240125910221238,0.10232438920948117
u56,sleeve,top20,10,0.5,defensive,-4.440892098500626e-16,0.06532205181097894,0.1049792346016365,0.08677135475111863,-0.06546266045662574,0.09891945190914475,-0.03965718279065755,neutral-gross,0.1049792346016365,0.06532205181097894,0.03965718279065755,-0.038351713971481516,0.021074103366511943,-0.039349497879830775,-0.03965718279065755,-0.14197915813322548,-0.14309311354685228,0.18365433548681054,-0.06838025810249193,0.004402798982285461,0.21383096241691546,0.1810745653991277,0.854697792786812,-0.1831002448104686,-0.5852495058378364,0.35086468103291846,-0.1477771391132524,0.06578910267189042,-0.21024749913056828,-0.10453616560324008,0.638788037152981,0.06352204272073769,-0.007067458072495869,0.3971119248289091,-0.2872989124738783,0.36523355100086663,0.3749816282965117,0.2274032628897673
u56,sleeve,top20,10,0.75,defensive,-8.881784197001252e-16,-0.07403978004438738,0.0874756243382997,0.006111999165606452,-0.1053974172847365,0.14954986103855028,-0.16151540438268708,neutral-gross,0.0874756243382997,-0.07403978004438738,0.16151540438268708,-0.20229444356352888,-0.06480193152660685,-0.1717405810749869,-0.16151540438268708,-0.34853429913945344,-0.33258316510982755,0.18969531221544533,-0.34817415083144776,-0.10055602146788445,0.30042236622083696,0.19676854459262239,1.4557315228477714,-0.6873822314307709,-1.553563453704886,0.6801105830040323,-0.4588419679671004,-0.008793168165050602,-0.8205891264697445,-0.22662259851554192,0.8384119710877407,-0.010831247403563005,-0.08699476523349237,0.8475509133447678,-0.6922709067806007,0.6568710880143156,0.48133278188602424,0.21717653545415527
u56,sleeve,top20,10,1.0,defensive,-0.002478035593602601,-0.7413173792527453,-0.4277985029990895,-0.6013103072314157,-0.1531250548301577,0.1482325954425382,-0.3135188762536558,defensive,-0.4277985029990895,-0.7413173792527453,0.3135188762536558,-0.40582140635632014,-0.24374996412066663,-0.39737743504312617,-0.3135188762536558,-0.602002381759757,-0.5754406959423282,-0.054252692770609956,-1.5886951931675484,-0.7091184674151414,-0.12890551941826456,-0.032090009034177025,1.682902037928891,-1.453783536607805,-4.952975941681852,0.1679856980248403,-1.2984759902224876,-0.3245933767275607,-2.5950528938693456,-0.5356964677143117,0.031087578735210286,-0.6145199019060328,-0.5402165918683288,1.3552647896195582,-1.8037936756295379,0.12322798446936623,-0.10153663609213393,-0.23150852308844083
u56,sleeve,top20,25,0.25,defensive,0.0,0.02559578039445387,0.0363643758590928,0.03146291593644224,-0.027405397085557226,0.04846248990314517,-0.01076859546463893,neutral-gross,0.0363643758590928,0.02559578039445387,0.01076859546463893,0.0025800321972911933,0.018913636251343346,-0.006481561856912177,-0.01076859546463893,-0.0549940926241953,-0.04921266290856996,0.07458029968610957,-0.037421642335476735,1.2466787415510439e-05,0.07195882080609817,0.07349912665632052,0.30873163077177834,-0.08442372693011557,-0.24087592998120977,0.10740121872393293,-0.062233006324899476,0.004835045198820387,-0.08609892279398279,-0.056768771490120884,0.2389915931888209,0.0376512578613426,-0.00530420197049164,0.14203116772205726,-0.1466866801141875,0.13138630063010637,0.15089537833220956,0.08336992994076553
u56,sleeve,top20,25,0.5,defensive,-4.440892098500626e-16,0.007255320418963596,0.06241757950071647,0.036820141138321216,-0.05924057446683295,0.09916217438803965,-0.055162259081752874,neutral-gross,0.06241757950071647,0.007255320418963596,0.055162259081752874,-0.0411210626542764,0.010141327949156786,-0.050161941916013086,-0.055162259081752874,-0.16217275175575174,-0.14482657516276765,0.14732700728260417,-0.15141521554308568,-0.029761371428330463,0.16017911740992363,0.14817158297578215,0.82663263511241,-0.31863166780731556,-0.7051082356525897,0.25958156731357684,-0.19852594920782118,-0.00880478389574435,-0.3006821057751403,-0.14771739767155295,0.5857899671942193,0.047785848887999416,-0.03757453711436387,0.3722527881155152,-0.38637076393625014,0.3200777398264989,0.3181335090544841,0.1817877138448476
u56,sleeve,top20,25,0.75,defensive,-8.881784197001252e-16,-0.1742976388587646,0.006054188219868362,-0.08513451123438964,-0.0960447145972072,0.14915633991455246,-0.18035182707863295,neutral-gross,0.006054188219868362,-0.1742976388587646,0.18035182707863295,-0.1942402562887654,-0.07821561560885593,-0.18718394966576335,-0.18035182707863295,-0.3836092072207272,-0.33621863069848557,0.14557872416942086,-0.523187144632285,-0.16842974782046694,0.20136746061159227,0.15340004484272218,1.4534826263874596,-0.9134959410542449,-1.8414761242748985,0.4573906834338528,-0.557839894917314,-0.10508988685998055,-1.0034174019938134,-0.3248325695866683,0.7812197219223298,-0.04134875857581466,-0.14215902998330154,0.8132304720301914,-0.9119227932178029,0.5567948946981134,0.3765618206668573,0.1607824025164526
u56,sleeve,top20,25,1.0,defensive,-0.002478035593602601,-0.8210359646850685,-0.4946793982559322,-0.6748621563839794,-0.14021724484377884,0.14205210793075962,-0.32635656642913624,defensive,-0.4946793982559322,-0.8210359646850685,0.32635656642913624,-0.4022825201061263,-0.2643367945380951,-0.415529029665506,-0.32635656642913624,-0.6438531828789691,-0.58993903642956,-0.0615207291226883,-1.7677210920686806,-0.7733732010261545,-0.19837250729390776,-0.04628440636709896,1.7477445685154827,-1.5971291154253566,-5.370727364293096,-0.06521408362521519,-1.3634766165124932,-0.35661342370669824,-2.7623670076293427,-0.6774052380066564,0.07361124628775273,-0.6311574645818816,-0.5829758448807397,1.3918625486724872,-2.0215108263817503,0.01778520456539434,-0.20541381500833122,-0.23959046611749457
u56,sleeve,ewall,10,0.25,defensive,0.0,0.06530780018694005,0.06847763273460039,0.06637560193845493,-0.021069260051021388,0.04015119373703968,-0.003169832547660345,neutral-gross,0.06847763273460039,0.06530780018694005,0.003169832547660345,-0.00027013550405419195,0.029146661801769058,-0.0032280628087451024,-0.003169832547660345,-0.056527461390107,-0.05313738300749682,0.1046404983966116,0.01768917382090751,0.027532941944297118,0.10996299485254157,0.10542649205176535,0.3773668583007176,-0.04465796686488299,-0.20488927012624103,0.21064006825357895,-0.037912688991242116,0.06739705769700555,-0.12867023022550272,-0.023629087998567264,0.37201133331179737,0.05853358736060388,-0.003281127530725403,0.15579661567126502,-0.12427493076706231,0.16181123781695472,0.2084215543236776,0.1737178513947626
u56,sleeve,ewall,10,0.5,defensive,0.0,0.08894021531479779,0.13254679922105717,0.11002842160036397,-0.04537288542615148,0.08248765620823639,-0.04360658390625938,neutral-gross,0.13254679922105717,0.08894021531479779,0.04360658390625938,-0.07200562120494536,0.00841326509146012,-0.056634838360678286,-0.04360658390625938,-0.16290296020444694,-0.15321243505975035,0.18892738755376115,-0.018059248181874654,0.02424936034548275,0.24879249776806667,0.17881778990619046,0.9905862735294259,-0.243133088926076,-0.630189669892254,0.4980960593581276,-0.1335024609093195,0.17379332073910003,-0.518482140973958,-0.05194965194644728,0.896395262048884,0.0925075464367544,-0.06826117714077462,0.4090404072212721,-0.33287229875169877,0.36800626003289194,0.41320315949404773,0.34166169507144484
