panel,con,gate,cad,band,CAGR,Sharpe,MaxDD,H1,H2,isCAGR,isSharpe,isMaxDD,oCAGR,oSharpe,oMaxDD,CAGR0,gross_mean,turn_yr,dCAGR_ctrl,dSharpe_ctrl,p4a,f4b,p4b
SMALL439,RESPREAD,MA,W,0.0,0.06466296232310809,0.5027837579449363,-0.383519995771456,0.49768164644656343,0.5166677182012097,0.050305673513820315,0.44644038405104547,-0.20539528479235147,0.07362786889277029,0.5345577492287529,-0.383519995771456,0.07573055056184486,0.7500911935608532,10.337144785065302,-0.037338547724387494,-0.17636656699744335,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,RESPREAD,MA,W,0.02,0.07210170329786769,0.5514022523407482,-0.3720649626694441,0.5643204159420877,0.5530117710993058,0.060331070362452666,0.5214957823372175,-0.19474710621305835,0.07943640745851743,0.5700112392825747,-0.37206496266944367,0.08137947644073984,0.75010673639718,8.614685756556783,-0.02989980674962789,-0.12774807260163146,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,RESPREAD,MA,W,0.03,0.07311381628361135,0.5553394893681117,-0.3767526362914838,0.5560361846857764,0.5664139357040542,0.06074930106407961,0.5235912733328171,-0.19587112022553188,0.08082201079563234,0.5750092709182847,-0.37675263629148525,0.08145794186834854,0.7501087536175585,7.7423004986433455,-0.028887693763884226,-0.12381083557426797,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,RESPREAD,MA,W,0.05,0.08291425672837005,0.6138853448454276,-0.3785829724858306,0.6533690976395439,0.5997296797562649,0.07120946026065789,0.6026772423561546,-0.18262043307537545,0.0902069202141369,0.624172638895937,-0.3785829724858307,0.08978885659758862,0.7501199185912072,6.323919696488236,-0.01908725331912553,-0.06526498009695214,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,RESPREAD,MA,W,0.08,0.08423976705140479,0.622115640005776,-0.3775793713285239,0.6658398035842126,0.6047477170630859,0.07231485556239403,0.6097875979929194,-0.18653330926914535,0.09167072541770271,0.632931528850146,-0.37757937132852426,0.08971956401327752,0.7501199112251222,5.035071313087666,-0.01776174299609079,-0.057034684936603686,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,RESPREAD,MA,W,0.12,0.09257077063323482,0.6716792117669286,-0.3763045248323098,0.728455261210436,0.6470013424102912,0.08448235464289988,0.6986158515565308,-0.1733198280146382,0.09759627077368882,0.6637436596987282,-0.37630452483231003,0.09698211633154497,0.7501450419883564,4.0248180105168485,-0.009430739414260758,-0.007471113175451127,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,RESPREAD,MA,M,0.0,0.08604301054871288,0.630483900561404,-0.39462820307238855,0.6772390202992642,0.6100487153814842,0.07670120470259123,0.6347043333520427,-0.18393890441633243,0.09185293972114517,0.632629315116963,-0.3946282030723879,0.09102330762416622,0.7505026928891092,4.57381383384454,-0.011349319244493783,-0.029153580578040517,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,RESPREAD,MA,M,0.02,0.08878444905764504,0.6471646319958899,-0.38942019756220236,0.6852005011263539,0.63338073626726,0.07839317355759823,0.6466791007091629,-0.1808738083986009,0.09525204176487878,0.6518174414633993,-0.38942019756220225,0.0936564472339334,0.7505361687678453,4.46377432163061,-0.008607880735561624,-0.01247284914355462,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,RESPREAD,MA,M,0.03,0.0905531184985977,0.6570723621820489,-0.38434511285400974,0.6860205074301239,0.6501320755422113,0.07918448092722596,0.6512414578001736,-0.18305359982683844,0.09763411708050596,0.6644822255864014,-0.3843451128540104,0.09534668299207905,0.7505498966480239,4.384970918451023,-0.00683921129460896,-0.00256511895739564,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,RESPREAD,MA,M,0.05,0.09653103293917864,0.6922689169568385,-0.371296946888205,0.7216175291566901,0.6871885138150582,0.0825648691072407,0.6786430851423192,-0.17520401431927202,0.10524637103010215,0.7043336596897526,-0.37129694688820547,0.10101548297203955,0.7506001057080453,4.080697794460749,-0.0008612968540280264,0.03263143581739392,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,RESPREAD,MA,M,0.08,0.09654257014791479,0.6927923601642563,-0.38007061963416866,0.7249270999670103,0.6860004189413117,0.07989516923890472,0.6611104733749693,-0.17318391126337407,0.10695192374507112,0.7139391053498582,-0.3800706196341672,0.10037493357638905,0.7505891232903872,3.4880183229931094,-0.000849759645291881,0.033154879024811734,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,RESPREAD,MA,M,0.12,0.09951743676687697,0.7127320002505508,-0.3762205541989019,0.7520871947622136,0.7021994819489636,0.08700863871219333,0.7176814304237993,-0.16953646845861947,0.10731465165416565,0.7163211715873475,-0.37622055419890255,0.10264626126243348,0.7506239337033137,2.8393210131206854,0.0021251069736702988,0.0530945191111063,False,"H1,H2,OOS,DD",False
SMALL439,RESPREAD,MA,Q,0.0,0.09005426359288449,0.6536988763859164,-0.37678191563651886,0.6775571456740684,0.6519956478257097,0.07591764189685768,0.6343429370722488,-0.19286043198226055,0.09887764893629059,0.6685288690041129,-0.3767819156365194,0.09272662568962553,0.7527296583792638,2.4471456412837984,-0.011354419650740244,-0.02837834986892518,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,RESPREAD,MA,Q,0.02,0.09569903828958681,0.6880601249655142,-0.3701146071066649,0.688865829229627,0.7034432531548331,0.0768306803475114,0.6401455049567638,-0.19076985287510972,0.10751689064654446,0.7172633841226682,-0.370114607106665,0.0983733821256223,0.752869293273644,2.436372429975498,-0.005709644954037918,0.005982898710672591,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,RESPREAD,MA,Q,0.03,0.10014631040754818,0.7127192253591116,-0.36615180919671675,0.7009504136614922,0.7378069144928038,0.07914251113184179,0.6545927349735131,-0.1912179441207965,0.1133219298785968,0.7471860828792233,-0.36615180919671486,0.10280897379885467,0.752997395534514,2.4157046042672974,-0.001262372836076553,0.030641999104270012,False,"H1,H2,OOS,DD",False
SMALL439,RESPREAD,MA,Q,0.05,0.10346069911086464,0.7296230811112955,-0.3573738594421949,0.7250807194486507,0.7507643721296335,0.0773124497783586,0.6420542900222519,-0.18673438217194227,0.119925873758987,0.7788800175567211,-0.357373859442195,0.10610867281416958,0.7531686534951925,2.3952751595122197,0.002052015867239909,0.047545854856453906,False,"H1,H2,OOS,DD",False
SMALL439,RESPREAD,MA,Q,0.08,0.10469675931388966,0.7347854899516257,-0.36553149587674094,0.7253536908121507,0.7595312402020498,0.07701061670805776,0.6380695938306689,-0.1892985816009426,0.12215004007523911,0.788578672039443,-0.3655314958767404,0.10718140731180137,0.7532302854219053,2.2451249136740987,0.0032880760702649336,0.05270826369678416,False,"H1,H2,OOS,DD",False
SMALL439,RESPREAD,MA,Q,0.12,0.10377161837776994,0.7301018338307959,-0.37007925881212766,0.7305704190017219,0.7488276079062263,0.08586428110576128,0.7055571576055388,-0.188285077452225,0.11497837211143902,0.7487859554096643,-0.37007925881212744,0.10594830221936147,0.7531908397365,1.9679517570893543,0.0023629351341452054,0.04802460757595428,False,"H1,H2,OOS,DD",False
SMALL439,RESPREAD,MAVOL,W,0.0,0.036444374419172476,0.3346957243028693,-0.40177806766291957,0.43943114617044426,0.2560606502138204,0.045247157053363685,0.4210587848758905,-0.2086106141339562,0.031044858543692433,0.28869713408351816,-0.40177806766292024,0.05039429644098714,0.7500286165780387,13.358726646508911,-0.0655571356283231,-0.3444546006395104,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,RESPREAD,MAVOL,W,0.02,0.043115284118596,0.3832933312330171,-0.38820648675996194,0.5176479718503467,0.2809813644379913,0.05747186854962116,0.5151753957745673,-0.19251212024778785,0.0343462057497772,0.31224156875646325,-0.3882064867599615,0.05518682120613061,0.750043249152552,11.497841358363827,-0.05888622592889958,-0.2958569937093626,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,RESPREAD,MAVOL,W,0.03,0.043202782168379805,0.37998816970083554,-0.4073227162649292,0.5017569276726098,0.29055530547936625,0.05700741238266094,0.5104455604865862,-0.196533050780209,0.0347672685628011,0.31143748448522574,-0.40732271626492944,0.05435176282834542,0.7500396599078962,10.619423703481901,-0.058798727879115775,-0.29916215524154416,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,RESPREAD,MAVOL,W,0.05,0.048046789434172954,0.40754432209259067,-0.4290928723846976,0.5814729817305471,0.2849091211711654,0.06470332004056156,0.5694907402911782,-0.1782155136754595,0.037890162050721266,0.32620843499183827,-0.4290928723846964,0.057746120362109465,0.7473696906292403,9.199436640327157,-0.053954720613322626,-0.27160600284978903,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,RESPREAD,MAVOL,W,0.08,0.053411573632947906,0.4458413219268342,-0.4097643393821263,0.6085933293633268,0.32942470289144965,0.06859478786771778,0.5968601975577515,-0.1731607373915337,0.04414239761500349,0.3688558003595914,-0.4097643393821253,0.06184781114684834,0.7473870213486491,7.965759158258833,-0.048589936414547674,-0.23330900301554552,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,RESPREAD,MAVOL,W,0.12,0.060679077566643924,0.4961091148645129,-0.39447584293669447,0.677209983114821,0.367431776103232,0.08005420164005694,0.6862034270528363,-0.1640460868963456,0.04888704224785223,0.39969779237157843,-0.3944758429366937,0.06807789666718866,0.7464590638597445,6.94274025956399,-0.041322432480851656,-0.18304121007786678,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,RESPREAD,MAVOL,M,0.0,0.055661313609237206,0.46444362870466954,-0.4076063506829848,0.6660680929497529,0.31115823470131265,0.07896116234047112,0.6661934537139926,-0.16461865754096638,0.041523386585297084,0.3560743372730007,-0.40760635068298456,0.06221878365596867,0.7501825062416583,6.19153631470973,-0.04173101618396946,-0.195193852434775,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,RESPREAD,MAVOL,M,0.02,0.058482066515181064,0.4838868958112364,-0.4051771388808053,0.6640593713023487,0.3472315926757439,0.078417227916453,0.6616394361229799,-0.1665284780582904,0.046354650736462055,0.38845631376630907,-0.4051771388808061,0.0649403634246617,0.7502188500345138,6.082331250043284,-0.0389102632780256,-0.17575058532820814,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,RESPREAD,MAVOL,M,0.03,0.0591986805614948,0.48769204346992284,-0.4023323068389978,0.6671006443687384,0.3520046648174849,0.07977964841943841,0.6703000270848756,-0.1720163686515812,0.04668433037780395,0.389773459528458,-0.4023323068389968,0.0655783433384054,0.7502233273591811,6.004716664464765,-0.03819364923171187,-0.1719454376695217,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,RESPREAD,MAVOL,M,0.05,0.06461952541286631,0.5231914123758065,-0.3852415822217914,0.7073298602688906,0.3871810787944658,0.08468064482188797,0.7093691353390807,-0.1560132164726975,0.05241557841287858,0.4252489945057566,-0.3852415822217905,0.07056472094876343,0.7462500002315248,5.569810789344829,-0.03277280438034036,-0.13644606876363807,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,RESPREAD,MAVOL,M,0.08,0.07045451449416351,0.5627220746773816,-0.38724083336201043,0.7091347238883431,0.45684270082753986,0.08123935894384093,0.6847386961994575,-0.16055388932126258,0.06384761179173015,0.49944493196422146,-0.387240833362011,0.07578523132269721,0.7463013516721421,4.969198641188872,-0.026937815299043155,-0.09691540646206298,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,RESPREAD,MAVOL,M,0.12,0.07347764808693102,0.583306396751994,-0.38404134066909257,0.7333479685063257,0.4767506236950129,0.0866788514871022,0.7295794927176722,-0.15739966299285102,0.06540483427067612,0.5083528348324959,-0.3840413406690907,0.07816105271364093,0.7463309503766621,4.354219278638281,-0.023914681706275642,-0.07633108438745051,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,RESPREAD,MAVOL,Q,0.0,0.05091042752218766,0.4292040305684971,-0.3743919885973902,0.5916251838582772,0.3049271179081745,0.06744171993891479,0.5756911466165807,-0.18915360460106456,0.040828861002451644,0.3501759989122989,-0.3743919885973901,0.05387300738702394,0.7514554488493861,2.8158587012275307,-0.05049825572143707,-0.2528731956863445,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,RESPREAD,MAVOL,Q,0.02,0.05676598080922335,0.46994825622908676,-0.3690464889079419,0.6010933048572319,0.36998693779075575,0.06820955811737495,0.5805241484480277,-0.1863584135628683,0.04975976351025069,0.41026989852248186,-0.36904648890794234,0.05974412482018576,0.7516426974465857,2.814948566381136,-0.04464270243440138,-0.21212897002575481,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,RESPREAD,MAVOL,Q,0.03,0.059458849523577495,0.48574623837405734,-0.3643092998560642,0.614679634801315,0.3885953636062732,0.07080410773591428,0.5971491709229176,-0.19079630306631745,0.05251215785336316,0.42597001751759106,-0.3643092998560651,0.06242194176813198,0.751753279642248,2.7936064483228304,-0.041949833720047236,-0.19633098788078424,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,RESPREAD,MAVOL,Q,0.05,0.05750339386715919,0.47327673408659926,-0.3539035611955922,0.6054590428302195,0.3733317053131446,0.06842261445897835,0.5804876121174767,-0.18634886946089546,0.0508155130887189,0.41565286985194555,-0.3539035611955915,0.06034124309325506,0.739718961339398,2.6807049861643346,-0.04390528937646554,-0.2088004921682423,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,RESPREAD,MAVOL,Q,0.08,0.06496560820537534,0.5233330166333325,-0.35139677999928054,0.6304568811789745,0.44335063242425615,0.07186162578712496,0.6031812074609175,-0.18867887897854418,0.060728816841641775,0.4805169918541733,-0.35139677999927965,0.06763225773072978,0.7399948342346254,2.501750937588156,-0.036443075038249395,-0.15874420962150904,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,RESPREAD,MAVOL,Q,0.12,0.0676621001404536,0.5421029247581254,-0.3610111693620651,0.6707731853573865,0.4464597028094031,0.07827756977083111,0.653027990717517,-0.1889793130296481,0.06115826874256891,0.48288841748275885,-0.36101116936206534,0.07001835993341254,0.7400723189459161,2.205291860087357,-0.033746583103171135,-0.1399743014967162,False,"H1,H2,OOS,DD,CAGR",False
