statistic,barform,IS_cells_gt1,instructs,IS_top,held,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,v2_OOS_Sharpe,v2_OOS_CAGR,v2_OOS_MaxDD,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,beat_v2,beat_spy,leg
PREM_SHARPE,SPAN_POOLED,3,False,U56,RULES v2 on U56 (no instruction),0.09447597045404743,1.274666072828785,-0.12054945176473153,1.274666072828785,0.09447597045404743,-0.12054945176473153,0.872122672456382,0.15237187725667578,-0.33717256775620263,False,True,WF-B
PREM_SHARPE,SPAN_RSS,3,False,U56,RULES v2 on U56 (no instruction),0.09447597045404743,1.274666072828785,-0.12054945176473153,1.274666072828785,0.09447597045404743,-0.12054945176473153,0.872122672456382,0.15237187725667578,-0.33717256775620263,False,True,WF-B
PREM_SHARPE,GAP_POOLED,0,False,U56,RULES v2 on U56 (no instruction),0.09447597045404743,1.274666072828785,-0.12054945176473153,1.274666072828785,0.09447597045404743,-0.12054945176473153,0.872122672456382,0.15237187725667578,-0.33717256775620263,False,True,WF-B
PREM_SHARPE,GAP_RSS,0,False,U56,RULES v2 on U56 (no instruction),0.09447597045404743,1.274666072828785,-0.12054945176473153,1.274666072828785,0.09447597045404743,-0.12054945176473153,0.872122672456382,0.15237187725667578,-0.33717256775620263,False,True,WF-B
PREM_CAGR,SPAN_POOLED,3,False,U56,RULES v2 on U56 (no instruction),0.09447597045404743,1.274666072828785,-0.12054945176473153,1.274666072828785,0.09447597045404743,-0.12054945176473153,0.872122672456382,0.15237187725667578,-0.33717256775620263,False,True,WF-B
PREM_CAGR,SPAN_RSS,3,False,U56,RULES v2 on U56 (no instruction),0.09447597045404743,1.274666072828785,-0.12054945176473153,1.274666072828785,0.09447597045404743,-0.12054945176473153,0.872122672456382,0.15237187725667578,-0.33717256775620263,False,True,WF-B
PREM_CAGR,GAP_POOLED,0,False,U56,RULES v2 on U56 (no instruction),0.09447597045404743,1.274666072828785,-0.12054945176473153,1.274666072828785,0.09447597045404743,-0.12054945176473153,0.872122672456382,0.15237187725667578,-0.33717256775620263,False,True,WF-B
PREM_CAGR,GAP_RSS,0,False,U56,RULES v2 on U56 (no instruction),0.09447597045404743,1.274666072828785,-0.12054945176473153,1.274666072828785,0.09447597045404743,-0.12054945176473153,0.872122672456382,0.15237187725667578,-0.33717256775620263,False,True,WF-B
SHARPE,SPAN_POOLED,6,True,U56,U56 MA-RS g1.00 M,0.182588329406294,1.1935727459296295,-0.2373039670500956,1.274666072828785,0.09447597045404743,-0.12054945176473153,0.872122672456382,0.15237187725667578,-0.33717256775620263,False,True,WF-B
SHARPE,SPAN_RSS,6,True,U56,U56 MA-RS g1.00 M,0.182588329406294,1.1935727459296295,-0.2373039670500956,1.274666072828785,0.09447597045404743,-0.12054945176473153,0.872122672456382,0.15237187725667578,-0.33717256775620263,False,True,WF-B
SHARPE,GAP_POOLED,0,False,U56,RULES v2 on U56 (no instruction),0.09447597045404743,1.274666072828785,-0.12054945176473153,1.274666072828785,0.09447597045404743,-0.12054945176473153,0.872122672456382,0.15237187725667578,-0.33717256775620263,False,True,WF-B
SHARPE,GAP_RSS,0,False,U56,RULES v2 on U56 (no instruction),0.09447597045404743,1.274666072828785,-0.12054945176473153,1.274666072828785,0.09447597045404743,-0.12054945176473153,0.872122672456382,0.15237187725667578,-0.33717256775620263,False,True,WF-B
CAGR,SPAN_POOLED,5,True,B136,B136 MA-RS g1.00 M,0.17253600843505534,1.101561412642663,-0.2834895475381356,1.1185082795688428,0.07983337481604358,-0.12240793860207988,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,WF-B
CAGR,SPAN_RSS,3,False,B136,RULES v2 on U56 (no instruction),0.07983337481604358,1.1185082795688428,-0.12240793860207988,1.1185082795688428,0.07983337481604358,-0.12240793860207988,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,WF-B
CAGR,GAP_POOLED,0,False,B136,RULES v2 on U56 (no instruction),0.07983337481604358,1.1185082795688428,-0.12240793860207988,1.1185082795688428,0.07983337481604358,-0.12240793860207988,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,WF-B
CAGR,GAP_RSS,0,False,B136,RULES v2 on U56 (no instruction),0.07983337481604358,1.1185082795688428,-0.12240793860207988,1.1185082795688428,0.07983337481604358,-0.12240793860207988,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,WF-B
MAXDD,SPAN_POOLED,6,True,U56,U56 MA-RS g1.00 M,0.182588329406294,1.1935727459296295,-0.2373039670500956,1.274666072828785,0.09447597045404743,-0.12054945176473153,0.872122672456382,0.15237187725667578,-0.33717256775620263,False,True,WF-B
MAXDD,SPAN_RSS,5,True,U56,U56 MA-RS g1.00 M,0.182588329406294,1.1935727459296295,-0.2373039670500956,1.274666072828785,0.09447597045404743,-0.12054945176473153,0.872122672456382,0.15237187725667578,-0.33717256775620263,False,True,WF-B
MAXDD,GAP_POOLED,0,False,U56,RULES v2 on U56 (no instruction),0.09447597045404743,1.274666072828785,-0.12054945176473153,1.274666072828785,0.09447597045404743,-0.12054945176473153,0.872122672456382,0.15237187725667578,-0.33717256775620263,False,True,WF-B
MAXDD,GAP_RSS,0,False,U56,RULES v2 on U56 (no instruction),0.09447597045404743,1.274666072828785,-0.12054945176473153,1.274666072828785,0.09447597045404743,-0.12054945176473153,0.872122672456382,0.15237187725667578,-0.33717256775620263,False,True,WF-B
