panel,family,split,is_mean,oos_mean,mae_zero,mae_const,mae_cell,drift,n,verdict,gain_pct
U56,MA-THRESH,2012-12-31,-0.20431981350002015,-0.3818844010093927,0.3818844010093927,0.24686036097034825,0.40106545903624274,-0.17756458750937254,27,CONSTANT WALKS,35.35730699713064
U56,MA-THRESH,2014-12-31,-0.2744032404847913,-0.3648260015999522,0.3648260015999522,0.20783132819651418,0.23862775065002767,-0.0904227611151609,27,CONSTANT WALKS,43.032753344041964
U56,MA-THRESH,2016-12-31,-0.31616178661711486,-0.33832656872187317,0.3388772978279222,0.23599300667034737,0.27123221644911827,-0.022164782104758307,27,CONSTANT WALKS,30.36033744869455
U56,MA-THRESH,2018-12-31,-0.23733018564017969,-0.4501793047431309,0.46771045688690444,0.31891301188573534,0.3639671711785791,-0.2128491191029512,27,CONSTANT WALKS,31.814008605146352
U56,MA-THRESH,2020-12-31,-0.47696647965725736,0.05417662110199308,0.3951855494715668,0.600850108863569,0.6791612783764605,0.5311431007592504,27,KILL (zero wins),-52.04253031696433
U56,QUANTILE-M,2012-12-31,-0.021999231738260454,-0.030977554724638173,0.030977554724638173,0.023534458686833053,0.024308746204145432,-0.00897832298637772,27,CONSTANT WALKS,24.02738403326978
U56,QUANTILE-M,2014-12-31,-0.02660748730080225,-0.03194863005247817,0.03213529926227312,0.026973470752953626,0.02462329290405824,-0.005341142751675923,27,CONSTANT WALKS,16.06279894016573
U56,QUANTILE-M,2016-12-31,-0.02705725488832165,-0.03499815161678815,0.03556306773451964,0.028128117799015865,0.020309376079030404,-0.007940896728466502,27,CONSTANT WALKS,20.906379593026422
U56,QUANTILE-M,2018-12-31,-0.019490095835690197,-0.045860305085267804,0.045860305085267804,0.03416687004589037,0.030557662930382732,-0.026370209249577607,27,CONSTANT WALKS,25.49794428457442
U56,QUANTILE-M,2020-12-31,-0.03070810759991571,-0.0389543773668709,0.0389543773668709,0.030663391356624322,0.016931452280606822,-0.00824626976695519,27,CONSTANT WALKS,21.283836556190785
U56,QUANTILE-F,2012-12-31,-0.02191606070379279,-0.033163693627063826,0.033163693627063826,0.02486357666218821,0.02272381383001416,-0.011247632923271036,27,CONSTANT WALKS,25.02772175564352
U56,QUANTILE-F,2014-12-31,-0.02072256827358789,-0.03458563213673272,0.03458563213673272,0.026314775940261367,0.020593810572794493,-0.013863063863144832,27,CONSTANT WALKS,23.914139154007366
U56,QUANTILE-F,2016-12-31,-0.022637350812903568,-0.03612941487712415,0.036213866755603834,0.027523122189550404,0.020224349870833765,-0.013492064064220582,27,CONSTANT WALKS,23.998388862212842
U56,QUANTILE-F,2018-12-31,-0.018711949037399214,-0.045548092327469765,0.045548092327469765,0.03268800645948156,0.02683614329007055,-0.02683614329007055,27,CONSTANT WALKS,28.23408228720123
U56,QUANTILE-F,2020-12-31,-0.02625382140147658,-0.0385084583919093,0.0385084583919093,0.030075187570085336,0.01757085695560691,-0.012254636990432718,27,CONSTANT WALKS,21.899788186783944
B136,MA-THRESH,2012-12-31,-0.28481139501847164,-0.46380257635948546,0.46435358330301457,0.2956974059492935,0.3582569774946473,-0.17899118134101383,27,CONSTANT WALKS,36.32063656191585
B136,MA-THRESH,2014-12-31,-0.2725800407931776,-0.5020756956628027,0.5035547689870319,0.3361456862424138,0.3434483090840818,-0.22949565486962514,27,CONSTANT WALKS,33.24545671196481
B136,MA-THRESH,2016-12-31,-0.28641194432312544,-0.5287278473518955,0.5351729957853482,0.35618927417804114,0.3215073945863078,-0.24231590302877004,27,CONSTANT WALKS,33.44408686851894
B136,MA-THRESH,2018-12-31,-0.21493493446090656,-0.6864898408268386,0.6864898408268386,0.5121390689374857,0.5060043592578345,-0.47155490636593206,27,CONSTANT WALKS,25.397429287425016
B136,MA-THRESH,2020-12-31,-0.548689591684524,-0.12336826813380337,0.26837462184041044,0.44068275015240643,0.501535780475268,0.42532132355072066,27,KILL (zero wins),-64.2043301748775
B136,QUANTILE-M,2012-12-31,-0.03283216970960147,-0.03297306328079109,0.03297306328079109,0.024158937767129414,0.018651868356398604,-0.00014089357118961948,27,CONSTANT WALKS,26.731291049917296
B136,QUANTILE-M,2014-12-31,-0.03288626960374113,-0.03191404331066052,0.03191404331066052,0.026278641660543365,0.017347093191345177,0.000972226293080608,27,CONSTANT WALKS,17.658062299598107
B136,QUANTILE-M,2016-12-31,-0.030295199018043166,-0.033382889559391386,0.033382889559391386,0.026103406749795662,0.015030316997140924,-0.0030876905413482203,27,CONSTANT WALKS,21.8060296926808
B136,QUANTILE-M,2018-12-31,-0.027595562802519232,-0.038189075327161655,0.038189075327161655,0.027983832101023128,0.016036962576516416,-0.010593512524642423,27,CONSTANT WALKS,26.72293879522172
B136,QUANTILE-M,2020-12-31,-0.036189684659437775,-0.023864473357320608,0.023864473357320608,0.022850670273387847,0.01611615060714573,0.012325211302117167,27,CONSTANT WALKS,4.24816868469368
B136,QUANTILE-F,2012-12-31,-0.0319261730178401,-0.03318657417511612,0.03318657417511612,0.023473371910944243,0.01649973518747665,-0.0012604011572760199,27,CONSTANT WALKS,29.268469269886275
B136,QUANTILE-F,2014-12-31,-0.03334174641260731,-0.03205154189027835,0.03205154189027835,0.025725994715290624,0.01327362858801433,0.001290204522328961,27,CONSTANT WALKS,19.73554719034077
B136,QUANTILE-F,2016-12-31,-0.031741329965120885,-0.03353270621685153,0.03353270621685153,0.02600413849626197,0.012585493959825687,-0.0017913762517306475,27,CONSTANT WALKS,22.451417049084323
B136,QUANTILE-F,2018-12-31,-0.029113636260606295,-0.03780873896696541,0.03780873896696541,0.02779946292517408,0.013440903322484191,-0.008695102706359117,27,CONSTANT WALKS,26.47344586270578
B136,QUANTILE-F,2020-12-31,-0.037299814142807954,-0.023196165802724385,0.023196165802724385,0.02393500458440423,0.016366368378484084,0.014103648340083569,27,KILL (zero wins),-3.1851763259644748
SMALL439,MA-THRESH,2012-12-31,-1.0947985315881523,-0.24638512995333414,0.3018198764860833,0.8484134016348184,0.8484134016348179,0.8484134016348182,27,KILL (zero wins),-181.09924750894862
SMALL439,MA-THRESH,2014-12-31,-0.32910063928029626,-0.40601012772742484,0.4521644280093313,0.2978262786323573,0.30467048923734313,-0.07690948844712858,27,CONSTANT WALKS,34.133191338481176
SMALL439,MA-THRESH,2016-12-31,-0.02008761359706645,-0.591751157636633,0.5975217831253304,0.5789221409058245,0.5965602748359823,-0.5716635440395665,27,CONSTANT WALKS,3.112797348110179
SMALL439,MA-THRESH,2018-12-31,-0.006867286739375188,-0.6785287400012864,0.6797037198245163,0.6733451209917616,0.6716614532619113,-0.6716614532619112,27,CONSTANT WALKS,0.9354956648459029
SMALL439,MA-THRESH,2020-12-31,-0.4921107914341014,-0.1827824302258861,0.34244589012849014,0.3914713145399817,0.6793251070763029,0.3093283612082153,27,KILL (zero wins),-14.316254282712102
SMALL439,QUANTILE-M,2012-12-31,-0.07489241462791767,-0.004477126773019258,0.017110852741604735,0.07041528785489841,0.07081190289701746,0.07041528785489841,27,KILL (zero wins),-311.5241298505532
SMALL439,QUANTILE-M,2014-12-31,-0.041832621897578,-0.0024349208050385863,0.018766624172047136,0.039683623716290736,0.04027801562778221,0.039397701092539414,27,KILL (zero wins),-111.45850927946566
SMALL439,QUANTILE-M,2016-12-31,-0.032663827639885255,-0.00016509507986391987,0.021575799073173012,0.03477798344979058,0.03343835090561732,0.03249873256002134,27,KILL (zero wins),-61.189781809902655
SMALL439,QUANTILE-M,2018-12-31,-0.018099015597005805,-0.007829986389904295,0.022720737662260813,0.023426463695840893,0.01511975382893264,0.01026902920710151,27,KILL (zero wins),-3.1060876810892113
SMALL439,QUANTILE-M,2020-12-31,0.010765873476575124,-0.05308765467043746,0.05308765467043746,0.06385352814701259,0.06385352814701258,-0.06385352814701259,27,KILL (zero wins),-20.27942945192914
SMALL439,QUANTILE-F,2012-12-31,-0.07447036237040995,-0.004751482096551839,0.01661642120599449,0.06971888027385811,0.07046476624914728,0.06971888027385811,27,KILL (zero wins),-319.57819562678475
SMALL439,QUANTILE-F,2014-12-31,-0.04294471546980066,-0.001760692218516861,0.01822176596559662,0.04120568030889071,0.0414550701603985,0.0411840232512838,27,KILL (zero wins),-126.13439546248475
SMALL439,QUANTILE-F,2016-12-31,-0.033140694297212545,2.5883199979232968e-05,0.021279364586882715,0.03479578237924835,0.03363298909597495,0.033166577497191777,27,KILL (zero wins),-63.518897555322646
SMALL439,QUANTILE-F,2018-12-31,-0.01923591927388886,-0.007587965540194935,0.022008980099087694,0.023976346879436842,0.014100066487513076,0.011647953733693924,27,KILL (zero wins),-8.938927526363198
SMALL439,QUANTILE-F,2020-12-31,0.011023361563225266,-0.052990577284289526,0.052990577284289526,0.06401393884751481,0.06401393884751479,-0.06401393884751479,27,KILL (zero wins),-20.802493817128994
