panel,cost,dial,dial_class,param_pick,IS_spread,OOS_CAGR_pick,OOS_Sharpe_pick,OOS_MaxDD_pick,OOS_v2_CAGR,OOS_v2_Sharpe,OOS_v2_MaxDD,OOS_SPY_CAGR,OOS_SPY_Sharpe,OOS_SPY_MaxDD,vs_v2,vs_SPY,regret_S,regret_D_pp,flip,n4a,n4b
U56,0,C1,composition,0.5,0.02276186896888399,0.12142181173890632,1.1638488726743033,-0.14877059439717377,0.097307362439361,1.3095985770043688,-0.12029812615148383,0.15450717694493266,0.8820107671822842,-0.33717235283398284,-0.1457497043300655,0.28183810549201904,-0.013150146962075837,3.4848875078357544,0,0,0
U56,0,C2,composition,0.75,0.06267736785904121,0.12641438929247495,1.121960804226086,-0.1694367940985414,0.097307362439361,1.3095985770043688,-0.12029812615148383,0.15450717694493266,0.8820107671822842,-0.33717235283398284,-0.18763777277828275,0.2399500370438018,-0.05311744652252903,1.8946423067687457,0,0,0
U56,0,C3,composition,1.0,0.46829481688896263,0.09664879732157328,1.0606287768199152,-0.11392171931881623,0.097307362439361,1.3095985770043688,-0.12029812615148383,0.15450717694493266,0.8820107671822842,-0.33717235283398284,-0.24896980018445358,0.17861800963763097,0.0,0.3918933594231344,0,0,0
U56,0,C4,composition,0.0,0.04006834281664762,0.1368114097020927,1.2578275495612412,-0.16057233605656185,0.097307362439361,1.3095985770043688,-0.12029812615148383,0.15450717694493266,0.8820107671822842,-0.33717235283398284,-0.05177102744312756,0.375816782378957,0.0,0.0,0,0,0
U56,0,C5,composition,0.0,0.34522064916906314,0.097307362439361,1.3095985770043688,-0.12029812615148383,0.097307362439361,1.3095985770043688,-0.12029812615148383,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.0,0.42758780982208455,0.0,0.0,0,1,0
U56,0,C6,composition,1.0,0.12180009979944417,0.18709612845799684,0.9999471045209973,-0.25952763382681576,0.097307362439361,1.3095985770043688,-0.12029812615148383,0.15450717694493266,0.8820107671822842,-0.33717235283398284,-0.30965147248337144,0.11793633733871312,0.0,0.0,0,0,0
U56,0,W1,control-width,12,0.3717286289239309,0.1111227279992717,1.058023889138913,-0.13794177280178788,0.097307362439361,1.3095985770043688,-0.12029812615148383,0.15450717694493266,0.8820107671822842,-0.33717235283398284,-0.25157468786545567,0.17601312195662888,-0.07623818824457129,0.8486690037502242,0,0,2
U56,0,W2,control-width,0.12,0.05820974954662139,0.09128006835173341,1.189590591736828,-0.12143639803117678,0.097307362439361,1.3095985770043688,-0.12029812615148383,0.15450717694493266,0.8820107671822842,-0.33717235283398284,-0.12000798526754086,0.3075798245545437,-0.12000798526754086,0.17695714221750425,0,1,0
U56,0,G1,control-gross,1.0,0.001012009146740489,0.13045740101238668,1.3087566123983263,-0.15878993795520102,0.097307362439361,1.3095985770043688,-0.12029812615148383,0.15450717694493266,0.8820107671822842,-0.33717235283398284,-0.0008419646060424668,0.4267458452160421,-0.002600214057075556,12.600705760398355,0,0,1
U56,0,W3,control-cadence,W,0.08863382433004352,0.097307362439361,1.3095985770043688,-0.12029812615148383,0.097307362439361,1.3095985770043688,-0.12029812615148383,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.0,0.42758780982208455,-0.021648970396767497,0.862218748462551,0,1,0
U56,0,V1,control-voltarget,0.15,0.06726695874385036,0.14008529331736397,1.309967950112758,-0.14811731286325847,0.097307362439361,1.3095985770043688,-0.12029812615148383,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.00036937310838913717,0.4279571829304737,0.0,6.214836666502277,1,0,3
U56,0,B1,control-breadth,0.3,0.07769245466939623,0.09703280550959126,1.3170280182887506,-0.12029812615148305,0.097307362439361,1.3095985770043688,-0.12029812615148383,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.0074294412843818325,0.4350172511064664,-0.007214743126875867,0.0,0,2,0
U56,10,C1,composition,0.5,0.021623968524404402,0.11801672945928288,1.134410331147921,-0.14922967938972587,0.09534722887472857,1.285072363206482,-0.12054942313126815,0.15450717694493266,0.8820107671822842,-0.33717235283398284,-0.150662032058561,0.2523995639656368,-0.018619735131395032,3.4460870801514165,0,0,0
U56,10,C2,composition,0.75,0.055309973072025675,0.123050622310374,1.0952264496588,-0.1697659448995411,0.09534722887472857,1.285072363206482,-0.12054942313126815,0.15450717694493266,0.8820107671822842,-0.33717235283398284,-0.189845913547682,0.2132156824765158,-0.05780361662051603,1.870860029392063,0,0,0
U56,10,C3,composition,1.0,0.46695961757598725,0.09294577132835014,1.0235214647241,-0.1147688085882117,0.09534722887472857,1.285072363206482,-0.12054942313126815,0.15450717694493266,0.8820107671822842,-0.33717235283398284,-0.261550898482382,0.14151069754181578,0.0,0.39138938251374045,0,0,0
U56,10,C4,composition,0.25,0.023228769164518992,0.1377194252452214,1.199157969126349,-0.17107305252041383,0.09534722887472857,1.285072363206482,-0.12054942313126815,0.15450717694493266,0.8820107671822842,-0.33717235283398284,-0.08591439408013302,0.31714720194406476,-0.02589146666342934,1.0250486311572993,0,0,0
U56,10,C5,composition,0.0,0.5508294398736671,0.09534722887472857,1.285072363206482,-0.12054942313126815,0.09534722887472857,1.285072363206482,-0.12054942313126815,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.0,0.4030615960241978,0.0,0.0,0,1,0
U56,10,C6,composition,1.0,0.12402281347276511,0.18682228230718723,0.9987326024135407,-0.25972061664568447,0.09534722887472857,1.285072363206482,-0.12054942313126815,0.15450717694493266,0.8820107671822842,-0.33717235283398284,-0.2863397607929413,0.11672183523125645,0.0,0.0,0,0,0
U56,10,W1,control-width,12,0.45224546217189254,0.09452087151111987,0.9144708606386137,-0.13924716164118234,0.09534722887472857,1.285072363206482,-0.12054942313126815,0.15450717694493266,0.8820107671822842,-0.33717235283398284,-0.3706015025678683,0.0324600934563295,-0.11517918620576395,0.7175704633940572,0,0,0
U56,10,W2,control-width,0.12,0.06548864611001637,0.09020864000883644,1.1765153072117105,-0.12150488350184296,0.09534722887472857,1.285072363206482,-0.12054942313126815,0.15450717694493266,0.8820107671822842,-0.33717235283398284,-0.1085570559947715,0.2945045400294263,-0.1085570559947715,0.13881309118474183,0,1,0
U56,10,G1,control-gross,1.0,0.0019450825836968555,0.12777894337213502,1.2843631153390742,-0.15910987238283592,0.09534722887472857,1.285072363206482,-0.12054942313126815,0.15450717694493266,0.8820107671822842,-0.33717235283398284,-0.0007092478674077807,0.40235234815679,-0.001757147217734012,12.625205037975851,0,0,1
