panel,kind,y,h,cost_bps,window,CAGR,Sharpe,MaxDD,H1,H2,turnover_per_yr,mean_sleeve,live_CAGR,live_Sharpe,live_MaxDD,live_H1,live_H2,spy_CAGR,spy_Sharpe,spy_MaxDD,pass4a,pass4b,dCAGR,dSharpe,dH1,dH2,dDD,cagr_floor,dd_cap
U56,NOSLEEVE,,,0,FULL,0.08811645471909801,1.2260772909325255,-0.12029812214763835,1.2528619330093715,1.2055790425000439,1.7735559161867938,0.0,0.08811645471909801,1.2260772909325255,-0.12029812214763835,1.2528619330093715,1.2055790425000439,0.15138775414341277,0.8851350676423309,-0.33717256724185307,False,False,0.0,0.0,0.0,0.0,0.0,0.10597142790038894,-0.20230354034511183
U56,NOSLEEVE,,,0,IS,0.07798753978657458,1.1299587672429432,-0.07741677613432474,0.9431944344283492,1.3743106731976025,1.757573583807512,0.0,0.07798753978657458,1.1299587672429432,-0.07741677613432474,0.9431944344283492,1.3743106731976025,0.14958796071721925,0.8986378759173647,-0.22062001264433273,False,False,0.0,0.0,0.0,0.0,0.0,0.10471157250205347,-0.13237200758659964
U56,NOSLEEVE,,,0,OOS,0.09651574458861623,1.3012453352065745,-0.12029812214763824,1.452960967666912,1.1343499505477297,1.7866966540340772,0.0,0.09651574458861623,1.3012453352065745,-0.12029812214763824,1.452960967666912,1.1343499505477297,0.15286966214114894,0.8750760816641813,-0.33717256724185307,False,False,0.0,0.0,0.0,0.0,0.0,0.10700876349880425,-0.20230354034511183
U56,NOSLEEVE,,,5,FULL,0.08715221722313515,1.2135659757881787,-0.12042377450517217,1.2402588255913463,1.1931133121440216,1.7735559161867938,0.0,0.08715221722313515,1.2135659757881787,-0.12042377450517217,1.2402588255913463,1.1931133121440216,0.15138775414341277,0.8851350676423309,-0.33717256724185307,False,False,0.0,0.0,0.0,0.0,0.0,0.10597142790038894,-0.20230354034511183
U56,NOSLEEVE,,,5,IS,0.07704080354175291,1.1171174962276558,-0.07811670542684135,0.9302927388770746,1.3613274032587768,1.757573583807512,0.0,0.07704080354175291,1.1171174962276558,-0.07811670542684135,0.9302927388770746,1.3613274032587768,0.14958796071721925,0.8986378759173647,-0.22062001264433273,False,False,0.0,0.0,0.0,0.0,0.0,0.10471157250205347,-0.13237200758659964
U56,NOSLEEVE,,,5,OOS,0.09553693392108098,1.2889815018993998,-0.12042377450517261,1.442495235357743,1.1199900079572,1.7866966540340772,0.0,0.09553693392108098,1.2889815018993998,-0.12042377450517261,1.442495235357743,1.1199900079572,0.15286966214114894,0.8750760816641813,-0.33717256724185307,False,False,0.0,0.0,0.0,0.0,0.0,0.10700876349880425,-0.20230354034511183
U56,NOSLEEVE,,,10,FULL,0.08618880526313721,1.201049296027575,-0.12054941914043871,1.227649981048117,1.1806425080695122,1.7735559161867938,0.0,0.08618880526313721,1.201049296027575,-0.12054941914043871,1.227649981048117,1.1806425080695122,0.15138775414341277,0.8851350676423309,-0.33717256724185307,False,False,0.0,0.0,0.0,0.0,0.0,0.10597142790038894,-0.20230354034511183
U56,NOSLEEVE,,,10,IS,0.07609486935133747,1.1042710247053533,-0.07887196637752447,0.9173846701079902,1.348341234887065,1.757573583807512,0.0,0.07609486935133747,1.1042710247053533,-0.07887196637752447,0.9173846701079902,1.348341234887065,0.14958796071721925,0.8986378759173647,-0.22062001264433273,False,False,0.0,0.0,0.0,0.0,0.0,0.10471157250205347,-0.13237200758659964
U56,NOSLEEVE,,,10,OOS,0.09455896847608769,1.2767122316543114,-0.12054941914043871,1.4320251236926695,1.1056231587407939,1.7866966540340772,0.0,0.09455896847608769,1.2767122316543114,-0.12054941914043871,1.4320251236926695,1.1056231587407939,0.15286966214114894,0.8750760816641813,-0.33717256724185307,False,False,0.0,0.0,0.0,0.0,0.0,0.10700876349880425,-0.20230354034511183
U56,NOSLEEVE,,,25,FULL,0.08330351576993,1.1634688271693323,-0.12092630671374727,1.189790934573022,1.1432012948488115,1.7735559161867938,0.0,0.08330351576993,1.1634688271693323,-0.12092630671374727,1.189790934573022,1.1432012948488115,0.15138775414341277,0.8851350676423309,-0.33717256724185307,False,False,0.0,0.0,0.0,0.0,0.0,0.10597142790038894,-0.20230354034511183
