universe,sleeve,conv,cost_bps,f,CAGR,Sharpe,MaxDD,H1,H2,OOS_Sharpe,4b
u56,S9,natural,5,0.0,0.13203177389434506,1.1338223083204293,-0.18264199464160413,1.133091465836341,1.1407964019451136,1.2073898010004953,True
u56,S9,natural,5,0.25,0.11224848099347251,1.1265221494236806,-0.1595382727173058,1.1053827916180567,1.1495537067106898,1.22346827916845,True
u56,S9,matched,5,0.0,0.13203177389434506,1.1338223083204293,-0.18264199464160413,1.133091465836341,1.1407964019451136,1.2073898010004953,True
u56,S9,matched,5,0.25,0.115792461546671,1.1318890681494116,-0.16220898803602757,1.1283585562618847,1.1387202901953593,1.2115367514968312,True
u56,S4,natural,5,0.0,0.13203177389434506,1.1338223083204293,-0.18264199464160413,1.133091465836341,1.1407964019451136,1.2073898010004953,True
u56,S4,natural,5,0.25,0.10664305894376636,1.1908651737535856,-0.14158911563726595,1.1657875919974763,1.219196726546151,1.274952788416763,True
u56,S4,matched,5,0.0,0.13203177389434506,1.1338223083204293,-0.18264199464160413,1.133091465836341,1.1407964019451136,1.2073898010004953,True
u56,S4,matched,5,0.25,0.11341591399648188,1.1910115683833276,-0.14566221018596537,1.1809795046916132,1.2041570933766883,1.2632308204482854,True
u56,S9,natural,10,0.0,0.1265973583235207,1.092135905431323,-0.1830834869787813,1.0882791557222313,1.1015451872229007,1.167991233806965,True
u56,S9,natural,10,0.25,0.1076354461888771,1.0845122321300773,-0.15993950448552097,1.060545210110957,1.109846954841518,1.1836131431692762,True
u56,S9,matched,10,0.0,0.1265973583235207,1.092135905431323,-0.1830834869787813,1.0882791557222313,1.1015451872229007,1.167991233806965,True
u56,S9,matched,10,0.25,0.1108953012202285,1.0885326197431777,-0.16261626797658624,1.081984825757223,1.0978961514481844,1.1705993150857108,True
u56,S4,natural,10,0.0,0.1265973583235207,1.092135905431323,-0.1830834869787813,1.0882791557222313,1.1015451872229007,1.167991233806965,True
u56,S4,natural,10,0.25,0.10201840939016282,1.1435586596473484,-0.14199032076975282,1.1143108533662212,1.1751595047000891,1.2305556184893933,False
u56,S4,matched,10,0.0,0.1265973583235207,1.092135905431323,-0.1830834869787813,1.0882791557222313,1.1015451872229007,1.167991233806965,True
u56,S4,matched,10,0.25,0.10828471059809952,1.141893659065849,-0.14607054225355875,1.127351261546979,1.1588329221687035,1.2174377783867614,True
u56,S9,natural,15,0.0,0.12118839450014418,1.0504053546526724,-0.18352483897250882,1.0434143729678866,1.0622556357917008,1.1285509365590851,True
u56,S9,natural,15,0.25,0.10304109327433819,1.0424597036335386,-0.16034062084847422,1.015656509462625,1.0701037893634753,1.143717894056015,False
u56,S9,matched,15,0.0,0.12118839450014418,1.0504053546526724,-0.18352483897250882,1.0434143729678866,1.0622556357917008,1.1285509365590851,True
u56,S9,matched,15,0.25,0.10601912795344215,1.0451327265625079,-0.16302342868859465,1.0355583775918433,1.0570354900390824,1.1296216542455917,False
u56,S4,natural,15,0.0,0.12118839450014418,1.0504053546526724,-0.18352483897250882,1.0434143729678866,1.0622556357917008,1.1285509365590851,True
u56,S4,natural,15,0.25,0.0974126313755379,1.0961959215499366,-0.14239140997337918,1.062764998235731,1.131074948187602,1.186106791833912,False
u56,S4,matched,15,0.0,0.12118839450014418,1.0504053546526724,-0.18352483897250882,1.0434143729678866,1.0622556357917008,1.1285509365590851,True
u56,S4,matched,15,0.25,0.10317660073463641,1.0927168844885717,-0.14647875395263155,1.073650462921498,1.1134601260394,1.171591247172652,False
u56,S9,natural,20,0.0,0.11580476617401714,1.008635134542075,-0.1839660506422257,0.9985027659527218,1.022931432575491,1.0890726484428221,True
u56,S9,natural,20,0.25,0.09846534839993937,1.0003689523533579,-0.16074162182053675,0.9707220938237536,1.0303278703407335,1.1037862443185604,False
u56,S9,matched,20,0.0,0.11580476617401714,1.008635134542075,-0.1839660506422257,0.9985027659527218,1.022931432575491,1.0890726484428221,True
u56,S9,matched,20,0.25,0.10116385395511118,1.0016942151870956,-0.1634304701866589,0.9890851960523235,1.0161422827830915,1.0886077939561578,False
u56,S4,natural,20,0.0,0.11580476617401714,1.008635134542075,-0.1839660506422257,0.9985027659527218,1.022931432575491,1.0890726484428221,True
u56,S4,natural,20,0.25,0.0928256497314286,1.0487832240335004,-0.142792383263058,1.0111582109785753,1.086948042902739,1.1416114289811545,False
u56,S4,matched,20,0.0,0.11580476617401714,1.008635134542075,-0.1839660506422257,0.9985027659527218,1.022931432575491,1.0890726484428221,True
u56,S4,matched,20,0.25,0.09809148294324954,1.0434882183900076,-0.14688684529855955,1.0198863319378884,1.0680440855777695,1.1256967839294192,False
u56,S9,natural,25,0.0,0.11044635761256427,0.9668297371038527,-0.1844071220073723,0.9535500018905777,0.9835762726543062,1.0495601201126592,False
u56,S9,natural,25,0.25,0.09390813800061037,0.9582443792896799,-0.16114250741608083,0.9257473856531842,0.9905228668592299,1.063821916866444,False
u56,S9,matched,25,0.0,0.11044635761256427,0.9668297371038527,-0.1844071220073723,0.9535500018905777,0.9835762726543062,1.0495601201126592,False
u56,S9,matched,25,0.25,0.09632939179236222,0.958221925037806,-0.16383739248538676,0.942571284363448,0.9752205154869598,1.0475617696312793,False
u56,S4,natural,25,0.0,0.11044635761256427,0.9668297371038527,-0.1844071220073723,0.9535500018905777,0.9835762726543062,1.0495601201126592,False
u56,S4,natural,25,0.25,0.08825738958151641,1.0013268521401668,-0.14319324065370187,0.9594987072284843,1.0427837890075344,1.097074666886151,False
u56,S4,matched,25,0.0,0.11044635761256427,0.9668297371038527,-0.1844071220073723,0.9535500018905777,0.9835762726543062,1.0495601201126592,False
u56,S4,matched,25,0.25,0.09302925619610591,0.9942146566838761,-0.14729481630671892,0.9660681253101697,1.0225901964816293,1.0797599634253334,False
broad,S9,natural,5,0.0,0.13867340408211537,1.006604631890961,-0.20017606041496727,1.175240810970218,0.8602666571738,0.9413662050802422,True
broad,S9,natural,5,0.25,0.11748252814925064,1.0220610156586503,-0.17289276488495464,1.15719567312769,0.9028845693711272,0.9894692870221066,True
broad,S9,matched,5,0.0,0.13867340408211537,1.006604631890961,-0.20017606041496727,1.175240810970218,0.8602666571738,0.9413662050802422,True
broad,S9,matched,5,0.25,0.12176519996547541,1.0247478313329725,-0.17639178015903367,1.1753778210356514,0.8890323516339051,0.9739323431180299,True
broad,S4,natural,5,0.0,0.13867340408211537,1.006604631890961,-0.20017606041496727,1.175240810970218,0.8602666571738,0.9413662050802422,True
broad,S4,natural,5,0.25,0.11200389299136915,1.0653897412299704,-0.1552023005952926,1.2161478114156756,0.9372367253033519,1.008816356623682,True
broad,S4,matched,5,0.0,0.13867340408211537,1.006604631890961,-0.20017606041496727,1.175240810970218,0.8602666571738,0.9413662050802422,True
broad,S4,matched,5,0.25,0.1195588683065727,1.0670830673916123,-0.1601082060333282,1.2326085108396945,0.9192421848621288,0.9952988561222823,True
broad,S9,natural,10,0.0,0.13086243556020016,0.9569274633118441,-0.20052048331108274,1.124588659762104,0.8113021031479172,0.8919165372280256,False
broad,S9,natural,10,0.25,0.11108102362229788,0.9721849859897319,-0.17322257642737482,1.106354410019069,0.8537671750238209,0.9399024173586361,True
broad,S9,matched,10,0.0,0.13086243556020016,0.9569274633118441,-0.20052048331108274,1.124588659762104,0.8113021031479172,0.8919165372280256,False
broad,S9,matched,10,0.25,0.11502021689122133,0.9740751158167016,-0.17673059271255864,1.1236886803217727,0.8392081421953927,0.9237125372496239,True
broad,S4,natural,10,0.0,0.13086243556020016,0.9569274633118441,-0.20052048331108274,1.124588659762104,0.8113021031479172,0.8919165372280256,False
broad,S4,natural,10,0.25,0.10560826890411734,1.0103552765592498,-0.15553788579243177,1.1591058862074368,0.8837658459693479,0.9547007643731028,False
broad,S4,matched,10,0.0,0.13086243556020016,0.9569274633118441,-0.20052048331108274,1.124588659762104,0.8113021031479172,0.8919165372280256,False
broad,S4,matched,10,0.25,0.11256849039833039,1.0110101389017836,-0.16045281398368816,1.1741612779771797,0.8652088366037924,0.940500027373434,True
broad,S9,natural,15,0.0,0.12310384675407438,0.9072080358304989,-0.20086480924775674,1.0738830922875446,0.7623040781160063,0.8424291290067256,False
broad,S9,natural,15,0.25,0.10471538415675985,0.9222663839825737,-0.17355230185655424,1.0554597436187796,0.804615927272904,0.8902969839600091,False
broad,S9,matched,15,0.0,0.12310384675407438,0.9072080358304989,-0.20086480924775674,1.0738830922875446,0.7623040781160063,0.8424291290067256,False
broad,S9,matched,15,0.25,0.10831489633939007,0.9233603779110401,-0.177069314602759,1.0719456306269672,0.7893516932358006,0.8734557450474575,False
broad,S4,natural,15,0.0,0.12310384675407438,0.9072080358304989,-0.20086480924775674,1.0738830922875446,0.7623040781160063,0.8424291290067256,False
broad,S4,natural,15,0.25,0.09924861841388655,0.9552674058717501,-0.15587338299334563,1.1019940468245202,0.8302538294592103,0.9005389399429398,False
broad,S4,matched,15,0.0,0.12310384675407438,0.9072080358304989,-0.20086480924775674,1.0738830922875446,0.7623040781160063,0.8424291290067256,False
broad,S4,matched,15,0.25,0.10562079922337042,0.9548808422692021,-0.16079732927114554,1.115641680873516,0.8111315851966366,0.8856516984314858,False
broad,S9,natural,20,0.0,0.11539729441327018,0.8574532058645457,-0.20120903823842917,1.023131385786085,0.713279116872656,0.7929107017317029,False
broad,S9,natural,20,0.25,0.09838541330497108,0.8723119746480291,-0.17388194118351963,1.004518819527385,0.755437287438921,0.8406596199024204,False
broad,S9,matched,20,0.0,0.11539729441327018,0.8574532058645457,-0.20120903823842917,1.023131385786085,0.713279116872656,0.7929107017317029,False
broad,S9,matched,20,0.25,0.10164901030798967,0.8726107367132273,-0.17740794584137287,1.020156209865833,0.7394697786074065,0.8231689015253788,False
broad,S4,natural,20,0.0,0.11539729441327018,0.8574532058645457,-0.20120903823842917,1.023131385786085,0.713279116872656,0.7929107017317029,False
broad,S4,natural,20,0.25,0.09292474371114423,0.9001352481961356,-0.1562087922094374,1.044822419366865,0.7767090427483597,0.8463395442298369,False
broad,S4,matched,20,0.0,0.11539729441327018,0.8574532058645457,-0.20120903823842917,1.023131385786085,0.713279116872656,0.7929107017317029,False
broad,S4,matched,20,0.25,0.09871553994606397,0.8987048129965408,-0.16114175190788493,1.0570606276602283,0.7570190582865717,0.8307628527165671,False
broad,S9,natural,25,0.0,0.10774243748456414,0.807669841872597,-0.20155317029654185,0.9723408351073488,0.6642337622100398,0.7433679864583754,False
broad,S9,natural,25,0.25,0.0920909156708396,0.8223285351748815,-0.17421149441929862,0.9535388015045879,0.7062377245468132,0.7909969679648831,False
broad,S9,matched,25,0.0,0.10774243748456414,0.807669841872597,-0.20155317029654185,0.9723408351073488,0.6642337622100398,0.7433679864583754,False
broad,S9,matched,25,0.25,0.0950223320758441,0.8218333225269587,-0.17774648644013824,0.968327973734438,0.6895691783589195,0.7728589499542904,False
broad,S4,natural,25,0.0,0.10774243748456414,0.807669841872597,-0.20155317029654185,0.9723408351073488,0.6642337622100398,0.7433679864583754,False
broad,S4,natural,25,0.25,0.08663644804928494,0.8449679403730727,-0.15654411345210972,0.9876011588900879,0.7231398632649539,0.7921112511578894,False
broad,S4,matched,25,0.0,0.10774243748456414,0.807669841872597,-0.20155317029654185,0.9723408351073488,0.6642337622100398,0.7433679864583754,False
broad,S4,matched,25,0.25,0.09185245921751028,0.8424917065814033,-0.16148608190609004,0.9984290564356288,0.7028798966423124,0.7758424897078962,False
