universe,asset,CAGR,Sharpe,MaxDD,FALL_CAGR,RISE_CAGR,RISE_Sharpe,corr_book,corr_spy
u56,DBC,0.03541325074145574,0.28353559439455583,-0.6614442830462738,0.003501326385038306,0.12971423536263194,0.7299460575010839,0.36824661641339956,0.3981515297748854
u56,GDX,0.08129040815174271,0.39584084903678407,-0.8056796135690721,0.015054918683510277,0.2893760159068297,0.8513014123285176,0.3012770014692427,0.22496399906628814
u56,GLD,0.09612701714341965,0.6258706376108936,-0.45555013814399614,0.05957186598875652,0.2046894732183735,1.0679618255275427,0.18794115091369165,0.06389423556798182
u56,SLV,0.10382012659031026,0.4724318296952235,-0.7628015234870924,0.056893271109636157,0.24574870577578367,0.7742124002294969,0.30918502002925924,0.22296185628852777
u56,TIP,0.031504598772388315,0.5657582732206153,-0.14509320976916695,0.04347250009201953,-0.0010995619335322226,0.013862229263168465,0.014026636001509914,-0.052683234613862415
u56,TLT,0.011448777352207173,0.15086641759808778,-0.48351126006024625,0.04885982014639301,-0.08583336148238618,-0.4910685316742204,-0.16891153670722006,-0.2870484979785017
u56,USO,-0.03054982139653617,0.10315115810381306,-0.9528239202657808,-0.10973422775306718,0.2290266588245542,0.737417708004801,0.27889325609482135,0.33294901493884965
u56,UUP,0.016395843705324875,0.2513076722951065,-0.21757282856759264,0.003616999922081199,0.052839878123782213,0.7371492534351214,-0.16970148424397205,-0.2215013857779872
u56,XLE,0.09311876612657044,0.4615624374472476,-0.7126268729611099,0.04534622766620866,0.23794989158415825,0.9628806368603714,0.4644802685576336,0.6770246728984786
broad,DBC,0.035415631827662164,0.28350319536419966,-0.6613560577991848,0.0034980393287746825,0.12973437027844592,0.7296844581284643,0.328919457129571,0.39821405441189106
broad,GDX,0.0813002093077897,0.39586369839190955,-0.8056367073380304,0.015073347893669986,0.2893550648262311,0.8511733333530792,0.23875116004489813,0.22502402635880048
broad,GLD,0.09612701714341965,0.6258706376108936,-0.45555013814399614,0.05957186598875652,0.2046894732183735,1.0679618255275427,0.1109346888685008,0.06383925063287553
broad,SLV,0.10382012659031026,0.4724318296952235,-0.7628015234870924,0.056893271109636157,0.24574870577578367,0.7742124002294969,0.23784483335728426,0.2229496507209165
broad,TIP,0.03150393698921672,0.5656549255163296,-0.14507772020725285,0.043472189246379855,-0.001101158646058309,0.013858983028275821,-0.025328909423944362,-0.0525377758455346
broad,TLT,0.01145091123351305,0.1508807610467908,-0.4834722418420686,0.04886496698579301,-0.08583855297910203,-0.4912123794530731,-0.20525831386360696,-0.2870903081199533
broad,USO,-0.03054982139653617,0.10315115810381306,-0.9528239202657808,-0.10973422775306718,0.2290266588245542,0.737417708004801,0.256473591071163,0.3329803201573877
broad,UUP,0.01638353087437694,0.2509310971257972,-0.2178970917225952,0.0036158941753900997,0.052794842186523416,0.7365851295568484,-0.14223977271194263,-0.22125607872923814
broad,XLE,0.09311551218118064,0.4615393072457854,-0.7125860989355033,0.04534913948274277,0.23792634514173328,0.9628204129269553,0.4717828483441509,0.6768630535366891
