panel,capmode,rung,seed,chooser,pick_f,pick_gross,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,beats_SPY_OOS,beats_BASE_OOS,beats_INC_OOS,keep4b,keep4a
U56,ABS,0.0,3,C_ISCALMAR,0.75,0.75,0.1226195376874295,1.4018916754909283,-0.13261040001177615,True,True,True,True,False
U56,ABS,0.0,3,C_ISCAGR,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,3,C_JOINT,0.5,0.75,0.0830356356598787,1.4968022063844955,-0.07943217249373091,True,True,True,False,True
U56,ABS,0.0,3,C_PREREG,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,4,C_ISSHARPE,0.25,0.75,0.055004530039706845,1.6105656048054577,-0.07035676243014655,True,True,True,False,True
U56,ABS,0.0,4,C_ISCALMAR,0.5,0.75,0.0902872278930662,1.6175316799100596,-0.084660545547248,True,True,True,False,True
U56,ABS,0.0,4,C_ISCAGR,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,4,C_JOINT,0.25,0.75,0.055004530039706845,1.6105656048054577,-0.07035676243014655,True,True,True,False,True
U56,ABS,0.0,4,C_PREREG,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,5,C_ISSHARPE,0.25,0.75,0.05300166956698993,1.645970420988633,-0.06730151568259646,True,True,True,False,True
U56,ABS,0.0,5,C_ISCALMAR,0.5,0.75,0.08348689173069146,1.5052630885980802,-0.08107820093706497,True,True,True,False,True
U56,ABS,0.0,5,C_ISCAGR,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,5,C_JOINT,0.25,0.75,0.05300166956698993,1.645970420988633,-0.06730151568259646,True,True,True,False,True
U56,ABS,0.0,5,C_PREREG,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,6,C_ISSHARPE,0.25,0.75,0.054591321955071104,1.5658781861718174,-0.07046905361643285,True,True,True,False,True
U56,ABS,0.0,6,C_ISCALMAR,0.25,0.75,0.054591321955071104,1.5658781861718174,-0.07046905361643285,True,True,True,False,True
U56,ABS,0.0,6,C_ISCAGR,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,6,C_JOINT,0.25,0.75,0.054591321955071104,1.5658781861718174,-0.07046905361643285,True,True,True,False,True
U56,ABS,0.0,6,C_PREREG,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,7,C_ISSHARPE,0.25,0.75,0.04867114031568098,1.4912327208405922,-0.07923690951992213,True,True,True,False,True
U56,ABS,0.0,7,C_ISCALMAR,0.25,0.75,0.04867114031568098,1.4912327208405922,-0.07923690951992213,True,True,True,False,True
U56,ABS,0.0,7,C_ISCAGR,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,7,C_JOINT,0.25,0.75,0.04867114031568098,1.4912327208405922,-0.07923690951992213,True,True,True,False,True
U56,ABS,0.0,7,C_PREREG,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,8,C_ISSHARPE,0.25,0.75,0.04551563950023785,1.3192939130971977,-0.08215035823835548,True,True,False,False,True
U56,ABS,0.0,8,C_ISCALMAR,0.25,0.75,0.04551563950023785,1.3192939130971977,-0.08215035823835548,True,True,False,False,True
U56,ABS,0.0,8,C_ISCAGR,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,8,C_JOINT,0.25,0.75,0.04551563950023785,1.3192939130971977,-0.08215035823835548,True,True,False,False,True
U56,ABS,0.0,8,C_PREREG,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,9,C_ISSHARPE,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,9,C_ISCALMAR,0.75,0.75,0.09834271284553853,1.2363813960441679,-0.12941313854649295,True,False,False,False,False
U56,ABS,0.0,9,C_ISCAGR,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,9,C_JOINT,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,9,C_PREREG,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,10,C_ISSHARPE,0.25,0.75,0.05796924523342217,1.5991860580131543,-0.07393225416851879,True,True,True,False,True
U56,ABS,0.0,10,C_ISCALMAR,0.25,0.75,0.05796924523342217,1.5991860580131543,-0.07393225416851879,True,True,True,False,True
U56,ABS,0.0,10,C_ISCAGR,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,10,C_JOINT,0.25,0.75,0.05796924523342217,1.5991860580131543,-0.07393225416851879,True,True,True,False,True
U56,ABS,0.0,10,C_PREREG,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,11,C_ISSHARPE,0.25,0.75,0.054057295466859,1.6066640765537097,-0.06824629727910991,True,True,True,False,True
U56,ABS,0.0,11,C_ISCALMAR,0.25,0.75,0.054057295466859,1.6066640765537097,-0.06824629727910991,True,True,True,False,True
U56,ABS,0.0,11,C_ISCAGR,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,11,C_JOINT,0.25,0.75,0.054057295466859,1.6066640765537097,-0.06824629727910991,True,True,True,False,True
U56,ABS,0.0,11,C_PREREG,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,12,C_ISSHARPE,0.25,0.75,0.04233737944746352,1.3055694625603567,-0.07550071695613947,True,True,False,False,True
U56,ABS,0.0,12,C_ISCALMAR,0.25,0.75,0.04233737944746352,1.3055694625603567,-0.07550071695613947,True,True,False,False,True
U56,ABS,0.0,12,C_ISCAGR,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,12,C_JOINT,0.25,0.75,0.04233737944746352,1.3055694625603567,-0.07550071695613947,True,True,False,False,True
U56,ABS,0.0,12,C_PREREG,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,13,C_ISSHARPE,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,13,C_ISCALMAR,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,13,C_ISCAGR,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,13,C_JOINT,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,13,C_PREREG,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,14,C_ISSHARPE,0.25,0.75,0.04873831804852813,1.449438529973408,-0.07364612700408035,True,True,True,False,True
U56,ABS,0.0,14,C_ISCALMAR,0.5,0.75,0.08468268614922514,1.3160134028125803,-0.10184893143890639,True,True,False,False,True
U56,ABS,0.0,14,C_ISCAGR,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,14,C_JOINT,0.25,0.75,0.04873831804852813,1.449438529973408,-0.07364612700408035,True,True,True,False,True
U56,ABS,0.0,14,C_PREREG,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,15,C_ISSHARPE,0.25,0.75,0.048939741454312236,1.4473714115093055,-0.05828791439220016,True,True,True,False,True
U56,ABS,0.0,15,C_ISCALMAR,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,15,C_ISCAGR,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,15,C_JOINT,0.25,0.75,0.048939741454312236,1.4473714115093055,-0.05828791439220016,True,True,True,False,True
U56,ABS,0.0,15,C_PREREG,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,16,C_ISSHARPE,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,16,C_ISCALMAR,0.25,0.75,0.04987653082105403,1.5724466341179375,-0.06788232391069604,True,True,True,False,True
U56,ABS,0.0,16,C_ISCAGR,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,16,C_JOINT,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,16,C_PREREG,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,17,C_ISSHARPE,0.25,0.75,0.05365834846793316,1.6507703575730472,-0.06532194921476353,True,True,True,False,True
U56,ABS,0.0,17,C_ISCALMAR,0.25,0.75,0.05365834846793316,1.6507703575730472,-0.06532194921476353,True,True,True,False,True
U56,ABS,0.0,17,C_ISCAGR,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,17,C_JOINT,0.25,0.75,0.05365834846793316,1.6507703575730472,-0.06532194921476353,True,True,True,False,True
U56,ABS,0.0,17,C_PREREG,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,18,C_ISSHARPE,0.5,0.75,0.08433529532585182,1.3588574979845078,-0.101397979939164,True,True,True,False,True
U56,ABS,0.0,18,C_ISCALMAR,0.5,0.75,0.08433529532585182,1.3588574979845078,-0.101397979939164,True,True,True,False,True
U56,ABS,0.0,18,C_ISCAGR,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,18,C_JOINT,0.5,0.75,0.08433529532585182,1.3588574979845078,-0.101397979939164,True,True,True,False,True
U56,ABS,0.0,18,C_PREREG,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,19,C_ISSHARPE,0.5,0.75,0.08643052009842345,1.55591747324412,-0.07654394831853695,True,True,True,False,True
U56,ABS,0.0,19,C_ISCALMAR,0.5,0.75,0.08643052009842345,1.55591747324412,-0.07654394831853695,True,True,True,False,True
U56,ABS,0.0,19,C_ISCAGR,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,19,C_JOINT,0.5,0.75,0.08643052009842345,1.55591747324412,-0.07654394831853695,True,True,True,False,True
U56,ABS,0.0,19,C_PREREG,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,20,C_ISSHARPE,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,20,C_ISCALMAR,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,20,C_ISCAGR,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,20,C_JOINT,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,20,C_PREREG,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,21,C_ISSHARPE,0.5,0.75,0.08421941685055279,1.4250984081451714,-0.07975545697070563,True,True,True,False,True
U56,ABS,0.0,21,C_ISCALMAR,0.25,0.75,0.047790607492056436,1.47309325921872,-0.059220319083434836,True,True,True,False,True
U56,ABS,0.0,21,C_ISCAGR,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,21,C_JOINT,0.5,0.75,0.08421941685055279,1.4250984081451714,-0.07975545697070563,True,True,True,False,True
U56,ABS,0.0,21,C_PREREG,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,22,C_ISSHARPE,0.25,0.75,0.059440641373849745,1.6054931907784535,-0.053596711885792514,True,True,True,False,True
U56,ABS,0.0,22,C_ISCALMAR,0.25,0.75,0.059440641373849745,1.6054931907784535,-0.053596711885792514,True,True,True,False,True
U56,ABS,0.0,22,C_ISCAGR,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,22,C_JOINT,0.25,0.75,0.059440641373849745,1.6054931907784535,-0.053596711885792514,True,True,True,False,True
U56,ABS,0.0,22,C_PREREG,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,23,C_ISSHARPE,0.25,0.75,0.04997202472878248,1.4615414095640609,-0.06598223621593113,True,True,True,False,True
U56,ABS,0.0,23,C_ISCALMAR,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,23,C_ISCAGR,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,23,C_JOINT,0.25,0.75,0.04997202472878248,1.4615414095640609,-0.06598223621593113,True,True,True,False,True
U56,ABS,0.0,23,C_PREREG,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,24,C_ISSHARPE,0.5,0.75,0.08413666596274005,1.4596268387460833,-0.09325156506813892,True,True,True,False,True
U56,ABS,0.0,24,C_ISCALMAR,0.5,0.75,0.08413666596274005,1.4596268387460833,-0.09325156506813892,True,True,True,False,True
U56,ABS,0.0,24,C_ISCAGR,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,24,C_JOINT,0.5,0.75,0.08413666596274005,1.4596268387460833,-0.09325156506813892,True,True,True,False,True
U56,ABS,0.0,24,C_PREREG,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,25,C_ISSHARPE,0.5,0.75,0.09080644772770596,1.4102967931779447,-0.09574662828431346,True,True,True,False,True
U56,ABS,0.0,25,C_ISCALMAR,0.5,0.75,0.09080644772770596,1.4102967931779447,-0.09574662828431346,True,True,True,False,True
U56,ABS,0.0,25,C_ISCAGR,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,25,C_JOINT,0.5,0.75,0.09080644772770596,1.4102967931779447,-0.09574662828431346,True,True,True,False,True
U56,ABS,0.0,25,C_PREREG,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,26,C_ISSHARPE,0.25,0.75,0.0488416040248274,1.4603360274946768,-0.0683290012089196,True,True,True,False,True
U56,ABS,0.0,26,C_ISCALMAR,0.25,0.75,0.0488416040248274,1.4603360274946768,-0.0683290012089196,True,True,True,False,True
U56,ABS,0.0,26,C_ISCAGR,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,26,C_JOINT,0.25,0.75,0.0488416040248274,1.4603360274946768,-0.0683290012089196,True,True,True,False,True
U56,ABS,0.0,26,C_PREREG,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,27,C_ISSHARPE,0.5,0.75,0.08488722054917042,1.4207130805053454,-0.09792842836355253,True,True,True,False,True
U56,ABS,0.0,27,C_ISCALMAR,0.5,0.75,0.08488722054917042,1.4207130805053454,-0.09792842836355253,True,True,True,False,True
U56,ABS,0.0,27,C_ISCAGR,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,27,C_JOINT,0.5,0.75,0.08488722054917042,1.4207130805053454,-0.09792842836355253,True,True,True,False,True
U56,ABS,0.0,27,C_PREREG,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,28,C_ISSHARPE,0.25,0.75,0.052167274341373915,1.4913885885881384,-0.08141232369304785,True,True,True,False,True
U56,ABS,0.0,28,C_ISCALMAR,0.25,0.75,0.052167274341373915,1.4913885885881384,-0.08141232369304785,True,True,True,False,True
U56,ABS,0.0,28,C_ISCAGR,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,28,C_JOINT,0.25,0.75,0.052167274341373915,1.4913885885881384,-0.08141232369304785,True,True,True,False,True
U56,ABS,0.0,28,C_PREREG,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,29,C_ISSHARPE,0.5,0.75,0.07489955917248303,1.3466614079093306,-0.08725138442449742,True,True,True,False,True
U56,ABS,0.0,29,C_ISCALMAR,0.5,0.75,0.07489955917248303,1.3466614079093306,-0.08725138442449742,True,True,True,False,True
U56,ABS,0.0,29,C_ISCAGR,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,0.0,29,C_JOINT,0.5,0.75,0.07489955917248303,1.3466614079093306,-0.08725138442449742,True,True,True,False,True
U56,ABS,0.0,29,C_PREREG,1.0,0.75,0.1335178933589889,1.370483852815115,-0.14932245597742244,True,True,True,True,False
U56,ABS,10.0,0,C_ISSHARPE,0.25,0.75,0.04816790398254134,1.4610537070734557,-0.07657398133899396,True,True,True,False,True
U56,ABS,10.0,0,C_ISCALMAR,0.25,0.75,0.04816790398254134,1.4610537070734557,-0.07657398133899396,True,True,True,False,True
U56,ABS,10.0,0,C_ISCAGR,1.0,0.75,0.12950920527319143,1.33296028395705,-0.14977017441279283,True,True,False,True,False
U56,ABS,10.0,0,C_JOINT,0.25,0.75,0.04816790398254134,1.4610537070734557,-0.07657398133899396,True,True,True,False,True
U56,ABS,10.0,0,C_PREREG,1.0,0.75,0.12950920527319143,1.33296028395705,-0.14977017441279283,True,True,False,True,False
U56,ABS,10.0,1,C_ISSHARPE,0.25,0.75,0.05027533949786189,1.4636666945704098,-0.07379297959041631,True,True,True,False,True
U56,ABS,10.0,1,C_ISCALMAR,1.0,0.75,0.12950920527319143,1.33296028395705,-0.14977017441279283,True,True,False,True,False
U56,ABS,10.0,1,C_ISCAGR,1.0,0.75,0.12950920527319143,1.33296028395705,-0.14977017441279283,True,True,False,True,False
U56,ABS,10.0,1,C_JOINT,0.25,0.75,0.05027533949786189,1.4636666945704098,-0.07379297959041631,True,True,True,False,True
U56,ABS,10.0,1,C_PREREG,1.0,0.75,0.12950920527319143,1.33296028395705,-0.14977017441279283,True,True,False,True,False
U56,ABS,10.0,2,C_ISSHARPE,0.25,0.75,0.04809730557508529,1.5848792095880737,-0.05297683383655016,True,True,True,False,True
U56,ABS,10.0,2,C_ISCALMAR,0.25,0.75,0.04809730557508529,1.5848792095880737,-0.05297683383655016,True,True,True,False,True
U56,ABS,10.0,2,C_ISCAGR,1.0,0.75,0.12950920527319143,1.33296028395705,-0.14977017441279283,True,True,False,True,False
U56,ABS,10.0,2,C_JOINT,0.25,0.75,0.04809730557508529,1.5848792095880737,-0.05297683383655016,True,True,True,False,True
U56,ABS,10.0,2,C_PREREG,1.0,0.75,0.12950920527319143,1.33296028395705,-0.14977017441279283,True,True,False,True,False
U56,ABS,10.0,3,C_ISSHARPE,0.5,0.75,0.08056328059741458,1.4546293824839134,-0.08267139102764554,True,True,True,False,True
U56,ABS,10.0,3,C_ISCALMAR,0.75,0.75,0.11921452469822968,1.3661455230670991,-0.13307334023304573,True,True,True,False,False
U56,ABS,10.0,3,C_ISCAGR,1.0,0.75,0.12950920527319143,1.33296028395705,-0.14977017441279283,True,True,False,True,False
U56,ABS,10.0,3,C_JOINT,0.5,0.75,0.08056328059741458,1.4546293824839134,-0.08267139102764554,True,True,True,False,True
U56,ABS,10.0,3,C_PREREG,1.0,0.75,0.12950920527319143,1.33296028395705,-0.14977017441279283,True,True,False,True,False
U56,ABS,10.0,4,C_ISSHARPE,0.25,0.75,0.053888543637103714,1.579105436794005,-0.07129694789856278,True,True,True,False,True
U56,ABS,10.0,4,C_ISCALMAR,0.5,0.75,0.08803860415253051,1.5792511893748271,-0.08766091013190613,True,True,True,False,True
U56,ABS,10.0,4,C_ISCAGR,1.0,0.75,0.12950920527319143,1.33296028395705,-0.14977017441279283,True,True,False,True,False
U56,ABS,10.0,4,C_JOINT,0.25,0.75,0.053888543637103714,1.579105436794005,-0.07129694789856278,True,True,True,False,True
U56,ABS,10.0,4,C_PREREG,1.0,0.75,0.12950920527319143,1.33296028395705,-0.14977017441279283,True,True,False,True,False
U56,ABS,10.0,5,C_ISSHARPE,0.25,0.75,0.05178499627131461,1.6094229901804584,-0.06840413676495605,True,True,True,False,True
U56,ABS,10.0,5,C_ISCALMAR,0.5,0.75,0.08117573108392517,1.4658630676544184,-0.08130978906041242,True,True,True,False,True
U56,ABS,10.0,5,C_ISCAGR,1.0,0.75,0.12950920527319143,1.33296028395705,-0.14977017441279283,True,True,False,True,False
U56,ABS,10.0,5,C_JOINT,0.25,0.75,0.05178499627131461,1.6094229901804584,-0.06840413676495605,True,True,True,False,True
U56,ABS,10.0,5,C_PREREG,1.0,0.75,0.12950920527319143,1.33296028395705,-0.14977017441279283,True,True,False,True,False
U56,ABS,10.0,6,C_ISSHARPE,0.25,0.75,0.05327568834589935,1.5293140520661608,-0.07160789677112822,True,True,True,False,True
U56,ABS,10.0,6,C_ISCALMAR,0.25,0.75,0.05327568834589935,1.5293140520661608,-0.07160789677112822,True,True,True,False,True
U56,ABS,10.0,6,C_ISCAGR,1.0,0.75,0.12950920527319143,1.33296028395705,-0.14977017441279283,True,True,False,True,False
U56,ABS,10.0,6,C_JOINT,0.25,0.75,0.05327568834589935,1.5293140520661608,-0.07160789677112822,True,True,True,False,True
U56,ABS,10.0,6,C_PREREG,1.0,0.75,0.12950920527319143,1.33296028395705,-0.14977017441279283,True,True,False,True,False
U56,ABS,10.0,7,C_ISSHARPE,0.25,0.75,0.047461672191044135,1.454916346263426,-0.08108392415430998,True,True,True,False,True
U56,ABS,10.0,7,C_ISCALMAR,0.25,0.75,0.047461672191044135,1.454916346263426,-0.08108392415430998,True,True,True,False,True
U56,ABS,10.0,7,C_ISCAGR,1.0,0.75,0.12950920527319143,1.33296028395705,-0.14977017441279283,True,True,False,True,False
U56,ABS,10.0,7,C_JOINT,0.25,0.75,0.047461672191044135,1.454916346263426,-0.08108392415430998,True,True,True,False,True
U56,ABS,10.0,7,C_PREREG,1.0,0.75,0.12950920527319143,1.33296028395705,-0.14977017441279283,True,True,False,True,False
U56,ABS,10.0,8,C_ISSHARPE,0.25,0.75,0.04425694513857947,1.2839047612619368,-0.08330493701978414,True,False,False,False,True
U56,ABS,10.0,8,C_ISCALMAR,0.25,0.75,0.04425694513857947,1.2839047612619368,-0.08330493701978414,True,False,False,False,True
U56,ABS,10.0,8,C_ISCAGR,1.0,0.75,0.12950920527319143,1.33296028395705,-0.14977017441279283,True,True,False,True,False
U56,ABS,10.0,8,C_JOINT,0.25,0.75,0.04425694513857947,1.2839047612619368,-0.08330493701978414,True,False,False,False,True
U56,ABS,10.0,8,C_PREREG,1.0,0.75,0.12950920527319143,1.33296028395705,-0.14977017441279283,True,True,False,True,False
U56,ABS,10.0,9,C_ISSHARPE,1.0,0.75,0.12950920527319143,1.33296028395705,-0.14977017441279283,True,True,False,True,False
U56,ABS,10.0,9,C_ISCALMAR,0.75,0.75,0.09494320577282633,1.1967805041367598,-0.12994748467665085,True,False,False,False,False
U56,ABS,10.0,9,C_ISCAGR,1.0,0.75,0.12950920527319143,1.33296028395705,-0.14977017441279283,True,True,False,True,False
U56,ABS,10.0,9,C_JOINT,1.0,0.75,0.12950920527319143,1.33296028395705,-0.14977017441279283,True,True,False,True,False
U56,ABS,10.0,9,C_PREREG,1.0,0.75,0.12950920527319143,1.33296028395705,-0.14977017441279283,True,True,False,True,False
U56,ABS,10.0,10,C_ISSHARPE,0.25,0.75,0.05670571327119878,1.5653606487217884,-0.07504907266492356,True,True,True,False,True
U56,ABS,10.0,10,C_ISCALMAR,1.0,0.75,0.12950920527319143,1.33296028395705,-0.14977017441279283,True,True,False,True,False
U56,ABS,10.0,10,C_ISCAGR,1.0,0.75,0.12950920527319143,1.33296028395705,-0.14977017441279283,True,True,False,True,False
U56,ABS,10.0,10,C_JOINT,0.25,0.75,0.05670571327119878,1.5653606487217884,-0.07504907266492356,True,True,True,False,True
U56,ABS,10.0,10,C_PREREG,1.0,0.75,0.12950920527319143,1.33296028395705,-0.14977017441279283,True,True,False,True,False
