panel,dial,arm,bps,IS_Sharpe,IS_MaxDD,OOS_Sharpe,OOS_MaxDD,OOS_CAGR,CAGR,Sharpe,MaxDD,H1,H2,turn,pass4a,fail4a,pass4b,fail4b
U56,GROSS,g0.40,0,1.0830630238224028,-0.06089088026976963,1.246489584149865,-0.09956058394521894,0.08156933195011806,0.07284118343027757,1.1754267804099625,-0.09956058394521916,1.1780025009672879,1.1797501923590057,5.168692468051075,False,"H1,H2",False,CAGR
U56,GROSS,g0.40,10,0.9925952541038551,-0.06282143107374627,1.1671294364554912,-0.10008062304412979,0.07602655258076774,0.06731253042219709,1.0915061712128404,-0.10008062304412968,1.087857994890982,1.1006823900672045,5.168692468051075,False,"H1,H2",False,CAGR
U56,GROSS,g0.40,25,0.8565466756759649,-0.06795947452716333,1.0477817896703085,-0.10086035261835724,0.06776431989687048,0.05907162993895709,0.9653007743698622,-0.10086035261835724,0.9522561678473279,0.9817986008991423,5.168692468051075,False,"H1,H2",False,"H1,CAGR"
U56,GROSS,g0.55,0,1.082949118453945,-0.0834105082016523,1.2466070411431276,-0.1354872980250842,0.11270062663458091,0.10046434198439913,1.1754475633536938,-0.13548729802508452,1.1779390963477059,1.179866936649539,7.083476031613683,False,"H1,H2,DD",False,CAGR
U56,GROSS,g0.55,10,0.9927812608047083,-0.08598940465938576,1.1675566950444387,-0.13617282902173966,0.10489569009617039,0.09270098881095956,1.0918331917897022,-0.13617282902173933,1.088097668768833,1.1011064879588393,7.083476031613683,False,"H1,H2,DD",False,CAGR
U56,GROSS,g0.55,25,0.857185450308777,-0.09282548347149988,1.0486756315838666,-0.13720052811363193,0.0932883538629301,0.08115604018801315,0.9660894268056746,-0.13720052811363237,0.9529533332051994,0.9826855711964912,7.083476031613683,False,"H1,H2,DD",False,"H1,CAGR"
U56,GROSS,g0.70,0,1.0828299236067211,-0.10574504974579568,1.2467111934788822,-0.17064925746671677,0.14408583678939846,0.128216751050938,1.1754586060048922,-0.17064925746671666,1.177869982693058,1.1799727687057855,8.993787583305295,False,"H1,H2,DD",True,
U56,GROSS,g0.70,10,0.9928832742605433,-0.10893416541909573,1.1678982531978566,-0.17148541537244866,0.13390898852486366,0.11812214280999922,1.0920756666397353,-0.17148541537244855,1.0882495445049933,1.1014504064989696,8.993787583305295,False,"H1,H2,DD",True,
U56,GROSS,g0.70,25,0.8576215902464716,-0.11735222278566637,1.0493748211102119,-0.1727387228105658,0.11880913164096696,0.10314523255904762,0.9666808786913228,-0.17273872281056557,0.9534389210036789,0.9833881469276813,8.993787583305295,False,"H1,H2,DD",False,"H1,CAGR"
U56,GROSS,g0.85,0,1.0827054546122001,-0.12788614024239398,1.2468017923040433,-0.20504876233082414,0.1756957512573254,0.15607209157778557,1.1754597788840775,-0.20504876233082414,1.177795165343197,1.1800676040220905,10.906787436687054,False,"H1,H2,DD",False,DD
U56,GROSS,g0.85,10,0.9928850013705097,-0.13165145770786213,1.1681422375153356,-0.20602127401146664,0.16302861721470152,0.14354167649533167,1.092219899139599,-0.20602127401146653,1.0882994503245553,1.1017009159210636,10.906787436687054,False,"H1,H2,DD",False,DD
U56,GROSS,g0.85,25,0.857814119069206,-0.14154439560558973,1.0498500275575686,-0.20747872570060177,0.14427722971022328,0.12499409636568615,0.9670409836059078,-0.20747872570060144,0.953677327011149,0.9838733286909872,10.906787436687054,False,"H1,H2,DD",False,"H1,DD"
U56,GROSS,g1.00,0,1.0825757179876128,-0.14982567095828392,1.2468785564484453,-0.23868813822669677,0.20749965681398796,0.18400298636416101,1.1754509301044849,-0.23868813822669654,1.1777146405697698,1.180151342555445,12.832255158431165,False,"H1,H2,DD",False,DD
U56,GROSS,g1.00,10,0.9927649840241103,-0.1541433298501198,1.168267874332243,-0.23978888764278372,0.19221129777967882,0.16892068034672025,1.0922448846060564,-0.23978888764278372,1.0882258584485363,1.1018374763141574,12.832255158431165,False,"H1,H2,DD",False,DD
U56,GROSS,g1.00,25,0.8577087786042621,-0.16539942181298373,1.0500491371822833,-0.24143824954361714,0.16963226534626608,0.14664800665470512,0.9671168577311928,-0.24143824954361692,0.9536141465516919,0.9840893105633386,12.832255158431165,False,"H1,H2,DD",False,"H1,DD"
U56,CADENCE,W,0,1.0827890194566445,-0.11314731352927931,1.2467429121940627,-0.1822003619415382,0.15459899352991857,0.13749175798268798,1.1754601006115302,-0.1822003619415381,1.1778456773192798,1.1800056069179945,9.630697203129404,False,"H1,H2,DD",True,
U56,CADENCE,W,10,0.9928968404730495,-0.11653190552192016,1.167991233806965,-0.18308348697878107,0.14360571273280298,0.1265973583235207,1.092135905431323,-0.1830834869787813,1.0882791557222313,1.1015451872229007,9.630697203129404,False,"H1,H2,DD",True,
U56,CADENCE,W,25,0.8577174907477432,-0.12545350656369159,1.0495601201126592,-0.18440712200737241,0.12730703643605445,0.11044635761256427,0.9668297371038527,-0.1844071220073723,0.9535500018905777,0.9835762726543062,9.630697203129404,False,"H1,H2,DD",False,H1
U56,CADENCE,M,0,1.136183307479124,-0.1173373930232191,1.3178734500068725,-0.19447130561132242,0.17217083845451442,0.15206930464973278,1.2390269110100574,-0.19447130561132286,1.2494891039810379,1.2377310206028433,4.33069726266691,False,"H1,DD",True,
U56,CADENCE,M,10,1.0976476429760662,-0.11889441036704451,1.2841125197579404,-0.1950684146967382,0.1671093236262513,0.1470981966570648,1.2033211073945045,-0.1950684146967384,1.2112294992648482,1.2039610200568436,4.33069726266691,False,"H1,DD",True,
U56,CADENCE,M,25,1.0395549379443951,-0.12122615541969695,1.2331800208739165,-0.1959640783248624,0.15955415613885915,0.13967795445437492,1.1494704009686396,-0.19596407832486218,1.153517859889943,1.1530351408564274,4.33069726266691,False,"H1,H2,DD",True,
U56,CADENCE,Q,0,0.9865842930713423,-0.14796040013218548,1.080524142800019,-0.2712238820591202,0.1568597526673623,0.13730415804674623,1.0372200067108388,-0.27122388205912007,1.116312749067902,0.9917586410111368,2.4255282646178378,False,"H1,H2,DD",False,DD
U56,CADENCE,Q,10,0.9664109460049484,-0.15064351171775103,1.0635837824164778,-0.27122388205911996,0.1540077964577653,0.1345535160510547,1.0190904119610313,-0.27122388205912007,1.095722711844879,0.9752498060509978,2.4255282646178378,False,"H1,H2,DD",False,DD
U56,CADENCE,Q,25,0.935933606177959,-0.15465649095569,1.03801100309308,-0.2712238820591202,0.14973946391517967,0.13043657490266658,0.9917148706755478,-0.2712238820591202,1.0645902243148455,0.9503411431335631,2.4255282646178378,False,"H1,H2,DD",False,DD
U56,BAND,b0.00,0,1.1008610112298836,-0.08440733002793299,1.3073236816213394,-0.11966682660900174,0.09451255409525894,0.08542153334408287,1.2163556658794443,-0.11966682660900163,1.226385366271661,1.2100406900249088,3.135713343842467,False,"H1,H2",False,CAGR
U56,BAND,b0.00,10,1.05475910131451,-0.08704843210640845,1.2628581235218095,-0.12011675258999555,0.09105842375708106,0.0820244315824139,1.1711820871541068,-0.12011675258999577,1.1807379505267899,1.165188193687011,3.135713343842467,False,"H1,H2",False,CAGR
U56,BAND,b0.00,25,0.9855097575873483,-0.09099645885623775,1.196046729815989,-0.12079145061483687,0.08589709240623744,0.0769481395725482,1.1033152355178564,-0.12079145061483709,1.1121595073728183,1.097803688098919,3.135713343842467,False,"H1,H2",False,CAGR
U56,BAND,b0.03,0,1.129947080577894,-0.0774191642673806,1.3095985770043688,-0.12029812615148383,0.097307362439361,0.08852950361247114,1.2306462622986376,-0.12029812615148339,1.2511233124662855,1.2157854547481275,1.7745075061261604,True,,False,CAGR
U56,BAND,b0.03,10,1.1042593710951487,-0.07887438111081335,1.285072363206482,-0.12054942313126815,0.09534722887472857,0.08660009294734339,1.2056219490390438,-0.12054942313126804,1.225930875264405,1.1908384783945227,1.7745075061261604,True,,False,CAGR
U56,BAND,b0.03,25,1.0656908015460567,-0.0818492041209703,1.2482435320727505,-0.12092631068492765,0.0924133776660172,0.08371217051382152,1.168046810053237,-0.12092631068492754,1.1881013684970718,1.1533810545401453,1.7745075061261604,True,,False,CAGR
U56,BAND,b0.06,0,1.073550244669592,-0.08206278640576004,1.2291311189026648,-0.13457368454277585,0.09320519792091941,0.0848412846587776,1.1609486203519988,-0.13457368454277596,1.2011705711315657,1.1295674768462813,1.2966341603645017,False,"H1,H2,DD",False,CAGR
U56,BAND,b0.06,10,1.055460710085352,-0.08375323308325944,1.2112490664320372,-0.1347253878106216,0.09174859185473028,0.08343569260992045,1.1429873056964117,-0.1347253878106215,1.1833900944207258,1.1113825970528624,1.2966341603645017,False,"H1,H2,DD",False,CAGR
U56,BAND,b0.06,25,1.0283087948292269,-0.08629811063527004,1.184403949867291,-0.13495291662377273,0.08956717727099384,0.08133058519923542,1.1160251917802053,-0.1349529166237724,1.1566993885047405,1.0840851188327392,1.2966341603645017,False,"H1,H2,DD",False,CAGR
U56,BAND,b0.12,0,1.1317599942162133,-0.09779597192473921,1.189590591736828,-0.12143639803117678,0.09128006835173341,0.0881640899390932,1.1638344293849414,-0.12143639803117656,1.244172510896197,1.0914742866900617,0.9217564315513689,False,"H1,H2,DD",False,CAGR
U56,BAND,b0.12,10,1.1202477474245263,-0.0980805634588906,1.1765153072117105,-0.12150488350184296,0.09020864000883644,0.08716134152014443,1.151456593103839,-0.12150488350184308,1.2326260939292344,1.078323573277632,0.9217564315513689,False,"H2,DD",False,CAGR
U56,BAND,b0.12,25,1.1029708173276902,-0.0985073017334529,1.1568946050973048,-0.12160760560473527,0.0886033889042046,0.08565887927130578,1.132881627406526,-0.12160760560473527,1.2152967940771546,1.0585910153983622,0.9217564315513689,False,"H2,DD",False,CAGR
U56,VOLTGT,t0.08,0,1.1127828252932357,-0.0944826086385494,1.2408792899046086,-0.10261922479631913,0.10805627492953396,0.10088017357528267,1.184099523343869,-0.10261922479631813,1.2076744218247755,1.1623122943512358,9.115808820549542,False,"H1,H2",False,CAGR
U56,VOLTGT,t0.08,10,0.9979291113448886,-0.09970460787860147,1.1379103377392472,-0.10872885546271305,0.09831234368401565,0.09089430749756988,1.0758763374843963,-0.10872885546271305,1.0935603054750493,1.0596173611057935,9.115808820549542,False,"H1,H2",False,CAGR
U56,VOLTGT,t0.08,25,0.8252602172265285,-0.10810195836461567,0.982994430221332,-0.11781763427869762,0.08385301056152983,0.07608099621729458,0.9131059557890122,-0.11781763427869751,0.9219242858637952,0.9051669635487569,9.115808820549542,False,"H1,H2",False,"H1,CAGR"
U56,VOLTGT,t0.10,0,1.0752469397969109,-0.11138213631271732,1.2348430430904356,-0.11206099372048628,0.12371707049909397,0.11357859242183554,1.164306261449514,-0.11206099372048761,1.1735332991595138,1.1567139515789049,9.630976314457389,False,"H1,H2",True,
U56,VOLTGT,t0.10,10,0.9705442339628426,-0.1174987658798945,1.138924978590232,-0.11849646065865294,0.11314311061723359,0.10291041486683472,1.0645277377542912,-0.11849646065865238,1.0698001459805515,1.0605374980633255,9.630976314457389,False,"H1,H2",False,CAGR
U56,VOLTGT,t0.10,25,0.8131505372176189,-0.12659791985286262,0.9946379875851278,-0.1280647667021887,0.09746404704165346,0.08709491452078444,0.9144764860926772,-0.12806476670218758,0.9138090069944477,0.9158977480348995,9.630976314457389,False,"H1,H2,DD",False,"H1,CAGR"
U56,VOLTGT,t0.12,0,1.0753570006462454,-0.11083529172308382,1.2534754684475984,-0.12748526502313184,0.1368387006785876,0.1240638699842076,1.175135857795436,-0.1274852650231315,1.1769837076103131,1.1753564479831984,9.695635717828756,False,"H1,H2,DD",True,
U56,VOLTGT,t0.12,10,0.9777350794442666,-0.11705736760233598,1.1641308755918054,-0.1282332862471789,0.12601256930476623,0.11322408595119215,1.0821973734316277,-0.128233286247179,1.0802138968349817,1.085771808684741,9.695635717828756,False,"H1,H2,DD",True,
U56,VOLTGT,t0.12,25,0.8309791823097191,-0.12631213507007588,1.0297427531091494,-0.12996782774917792,0.1099618192781242,0.09715541100618297,0.9424356064384694,-0.12996782774917737,0.9346877343863056,0.9510562319529604,9.695635717828756,False,"H1,H2,DD",False,"H1,CAGR"
U56,VOLTGT,t0.15,0,1.0852459551188693,-0.1105508493486348,1.2458875158817837,-0.1510641061319512,0.14592977297631204,0.13174694417955157,1.1756790312670693,-0.1510641061319511,1.1824631203788414,1.173445921073941,9.68644616234884,False,"H1,H2,DD",True,
U56,VOLTGT,t0.15,10,0.9927764295832531,-0.11669166514549156,1.162068853447499,-0.1519243165996078,0.13495430911449868,0.12084440881328051,1.0882028687569036,-0.1519243165996077,1.0905057871131556,1.0896643642033657,9.68644616234884,False,"H1,H2,DD",True,
U56,VOLTGT,t0.15,25,0.8537202715926728,-0.1258266339289722,1.0360157825993745,-0.1532137323773265,0.11868321866544784,0.10468247978732359,0.9566511759870322,-0.15321373237732627,0.9521774194461468,0.9636960968364549,9.68644616234884,False,"H1,H2,DD",False,"H1,CAGR"
U56,BREADTH,B0.00,0,1.0827890194566445,-0.11314731352927931,1.2467429121940627,-0.1822003619415382,0.15459899352991857,0.13749175798268798,1.1754601006115302,-0.1822003619415381,1.1778456773192798,1.1800056069179945,9.630697203129404,False,"H1,H2,DD",True,
U56,BREADTH,B0.00,10,0.9928968404730495,-0.11653190552192016,1.167991233806965,-0.18308348697878107,0.14360571273280298,0.1265973583235207,1.092135905431323,-0.1830834869787813,1.0882791557222313,1.1015451872229007,9.630697203129404,False,"H1,H2,DD",True,
U56,BREADTH,B0.00,25,0.8577174907477432,-0.12545350656369159,1.0495601201126592,-0.18440712200737241,0.12730703643605445,0.11044635761256427,0.9668297371038527,-0.1844071220073723,0.9535500018905777,0.9835762726543062,9.630697203129404,False,"H1,H2,DD",False,H1
U56,BREADTH,B0.30,0,1.0666296498482186,-0.12610873237298936,1.2861185761654232,-0.18220036194153788,0.158628938394765,0.13831392032250278,1.19129388936404,-0.182200361941538,1.1638939876058023,1.2212740496821977,9.75030038869983,False,"H1,DD",True,
U56,BREADTH,B0.30,10,0.9735612281424635,-0.13336287033138883,1.2065757205878298,-0.18308348697878107,0.1475956435769119,0.12727682502956483,1.1061740384828274,-0.18308348697878085,1.0714064679596542,1.1419900975075254,9.75030038869983,False,"H1,H2,DD",True,
U56,BREADTH,B0.30,25,0.8335527914230586,-0.14413626208655395,1.0869312298455434,-0.1844071220073723,0.13123723808049648,0.11091627108068214,0.9781330975289734,-0.1844071220073723,0.9322302699137189,1.0227604317462422,9.75030038869983,False,"H1,H2,DD",False,H1
U56,BREADTH,B0.40,0,0.9714708669609071,-0.12182010021970813,1.2668939690445495,-0.1822003619415381,0.15362722637231863,0.12927321641432887,1.1403727115457776,-0.1822003619415381,1.0791554771165777,1.1992158823417165,10.173256159961081,False,"H1,H2,DD",True,
U56,BREADTH,B0.40,10,0.8724068104900459,-0.1259995369358501,1.1824926684824726,-0.18308348697878107,0.14213519566258626,0.11785229237118267,1.049994587169223,-0.18308348697878096,0.9811683165600714,1.114747968669288,10.173256159961081,False,"H1,H2,DD",True,
U56,BREADTH,B0.40,25,0.7232522599608865,-0.13592921401216795,1.0554455841860326,-0.18440712200737253,0.1251048934251051,0.1009303745279786,0.913934217767056,-0.18440712200737275,0.8335831919872482,0.9876295079428102,10.173256159961081,False,"H1,H2,DD",False,"H1,CAGR"
U56,BREADTH,B0.50,0,0.9429542910636673,-0.1385983332680023,1.2250809968792404,-0.18220036194153788,0.14482407889586146,0.12150992070739908,1.1046833153195479,-0.18220036194153788,1.0570030178683063,1.1522525376204495,9.81320585504389,False,"H1,H2,DD",True,
U56,BREADTH,B0.50,10,0.8407417659504651,-0.14624172457169282,1.1441281030684232,-0.18308348697878063,0.13411091240669215,0.11056546629293473,1.0150813786350419,-0.18308348697878107,0.95610708838069,1.0715249151541517,9.81320585504389,False,"H1,H2,DD",False,H1
U56,BREADTH,B0.50,25,0.686884831118598,-0.1575890316231624,1.0222784360604253,-0.18440712200737275,0.11822272538873557,0.09434195148275148,0.880201552955692,-0.18440712200737208,0.8041647493736473,0.9500437205159659,9.81320585504389,False,"H1,H2,DD",False,"H1,CAGR"
B136,N,n3,0,1.0318855823622615,-0.315649942104672,0.6817638205091057,-0.30684556356945436,0.1424155163471632,0.1737664450115608,0.8273947882741255,-0.315649942104672,1.0016974262594465,0.6824793278784272,24.055838678193012,False,"H1,H2,DD",False,"H2,OOS,DD"
B136,N,n3,10,0.9219778587907292,-0.32631905303400344,0.5760999130793343,-0.34685341029382044,0.11420757715234342,0.14588729720838578,0.7201504346020606,-0.3468534102938188,0.8925338639414597,0.5763545692164213,24.055838678193012,False,"H1,H2,DD",False,"H1,H2,OOS,DD"
B136,N,n3,25,0.756624814598426,-0.3420257485616577,0.4173305884856388,-0.4123833770665384,0.07315853300998221,0.10526953777953962,0.558923926948772,-0.41238337706653827,0.7282693093476508,0.416927598188145,24.055838678193012,False,"H1,H2,DD",False,"H1,H2,OOS,DD,CAGR"
B136,N,n5,0,1.0961920172060444,-0.20844975558959533,0.9179354036345849,-0.22796317398278076,0.18617812602776596,0.19133230691012093,0.9886166517593657,-0.22796317398278,1.1291209436607197,0.8797241856651714,21.333373185219543,False,"H1,H2,DD",False,DD
B136,N,n5,10,0.9808729595969661,-0.21978080239862163,0.8138426077132945,-0.23360448342667006,0.16050924299153935,0.16620179825584946,0.8802203106986538,-0.23360448342666995,1.0159890409874397,0.7743946833658332,21.333373185219543,False,"H1,H2,DD",False,"H2,OOS,DD"
B136,N,n5,25,0.8074770731686973,-0.23648646154027364,0.6573687988950241,-0.24199532329152973,0.12301688584784953,0.12947110753902713,0.7172601271151599,-0.24199532329152962,0.845857288749948,0.6160819784665362,21.333373185219543,False,"H1,H2,DD",False,"H1,H2,OOS,DD"
B136,N,n10,0,1.1589860743676346,-0.17676188187904818,0.8876491398135304,-0.2137161819084622,0.14798626175267393,0.16176446061755034,1.0000591393581917,-0.21371618190846198,1.2217860288407834,0.8171424580609462,17.526063352321486,False,"H1,H2,DD",False,"H2,DD"
B136,N,n10,10,1.048001831978847,-0.18637186356927782,0.7830912652526079,-0.21444792932259582,0.1274626435621795,0.14159905088318614,0.8930046332577032,-0.21444792932259593,1.1101949280486807,0.713306266783196,17.526063352321486,False,"H1,H2,DD",False,"H2,OOS,DD"
B136,N,n10,25,0.8810427972121772,-0.20058505640385849,0.6258704447320358,-0.21554475129999962,0.0973471288384069,0.1119900332496826,0.7320001700575731,-0.21554475129999928,0.9422784025688523,0.5572053606254677,17.526063352321486,False,"H1,H2,DD",False,"H1,H2,OOS,DD"
B136,N,n20,0,1.1438848772526287,-0.1337999235345334,0.9907714255507482,-0.19983154054596763,0.14094092140032188,0.14653709778134982,1.0562327019173419,-0.19983154054596752,1.2258322915033042,0.9091912177526988,13.77325913183038,False,"H1,H2,DD",True,
B136,N,n20,10,1.043837850225855,-0.13640152927003968,0.8919165372280256,-0.2005204833110832,0.12486792010130943,0.13086243556020016,0.9569274633118441,-0.20052048331108274,1.124588659762104,0.8113021031479172,13.77325913183038,False,"H1,H2,DD",False,H2
B136,N,n20,25,0.8934202619944265,-0.14029087610124935,0.7433679864583754,-0.20155317029654174,0.10117263278720845,0.10774243748456414,0.807669841872597,-0.20155317029654185,0.9723408351073488,0.6642337622100398,13.77325913183038,False,"H1,H2,DD",False,"H2,OOS"
B136,N,n40,0,1.1227440101815978,-0.12117768339635338,1.0635678952875307,-0.19034529297252833,0.12937692760481645,0.13086796820375768,1.0897491562338848,-0.19034529297252833,1.22342556942688,0.968635643619243,10.31839491375014,False,"H1,H2,DD",True,
B136,N,n40,10,1.0341940086244954,-0.1271207459481507,0.9790278415998385,-0.19113372902660142,0.11784547596327943,0.11926530663091106,1.0034352502002495,-0.19113372902660142,1.1329668318578388,0.885993014037893,10.31839491375014,False,"H1,H2,DD",True,
B136,N,n40,25,0.9011016915217642,-0.13596299109449417,0.8519900724455254,-0.19231546501390262,0.10076388085538746,0.10207927462751809,0.8737197186781439,-0.19231546501390262,0.9969825164063226,0.7618255922739199,10.31839491375014,False,"H1,H2,DD",False,"H2,OOS,CAGR"
B136,GROSS,g0.40,0,1.1410654922030883,-0.07241603304589928,0.9885506032716245,-0.10957771314632303,0.07531569929586501,0.07795723267326538,1.0538171548987623,-0.10957771314632347,1.2228297770741037,0.907028950866231,7.384672169707643,False,"H1,H2",False,CAGR
B136,GROSS,g0.40,10,1.0404023036910583,-0.07392417473009716,0.8890229691450265,-0.10999110087184005,0.06716693681540487,0.07002870926826055,0.9538613666352495,-0.10999110087184005,1.120973593759443,0.8084632232579521,7.384672169707643,False,"H1,H2",False,"H2,CAGR"
B136,GROSS,g0.40,25,0.8890550084103088,-0.0761822852957178,0.7394627886615573,-0.11061094884538214,0.05505686757347239,0.05824269680891647,0.8036241671905777,-0.11061094884538214,0.967801659310452,0.660377500863019,7.384672169707643,False,"H1,H2",False,"H2,OOS,CAGR"
B136,GROSS,g0.55,0,1.1422750833515072,-0.0989566909052566,0.989509840890609,-0.1488959111336684,0.10350803619875437,0.1073386404904868,1.054859094880882,-0.1488959111336685,1.2241187050044202,0.9079590997464437,10.125641200477052,False,"H1,H2,DD",True,
B136,GROSS,g0.55,10,1.0419280611679793,-0.10095632657819364,0.8903177251679739,-0.14943601943893237,0.09205791935687202,0.09618741262025798,0.9552313056264812,-0.14943601943893248,1.1225778487011022,0.8097298066355532,10.125641200477052,False,"H1,H2,DD",False,"H2,CAGR"
B136,GROSS,g0.55,25,0.891057644848745,-0.10394835904939681,0.7412622207288562,-0.1502457632839802,0.07510020385235672,0.07966609687671888,0.805488020140951,-0.15024576328397998,0.9698814790116628,0.662150098657043,10.125641200477052,False,"H1,H2,DD",False,"H2,OOS,CAGR"
B136,GROSS,g0.70,0,1.1434827156332508,-0.12514833190316743,0.9904578701538596,-0.18725643490421306,0.1316045515057631,0.13673954374677022,1.0558909781337962,-0.18725643490421318,1.2254043981726037,0.908883978613043,12.861148775240043,False,"H1,H2,DD",True,
B136,GROSS,g0.70,10,1.0433752884416407,-0.12760459813467928,0.8915321595246598,-0.18790979185764012,0.11671178112407277,0.12222092794823247,0.9565190511299632,-0.18790979185763979,1.1241009656846574,0.8109233454249296,12.861148775240043,False,"H1,H2,DD",False,H2
B136,GROSS,g0.70,25,0.8928665662305865,-0.13127746849333777,0.7428771653284899,-0.18888918390404574,0.09473122572554415,0.10078225350092263,0.8071610492730603,-0.18888918390404585,0.9717629381324305,0.6637475157128959,12.861148775240043,False,"H1,H2,DD",False,"H2,OOS,CAGR"
B136,GROSS,g0.85,0,1.1446886931300033,-0.15098294780354626,0.9913948919327866,-0.22466554393812088,0.15955966576108205,0.16611875269566156,1.0569127783188712,-0.2246655439381211,1.2266871313333672,0.9098042651704531,15.59975906777986,False,"H1,H2,DD",False,DD
B136,GROSS,g0.85,10,1.0447336276134649,-0.15386632279739954,0.8926523525642457,-0.22542262442713812,0.14107532774677112,0.14807976428128167,0.9577118355107781,-0.225422624427138,1.12553458256728,0.8120285211365165,15.59975906777986,False,"H1,H2,DD",False,"H2,DD"
B136,GROSS,g0.85,25,0.8944545795401706,-0.1581750185917683,0.7442726134960742,-0.226557337874846,0.1138876991941189,0.12153159985304263,0.8086110832784345,-0.226557337874846,0.9734239255446494,0.665130533438545,15.59975906777986,False,"H1,H2,DD",False,"H2,OOS,DD"
B136,GROSS,g1.00,0,1.145893310702689,-0.17645294433949954,0.9923210432536641,-0.2611295325936558,0.1873265587872157,0.1954337107440347,1.0579243916561052,-0.261129532593656,1.2279671694065781,0.9107206280135052,18.349650059898526,False,"H1,H2,DD",False,DD
B136,GROSS,g1.00,10,1.045996287500613,-0.17974157501686128,0.893678847107437,-0.261984570492628,0.16509486144543795,0.17371311294741676,0.9588068335637157,-0.261984570492628,1.1268715888596077,0.813046990198892,18.349650059898526,False,"H1,H2,DD",False,"H2,DD"
