universe,cadence,arm,conv,f,cost_bps,Gross,Turn_yr,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,4a,4b
u56,D,S4,g1.00,0.0,5,1.0,36.032318293587885,0.16843125158687555,1.0700846465266767,-0.2358430585026624,1.0494801784331813,1.0931464468125274,0.1391204978526186,0.9562408471254268,0.19318702452259706,1.1569720128546181,-0.2358430585026624,False,False
u56,D,S4,g1.00,0.0,10,1.0,36.032318293587885,0.14757512816746998,0.9552259977531875,-0.23868925522710804,0.9266925845724883,0.9845538259577241,0.1186421135418465,0.8333298947453918,0.1720147613375671,1.0477994746286325,-0.23868925522710793,False,False
u56,D,S4,g1.00,0.0,15,1.0,36.032318293587885,0.1270888829160821,0.8403768764590772,-0.2415258308279965,0.8038805568789495,0.8759927250217628,0.09852958097364395,0.710397661482183,0.15121570169091436,0.9386539135348773,-0.24152583082799672,False,False
u56,D,S4,g1.00,0.0,20,1.0,36.032318293587885,0.1069659983914435,0.7255489575814459,-0.24435281475304482,0.6810572730862426,0.7674736969830515,0.07877640491590765,0.5874574212304383,0.13078331060390114,0.8295459485115309,-0.24435281475304516,False,False
u56,D,S4,g1.00,0.0,25,1.0,36.032318293587885,0.08720007125264928,0.6107538944594628,-0.25702396024057284,0.5582359089236184,0.6590072619903756,0.05937620473022309,0.4645224447936893,0.11071116677206572,0.7204861676649696,-0.2570239602405734,False,False
u56,D,S4,g1.00,0.25,5,1.0,33.17292933097774,0.14272299997300752,1.113767890944044,-0.18401291068653058,1.0921568983753336,1.1359749433659043,0.12292323196029464,1.0085439427874066,0.15932535797759106,1.1959380352184057,-0.18401291068653047,False,True
u56,D,S4,g1.00,0.25,10,1.0,33.17292933097774,0.12393276800067721,0.983180602165954,-0.1866034446578877,0.9515093337378222,1.0141038635009243,0.10383406739299406,0.8684775437027143,0.1407944817646405,1.0725524142326575,-0.18660344465788736,False,False
u56,D,S4,g1.00,0.25,15,1.0,33.17292933097774,0.10544971139970527,0.8525841675366339,-0.1891864826654922,0.8108177203947118,0.8922475765223719,0.08506756258475634,0.728367095199336,0.12255804793476366,0.9491789043696421,-0.18918648266549232,False,False
u56,D,S4,g1.00,0.25,20,1.0,33.17292933097774,0.08726883787922435,0.7219915907236101,-0.1917620444195185,0.6700972382743235,0.7704173590507774,0.06661829479534576,0.5882276364768756,0.1046114058162042,0.8258290379442975,-0.1917620444195186,False,False
u56,D,S4,g1.00,0.25,25,1.0,33.17292933097774,0.06938523581027134,0.5914158646483264,-0.1943301495832067,0.5293630765538304,0.6486244656032839,0.04848093190029856,0.44807421702615413,0.08694997775670954,0.7025143257335078,-0.1943301495832066,False,False
u56,D,S4,g1.00,0.5,5,1.0,31.10001924967946,0.11534528589029924,1.146467403355383,-0.1321428792108641,1.1080528511176213,1.183434406753465,0.10332500133768852,1.042519735244613,0.12536355205529093,1.2312464863590475,-0.13214287921086387,True,True
u56,D,S4,g1.00,0.5,10,1.0,31.10001924967946,0.09814360242313835,0.9904167098791595,-0.13444384830040923,0.939267250556954,1.0393790173171242,0.08523500324794453,0.8757514167912441,0.10891194204547339,1.083962934170997,-0.13444384830040923,True,False
u56,D,S4,g1.00,0.5,15,1.0,31.10001924967946,0.08120561402216442,0.8342836040693421,-0.13673921927444055,0.770356797942848,0.8952744657499353,0.06743983511355367,0.7088554094160605,0.09269937838647024,0.936628976199766,-0.13673921927444088,True,False
u56,D,S4,g1.00,0.5,20,1.0,31.10001924967946,0.0645273028117559,0.6780927886121613,-0.14577023164119263,0.6013520003957846,0.7511404054238765,0.04993472058196158,0.5418610242465618,0.07672240878071901,0.7892655629813301,-0.14577023164119163,False,False
u56,D,S4,g1.00,0.5,25,1.0,31.10001924967946,0.04810471176456388,0.5218690000995243,-0.15771934028845158,0.43228344224447557,0.6069964972051082,0.03271496021478515,0.374797654351879,0.0609776304848908,0.6418936512447573,-0.1577193402884528,False,False
u56,D,S4,g1.00,0.75,5,0.9999999999999996,28.9516660885307,0.08336830156326736,1.0667327701074318,-0.10244755481577072,0.9680240609828766,1.1704532539210684,0.07626483870850165,0.9374942156737532,0.08926570726581384,1.1864200224614145,-0.08423969754355565,True,False
u56,D,S4,g1.00,0.75,10,0.9999999999999996,28.9516660885307,0.06780521152925245,0.8812929186604423,-0.10768121903348471,0.769647004909083,0.9985357920232745,0.05925506995781027,0.7433480480114073,0.07491314157804418,1.0085553799086846,-0.0915740547909557,True,False
u56,D,S4,g1.00,0.75,15,0.9999999999999996,28.9516660885307,0.05246391296860797,0.695619447061276,-0.11288482415814216,0.571070470904312,0.8263572078668653,0.042511978116376525,0.5490042098950298,0.060748224749768154,0.8304269443337072,-0.10104313195594539,False,False
u56,D,S4,g1.00,0.75,20,0.9999999999999996,28.9516660885307,0.0373412702778122,0.5097911679651042,-0.13908716430799395,0.37239191758066437,0.6539766835688515,0.026031415766092136,0.35455448588754856,0.04676852245305052,0.6521005109983258,-0.11104585007060175,False,False
u56,D,S4,g1.00,0.75,25,0.9999999999999996,28.9516660885307,0.022434191830016825,0.3238871631794239,-0.17665424091945103,0.17370896636384706,0.4814537210600099,0.009809299473083621,0.16009083812662106,0.032971631694604264,0.4736422014306528,-0.12542852437297825,False,False
u56,D,S4,g1.00,1.0,5,0.9975219644063978,26.135874757537366,0.03845486867421921,0.5271945542453519,-0.24916268445594014,0.3203334129083688,0.7796652247711514,0.025863708403607744,0.33938403943547835,0.048961989768899095,0.7272743363979216,-0.10492161184950466,False,False
u56,D,S4,g1.00,1.0,10,0.9975219644063978,26.135874757537366,0.024973116147103402,0.3579550612784236,-0.2853154437587333,0.14240606039842044,0.6198224938071571,0.010607151901665945,0.16544980967236053,0.036982256266635094,0.5611725911078522,-0.11653819687271372,False,False
u56,D,S4,g1.00,1.0,15,0.9975219644063978,26.135874757537366,0.011663729963363068,0.18871263227611904,-0.32452002400526514,-0.03522113268187004,0.4596137668334943,-0.004426139774625026,-0.008183923418808577,0.025137501039736332,0.3947205355705912,-0.12976429719430238,False,False
u56,D,S4,g1.00,1.0,20,0.9975219644063978,26.135874757537366,-0.0014754603339044436,0.019632894876727435,-0.36523868533489356,-0.21235068155348621,0.2991591671877584,-0.01923938192754715,-0.18132718437047177,0.01342622365706303,0.22805089030287135,-0.15172730045073957,False,False
u56,D,S4,g1.00,1.0,25,0.9975219644063978,26.135874757537366,-0.014446598281312895,-0.1491196563469796,-0.4146367078115638,-0.388788375923066,0.13857966837569866,-0.033835744287653347,-0.3537932066706926,0.0018469401428136134,0.06129716743501127,-0.18542535565287532,False,False
u56,D,S4,natural,0.0,5,0.7158706915972064,22.99834709714682,0.121834512318451,1.0777328853508856,-0.16176192036369286,1.0458533335159887,1.1098253102842959,0.10025818306708101,0.9486522777324825,0.13995861124082354,1.1766616837084332,-0.16176192036369275,False,True
u56,D,S4,natural,0.0,10,0.7158706915972064,22.99834709714682,0.10901167663405764,0.9754848419747963,-0.16338748144533244,0.9349633222084326,1.014762979570703,0.08732590137856788,0.8377910393892869,0.12723315094195176,1.0807062038014639,-0.16338748144533222,False,False
u56,D,S4,natural,0.0,15,0.7158706915972064,22.99834709714682,0.096334513008693,0.8732408720170367,-0.16501014512073808,0.8240703727722929,0.9197091027485514,0.07454470083419462,0.7269299746284152,0.11464887355817877,0.9847566281970643,-0.16501014512073775,False,False
u56,D,S4,natural,0.0,20,0.7158706915972064,22.99834709714682,0.08380137669854704,0.7710080495026479,-0.16662991611593536,0.7131833582734681,0.8246694617830957,0.0619128271773981,0.6160779582367873,0.10220422237964999,0.8888188696673615,-0.16662991611593547,False,False
u56,D,S4,natural,0.0,25,0.7158706915972064,22.99834709714682,0.07141064141603004,0.6687934396558802,-0.16824679914992968,0.6023111436604239,0.7296498300456077,0.049428546396563355,0.5052438560035084,0.08989765775507652,0.7928988328820142,-0.1682467991499298,False,False
u56,D,S4,natural,0.25,5,0.6818636238226589,19.888538281428108,0.0993833298692719,1.1405683914118343,-0.12574178235241606,1.0914551128414085,1.1881878973149178,0.08163966168960157,1.0012449670709276,0.11424524489462962,1.247143084570985,-0.12574178235241618,True,False
u56,D,S4,natural,0.25,10,0.6818636238226589,19.888538281428108,0.08850818775151392,1.0253701866381075,-0.12719910550332247,0.9661236409405455,1.0813371679204409,0.07066624775220376,0.8764431287258958,0.10345590019429185,1.1389194250777057,-0.12719910550332225,True,False
u56,D,S4,natural,0.25,15,0.6818636238226589,19.888538281428108,0.07774000447459994,0.9101615389639152,-0.128654179808796,0.8407726808238222,0.9744817358135597,0.059803524943499387,0.7516215751039262,0.09277042630162269,1.03069032470221,-0.12865417980879634,True,False
u56,D,S4,natural,0.25,20,0.6818636238226589,19.888538281428108,0.06707773414493712,0.7949508656540479,-0.13010700846853696,0.7154128745279582,0.8676284427695488,0.049050383094660255,0.6267908182810707,0.08218782902733568,0.9224628544580258,-0.13010700846853696,True,False
u56,D,S4,natural,0.25,25,0.6818636238226589,19.888538281428108,0.056520341037045174,0.6797465800074647,-0.13155759467806594,0.5900548625382628,0.7607841257522489,0.03840572310726231,0.5019613696542572,0.07170712364265475,0.8142440803263439,-0.13155759467806616,False,False
u56,D,S4,natural,0.5,5,0.6478565560481117,16.79767826262391,0.07645690633961255,1.2070538050276791,-0.08863708019048933,1.1159730832220243,1.2916635495501458,0.06245075527999622,1.0414024559853277,0.08815439067976394,1.3348499580929876,-0.08863708019048888,True,False
u56,D,S4,natural,0.5,10,0.6478565560481117,16.79767826262391,0.06745648764056211,1.0731287236858231,-0.08990959040695268,0.9710218559785033,1.166963853583464,0.053364630633958354,0.8980717781797043,0.07922761800839351,1.2079153451075915,-0.08990959040695268,True,False
u56,D,S4,natural,0.5,15,0.6478565560481117,16.79767826262391,0.05853088695195452,0.9391517095900187,-0.09118044866794772,0.8260174107237671,1.042213302697761,0.04435576438262245,0.7546833142300292,0.07037365017110209,1.0809319873838632,-0.0911804486679475,True,False
u56,D,S4,natural,0.5,20,0.6478565560481117,16.79767826262391,0.04967948594422711,0.8051362643636718,-0.09244965695953022,0.680976580259958,0.9174229817121275,0.03542350339108302,0.6112532251273198,0.06159189685712274,0.9539115985040626,-0.09244965695953022,True,False
u56,D,S4,natural,0.5,25,0.6478565560481117,16.79767826262391,0.04090167136821221,0.6710959033312508,-0.0937172172655516,0.5359162116005636,0.7926039884226754,0.026567200014068204,0.4677976904299281,0.05288177251395987,0.8268659033484218,-0.09371721726555204,False,False
u56,D,S4,natural,0.75,5,0.6138494882735643,13.671121614943509,0.053134225780809397,1.1565620597435189,-0.06243522102273469,0.9667682251659583,1.3387425384169305,0.0427695159155701,0.932811785220638,0.06176521292380932,1.3439140724189609,-0.05145410006012152,True,False
u56,D,S4,natural,0.75,10,0.6138494882735643,13.671121614943509,0.04596194099194628,1.0071593345846117,-0.06507834064710982,0.8119513919791652,1.1945186817929987,0.035531502433625795,0.781588606589464,0.054648705446503465,1.1960918424821032,-0.05250823126221449,True,False
u56,D,S4,natural,0.75,15,0.6138494882735643,13.671121614943509,0.038838161110788194,0.8576169219746679,-0.06771412506903474,0.6570539222549483,1.0501042991823781,0.028343381258927547,0.6302810773179018,0.04757956061853785,1.0480828006079472,-0.055313021129182016,True,False
u56,D,S4,natural,0.75,20,0.6138494882735643,13.671121614943509,0.031762560403574724,0.7079655562771895,-0.07034259432634937,0.5021096380941938,0.9055272789650922,0.02120481086405901,0.4789204008083617,0.04055746545007266,0.8999172010160488,-0.0594663381366729,False,False
u56,D,S4,natural,0.75,25,0.6138494882735643,13.671121614943509,0.024734815308662617,0.5582360701404857,-0.07296376840302066,0.34715239159688693,0.7608156595269094,0.014115452043220289,0.32753781942107385,0.03358210900500347,0.7516254467047974,-0.06362752765834223,False,False
u56,D,S4,natural,1.0,5,0.5798424204990166,10.578316546730056,0.029427622382817376,0.6820003655333144,-0.08256475541485031,0.4544603727418068,0.936080852129465,0.02260580768316678,0.4926306108398387,0.035091563402103176,0.869757350157332,-0.05828130254929165,False,False
u56,D,S4,natural,1.0,10,0.5798424204990166,10.578316546730056,0.023998154311386966,0.5617601841740946,-0.09304280555988365,0.33836106716889347,0.8111258116688083,0.017142062074486875,0.3802342371805748,0.029690913673083186,0.7413331639901518,-0.06598146001056382,False,False
