ladder,arm,char,transform,direction,selector,q,draw,n_stratum,IS_Sharpe,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,anchor_OOS_S,anchor_OOS_DD,beats_anchor,pctS_EXACT,pctS_RESAMP2000,pctS_STRAT,pctS_PERMSEL,pctD_EXACT,pctD_RESAMP2000,pctD_STRAT,pctD_PERMSEL,perm_mean_S
INHERITED,EWall,evol,ratio,+,SEL-evol+|ratio,0.7,3,8,0.8570572024730929,0.7500560502602225,0.0952245015966222,-0.304785104298878,0.6572426538692143,-0.28589963252982387,True,0.5892857142857143,0.5915,0.875,1.0,0.35119047619047616,0.366,0.625,0.83,0.3276102594506412
INHERITED,EWall,evol,ratio,-,SEL-evol-|ratio,0.1,1,8,0.8921215701102534,0.8179340675254172,0.100765217638755,-0.2598658281181982,0.6572426538692143,-0.28589963252982387,True,0.6964285714285714,0.7,0.375,0.76,0.6547619047619048,0.6605,0.625,0.995,0.6490000086251483
INHERITED,top10,breadth,none,+,SEL-breadth+|none,0.05,2,8,0.8595977978458055,0.7625141500025743,0.0970576237889022,-0.2367880522040285,0.6450631404689786,-0.25026573364682825,True,0.6369047619047619,0.643,0.125,0.08,0.5059523809523809,0.507,0.25,0.18,0.9345941860728376
INHERITED,top10,breadth,none,-,SEL-breadth-|none,1.0,4,8,-0.2332367615533354,0.1811532330833968,0.0163884888176635,-0.3193304589617238,0.6450631404689786,-0.25026573364682825,False,0.041666666666666664,0.0465,0.375,0.355,0.13690476190476192,0.1455,0.875,0.9,0.2740823865959381
INHERITED,top10,breadth,dm,+,SEL-breadth+|dm,0.7,2,8,0.2183032766590857,0.4954430083103582,0.0615464061972352,-0.2386511821766501,0.6450631404689786,-0.25026573364682825,False,0.27380952380952384,0.2665,0.25,0.225,0.48214285714285715,0.4855,0.625,0.635,0.6498289567074329
INHERITED,top10,breadth,dm,-,SEL-breadth-|dm,0.4,7,8,1.041373600687615,0.6851920966839923,0.0971175849373791,-0.2789239662959702,0.6450631404689786,-0.25026573364682825,True,0.5119047619047619,0.5135,0.5,0.465,0.27380952380952384,0.2855,0.125,0.105,0.7605721219564568
INHERITED,top10,breadth,residx,+,SEL-breadth+|residx,0.7,2,8,0.2183032766590857,0.4954430083103582,0.0615464061972352,-0.2386511821766501,0.6450631404689786,-0.25026573364682825,False,0.27380952380952384,0.2665,0.25,0.225,0.48214285714285715,0.4855,0.625,0.635,0.6498289567074329
INHERITED,top10,breadth,residx,-,SEL-breadth-|residx,0.4,7,8,1.041373600687615,0.6851920966839923,0.0971175849373791,-0.2789239662959702,0.6450631404689786,-0.25026573364682825,True,0.5119047619047619,0.5135,0.5,0.465,0.27380952380952384,0.2855,0.125,0.105,0.7605721219564568
INHERITED,top10,breadth,ratio,+,SEL-breadth+|ratio,0.05,2,8,0.8595977978458055,0.7625141500025743,0.0970576237889022,-0.2367880522040285,0.6450631404689786,-0.25026573364682825,True,0.6369047619047619,0.643,0.125,0.27,0.5059523809523809,0.507,0.25,0.265,0.8750647000718224
INHERITED,top10,breadth,ratio,-,SEL-breadth-|ratio,1.0,4,8,-0.2332367615533354,0.1811532330833968,0.0163884888176635,-0.3193304589617238,0.6450631404689786,-0.25026573364682825,False,0.041666666666666664,0.0465,0.375,0.475,0.13690476190476192,0.1455,0.875,0.765,0.253592060382956
INHERITED,top10,disp,none,+,SEL-disp+|none,0.9,2,8,0.5685458690323038,0.8092190840484961,0.1211618064262625,-0.2381833766813633,0.6450631404689786,-0.25026573364682825,True,0.7261904761904762,0.7215,1.0,1.0,0.4880952380952381,0.4915,1.0,1.0,0.4146470009874646
INHERITED,top10,disp,none,-,SEL-disp-|none,0.0,7,8,0.9316661914951796,0.6862752119189414,0.0904216941076678,-0.2467639898324225,0.6450631404689786,-0.25026573364682825,True,0.5178571428571429,0.522,0.125,0.12,0.44047619047619047,0.442,0.125,0.12,0.8792063141524342
INHERITED,top10,disp,dm,+,SEL-disp+|dm,0.25,3,8,1.1129466597776192,0.7994648857072264,0.115275882338107,-0.186599403564174,0.6450631404689786,-0.25026573364682825,True,0.7202380952380952,0.718,0.625,0.59,0.9464285714285714,0.9435,0.875,0.82,0.815679465598163
INHERITED,top10,disp,dm,-,SEL-disp-|dm,0.9,5,8,-0.0462417428533398,0.1243875068366021,0.0074932817706643,-0.2817902752747758,0.6450631404689786,-0.25026573364682825,False,0.023809523809523808,0.028,0.125,0.13,0.24404761904761904,0.256,0.75,0.77,0.3976200620068302
INHERITED,top10,disp,residx,+,SEL-disp+|residx,0.8,6,8,0.9022843467883048,0.3494066444133376,0.0402705295508813,-0.2335650477928906,0.6450631404689786,-0.25026573364682825,False,0.13095238095238096,0.1235,0.375,0.005,0.5416666666666666,0.54,0.875,0.16,0.8129043689167617
INHERITED,top10,disp,residx,-,SEL-disp-|residx,0.9,5,8,-0.0462417428533398,0.1243875068366021,0.0074932817706643,-0.2817902752747758,0.6450631404689786,-0.25026573364682825,False,0.023809523809523808,0.028,0.125,0.13,0.24404761904761904,0.256,0.75,0.77,0.3976200620068302
INHERITED,top10,disp,ratio,+,SEL-disp+|ratio,0.95,2,8,0.4665611103689591,0.0463445661567396,-0.0049707451632688,-0.4591440268645997,0.6450631404689786,-0.25026573364682825,False,0.011904761904761904,0.0125,0.125,0.025,0.005952380952380952,0.0085,0.125,0.025,0.3420648249285457
INHERITED,top10,disp,ratio,-,SEL-disp-|ratio,0.0,7,8,0.9316661914951796,0.6862752119189414,0.0904216941076678,-0.2467639898324225,0.6450631404689786,-0.25026573364682825,True,0.5178571428571429,0.522,0.125,0.015,0.44047619047619047,0.442,0.125,0.085,0.9159964762874879
INHERITED,top10,corr,none,+,SEL-corr+|none,0.05,2,8,0.8595977978458055,0.7625141500025743,0.0970576237889022,-0.2367880522040285,0.6450631404689786,-0.25026573364682825,True,0.6369047619047619,0.643,0.125,0.09,0.5059523809523809,0.507,0.25,0.215,0.9254201634541755
INHERITED,top10,corr,none,-,SEL-corr-|none,0.95,2,8,0.4665611103689591,0.0463445661567396,-0.0049707451632688,-0.4591440268645997,0.6450631404689786,-0.25026573364682825,False,0.011904761904761904,0.0125,0.125,0.085,0.005952380952380952,0.0085,0.125,0.085,0.30127739715028257
INHERITED,top10,corr,dm,+,SEL-corr+|dm,0.25,2,8,0.920073732766367,0.7529394049661513,0.1013070943648863,-0.1999772119579664,0.6450631404689786,-0.25026573364682825,True,0.6190476190476191,0.6245,0.375,0.42,0.8273809523809523,0.827,0.625,0.665,0.7890463432811665
INHERITED,top10,corr,dm,-,SEL-corr-|dm,0.5,0,8,0.8705071217899332,0.5909901343523715,0.0834319053209311,-0.3095276616656776,0.6450631404689786,-0.25026573364682825,False,0.38095238095238093,0.3805,0.375,0.375,0.15476190476190477,0.159,0.25,0.2,0.6556276487750524
INHERITED,top10,corr,residx,+,SEL-corr+|residx,0.25,2,8,0.920073732766367,0.7529394049661513,0.1013070943648863,-0.1999772119579664,0.6450631404689786,-0.25026573364682825,True,0.6190476190476191,0.6245,0.375,0.455,0.8273809523809523,0.827,0.625,0.745,0.7675131365870149
INHERITED,top10,corr,residx,-,SEL-corr-|residx,0.5,0,8,0.8705071217899332,0.5909901343523715,0.0834319053209311,-0.3095276616656776,0.6450631404689786,-0.25026573364682825,False,0.38095238095238093,0.3805,0.375,0.345,0.15476190476190477,0.159,0.25,0.19,0.6587340200523013
INHERITED,top10,corr,ratio,+,SEL-corr+|ratio,0.0,7,8,0.9316661914951796,0.6862752119189414,0.0904216941076678,-0.2467639898324225,0.6450631404689786,-0.25026573364682825,True,0.5178571428571429,0.522,0.125,0.25,0.44047619047619047,0.442,0.125,0.25,0.8550298219029402
INHERITED,top10,corr,ratio,-,SEL-corr-|ratio,0.95,6,8,0.4579682118119009,0.3711554333296727,0.0474421390460222,-0.25474077992273,0.6450631404689786,-0.25026573364682825,False,0.16071428571428573,0.1485,0.625,0.72,0.40476190476190477,0.4065,0.75,0.775,0.30903584965599734
INHERITED,top10,evol,none,+,SEL-evol+|none,1.0,6,8,-0.0626100751092669,0.076159503408342,-0.0013604794471741,-0.3986022981772563,0.6450631404689786,-0.25026573364682825,False,0.017857142857142856,0.0195,0.25,0.31,0.023809523809523808,0.0265,0.25,0.31,0.23593400500640174
INHERITED,top10,evol,none,-,SEL-evol-|none,0.1,2,8,1.0511372420956984,0.7252143419767779,0.0873313491547247,-0.1988967874579011,0.6450631404689786,-0.25026573364682825,True,0.5654761904761905,0.5655,0.375,0.385,0.8392857142857143,0.8375,0.75,0.735,0.7369945409394749
INHERITED,top10,evol,dm,+,SEL-evol+|dm,1.0,6,8,-0.0626100751092669,0.076159503408342,-0.0013604794471741,-0.3986022981772563,0.6450631404689786,-0.25026573364682825,False,0.017857142857142856,0.0195,0.25,0.31,0.023809523809523808,0.0265,0.25,0.31,0.23593400500640174
INHERITED,top10,evol,dm,-,SEL-evol-|dm,0.8,5,8,1.1462728978951853,0.2593743585502207,0.027508196132602,-0.3209297931197474,0.6450631404689786,-0.25026573364682825,False,0.07738095238095238,0.079,0.25,0.255,0.125,0.1355,0.25,0.24,0.4658453061305164
INHERITED,top10,evol,residx,+,SEL-evol+|residx,1.0,6,8,-0.0626100751092669,0.076159503408342,-0.0013604794471741,-0.3986022981772563,0.6450631404689786,-0.25026573364682825,False,0.017857142857142856,0.0195,0.25,0.31,0.023809523809523808,0.0265,0.25,0.31,0.23593400500640174
INHERITED,top10,evol,residx,-,SEL-evol-|residx,1.0,5,8,0.1690146230028799,0.2034212197949173,0.0197527022197405,-0.3562460061512666,0.6450631404689786,-0.25026573364682825,False,0.047619047619047616,0.055,0.5,0.14,0.05357142857142857,0.0635,0.5,0.02,0.4640190829704942
INHERITED,top10,evol,ratio,+,SEL-evol+|ratio,1.0,4,8,-0.2332367615533354,0.1811532330833968,0.0163884888176635,-0.3193304589617238,0.6450631404689786,-0.25026573364682825,False,0.041666666666666664,0.0465,0.375,0.16,0.13690476190476192,0.1455,0.875,0.735,0.3080764485560319
INHERITED,top10,evol,ratio,-,SEL-evol-|ratio,0.05,7,8,1.0178806579816169,1.0538719837840869,0.1483527146655141,-0.1899004367481076,0.6450631404689786,-0.25026573364682825,True,0.9940476190476191,0.9925,1.0,1.0,0.9226190476190477,0.917,1.0,0.965,0.8759675275214963
INHERITED,top20,breadth,none,+,SEL-breadth+|none,0.05,2,8,0.8430405003178422,0.8388428496024039,0.090455409406581,-0.2097400324097819,0.6860258605456052,-0.19098089282055117,True,0.6428571428571429,0.639,0.125,0.1,0.18452380952380953,0.173,0.25,0.24,1.0566250890496858
INHERITED,top20,breadth,none,-,SEL-breadth-|none,1.0,4,8,-0.1290799641711986,0.0562376728056625,0.0002598718234303,-0.2472938900555243,0.6860258605456052,-0.19098089282055117,False,0.02976190476190476,0.034,0.25,0.23,0.09523809523809523,0.09,0.75,0.745,0.16385256693685007
INHERITED,top20,breadth,dm,+,SEL-breadth+|dm,0.7,2,8,0.3493581497256037,0.532049364725153,0.0531089385800251,-0.2448944825681517,0.6860258605456052,-0.19098089282055117,False,0.26785714285714285,0.273,0.25,0.26,0.10119047619047619,0.0935,0.125,0.135,0.6434615197173355
INHERITED,top20,breadth,dm,-,SEL-breadth-|dm,0.4,7,8,0.9016217744937266,0.9875063661290726,0.1081754987269059,-0.1994127578283017,0.6860258605456052,-0.19098089282055117,True,0.8392857142857143,0.8325,0.75,0.76,0.27380952380952384,0.2685,0.125,0.15,0.8775266520393893
INHERITED,top20,breadth,residx,+,SEL-breadth+|residx,0.25,1,8,0.8954387115847681,0.933828336762996,0.104531735303375,-0.1869546112805261,0.6860258605456052,-0.19098089282055117,True,0.7857142857142857,0.7785,0.5,1.0,0.44642857142857145,0.441,0.25,0.525,0.6406061990373754
INHERITED,top20,breadth,residx,-,SEL-breadth-|residx,0.5,4,8,0.7967396363352132,0.9215696579731492,0.1006730242715605,-0.174102551565632,0.6860258605456052,-0.19098089282055117,True,0.7619047619047619,0.754,0.875,0.625,0.7023809523809523,0.689,0.75,0.345,0.8694506437291932
INHERITED,top20,breadth,ratio,+,SEL-breadth+|ratio,0.05,2,8,0.8430405003178422,0.8388428496024039,0.090455409406581,-0.2097400324097819,0.6860258605456052,-0.19098089282055117,True,0.6428571428571429,0.639,0.125,0.115,0.18452380952380953,0.173,0.25,0.24,1.0305698581339564
INHERITED,top20,breadth,ratio,-,SEL-breadth-|ratio,1.0,4,8,-0.1290799641711986,0.0562376728056625,0.0002598718234303,-0.2472938900555243,0.6860258605456052,-0.19098089282055117,False,0.02976190476190476,0.034,0.25,0.16,0.09523809523809523,0.09,0.75,0.455,0.1927157898753206
INHERITED,top20,disp,none,+,SEL-disp+|none,0.9,2,8,0.6376803193675307,0.596958571098268,0.0627354594086302,-0.179895581156586,0.6860258605456052,-0.19098089282055117,False,0.34523809523809523,0.342,1.0,1.0,0.5654761904761905,0.556,0.875,0.855,0.2550049583675126
INHERITED,top20,disp,none,-,SEL-disp-|none,0.0,7,8,0.8804263210415623,1.011996108638403,0.113768096702761,-0.1814568562156466,0.6860258605456052,-0.19098089282055117,True,0.8630952380952381,0.8575,0.375,0.44,0.5416666666666666,0.5275,0.75,0.705,1.0077520178877075
INHERITED,top20,disp,dm,+,SEL-disp+|dm,0.25,3,8,1.1552248371603275,0.8959847350287663,0.102888792636804,-0.1592019061915967,0.6860258605456052,-0.19098089282055117,True,0.7261904761904762,0.717,0.375,0.325,0.8869047619047619,0.879,0.75,0.69,0.9723841791749286
INHERITED,top20,disp,dm,-,SEL-disp-|dm,0.9,5,8,-0.049273824878107,0.0435341047742796,-0.0006659627138854,-0.2491440552562173,0.6860258605456052,-0.19098089282055117,False,0.023809523809523808,0.0285,0.25,0.19,0.08333333333333333,0.08,0.5,0.47,0.27840053218396826
INHERITED,top20,disp,residx,+,SEL-disp+|residx,0.9,7,8,0.6450221944000488,0.2852101976209272,0.0249007715751101,-0.2032053749017639,0.6860258605456052,-0.19098089282055117,False,0.13095238095238096,0.1415,0.75,0.0,0.23214285714285715,0.2205,0.75,0.0,0.9723841791749286
INHERITED,top20,disp,residx,-,SEL-disp-|residx,0.9,5,8,-0.049273824878107,0.0435341047742796,-0.0006659627138854,-0.2491440552562173,0.6860258605456052,-0.19098089282055117,False,0.023809523809523808,0.0285,0.25,0.19,0.08333333333333333,0.08,0.5,0.465,0.2791594289462902
INHERITED,top20,disp,ratio,+,SEL-disp+|ratio,1.0,0,8,0.6388649758519444,0.1167127734369376,0.0068006525820594,-0.2960256780903917,0.6860258605456052,-0.19098089282055117,False,0.05357142857142857,0.059,0.5,0.2,0.017857142857142856,0.0155,0.25,0.165,0.23091046289921857
INHERITED,top20,disp,ratio,-,SEL-disp-|ratio,0.0,7,8,0.8804263210415623,1.011996108638403,0.113768096702761,-0.1814568562156466,0.6860258605456052,-0.19098089282055117,True,0.8630952380952381,0.8575,0.375,0.37,0.5416666666666666,0.5275,0.75,0.69,1.0325064363351775
INHERITED,top20,corr,none,+,SEL-corr+|none,0.05,2,8,0.8430405003178422,0.8388428496024039,0.090455409406581,-0.2097400324097819,0.6860258605456052,-0.19098089282055117,True,0.6428571428571429,0.639,0.125,0.105,0.18452380952380953,0.173,0.25,0.23,1.0568047100874767
INHERITED,top20,corr,none,-,SEL-corr-|none,0.95,2,8,0.5632574357463025,-0.0114904892940176,-0.0065778919263805,-0.3102887409629022,0.6860258605456052,-0.19098089282055117,False,0.011904761904761904,0.0125,0.125,0.085,0.005952380952380952,0.0045,0.125,0.085,0.2215566652309549
INHERITED,top20,corr,dm,+,SEL-corr+|dm,0.25,2,8,0.9553420664346884,0.837772258099365,0.0892842840350893,-0.1642741239248165,0.6860258605456052,-0.19098089282055117,True,0.6309523809523809,0.6295,0.125,0.1,0.8273809523809523,0.815,0.625,0.66,0.9693217948333677
INHERITED,top20,corr,dm,-,SEL-corr-|dm,0.5,0,8,0.9162415701708002,0.7191573804130713,0.0762485537021919,-0.2212066900555801,0.6860258605456052,-0.19098089282055117,True,0.48214285714285715,0.476,0.75,0.72,0.15476190476190477,0.144,0.125,0.135,0.7237094491131947
INHERITED,top20,corr,residx,+,SEL-corr+|residx,0.25,2,8,0.9553420664346884,0.837772258099365,0.0892842840350893,-0.1642741239248165,0.6860258605456052,-0.19098089282055117,True,0.6309523809523809,0.6295,0.125,0.14,0.8273809523809523,0.815,0.625,0.685,0.9593532156911266
INHERITED,top20,corr,residx,-,SEL-corr-|residx,0.65,3,8,0.5109461003814594,0.790040956969572,0.0820945462756475,-0.1678884396210642,0.6860258605456052,-0.19098089282055117,True,0.5297619047619048,0.527,1.0,0.72,0.7797619047619048,0.7665,0.875,0.72,0.7209333159842066
INHERITED,top20,corr,ratio,+,SEL-corr+|ratio,0.0,7,8,0.8804263210415623,1.011996108638403,0.113768096702761,-0.1814568562156466,0.6860258605456052,-0.19098089282055117,True,0.8630952380952381,0.8575,0.375,0.215,0.5416666666666666,0.5275,0.75,0.735,1.0410629943204455
INHERITED,top20,corr,ratio,-,SEL-corr-|ratio,0.95,1,8,0.757244015952021,0.3571455943651092,0.0327584084879932,-0.1604983569364341,0.6860258605456052,-0.19098089282055117,False,0.20238095238095238,0.206,1.0,0.825,0.875,0.8665,1.0,1.0,0.35211335974783986
INHERITED,top20,evol,none,+,SEL-evol+|none,1.0,6,8,0.0587301876750319,0.1458816477762982,0.0101400966779741,-0.2667677016582318,0.6860258605456052,-0.19098089282055117,False,0.06547619047619048,0.0715,0.625,0.525,0.041666666666666664,0.041,0.5,0.48,0.18364171539067953
INHERITED,top20,evol,none,-,SEL-evol-|none,0.1,2,8,1.0631712208329225,0.8217341677682207,0.0826222205594549,-0.1532081989695914,0.6860258605456052,-0.19098089282055117,True,0.5833333333333334,0.577,0.25,0.27,0.9285714285714286,0.9235,1.0,1.0,0.9099302808693193
INHERITED,top20,evol,dm,+,SEL-evol+|dm,1.0,6,8,0.0587301876750319,0.1458816477762982,0.0101400966779741,-0.2667677016582318,0.6860258605456052,-0.19098089282055117,False,0.06547619047619048,0.0715,0.625,0.525,0.041666666666666664,0.041,0.5,0.48,0.18364171539067953
INHERITED,top20,evol,dm,-,SEL-evol-|dm,0.8,5,8,1.110950398546069,0.261458047798805,0.0215311608683668,-0.2197698530584046,0.6860258605456052,-0.19098089282055117,False,0.10714285714285714,0.1195,0.25,0.245,0.16071428571428573,0.1485,0.25,0.245,0.4424099461158029
INHERITED,top20,evol,residx,+,SEL-evol+|residx,1.0,4,8,-0.1290799641711986,0.0562376728056625,0.0002598718234303,-0.2472938900555243,0.6860258605456052,-0.19098089282055117,False,0.02976190476190476,0.034,0.25,0.22,0.09523809523809523,0.09,0.75,0.7,0.18364171539067953
