panel,book,gross,maxabs,CAGR_act,CAGR_asm,dCAGR,Sh_act,Sh_asm,dSharpe,DD_act,DD_asm,dDD,f4a_act,f4a_asm,f4b_act,f4b_asm,flip4a,flip4b
MEGA,V2BAND,0.2,0.0004510135092743294,0.022718648252775697,0.02275093373197823,-3.2285479202531775e-05,1.1979570650663374,1.1978749481197215,8.211694661586222e-05,-0.03285783443990731,-0.033430138588803615,0.0005723041488963077,False,False,False,False,False,False
MEGA,V2BAND,0.3,0.000597104984306646,0.03413884908419029,0.03417987779466358,-4.102871047328982e-05,1.1980180404571532,1.197874948119721,0.0001430923374321491,-0.049093089244419796,-0.04983943080242914,0.0007463415580093447,False,False,False,False,False,False
MEGA,V2BAND,0.4,0.0006883944288667981,0.04559690004592398,0.04564216034240953,-4.5260296485549745e-05,1.1980597022389494,1.1978749481197215,0.00018475411922791452,-0.06519911156277458,-0.0660464631485076,0.0008473515857330138,False,False,False,False,False,False
MEGA,V2BAND,0.5,0.0007234262554130823,0.057090685651619344,0.057136006725211574,-4.5321073592230476e-05,1.198082047357594,1.1978749481197213,0.00020709923787265438,-0.08117569330482988,-0.08205244698837821,0.0008767536835483369,False,False,False,False,False,False
MEGA,V2BAND,0.65,0.0006671782978717213,0.07439351992342846,0.07443199852549398,-3.847860206551701e-05,1.1980783958333303,1.1978749481197213,0.00020344771360902847,-0.10489744735133721,-0.1056871401655306,0.0007896928141933879,False,False,False,False,False,False
MEGA,V2BAND,0.75,0.0005548507735209721,0.08596674107694668,0.0859967830346009,-3.0041957654214357e-05,1.1980493437933688,1.1978749481197215,0.00017439567364729847,-0.12054948821512834,-0.1211958910467077,0.0006464028315793513,False,False,False,False,False,False
MEGA,V2BAND,0.85,0.00038074580326685065,0.09756750123079527,0.09758667211521255,-1.9170884417274436e-05,1.1979979718345841,1.1978749481197215,0.00012302371486261343,-0.1360714661850584,-0.13650793797584537,0.0004364717907869853,False,False,False,False,False,False
MEGA,V2BAND,1.0,0.0,0.11501437864802733,0.11501437864802733,0.0,1.1978749481197213,1.1978749481197213,0.0,-0.15910996871966676,-0.15910996871966676,0.0,False,False,True,True,False,False
MEGA,TOP20EW,0.2,0.0015658594415616772,0.03792957148446319,0.038059983178925005,-0.00013041169446181833,1.1539428888920915,1.1552763700347286,-0.001333481142637094,-0.05438921008293596,-0.05493541610009156,0.0005462060171556038,False,False,False,False,False,False
MEGA,TOP20EW,0.3,0.00208747161974358,0.05703124022301864,0.05720028245445019,-0.00016904223143154873,1.1542437282065157,1.1552763700347288,-0.0010326418282131655,-0.0808420676983026,-0.08160315983229383,0.0007610921339912258,False,False,False,False,False,False
MEGA,TOP20EW,0.4,0.002423751989266726,0.07621164758970744,0.07640157734520558,-0.00018992975549814162,1.154514226057444,1.1552763700347286,-0.0007621439772846905,-0.10680727201167439,-0.10774308846552116,0.0009358164538467717,False,False,False,False,False,False
MEGA,TOP20EW,0.5,0.0025656842283305406,0.09546045535634007,0.09565414234605663,-0.00019368698971655718,1.154748541516301,1.1552763700347288,-0.0005278285184278086,-0.13229009381401213,-0.13335949660345403,0.0010694027894418978,False,False,False,False,False,False
MEGA,TOP20EW,0.65,0.0023929814655557977,0.12443858773325922,0.12460723510678373,-0.00016864737352451087,1.1550308566679657,1.1552763700347288,-0.0002455133667631504,-0.16961885506462637,-0.17081222711850552,0.0011933720538791492,False,False,True,True,False,False
MEGA,TOP20EW,0.75,0.002005571755345409,0.1438101499506077,0.1439438047194277,-0.00013365476881999072,1.1551656821724223,1.1552763700347288,-0.00011068786230650218,-0.19391483881874172,-0.19513947935508547,0.0012246405363437463,False,False,True,True,False,False
MEGA,TOP20EW,0.85,0.001387235514896619,0.16320861291578326,0.1632956789467721,-8.706603098884713e-05,1.1552484709305777,1.1552763700347288,-2.789910415113006e-05,-0.21807824727061242,-0.21895925069164268,0.0008810034210302575,False,False,False,False,False,False
MEGA,TOP20EW,1.0,0.0,0.19232849479418523,0.19232849479418523,0.0,1.1552763700347288,1.1552763700347288,0.0,-0.25374801810119074,-0.25374801810119074,0.0,False,False,False,False,False,False
MEGA,V1TOP5,0.2,0.00039702521341465364,0.01760473793013073,0.017544678774154,6.0059155976732725e-05,0.6555049098032242,0.6529132205315713,0.002591689271652875,-0.03770659661149056,-0.03897243194415201,0.0012658353326614469,False,False,False,False,False,False
MEGA,V1TOP5,0.3,0.000526254806831601,0.026230945134146255,0.026146485174759926,8.445995938632933e-05,0.6553106270054462,0.6529132205315713,0.0023974064738748746,-0.056334592197826994,-0.05797899434888798,0.0016444021510609863,False,False,False,False,False,False
MEGA,V1TOP5,0.4,0.0006074482312570049,0.03473246116829398,0.03462882813949797,0.000103633028796013,0.6550889448748776,0.6529132205315713,0.0021757243433062623,-0.07481111666398932,-0.07667124259948854,0.001860125935499224,False,False,False,False,False,False
MEGA,V1TOP5,0.5,0.0006391498878284118,0.043103649396638355,0.04298740289679248,0.00011624649984587343,0.6548373442715946,0.6529132205315712,0.0019241237400233757,-0.09313602465422544,-0.09505322650942638,0.001917201855200945,False,False,False,False,False,False
MEGA,V1TOP5,0.65,0.000590574230316436,0.055402036554816014,0.05528384531337016,0.00011819124144585302,0.6543853488861314,0.6529132205315714,0.0014721283545600095,-0.12033711161393712,-0.12205323418396596,0.001716122570028844,False,False,False,False,False,False
MEGA,V1TOP5,0.75,0.000491780758260011,0.06341922148565571,0.0633143384493724,0.00010488303628330975,0.6540290002383303,0.6529132205315715,0.0011157797067588016,-0.13827850268522035,-0.13967705774878691,0.0013985550635665644,False,False,False,False,False,False
MEGA,V1TOP5,0.85,0.00033791249430783696,0.0712826434286733,0.07120621539414396,7.64280345293411e-05,0.653620590032776,0.6529132205315714,0.0007073695012045356,-0.15606438667392108,-0.1570045303270612,0.000940143653140102,False,False,False,False,False,False
MEGA,V1TOP5,1.0,0.0,0.08277502302774442,0.08277502302774442,0.0,0.6529132205315712,0.6529132205315712,0.0,-0.1824486045764262,-0.1824486045764262,0.0,False,False,False,False,False,False
BROAD,V2BAND,0.2,0.0004756260594094121,0.021169396575036137,0.021215578041106742,-4.6181466070605026e-05,1.0989911808891224,1.0991593874420882,-0.00016820655296578835,-0.03335773201657932,-0.033985331322967216,0.0006275993063878937,False,False,False,False,False,False
BROAD,V2BAND,0.3,0.0006294012365443569,0.03178776283246454,0.03184707327076963,-5.931043830509353e-05,1.0990807865830172,1.0991593874420873,-7.860085907007708e-05,-0.04984218865396872,-0.05066050918298226,0.0008183205290135387,False,False,False,False,False,False
BROAD,V2BAND,0.4,0.0007252899242300107,0.0424256818620139,0.04249185009572187,-6.616823370797498e-05,1.09915268246052,1.0991593874420882,-6.70498156818411e-06,-0.06619667234684956,-0.06712570401208107,0.0009290316652315056,False,False,False,False,False,False
BROAD,V2BAND,0.5,0.0007618377267363426,0.053080901431818095,0.053147983014293576,-6.708158247548113e-05,1.0992062993916163,1.0991593874420875,4.691194952877176e-05,-0.08242086768618762,-0.08338219298431648,0.0009613252981288678,False,False,False,False,False,False
BROAD,V2BAND,0.65,0.0007020923524542894,0.06909095311308766,0.06914919808327902,-5.824497019135677e-05,1.099249972683408,1.0991593874420877,9.058524132021795e-05,-0.10651235357878919,-0.10737843558687776,0.0008660820080885756,False,False,False,False,False,False
BROAD,V2BAND,0.75,0.0005835973449936881,0.07977883927766838,0.07982512467488201,-4.628539721363012e-05,1.0992531359665725,1.0991593874420875,9.374852448496007e-05,-0.12240985403190008,-0.12311885012314483,0.0007089960912447513,False,False,False,False,False,False
BROAD,V2BAND,0.85,0.00040027014043220524,0.0904752411412979,0.09050546255572778,-3.0221414429876248e-05,1.0992335569752358,1.0991593874420873,7.416953314853814e-05,-0.1381761826696033,-0.1386551501679254,0.0004789674983221026,False,False,False,False,False,False
BROAD,V2BAND,1.0,0.0,0.10652976854836904,0.10652976854836904,0.0,1.0991593874420875,1.0991593874420875,0.0,-0.16157983013208954,-0.16157983013208954,0.0,False,False,True,True,False,False
BROAD,TOP20EW,0.2,0.0024002309530321824,0.038914225819843606,0.03939294445560804,-0.0004787186357644302,0.9797681462466119,0.9882748834892603,-0.008506737242648388,-0.0685108041927035,-0.06711960263693617,-0.0013912015557673296,False,False,False,False,False,False
BROAD,TOP20EW,0.3,0.003204905021484964,0.05839763334660897,0.05903148049602058,-0.0006338471494116149,0.9809573533922858,0.9882748834892605,-0.007317530096974667,-0.10151166537625589,-0.09976656396884731,-0.001745101407408578,False,False,False,False,False,False
BROAD,TOP20EW,0.4,0.0037273520579076957,0.077878730715361,0.0786084962702529,-0.0007297655548919035,0.9821171345410806,0.9882748834892603,-0.006157748948179664,-0.13369261851255465,-0.13178823494893133,-0.0019043835636233242,False,False,False,False,False,False
BROAD,TOP20EW,0.5,0.003952370193583042,0.09734163513322902,0.09810642618399434,-0.0007647910507653233,0.9832434800533917,0.9882748834892604,-0.00503140343586872,-0.1650660640138425,-0.1631736658172579,-0.0018923981965845993,False,False,False,False,False,False
BROAD,TOP20EW,0.65,0.0036962029610305216,0.12646516564884935,0.12716589926392863,-0.0007007336150792742,0.984862630153698,0.9882748834892606,-0.0034122533355626095,-0.21063873785549003,-0.2090379726643664,-0.001600765191123621,False,False,False,False,False,False
BROAD,TOP20EW,0.75,0.0031035872573197815,0.1458083072148728,0.14638740699340302,-0.0005790997785302121,0.9858929412253401,0.9882748834892606,-0.0023819422639205223,-0.24004792991311286,-0.23879301731342828,-0.0012549125996845767,False,False,False,False,False,False
BROAD,TOP20EW,0.85,0.0021508724168961962,0.16507169350196826,0.16546619733966272,-0.00039450383769445985,0.9868794142001114,0.9882748834892605,-0.0013954692891491316,-0.2686938182196217,-0.2678831395251837,-0.0008106786944379607,False,False,False,False,False,False
BROAD,TOP20EW,1.0,0.0,0.1937758204962643,0.1937758204962643,0.0,0.9882748834892604,0.9882748834892604,0.0,-0.3102597387804673,-0.3102597387804673,0.0,False,False,False,False,False,False
BROAD,V1TOP5,0.2,0.00034224515155605994,0.017815310445636445,0.017845759512739034,-3.044906710258921e-05,0.6368313018546385,0.637511172753278,-0.000679870898639412,-0.059896296949351946,-0.05982424693015831,-7.205001919363685e-05,False,False,False,False,False,False
BROAD,V1TOP5,0.3,0.00044611687776025324,0.02654032674280593,0.026576709074612515,-3.638233180658368e-05,0.6370156169998485,0.637511172753278,-0.0004955557534294108,-0.08891627116053147,-0.0888285894076225,-8.768175290896352e-05,False,False,False,False,False,False
BROAD,V1TOP5,0.4,0.000506375931977391,0.035136086778202014,0.035173214476735826,-3.712769853381204e-05,0.6371755057896685,0.637511172753278,-0.0003356669636094267,-0.11731928911149425,-0.11722782294202116,-9.146616947308672e-05,False,False,False,False,False,False
BROAD,V1TOP5,0.5,0.00052390726005027,0.04359683311360074,0.043630441794335395,-3.360868073465362e-05,0.6373095482676873,0.6375111727532781,-0.00020162448559080115,-0.1451081087719005,-0.14502271249216292,-8.539627973758179e-05,False,False,False,False,False,False
BROAD,V1TOP5,0.65,0.0004719672568060142,0.05602145646607348,0.056044642121515054,-2.318565544157103e-05,0.6374546214490379,0.6375111727532781,-5.655130424020438e-05,-0.18565060994878335,-0.18558490750890067,-6.570243988268665e-05,False,False,False,False,False,False
BROAD,V1TOP5,0.75,0.0003863967890956263,0.06411794932166859,0.06413274633561827,-1.4797013949685578e-05,0.6375122821596922,0.637511172753278,1.1094064142902482e-06,-0.2119236647684153,-0.21187580331305567,-4.7861455359621274e-05,False,False,False,False,False,False
BROAD,V1TOP5,0.85,0.00026101375960806486,0.07205833207790535,0.07206493293011795,-6.600852212601538e-06,0.6375403481905261,0.637511172753278,2.9175437248118996e-05,-0.2375972256818174,-0.23756918892228085,-2.8036759536553824e-05,False,False,False,False,False,False
BROAD,V1TOP5,1.0,0.0,0.08366069217502226,0.08366069217502226,0.0,0.6375111727532781,0.6375111727532781,0.0,-0.2749957619043769,-0.2749957619043769,0.0,False,False,False,False,False,False
SMALL,V2BAND,0.2,0.00016131698588785822,0.011727884291121482,0.011743923061479089,-1.6038770357607035e-05,0.6631627930089097,0.6638011962780821,-0.0006384032691724162,-0.03853633439661053,-0.03886950240507525,0.0003331680084647237,False,False,False,False,False,False
SMALL,V2BAND,0.3,0.00021292233095644968,0.017525528318417027,0.017546027541534226,-2.049922311719854e-05,0.6632723233259009,0.6638011962780822,-0.0005288729521812918,-0.05739236838311135,-0.05782385641619314,0.00043148803308179495,False,False,False,False,False,False
SMALL,V2BAND,0.4,0.00024471960697381844,0.02327720398386357,0.023299964314956956,-2.276033109338549e-05,0.6633738783533715,0.6638011962780821,-0.000427317924710624,-0.07597671685901863,-0.07646326472636678,0.0004865478673481416,False,False,False,False,False,False
SMALL,V2BAND,0.5,0.0002563699416938438,0.02898156542198138,0.029004540729816952,-2.2975307835571e-05,0.6634671823889943,0.6638011962780822,-0.0003340138890879363,-0.09429166983295179,-0.09479168727191223,0.0005000174389604428,False,False,False,False,False,False
SMALL,V2BAND,0.65,0.0002353094591124507,0.03744639169946251,0.03746625603754361,-1.986433808109922e-05,0.6635907602931942,0.6638011962780821,-0.00021043598488790227,-0.12126401428013034,-0.12170982600530611,0.00044581172517577095,False,False,False,False,False,False
SMALL,V2BAND,0.75,0.00019505830301760722,0.043026478074418506,0.04304224181887717,-1.5763744458663353e-05,0.6636622730589082,0.6638011962780823,-0.0001389232191740808,-0.1389155084115684,-0.1392779504657642,0.00036244205419577735,False,False,False,False,False,False
SMALL,V2BAND,0.85,0.0001334114406826275,0.04855443852576258,0.04856472808208534,-1.0289556322762294e-05,0.663724769213,0.6638011962780822,-7.642706508215191e-05,-0.1563056589222428,-0.15654875749270225,0.0002430985704594546,False,False,False,False,False,False
SMALL,V2BAND,1.0,0.0,0.05674558591522083,0.05674558591522083,0.0,0.6638011962780822,0.6638011962780822,0.0,-0.18190591054485794,-0.18190591054485794,0.0,False,False,False,False,False,False
SMALL,TOP20EW,0.2,0.001890547387700385,0.039866786014896904,0.04006577086519569,-0.00019898485029878898,0.7441592983095106,0.7464030217391698,-0.0022437234296592834,-0.08914294362471398,-0.08955724428750877,0.0004143006627947976,True,True,False,False,False,False
SMALL,TOP20EW,0.3,0.0025096018775982755,0.05924390631895027,0.059505500872337524,-0.00026159455338725657,0.7445229743151576,0.74640302173917,-0.0018800474240123766,-0.13150444061990474,-0.13206062103944283,0.0005561804195380882,True,True,False,False,False,False
SMALL,TOP20EW,0.4,0.002901155837217402,0.07820069742123881,0.07849905486752662,-0.00029835744628781136,0.7448643980300708,0.7464030217391698,-0.001538623709099074,-0.17243680388437121,-0.17308506612951102,0.0006482622451398079,False,False,False,False,False,False
SMALL,TOP20EW,0.5,0.0030572555331216805,0.09669957927834893,0.09700856572974548,-0.00030898645139654235,0.7451825510693143,0.74640302173917,-0.0012204706698556445,-0.21197287967362421,-0.21265951990742915,0.000686640233804936,False,False,False,False,False,False
SMALL,TOP20EW,0.65,0.0028526964502971347,0.12350652979230126,0.12378314519978706,-0.00027661540748580293,0.7456148834541058,0.74640302173917,-0.0007881382850641883,-0.2687284229882265,-0.2693666381838268,0.0006382151956002557,False,False,False,False,False,False
SMALL,TOP20EW,0.75,0.0024075869962018673,0.140694345935507,0.1409190281665582,-0.00022468223105120977,0.7458704786947218,0.7464030217391696,-0.0005325430444478307,-0.3049132865050127,-0.30544494895611496,0.000531662451102255,False,False,False,False,False,False
SMALL,TOP20EW,0.85,0.001677443913744879,0.15729104051551746,0.15744132528703902,-0.00015028477152156938,0.7461004012248755,0.7464030217391697,-0.000302620514294194,-0.3398132441304763,-0.34017705970819256,0.0003638155777162533,False,False,False,False,False,False
SMALL,TOP20EW,1.0,0.0,0.18099645837852063,0.18099645837852063,0.0,0.74640302173917,0.74640302173917,0.0,-0.3898171694807733,-0.3898171694807733,0.0,False,False,False,False,False,False
SMALL,V1TOP5,0.2,0.002701843700297135,0.02698410941883922,0.026942091651526168,4.2017767313051735e-05,0.8848213690203012,0.8806369974063218,0.004184371613979332,-0.08392918841166896,-0.08471919361763314,0.0007900052059641727,True,True,False,False,False,False
SMALL,V1TOP5,0.3,0.0036116560027608345,0.04037182448726662,0.04031402795683481,5.7796530431808435e-05,0.8844026039018593,0.8806369974063217,0.003765606495537588,-0.12417599548713787,-0.12518812587010264,0.001012130382964771,True,True,False,False,False,False
SMALL,V1TOP5,0.4,0.00420526432315977,0.05367884399297873,0.05360977904584652,6.906494713221356e-05,0.8839527616861205,0.8806369974063218,0.0033157642797986275,-0.16327843561160116,-0.16440480794454293,0.0011263723329417719,False,False,False,False,False,False
SMALL,V1TOP5,0.5,0.0044644791016371435,0.06689683149780601,0.06682163876740632,7.519273039968688e-05,0.8834743503628347,0.8806369974063218,0.002837352956512884,-0.20123874296391986,-0.2023778286471356,0.0011390856832157459,False,False,False,False,False,False
SMALL,V1TOP5,0.65,0.00418298870423222,0.08653766307261312,0.08646504370998787,7.261936262525914e-05,0.8826979691054089,0.8806369974063218,0.002060971699087033,-0.2560431348322516,-0.2570287379846068,0.0009856031523551856,False,False,False,False,False,False
SMALL,V1TOP5,0.75,0.0035169525513141092,0.09949480435819846,0.09943284938139296,6.195497680550055e-05,0.8821429581195154,0.880636997406322,0.0015059607131934216,-0.2911651410850721,-0.2919418622679004,0.0007767211828283438,False,False,False,False,False,False
SMALL,V1TOP5,0.85,0.0024406840841467853,0.11233274941185578,0.11228906885216117,4.3680559694614374e-05,0.8815616589925078,0.8806369974063217,0.000924661586186093,-0.3251636608003565,-0.3256743637547813,0.000510702954424791,False,False,False,False,False,False
SMALL,V1TOP5,1.0,0.0,0.1313464153618218,0.1313464153618218,0.0,0.8806369974063218,0.8806369974063218,0.0,-0.3740705629889338,-0.3740705629889338,0.0,False,False,False,False,False,False
