scope,n,corr_GATEOUT_XRATE,corr_GATEOUT_RECOV,corr_XRATE_RECOV,VIF_GATEOUT,VIF_XRATE,VIF_RECOV,R2_GX,R2_single_DIFF
POOLED,291,0.9571229269220615,0.46238011447055705,0.5286100556510306,12.302870244487929,13.423476734790274,1.432757377750079,0.5899617822014687,0.5885179405622551
B136,97,0.3337863907638929,-0.03616204282784626,0.24422531218528568,1.1443488839692855,1.2153427648901716,1.0813514264531634,0.6351711951923056,0.6326522439999607
SMALL,145,0.3413942808261186,-0.08770801687907255,0.2259195042076587,1.169839961774865,1.2232762986694785,1.0890813507987163,0.28315662888864257,0.25149278138048736
U56,49,0.3481618711447686,-0.03282815102654249,-0.12170469701976637,1.1380567040895182,1.1539221681588936,1.0151415494844072,0.6316277774747849,0.3064164634140425
