panel,book,year,n_deleted,in_IS,in_OOS,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,drift,spy_CAGR,spy_Sharpe,spy_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,live_Sharpe,live_MaxDD,live_OOS_CAGR,live_OOS_Sharpe,live_OOS_MaxDD,pass4b,binding,pass4a,pass4b_oos,binding_oos,pass4a_oos
U56,LIVE,NONE,0,0,0,0.08618487105855244,1.20113235219264,-0.12054956914840886,1.2279248420922237,1.180810608358156,1.1045450932922083,1.2768823974588255,0.0945517936976279,-0.12054956914840875,0.1723373041666172,0.1512259848581483,0.8844382267420076,-0.3371728920067375,0.1525745335844091,0.8738401470547136,-0.33717289200673783,1.20113235219264,-0.12054956914840886,0.0945517936976279,1.2768823974588255,-0.12054956914840875,False,CAGR,False,False,CAGR,False
U56,LIVE,2009,245,245,0,0.08168472734687326,1.1541890341286571,-0.12054956914840875,1.0873480291514332,1.2174207607327558,0.9707240847650317,1.2768823974588255,0.0945517936976279,-0.12054956914840875,0.3061583126937938,0.1420053231075793,0.8640961994297851,-0.33717289200673795,0.1525745335844091,0.8738401470547136,-0.33717289200673783,1.1541890341286571,-0.12054956914840875,0.0945517936976279,1.2768823974588255,-0.12054956914840875,False,CAGR,False,False,CAGR,False
U56,LIVE,2010,252,252,0,0.08728124777401658,1.2275684595672636,-0.12054956914840864,1.2577228067369925,1.2037386721204995,1.15557842742047,1.2768823974588255,0.0945517936976279,-0.12054956914840875,0.12130397003835558,0.15126590332611545,0.8851034007052331,-0.3371728920067377,0.1525745335844091,0.8738401470547136,-0.33717289200673783,1.2275684595672636,-0.12054956914840864,0.0945517936976279,1.2768823974588255,-0.12054956914840875,False,CAGR,False,False,CAGR,False
U56,LIVE,2011,252,252,0,0.0919954461529906,1.278407780430375,-0.12054956914840909,1.3623184766927878,1.2037386721204995,1.2825987065959648,1.2768823974588255,0.0945517936976279,-0.12054956914840875,-0.005716309137139275,0.1596958005677176,0.9417839943276224,-0.3371728920067377,0.1525745335844091,0.8738401470547136,-0.33717289200673783,1.278407780430375,-0.12054956914840909,0.0945517936976279,1.2768823974588255,-0.12054956914840875,False,CAGR,False,False,CAGR,False
U56,LIVE,2012,250,250,0,0.08875883577783261,1.2258483186100215,-0.12054956914840886,1.2497062098510847,1.2048139075839923,1.1523850039838532,1.2768823974588255,0.0945517936976279,-0.12054956914840875,0.12449739347497224,0.150629956618056,0.8715958730344955,-0.33717289200673795,0.1525745335844091,0.8738401470547136,-0.33717289200673783,1.2258483186100215,-0.12054956914840886,0.0945517936976279,1.2768823974588255,-0.12054956914840875,False,CAGR,False,False,CAGR,False
U56,LIVE,2013,252,252,0,0.08002681889958074,1.1156611088499186,-0.12054956914840897,1.0225905508057131,1.2037386721204995,0.8803440788717988,1.2768823974588255,0.0945517936976279,-0.12054956914840875,0.3965383185870267,0.14164650032915715,0.8255148353046387,-0.33717289200673795,0.1525745335844091,0.8738401470547136,-0.33717289200673783,1.1156611088499186,-0.12054956914840897,0.0945517936976279,1.2768823974588255,-0.12054956914840875,False,CAGR,False,False,CAGR,False
U56,LIVE,2014,252,252,0,0.08766759718542283,1.213407983433224,-0.12054956914840853,1.2253015035574046,1.2037386721204995,1.1215300188112909,1.2768823974588255,0.0945517936976279,-0.12054956914840875,0.1553523786475346,0.15222990558777605,0.8769428363947921,-0.33717289200673795,0.1525745335844091,0.8738401470547136,-0.33717289200673783,1.213407983433224,-0.12054956914840853,0.0945517936976279,1.2768823974588255,-0.12054956914840875,False,CAGR,False,False,CAGR,False
U56,LIVE,2015,252,252,0,0.08933667982918658,1.2314485542469937,-0.12054956914840953,1.2622394687456233,1.2037386721204995,1.1661894868285498,1.2768823974588255,0.0945517936976279,-0.12054956914840875,0.11069291063027564,0.16014894090726783,0.9227162363099948,-0.33717289200673817,0.1525745335844091,0.8738401470547136,-0.33717289200673783,1.2314485542469937,-0.12054956914840953,0.0945517936976279,1.2768823974588255,-0.12054956914840875,False,CAGR,False,False,CAGR,False
U56,LIVE,2016,252,252,0,0.08763517102710439,1.2076866869385392,-0.12054956914840875,1.212989505030692,1.2037386721204995,1.108234844494579,1.2768823974588255,0.0945517936976279,-0.12054956914840875,0.16864755296424638,0.15313010472922484,0.8841503537649716,-0.33717289200673795,0.1525745335844091,0.8738401470547136,-0.33717289200673783,1.2076866869385392,-0.12054956914840875,0.0945517936976279,1.2768823974588255,-0.12054956914840875,False,CAGR,False,False,CAGR,False
U56,LIVE,2017,251,0,251,0.08286086163843231,1.1403599760585819,-0.12054956914840864,1.0734379242474208,1.2048139075839923,1.1045450932922083,1.1725444908065297,0.08909888245565978,-0.12054956914840864,0.06799939751432138,0.1473502751510416,0.8484874759091158,-0.33717289200673806,0.14530341096574007,0.8089066963848233,-0.33717289200673806,1.1403599760585819,-0.12054956914840864,0.08909888245565978,1.1725444908065297,-0.12054956914840864,False,CAGR,False,False,CAGR,False
U56,LIVE,2018,251,0,251,0.09124189920218062,1.2740056177548946,-0.12054956914840875,1.1669258587027076,1.3748923543312863,1.1045450932922083,1.422322203313066,0.1053104295307703,-0.12054956914840875,0.31777711002085773,0.1642272691848916,0.9462379247774229,-0.33717289200673783,0.17780695390504242,0.9878941789367522,-0.3371728920067377,1.2740056177548946,-0.12054956914840875,0.1053104295307703,1.422322203313066,-0.12054956914840875,False,CAGR,False,False,CAGR,False
U56,LIVE,2019,252,0,252,0.08572906779419753,1.1811827918854532,-0.13313199228199823,1.1669258587027076,1.1975511678886075,1.1045450932922083,1.2477091117716272,0.0946380817427881,-0.13313199228199835,0.14316401847941895,0.14221064272393313,0.8302816458099265,-0.40068992144666615,0.13548831804640238,0.773949794503622,-0.4006899214466654,1.1811827918854532,-0.13313199228199823,0.0946380817427881,1.2477091117716272,-0.13313199228199835,False,CAGR,False,False,CAGR,False
U56,LIVE,2020,253,0,253,0.08288108816590034,1.211780534601962,-0.0788720955261335,1.1647540064276634,1.2588563564940676,1.1045450932922083,1.3130284006691806,0.08914360466710347,-0.07224166630169537,0.2084833073769723,0.14936480836427868,0.9364150110565442,-0.24496397555877691,0.14916016574960445,0.9772244111576127,-0.24496397555877603,1.211780534601962,-0.0788720955261335,0.08914360466710347,1.3130284006691806,-0.07224166630169537,False,CAGR,False,False,CAGR,False
U56,LIVE,2021,252,0,252,0.08131050709228105,1.147176574293241,-0.12054956914840886,1.1669258587027076,1.1304012213446792,1.1045450932922083,1.1850676040224666,0.08611476672753948,-0.12054956914840875,0.08052251073025829,0.14352827536441914,0.8374379473795693,-0.3371728920067375,0.1380004944529385,0.7869759181739999,-0.33717289200673783,1.147176574293241,-0.12054956914840886,0.08611476672753948,1.1850676040224666,-0.12054956914840875,False,CAGR,False,False,CAGR,False
